varga	eid	n_lemmas	glossed	candidates
AK-3.3	4208	2	1	6.5.2.8:6;6.7:6;7.2.1.1:6;8.2.8:6;1.1.1.3:4;1.6.2:4
AK-3.3	4209	2	1	1.1.1:6;1.6.2:6;6.5.2.8:6;6.7:6;7.2.1.1:6;8.2.8:6
AK-3.3	4210	2	1	2.3.1.4:3;7.7.7:3;1.1.3.3:2;1.6.1.1.3:2;2.1.1.1:2;3.5.8.4:2
AK-3.3	4211	2	1	3.2:4;3.3.1.1:4;2.3.1.4:3;3.1:3;3.2.5:3;3.4:3
AK-3.3	4212	2	1	6.5.1.1:5;7.3.4.3:4;7.5.9:4;2.5.3:3;2.5.7:3;3.5.1.2.9:3
AK-3.3	4213	2	1	6.5.1.1:4;9.2.3.2:3;2.1.4:2;2.5.6:2;3.2.6.2:2;3.5.1.2:2
AK-3.3	4214	2	1	2.3.3:5;3.4.1.1.1:3;5.2.3.3.1:3;5.2.3.4:3;1.5.3:2;2.3.4:2
AK-3.3	4215	2	1	2.3.3:5;5.2.3.3.1:3;5.2.3.4:3;1.5.3:2;2.3.2.3:2;2.3.4:2
AK-3.3	4216	2	1	2.5.6.1:2;8.1.3.2:2;1.2.2.2:1;2.3.3:1;3.2.1.3:1;3.3.5:1
AK-3.3	4217	2	1	3.4.1.1:2;4.3.3:2;8.1.3.2:2;9.5.1.4:2;1.1.3.3:1;1.2.3:1
AK-3.3	4218	2	1	3.2.1.4:3;2.3.2.5:2;3.5.1.1:2;3.5.5:2;6.9.5:2;7.5.4:2
AK-3.3	4219	2	1	8.2.1:3;8.2.2.3:3;9.1.2.6:3;2.3.2.5:2;2.6.4.2:2;3.5.1.1:2
AK-3.3	4220	2	1	2.3.2.5:2;3.5.1.1:2;4.3.1.1:2;6.9.5:2;7.5.4:2;8.2.3.1:2
AK-3.3	4221	2	1	2.3.2.5:2;3.4.2.1:2;3.5.1.1:2;6.9.5:2;7.5.4:2;8.2.3.1:2
AK-3.3	4222	2	1	2.6.4.5:2;4.4.4.5:2;6.5.1.2:2;7.3.1.1:2;1.1.3.3:1;1.1.3.4:1
AK-3.3	4223	2	1	2.6.4.5:2;4.4.4.5:2;6.5.1.2:2;7.3.1.1:2;1.1.3.3:1;1.1.3.4:1
AK-3.3	4224	2	1	3.2.1.3:3;3.2.6.2:2;1.5.3:1;2.6.1.2:1;2.6.5.1:1;3.2.1:1
AK-3.3	4225	2	1	2.6.1.2:1;3.2.1.3:1;3.3.3.2:1;3.5.1:1;3.5.1.2:1;3.5.1.2.9:1
AK-3.3	4226	2	1	1.5.5:4;3.5.1.2:3;3.5.1.2.9:3;8.2:3;9.1.2.6:3;1.3.1.3:2
AK-3.3	4227	2	1	1.5.5:5;9.1.2.6:4;2.1.3.3:3;3.5.1.2:3;3.5.1.2.9:3;1.3.1.3:2
AK-3.3	4228	2	1	1.2.1.1:3;1.5.5:3;6.2.1.4.2:3;8.2.2.2:3;8.2.6.3:3;1.2.1:2
AK-3.3	4229	2	1	8.2.6.3:5;9.3.1.3:4;1.2.1.1:3;2.5.6.1:3;4.5.6:3;8.1.4.2:3
AK-3.3	4230	2	1	6.5.4.1:4;7.3.1:4;1.5.5:3;4.8.3.7:3;7.5.9.1:3;8.1:3
AK-3.3	4231	2	1	6.5.4.1:7;3.2.2.1:6;1.6.1:4;4.3:4;7.2.2:4;7.2.6:4
AK-3.3	4232	2	1	7.3.1:2;1.2.1.1:1;1.6.3.1:1;2.1.2:1;2.1.3.1:1;2.5.7:1
AK-3.3	4233	2	1	3.2.2.1:5;6.5.4.1:5;1.6.1:4;4.3:4;7.2.2:4;7.2.6:4
AK-3.3	4234	2	1	4.4.4.4:3;6.5.1.5:3;1.2.2.1:2;4.4.4.5:2;4.7.7:2;4.8.3.6.6:2
AK-3.3	4235	2	1	4.4.4.4:3;6.5.1.5:3;8.3.1.6:3;1.1.1:2;1.2.2.1:2;1.6.1.7:2
AK-3.3	4236	2	1	8.4.5.1:3;2.3.1:2;6.7.5:2;7.3.4.3:2;7.5.9:2;8.5:2
AK-3.3	4237	2	1	8.4.5.1:3;2.3.1:2;7.3.4.3:2;7.5.9:2;8.5:2;8.5.4.4:2
AK-3.3	4238	2	1	8.4.5.1:3;2.3.1:2;7.3.4.3:2;7.5.9:2;8.5:2;1.2.1.1:1
AK-3.3	4239	2	1	1.5.5:4;4.3.1.1:3;4.8.3.6.6:3;5.4.2:3;6.5.2:3;6.5.2.6:3
AK-3.3	4240	2	1	7.5.2:4;3.2.1.1:3;7.5.2.1:3;7.5.3:3;2.3.1.7:2;3.2.2.3:2
AK-3.3	4241	2	1	7.5.2:5;7.5.2.1:3;7.5.3:3;1.5.5:2;2.3.1:2;4.2.1:2
AK-3.3	4242	2	1	7.5.2:4;8.2.4.1:4;3.3.4.4:3;7.3.6.3:3;7.5.2.1:3;7.5.3:3
AK-3.3	4243	2	1	7.5.2:3;6.7.5:2;2.5.7:1;3.4.2.4.1:1;4.3.3:1;4.8.3.7:1
AK-3.3	4244	2	1	7.5.2:3;6.7.5:2;2.5.7:1;3.4.2.4.1:1;4.3.3:1;4.8.3.7:1
AK-3.3	4245	2	1	7.5.2:3;6.7.5:2;2.5.7:1;3.4.2.4.1:1;4.3.3:1;4.8.3.7:1
AK-3.3	4246	2	1	1.6.3:4;2.6.4.2:4;4.1.2:3;7.5.2:3;2.6.4.1:2;2.6.4.3:2
AK-3.3	4247	2	1	7.5.2:3;6.7.5:2;2.5.7:1;3.4.2.4.1:1;4.3.3:1;4.8.3.7:1
AK-3.3	4248	2	1	1.5.5:3;4.9.1:3;4.9.2:3;8.4.2.3:3;1.1.1.3:2;4.2.6.2.2:2
AK-3.3	4249	2	1	4.7.1:7;4.2.5:4;4.2.6.2:4;3.5.3.1:3;3.6:3;4.9.9:3
AK-3.3	4250	2	1	3.2.2.3:4;3.3.1.6:4;8.4.6.1.3:4;3.2.2:3;3.3.1:3;3.3.1.2:3
AK-3.3	4251	2	1	1.2.1.5:6;7.8.5:4;7.8.6:4;8.5.4.4:3;1.6.5:2;2.6.6.1:2
AK-3.3	4252	2	1	4.7.1:8;4.2.5:4;3.5.3.1:3;3.6:3;4.2.6.2:3;4.9.9:3
AK-3.3	4253	2	1	4.7.1:7;4.2.5:4;3.5.3.1:3;3.6:3;4.2.6.2:3;4.9.9:3
AK-3.3	4254	2	1	2.6.2.2:4;3.3.2:4;4.8.3.6.5:3;4.9.5.2:3;2.3.1.1:2;3.2.2.1:2
AK-3.3	4255	2	1	4.8.3.6.5:3;2.3.1.1:2;3.2.2.1:2;4.6.6.3:2;7.6.1:2;1.3.2.6:1
AK-3.3	4256	2	1	3.2.1.3:4;3.2.2:2;3.2.5.5:2;3.6:2;6.1.1.1:2;1.5.3:1
AK-3.3	4257	2	1	3.2.1.3:3;3.2.2:2;3.6:2;6.1.1.1:2;8.1.6.2:2;8.2:2
AK-3.3	4258	2	1	8.1.6.1:8;7.5.2:7;8.6:7;1.5.5:5;4.2.1:5;1.6.2:4
AK-3.3	4259	2	1	1.3.1.3:3;1.1.3.3:2;1.3.1.1:2;1.3.2.1:2;1.3.2.2:2;2.1.1.1:2
AK-3.3	4260	2	1	1.3.1.1:4;1.3.1.3:3;1.1.3.3:2;1.3.2.1:2;1.3.2.2:2;2.1.1.1:2
AK-3.3	4261	2	1	1.3.1.3:4;1.1.3.3:2;1.3.1.1:2;1.3.2.1:2;1.3.2.2:2;2.1.1.1:2
AK-3.3	4262	2	1	4.7.1:7;8.4.5.1:5;3.5.3.1:4;4.2.5:4;8.2.8:4;8.6:4
AK-3.3	4263	2	1	9.1.2.5:7;3.4.1.1.5:4;4.2.3:4;6.5.4.1:4;9.2.3.2:4;9.5.1.4:4
AK-3.3	4264	2	1	7.7.2:3;2.1.5:2;3.3.1.1:2;4.2.6.2:2;4.8.3.7:2;6.7.5:2
AK-3.3	4265	2	1	1.6.3:2;2.6.1:2;2.6.2:2;4.1:2;4.1.9:2;2.1.1.1:1
AK-3.3	4266	2	1	1.6.3:2;2.6.1:2;2.6.2:2;4.1:2;1.3.1.3:1;1.5.1:1
AK-3.3	4267	2	1	1.6.3:3;2.6.4.2:3;2.6.1:2;2.6.1.2:2;2.6.2:2;2.6.4.3:2
AK-3.3	4268	2	1	2.5.7.2:5;1.5.3:3;4.4.1:3;5.4.2:3;1.2.3.2:2;1.3.6:2
AK-3.3	4269	2	1	4.4.1:3;1.3.6:2;1.5.5:2;2.3.5:2;2.3.5.1:2;2.5:2
AK-3.3	4270	2	1	4.4.1:3;1.3.6:2;1.5.5:2;2.3.5:2;2.3.5.1:2;2.5:2
AK-3.3	4271	2	1	2.1.1.1:2;2.3:2;2.3.1:2;2.3.1.2:2;3.2.1.3:2;1.2.2:1
AK-3.3	4272	2	1	6.5.4.1:7;8.6.6:7;1.3.1.5:6;4.6.7.1:6;6.5.4.2:6;7.2.1.1.3:6
AK-3.3	4273	2	1	3.2.5.1:5;3.2.4:4;3.2:3;3.2.5.1.1:3;3.2.5.4:3;4.3.5.2:3
AK-3.3	4274	2	1	3.2.5.1:4;3.4.1.1:4;2.3.5:3;3.2.4:3;3.3:3;4.3.5.2:3
AK-3.3	4275	2	1	2.3.3:2;2.5.7.2:2;5.2.3.7:2;8.4.1:2;1.1.1.1:1;1.3.6:1
AK-3.3	4276	2	1	1.5.5:2;2.3.3:2;6.4.4:2;8.4.1:2;1.1.1.1:1;2.6.1:1
AK-3.3	4277	2	1	2.3.3:2;8.4.1:2;1.1.1.1:1;3.2.5.4.2:1;3.4.2.1.8:1;3.4.2.3:1
AK-3.3	4278	2	1	1.1.1:5;2.3.1:3;8.3.3.2:3;8.3.3.2.1:3;8.3.3.3:3;1.1:2
AK-3.3	4279	2	1	1.2.1.6:1;1.3.1.5:1;1.3.2.6:1;3.1:1;3.3.4.4:1;3.4.1.1.5:1
AK-3.3	4280	2	1	1.2.1.6:1;1.3.1.5:1;1.3.2.6:1;3.3.4.4:1;3.4.1.1.5:1;4.6.7.1:1
AK-3.3	4281	2	1	4.9.5.1:2;2.5.3:1;2.6.2.3:1;2.6.4.2.1:1;3.4.2.3:1;3.5.1.8.2:1
AK-3.3	4282	2	1	9.6.2.2:3;4.5.3.2:2;4.8.3.6:2;4.9.5.1:2;8.1.6.1:2;8.5.2:2
AK-3.3	4283	2	1	1.6.2.1:1;1.6.3:1;2.1.7:1;2.6.6.1:1;3.4.2:1;3.4.2.1:1
AK-3.3	4284	2	1	2.1.7:1;4.1.9:1;4.3.1.4:1;6.5.1.1:1;6.9:1;7.2.1.6:1
AK-3.3	4285	2	1	1.2.1.5:1;1.3.1.4:1;1.6.2:1;2.1.5:1;2.5:1;8.1.3.2:1
AK-3.3	4286	2	1	1.2.1.5:1;1.3.1.4:1;1.6.2:1;2.1.5:1;2.5:1;8.1.3.2:1
AK-3.3	4287	2	1	8.3.3.1.1:5;1.1:3;1.1.1:2;1.1.1.3:2;2.3.1:2;4.2.3:2
AK-3.3	4288	2	1	8.3.3.1.1:3;4.2.6.2:2;8.3.3.4:2;1.1.1:1;1.1.3.1:1;1.2.2.3:1
AK-3.3	4289	2	1	1.1.1:6;8.3.3:5;1.2.2.3:3;4.8.3.1:3;4.8.3.7:3;6.3.2:3
AK-3.3	4290	2	1	1.1.1:4;8.3.3:4;2.6.5.1:3;1.2.2.3:2;3.2.2:2;4.5.1:2
AK-3.3	4291	2	1	8.1.6.1:4;7.5.2:3;8.2.8:3;9.2.3.2:3;4.1.1:2;4.2.3:2
AK-3.3	4292	2	1	2.5.7:2;4.2.3:2;4.3:2;7.5.2:2;9.2.3.2:2;1.4:1
AK-3.3	4293	2	1	3.2.1.4:4;3.5.5:3;1.5.5:2;3.5.1:2;4.2.8:2;6.6:2
AK-3.3	4294	2	1	3.5.1.1:3;1.2.1.4:2;1.2.1.5:2;1.5.5:2;2.3.2.3:2;3.2.1.4:2
AK-3.3	4295	2	1	8.2.9:4;1.2.1.1:3;1.2.2.2:3;1.5.5:3;4.2.3:3;7.3.1.1:3
AK-3.3	4296	2	1	8.2.9:4;1.2.1.7:2;1.2.2.2:2;1.3.2.4:2;1.5.5:2;2.5.3:2
AK-3.3	4297	2	1	4.8.3.7:3;1.5.3:2;6.4.1:2;6.4.5:2;6.5.3:2;1.2.1.5:1
AK-3.3	4298	2	1	1.6:1;1.6.1:1;1.6.1.1:1;1.6.1.2:1;1.6.3:1;1.6.3.1:1
AK-3.3	4299	2	1	1.5.3:2;7.2.1.2:2;8.4.8.1:2;1.2.1.1:1;1.5.5:1;1.5.6:1
AK-3.3	4300	2	1	1.5.5:4;1.2.1.1:3;1.2.2.2:3;4.2.3:3;7.3.1.1:3;8.2.9:3
AK-3.3	4301	2	1	2.1.5:4;1.3.2.2:3;1.3.2.4:3;6.7.8:3;8.6.2:3;8.6.7:3
AK-3.3	4302	2	1	2.1.5:4;1.3.2.4:3;6.7.8:3;8.6.2:3;8.6.7:3;1.2.1.1:2
AK-3.3	4303	2	1	3.3:3;3.3.1.1:3;1.3.2:2;2.2.6:2;2.3.3:2;2.6.2.2:2
AK-3.3	4304	2	1	1.3.2:2;2.2.6:2;2.3.3:2;3.3.1.1:2;4.7.5.1:2;4.8.3.5:2
AK-3.3	4305	2	1	3.2.4:2;4.1.9.1.2:2;4.3.4.2:2;4.4.4:2;4.5.3.1:2;4.5.6.2:2
AK-3.3	4306	2	1	3.6.4:1;4.7.4:1;4.8.3.6.4:1
AK-3.3	4307	2	1	6.3.1.7:4;4.2.6.1.2:3;1.6.1.1.3:2;4.2.6.1:2;4.8.3.6:2;6.3.1:2
AK-3.3	4308	2	1	1.6.1.2:1;1.6.2.1:1;1.6.2.4:1;2.6.1.2:1;3.6.6:1;4.2.2:1
AK-3.3	4309	2	1	1.6.1.2:2;6.5.2:2;8.1.6.1:2;1.6:1;1.6.1:1;1.6.1.1:1
AK-3.3	4310	2	1	7.2.5.4:7;1.6.4.1:6;1.6.6:6;4.2.1.7:6;7.5.1:6;7.5.7:5
AK-3.3	4311	2	1	4.1.9.8:2;4.2.6.2:2;1.3.1.3:1;1.5.5:1;1.6.1:1;1.6.4.1:1
AK-3.3	4312	2	1	1.1.3.3:3;7.2.5.4:3;1.1.3.2:2;1.2.1.1:2;7.2.3.3:2;7.3.1.1:2
AK-3.3	4313	2	1	1.1.1:2;4.8.3.7:2;7.2.3.3:2;7.3.1.1:2;8.3.3:2;8.3.3.1.1:2
AK-3.3	4314	2	1	7.2.3.3:2;1.2.1.1:1;1.5.3:1;1.5.5:1;2.1.1.1:1;2.2.7:1
AK-3.3	4315	2	1	4.9.1:3;4.9.2:3;8.4.2.3:3;1.1.1:2;1.2.2.3:2;8.3.3:2
AK-3.3	4316	2	1	8.3.3.1.1:2;1.1.1:1;1.1.1.1:1;1.1.1.3:1;1.1.3:1;1.2.3.1:1
AK-3.3	4317	2	1	1.1.1:2;1.1.3.6:2;8.3.3:2;8.3.3.1.1:2;1.1.1.1:1;1.1.1.3:1
AK-3.3	4318	2	1	1.6.2:3;3.1:2;1.1.1:1;1.1.1.1:1;1.1.1.3:1;1.2.3:1
AK-3.3	4319	2	1	1.1.1:2;1.1.3.6:2;7:2;8.3.3:2;9.1.2:2;1.1.3:1
AK-3.3	4320	2	1	4.7.4:1;6.1.1.1:1;6.1.6:1;7:1;9.1.2:1;9.1.2.3:1
AK-3.3	4321	2	1	3.1:6;1.3.2:5;2.6.6.1:4;6.1.2.1:4;8.3.7.7.1:4;9.2.3.2:4
AK-3.3	4322	2	1	3.1:7;9.2.3.2:5;3.4.1.2:4;8.3.7.7.1:4;2:3;2.3.1:3
AK-3.3	4323	2	1	3.2.1.3:10;3.1:9;3.2.1:8;3.2.4:6;6.1.1.1:6;9.2.3.2:6
AK-3.3	4324	2	1	3.1:6;8.3.7.7.1:5;9.2.3.2:5;2:3;2.1.4:3;2.3.1:3
AK-3.3	4325	2	1	2.3.2.3:6;3.1:6;1.3.2:4;3.5.3.1:4;8.2:4;8.3.7.7.1:4
AK-3.3	4326	2	1	3.1:4;8.3.7.7.1:4;9.2.3.2:4;1.2.1.1:3;2:3;2.3.2.3:3
AK-3.3	4327	2	1	8.3.6.4:2;1.1.1:1;1.1.3:1;1.1.3.2:1;1.2.1.3:1;1.2.1.5:1
AK-3.3	4328	2	1	8.3.6.4:2;1.1.1:1;1.1.3:1;1.1.3.2:1;1.2.1.3:1;1.2.1.5:1
AK-3.3	4329	2	1	8.3.6.4:2;1.1.1:1;1.1.3:1;1.1.3.2:1;1.2.1.3:1;1.2.1.5:1
AK-3.3	4330	2	1	4.3.2.3:3;3.1:2;1.6.6:1;2.1.1:1;2.3.1:1;2.3.1.1:1
AK-3.3	4331	2	1	3.1:5;4.3.2.3:3;2.3.1:2;2.3.1.1:2;2.3.2.3:2;3.4:2
AK-3.3	4332	2	1	4.3.2.3:3;2.3.1:2;3.1:2;4.5.3.1:2;7.2.5.3:2;1.6.6:1
AK-3.3	4333	2	1	7.9.1:5;2.5.3:4;4.3.4.1:4;4.3.4.6.1:4;2.5.6.1:3;3.4.2.1:3
AK-3.3	4334	2	1	7.5.9.1:3;8.2:3;1.6.6:2;2.3.1:2;4.2.1:2;4.2.1.7:2
AK-3.3	4335	2	1	8.1.1.1:2;8.1.1.5:2;1.2.2:1;1.2.2.3:1;1.2.3:1;2.1.7:1
AK-3.3	4336	2	1	1.5.5:2;2.1.7:2;4.2.3:2;4.2.5:2;5.4.7:2;6.9.2:2
AK-3.3	4337	2	1	4.2.3:3;8.1.1.1:3;8.4.2.3:3;2.6.6.1:2;4.3.5.2:2;7.5.2:2
AK-3.3	4338	2	1	1.1:3;1.1.1.3:2;2.3.1:2;4.2.3:2;4.2.3.3:2;4.2.6.1.2:2
AK-3.3	4339	2	1	1.2.1.6:1;1.2.2.1:1;1.5:1;1.5.3:1;1.6.1:1;1.7.1:1
AK-3.3	4340	2	1	1.1.1.3:2;1.5.5:2;4.1.4.1:2;4.6.1:2;4.6.1.1:2;1.1.1.1:1
AK-3.3	4341	2	1	1.1.1.3:2;1.5.5:2;4.6.1:2;4.6.1.1:2;1.1.1.1:1;1.1.3.1:1
AK-3.3	4342	2	1	1.1.1.3:2;1.5.5:2;4.6.1:2;4.6.1.1:2;8.1.6.1:2;1.1.1.1:1
AK-3.3	4343	2	1	1.1.1.3:2;1.5.5:2;4.6.1:2;4.6.1.1:2;1.1.1.1:1;1.3.1.3:1
AK-3.3	4344	2	1	1.6.1.1.3:1;1.6.1.2:1;1.6.7:1;2.6.4.2:1;2.6.4.3:1;2.6.5.2:1
AK-3.3	4345	2	1	1.6.1.2:1;1.6.3:1;1.6.3.1:1;2.5.6.1:1;2.6.5.2:1;3.3.5:1
AK-3.3	4346	2	1	4.8.3.6:3;1.3.1.3:2;1.3.2.2:2;1.6.1.1.3:2;2.1.1.1:2;4.2.1.4:2
AK-3.3	4347	2	1	4.8.3.7:5;7.2.1.2:4;1.1.3.6:3;6.7.5:3;7.5.2:3;8.1.6.1:3
AK-3.3	4348	2	1	1.1.3.6:2;4.8.3.7:2;2.3.4:1;2.5.2:1;2.5.7.2:1;3.4.2.1.7:1
AK-3.3	4349	2	1	2.1.1.1:1;2.3.1:1;2.3.1.2:1;3.2.1.1:1;3.2.1.2:1;3.2.4:1
AK-3.3	4350	2	1	2.5.3:4;1.6.1.1.3:3;2.1.4:3;2.3.1.5:3;3.5.1.5.3:3;4.4.4.4:3
AK-3.3	4351	2	1	4.2.3:3;8.2.1:3;2.5.7:2;2.6.4.2:2;4.2.3.3:2;6.6.2.3:2
AK-3.3	4352	2	1	2.3.1:2;2.6.6.1:2;4.8.3.1:2;5.2.1:2;6.3.4:2;6.5.1.1:2
AK-3.3	4353	2	1	3.3.1.1:6;3.3.1.4:6;6.1.2.5:5;3.3.1.6:4;6.5:4;6.6.1:4
AK-3.3	4354	2	1	8.2:4;1.3.2.1:3;8.2.4:3;8.2.5:3;1.2.3.3:2;1.3.2.2:2
AK-3.3	4355	2	1	1.3.2.1:2;7.3.3.1:2;1.1:1;1.1.2:1;1.2.3.3:1;1.3.2.2:1
AK-3.3	4356	2	1	7.5.4:3;1.3.2.1:2;2.3.2.3:2;2.3.2.5:2;3.5.1.1:2;6.9.5:2
AK-3.3	4357	2	1	6.5.1.1:2;2:1;2.1:1;2.1.2:1;2.1.7:1;2.6.6.1:1
AK-3.3	4358	2	1	8.3.3.1.1:5;1.1.1:3;4.8.3.7:3;8.3.3:3;5.2.4:2;5.5:2
AK-3.3	4359	2	1	6.5.1.1:2;2:1;2.1:1;2.1.2:1;2.1.7:1;2.6.6.1:1
AK-3.3	4360	2	1	3.5.3.1:5;8.2:4;1.3.2.2:3;1.5:3;1.5.6:3;2.3.2.3:3
AK-3.3	4361	2	1	8.2:6;3.5.1.3.5:4;3.5.3.1:4;8.1.6.1:4;8.6:4;1.3.2.2:3
AK-3.3	4362	2	1	2.5.2.2:4;2.5.6.1:4;3.5.3.1:4;8.2:4;8.3.4:4;1.1.1:3
AK-3.3	4363	2	1	3.5.3.1:4;8.2:4;1.3.2.2:3;1.5.6:3;2.3.2.3:3;2.5.2.2:3
AK-3.3	4364	2	1	4.9.2:5;3.5.3.1:4;4.9.1:4;8.1.6.1:4;8.2:4;8.4.2.3:4
AK-3.3	4365	2	1	2.4.1:2;2.5.6.1:2;3.3.3.5:2;3.4.2.1:2;4.4.2.6:2;6.1.2.3.4:2
AK-3.3	4366	2	1	7.9.1:5;2.5.3:4;2.5.6.1:4;3.4.2.1:4;4.3.4.1:4;4.3.4.6.1:4
AK-3.3	4367	2	1	1.3.2:2;2.2.6:2;2.5.6.1:2;3.4.2.1:2;4.4.2.6:2;8.3.4:2
AK-3.3	4368	2	1	2.5.2:2;5.2.3.2.2:2;1.1.3.1:1;1.2.3:1;1.3.1.3:1;1.5.5:1
AK-3.3	4369	2	1	1.6.1.1.3:2;5.2.3.2.2:2;7.2.1.2:2;8.4.8.1:2;1.1.3.1:1;1.2.3:1
AK-3.3	4370	2	1	8.2.3.2:3;4.2.5:2;4.4.1:2;5.2.3.2.2:2;6.3.7:2;1.1.1.1:1
AK-3.3	4371	2	1	7.7.7:4;2.3.1.4:2;2.5.6:2;3.3.1.1:2;3.5.8.4:2;3.6.5:2
AK-3.3	4372	2	1	2.1.5:3;1.6.2:1;2.1.6:1;3.2.3:1;3.2.3.1:1;3.2.3.3:1
AK-3.3	4373	2	1	5.2.3:1;5.2.3.4:1;8.3.7.7.3:1;9:1
AK-3.3	4374	2	1	8.1.6.1:4;8.6:4;3.5.3.1:3;4.2.5:3;5.2.1.5:3;6.5.2:3
AK-3.3	4375	2	1	1.2:2;1.7:2;2.1.3.1:2;3.2.3.2:2;1:1;1.5.3:1
AK-3.3	4376	2	1	2.1.3.1:2;1.5.5:1;1.6.1:1;1.6.2:1;3.2.5.1:1;3.6.2:1
AK-3.3	4377	2	1	2.1.3.1:2;1.5.5:1;1.6.1:1;1.6.2:1;3.2.5.1:1;3.6.2:1
AK-3.3	4378	2	1	2.1.3.1:2;1.5.5:1;1.6.1:1;1.6.2:1;3.2.5.1:1;3.6.2:1
AK-3.3	4379	2	1	7.2.3.4.1:3;1.2.2:2;1.3.2:2;3.5.1.2:2;3.5.1.2.9:2;3.5.7.4:2
AK-3.3	4380	2	1	1.3.2.6:1;1.3.3:1;1.5.6:1;1.6.4.1:1;2.6.6:1;3.4:1
AK-3.3	4381	2	1	3.3.1.1:8;3.3.1.4:5;6.1.2.5:5;8.3.1.8:5;4.8.3.7:4;6.4.1:4
AK-3.3	4382	2	1	4.3:3;4.5.3.4:3;6.5.4.1:3;7.3.4.3:3;7.5.9:3;8.4.5.1:3
AK-3.3	4383	2	1	8:4;4.2.1.4:3;4.5.6:3;6.5.1.1:3;2.3.1:2;2.4:2
AK-3.3	4384	2	1	2.6.6.4:3;3.4.2.1:3;3.4.2.2:3;4.2.6.1:3;4.2.6.4:3;1.5.6:2
AK-3.3	4385	2	1	1.1.1.1:2;1.1.1:1;1.1.1.3:1;1.1.3.1:1;1.1.3.2:1;1.2.3.3:1
AK-3.3	4386	2	1	4.3:6;4.2.5:5;1.1.1.3:3;2.1.1:3;6.9:3;7.5.5:3
AK-3.3	4387	2	1	1.1.1.1:2;1.1.1:1;1.1.1.3:1;1.1.3.1:1;1.1.3.2:1;1.2.3.3:1
AK-3.3	4388	2	1	8.5.2:3;1.1.1.1:2;3.2.2.3:2;3.3.4.4:2;3.4.1.1.5:2;4.3:2
AK-3.3	4389	2	1	8.5.2:3;1.1.1.1:2;3.2.2.3:2;3.4.1.1.5:2;4.3:2;4.7:2
AK-3.3	4390	2	1	2.6.6.1:5;2.1.5:3;2.6.6:3;3.3.1.1:3;4.4.2:2;4.8.3.7:2
AK-3.3	4391	2	1	2.1.5:2;4.2.2.1:2;1.2.1.5:1;1.2.2.3:1;1.3.1.4:1;2.5:1
AK-3.3	4392	2	1	4.3:3;7.3:3;2.1.5:2;4.2.3:2;5.4.3.4:2;6.1.1.1:2
AK-3.3	4393	2	1	9.1.3.1:3;1.2.1.5:2;1.2.2:2;2.1.5:2;3.3.1.1:2;4.2.6.1.1:2
AK-3.3	4394	2	1	2.1.5:2;1.2.1.5:1;1.2.2.3:1;1.3.1.4:1;2.5:1;2.6.2:1
AK-3.3	4395	2	1	2.1.5:2;2.6.6.1:2;8.4.5.1.4:2;8.4.6.1.3:2;1.2.1.5:1;1.2.2.3:1
AK-3.3	4396	2	1	6.7:4;6.7.9:3;2.1.5:2;4.3:2;7.2.4.1.1:2;8.1.6.1:2
AK-3.3	4397	2	1	2.1.5:2;1.2.1.5:1;1.2.2.3:1;1.3.1.4:1;2.5:1;2.6.2:1
AK-3.3	4398	2	1	6.8.3.1:3;2.6.6.1:2;4.8.2.5:2;4.9.5.5:2;6.3.4:2;1.3.2.1:1
AK-3.3	4399	2	1	6.8.3.1:3;2.6.1.2:2;2.6.6.1:2;4.8.2.5:2;4.9.5.5:2;6.3.4:2
AK-3.3	4400	2	1	6.8.3.1:3;2.6.6.1:2;4.8.2.5:2;4.9.5.5:2;6.3.4:2;1.3.2.1:1
AK-3.3	4401	2	1	2.6.6:3;4.4.2:3;1.3.2:2;3.2.1.1:2;3.3.1.1:2;4.8.3.3:2
AK-3.3	4402	2	1	1.5.6:3;8.1.4.3:3;1.1.1.3:2;1.4.1:2;2.5.1:2;2.6.6.2:2
AK-3.3	4403	2	1	4.3.1.1:4;8.3.3.2:4;1.1:3;2.1.4:3;2.1.5:3;2.3.1.6:3
AK-3.3	4404	2	1	2.1.1.1:5;2.5.3:3;8.3.3.1.1:3;1.1.1.2:2;1.1.3.6:2;1.6.2:2
AK-3.3	4405	2	1	2.1.1.1:4;8.3.3.1.1:3;1.1.1.2:2;1.1.3.6:2;1.5.3:2;1.6.2:2
AK-3.3	4406	2	1	2.1.1.1:4;8.3.3.1.1:3;1.1.1.2:2;1.1.3.6:2;1.6.2:2;2.1.5:2
AK-3.3	4407	2	1	2.1.1.1:4;2.5.3:3;8.1.3.2:3;8.3.3.1.1:3;8.4.1:3;8.4.2.1:3
AK-3.3	4408	2	1	1.5.5:4;8.6:4;8.1.6.1:3;1.1.3.5:2;1.6.1:2;1.6.3.1:2
AK-3.3	4409	2	1	8.1.6.1:8;8.6:7;2.5.3:6;8.4.1:6;8.4.2.1:5;1.5.5:4
AK-3.3	4410	2	1	6.5.4.1:7;4.3:4;7.2.1.1:4;7.2.2:4;8.5.2:4;9.5.1.6.2:4
AK-3.3	4411	2	1	6.5.4.1:7;4.3:4;7.2.1.1:4;7.2.2:4;8.2.8:4;8.5.2:4
AK-3.3	4412	2	1	4.7.3:3;4.2.5:2;4.3.1.1:2;7:2;8.3.7.7.1:2;9.1.2:2
