lemma	id_gra	id_pwg	location	form	translator	status	text	divergence_class	wordlevel_span	wordlevel_confidence
agní-	79	349	1.1.1	agním	grassmann_de_1876	present	Den Priester Agni preise ich, der nach der Ordnung Opfer bringt, Den Gott, den schatzverleihendsten,			
agní-	79	349	1.1.1	agním	geldner_de_1951	present	Agni berufe ich als Bevollmächtigten, als Gott-Priester des Opfers, als Hotr̥, der am meisten Lohn einbringt.			
agní-	79	349	1.1.1	agním	elizarenkova_ru_1989	present	Агни призываю я – во главе поставленного\nБога жертвы (и) жреца,\nХотара обильнейшесокровищного.			
agní-	79	349	1.1.1	agním	griffith_en_1896	present	I Laud Agni, the chosen Priest, God, minister of sacrifice,\nThe hotar, lavishest of wealth.			
agní-	79	349	1.1.1	agním	jamison_brereton_en_2014	present	Agni do I invoke—the one placed to the fore, god and priest of the sacrifice, the Hotar, most richly conferring treasure.			
agní-	79	349	1.1.2	agníḥ	grassmann_de_1876	present	Der von der alten Sängerschar, von neuen auch zu preisen ist, Die Götter fahr uns Agni her.			
agní-	79	349	1.1.2	agníḥ	geldner_de_1951	present	Agni war von den früheren R̥ṣis und ist von den jüngsten zu berufen; er möge die Götter hierher fahren.			
agní-	79	349	1.1.2	agníḥ	elizarenkova_ru_1989	present	Агни достоин призываний риши –\nКак прежних, так и нынешних:\nДа привезет он сюда богов!			
agní-	79	349	1.1.2	agníḥ	griffith_en_1896	present	Worthy is Agni to be praised by living as by ancient seers.\nHe shall bring hitherward the Gods.			
agní-	79	349	1.1.2	agníḥ	jamison_brereton_en_2014	present	Agni, to be invoked by ancient sages and by the present ones— he will carry the gods here to this place.			
agní-	79	349	1.1.3	agnínā	grassmann_de_1876	present	Durch Agni werd' uns Tag für Tag Gedeihn und schönes Gut zu Theil, Das reich mit Helden sei versehn.			
agní-	79	349	1.1.3	agnínā	geldner_de_1951	present	Durch Agni möge er Reichtum und Zuwachs Tag für Tag erlangen, ansehnlichen, der die meisten Söhne zählt.			
agní-	79	349	1.1.3	agnínā	elizarenkova_ru_1989	present	Агни, посредством (него) пусть достигает он богатства\nИ процветания – изо дня в день –\nСияющего, мужеобильнейшего!			
agní-	79	349	1.1.3	agnínā	griffith_en_1896	present	Through Agni man obtaineth wealth, yea, plenty waxing day by day,\nMost rich in heroes, glorious.			
agní-	79	349	1.1.3	agnínā	jamison_brereton_en_2014	present	By Agni one will obtain wealth and prosperity every day, glorious and richest in heroes.			
agní-	79	349	1.1.4	ágne	grassmann_de_1876	present	Welch Opfer, Agni, welches Fest von allen Seiten du umfängst, Nur das geht zu den Göttern hin.			
agní-	79	349	1.1.4	ágne	geldner_de_1951	present	Agni! Nur die Anbetung und das Opfer, das du ganz zusammenhältst, gelangt zu den Göttern.			
agní-	79	349	1.1.4	ágne	elizarenkova_ru_1989	present	О Агни, жертва (и) обряд,\nКоторые ты охватываешь со всех сторон,\nИменно они идут к богам.			
agní-	79	349	1.1.4	ágne	griffith_en_1896	present	Agni, the perfect sacrifice which thou encompassest about\nVerily goeth to the Gods.			
agní-	79	349	1.1.4	ágne	jamison_brereton_en_2014	present	O Agni, the sacrifice and rite that you surround on every side— it alone goes among the gods.			
agní-	79	349	1.1.5	agníḥ	grassmann_de_1876	present	Der weise, weitberühmteste, wahrhafte Priester Agni komm, Der Gott nun mit den Göttern her.			
agní-	79	349	1.1.5	agníḥ	geldner_de_1951	present	Agni, der wahre Hotr̥ mit Sehersinn und am meisten ruhmglänzend, der Gott soll mit den Göttern herkommen.			
agní-	79	349	1.1.5	agníḥ	elizarenkova_ru_1989	present	Агни-хотар с прозорливостью поэта,\nИстинный, с ярчайшей славой, –\nБог с богами да приидет!			
agní-	79	349	1.1.5	agníḥ	griffith_en_1896	present	May Agni, sapient-minded Priest, truthful, most gloriously great,\nThe God, come hither with the Gods.			
agní-	79	349	1.1.5	agníḥ	jamison_brereton_en_2014	present	Agni, the Hotar with a poet’s purpose, the real one possessing the brightest fame, will come as a god with the gods.			
agní-	79	349	1.1.6	ágne	grassmann_de_1876	present	Dass du dem Mann, der dich verehrt, o Agni, Heil verschaffen wirst, Ist deine Art, o Angiras.			
agní-	79	349	1.1.6	ágne	geldner_de_1951	present	Wenn du wirklich dem Spender Gutes tun willst, Agni, so wird bei dir das wahr, oh Aṅgiras.			
agní-	79	349	1.1.6	ágne	elizarenkova_ru_1989	present	Когда ты в самом деле возжелаешь,\nО Агни, сделать добро почитающему (тебя),\nТо у тебя это истинно, о Ангирас.			
agní-	79	349	1.1.6	ágne	griffith_en_1896	present	Whatever blessing, Agni, thou wilt grant unto thy worshipper,\nThat, Angiras, is indeed thy truth.			
agní-	79	349	1.1.6	ágne	jamison_brereton_en_2014	present	When truly you will do good for the pious man, o Agni, just that of yours is real, o Angiras.			
agní-	79	349	1.1.7	agne	grassmann_de_1876	present	Dir, Agni, nahn wir Tag für Tag, o Nachterheller, mit Gebet Und bringen dir Verehrung dar.			
agní-	79	349	1.1.7	agne	geldner_de_1951	present	Dir, Agni, nahen wir Tag für Tag, du Dunkel-Erheller, mit Andacht, Huldigung darbringend,			
agní-	79	349	1.1.7	agne	elizarenkova_ru_1989	present	К тебе, о Агни, изо дня в день,\nО озаряющий тьму, мы приходим\nС молитвой, неся поклонение –			
agní-	79	349	1.1.7	agne	griffith_en_1896	present	To thee, dispeller of the night, O Agni, day by day with prayer\nBringing thee reverence, we come			
agní-	79	349	1.1.7	agne	jamison_brereton_en_2014	present	We approach you, o Agni, illuminator in the evening, every day with our insight, bringing homage—			
agní-	79	349	1.1.9	ágne	grassmann_de_1876	present	Gewähre, Agni, uns Gehör, sowie der Vater seinem Sohn, Geleite uns zum Wohlergehn.			
agní-	79	349	1.1.9	ágne	geldner_de_1951	present	Sei du Agni uns zugänglich wie ein Vater dem Sohne! Sei mit uns zum Heile!			
agní-	79	349	1.1.9	ágne	elizarenkova_ru_1989	present	Как отец – сыну,\nО Агни, будь доступен нам!\nСопровождай нас ради блага!			
agní-	79	349	1.1.9	ágne	griffith_en_1896	present	Be to us easy of approach, even as a father to his son:\nAgni, be with us for our weal.			
agní-	79	349	1.1.9	ágne	jamison_brereton_en_2014	present	Like a father for a son, be of easy approach for us, o Agni. Accompany us for our well-being.			
agní-	79	349	1.12.1	agním	grassmann_de_1876	present	Agni ersehn als Boten wir, als Priester ihn, der alles weiss, Der dieses Opfer schön vollbringt.			
agní-	79	349	1.12.1	agním	geldner_de_1951	present	Agni erküren wir zum Boten, zum Hotr̥ dieses Opfer, den Allwissenden, Klugsinnigen.			
agní-	79	349	1.12.1	agním	elizarenkova_ru_1989	present	Агни мы выбираем вестником,\nХотаром этой жертвы,\nВсезнающего, очень умного.			
agní-	79	349	1.12.1	agním	griffith_en_1896	present	-en-			
agní-	79	349	1.12.1	agním	jamison_brereton_en_2014	present	Agni we choose as messenger, the Hotar affording all possessions, very effective for this sacrifice.			
agní-	79	349	1.12.2	agním-agnim	grassmann_de_1876	present	Den Agni, Agni rufen sie, des Hauses Herrn mit Bitten stets, Der vielgeliebt die Opfer fährt.			
agní-	79	349	1.12.2	agním-agnim	geldner_de_1951	present	Agni und Agni rufen sie stets mit Anrufungen, den Clanherrn, den viellieben Opferführer.			
agní-	79	349	1.12.2	agním-agnim	elizarenkova_ru_1989	present	Агни и Агни призывами\nПостоянно призывают они, господина племен,\nОтвозящего жертву, приятного многим.			
agní-	79	349	1.12.2	agním-agnim	griffith_en_1896	present	With callings ever they invoke Agni, Agni, Lord of the House,\nOblation-bearer, much beloved.			
agní-	79	349	1.12.2	agním-agnim	jamison_brereton_en_2014	present	Agni after Agni they always invoke with invocations as the clanlord, conveyor of the oblations, dear to many.			
agní-	79	349	1.12.3	ágne	grassmann_de_1876	present	Die Götter fahr, o Agni, her zum Streubereiter, neuerzeugt, Du bist als Priester anzuflehn.			
agní-	79	349	1.12.3	ágne	geldner_de_1951	present	Agni! Fahr (eben) geboren die Götter zu dem, der Barhis herumgelegt hat! Du bist unser berufener Hotr̥.			
agní-	79	349	1.12.3	ágne	elizarenkova_ru_1989	present	О Агни, привези сюда богов –\n(Едва) родившись – к разложившему жертвенную солому!\nТы хотар, почитаемый у нас.			
agní-	79	349	1.12.3	ágne	griffith_en_1896	present	Bring the Gods hither, Agni, born for him who strews the sacred grass:\nThou art our herald, meet for praise.			
agní-	79	349	1.12.3	ágne	jamison_brereton_en_2014	present	Agni, convey the gods here, as soon as you are born, for the man who has twisted the ritual grass. You are the Hotar, to be reverently invoked by us.			
agní-	79	349	1.12.4	agne	grassmann_de_1876	present	Erwecke sie, die willigen, wenn, Agni, du als Bote gehst, Sitz mit den Göttern auf der Streu.			
agní-	79	349	1.12.4	agne	geldner_de_1951	present	Ermuntere die verlangenden (Götter), wenn du, Agni, den Botengang gehst! Mit den Göttern setz dich auf das Barhis!			
agní-	79	349	1.12.4	agne	elizarenkova_ru_1989	present	Пробуди тех жаждущих (богов),\nКогда, о Агни, ты идешь вестником!\nС богами сядь на жертвенную солому!			
agní-	79	349	1.12.4	agne	griffith_en_1896	present	Wake up the willing Gods, since thou, Agni, performest embassage:\nSit on the sacred grass with Gods.			
agní-	79	349	1.12.4	agne	jamison_brereton_en_2014	present	Awaken the eager ones, when you travel on your mission, o Agni. With the gods sit here on the ritual grass.			
agní-	79	349	1.12.5	ágne	grassmann_de_1876	present	Du heller, fettbeträufelter, verbrenne alle Schädiger, Die Zauberer, o Agni, du.			
agní-	79	349	1.12.5	ágne	geldner_de_1951	present	Schmalzbegossener, Leuchtender, versenge doch ja die Schädiger, du Agni, die Unholde!			
agní-	79	349	1.12.5	ágne	elizarenkova_ru_1989	present	О жиром поливаемый, светящийся,\nСожги до тла ты тех, кто вредит,\nО Агни, (и) обладает силой ракшасов!			
agní-	79	349	1.12.5	ágne	griffith_en_1896	present	O Agni, radiant One, to whom the holy oil is poured, bum up\nOur enemies whom fiends protect.			
agní-	79	349	1.12.5	ágne	jamison_brereton_en_2014	present	O shining one whose oblation is ghee, burn against those who do harm, o Agni, against demonic beings.			
agní-	79	349	1.12.6	agnínā	grassmann_de_1876	present	Der Glut-Gott wird durch Glut entflammt, der weise Jüngling, Hauses Herr, Der Opfer fährt, aus Löffeln trinkt.			
agní-	79	349	1.12.6	agnínā	geldner_de_1951	present	Agni wird an Agni entzündet, der weise junge Hausherr, der Opferführer, dessen Mund seine Zunge ist.			
agní-	79	349	1.12.6	agnínā	elizarenkova_ru_1989	present	Агни зажигается с помощью Агни,\nПоэт, хозяин дома, юноша,\nУвозящий жертву, чей рот – языки (пламени).			
agní-	79	349	1.12.6	agnínā	griffith_en_1896	present	By Agni Agni is inflamed, Lord of the House, wise, young, who bears\nThe gift: the ladle is his mouth.			
agní-	79	349	1.12.6	agnínā	jamison_brereton_en_2014	present	By Agni is Agni kindled—poet, houselord, youth, conveying the oblation, with the sacrificial ladle in his mouth.			
agní-	79	349	1.12.6	agníḥ	grassmann_de_1876	present	Der Glut-Gott wird durch Glut entflammt, der weise Jüngling, Hauses Herr, Der Opfer fährt, aus Löffeln trinkt.			
agní-	79	349	1.12.6	agníḥ	geldner_de_1951	present	Agni wird an Agni entzündet, der weise junge Hausherr, der Opferführer, dessen Mund seine Zunge ist.			
agní-	79	349	1.12.6	agníḥ	elizarenkova_ru_1989	present	Агни зажигается с помощью Агни,\nПоэт, хозяин дома, юноша,\nУвозящий жертву, чей рот – языки (пламени).			
agní-	79	349	1.12.6	agníḥ	griffith_en_1896	present	By Agni Agni is inflamed, Lord of the House, wise, young, who bears\nThe gift: the ladle is his mouth.			
agní-	79	349	1.12.6	agníḥ	jamison_brereton_en_2014	present	By Agni is Agni kindled—poet, houselord, youth, conveying the oblation, with the sacrificial ladle in his mouth.			
agní-	79	349	1.12.7	agním	grassmann_de_1876	present	Den weisen Agni preise laut, der wahrt den Brauch beim Opferfest, Den Gott, der alles Leid verscheucht.			
agní-	79	349	1.12.7	agním	geldner_de_1951	present	Preise Agni, den Seher, dessen Vorschriften gültig sind beim Opfer, den Gott, der die Krankheit vertreibt!			
agní-	79	349	1.12.7	agním	elizarenkova_ru_1989	present	Славь поэта Агни,\nЧьи законы непреложны во время обряда,\nБога, прогоняющего болезни!			
agní-	79	349	1.12.7	agním	griffith_en_1896	present	Praise Agni in the sacrifice, the Sage whose ways are ever true,\nThe God who driveth grief away.			
agní-	79	349	1.12.7	agním	jamison_brereton_en_2014	present	Praise Agni, the poet whose ordinances hold true at the ceremony, the god who banishes afflictions.			
agní-	79	349	1.12.8	agne	grassmann_de_1876	present	Dem Opferherrn, der, Agni, dich, o Gott, als seinen Boten ehrt, Dem mögest stets du Helfer sein.			
agní-	79	349	1.12.8	agne	geldner_de_1951	present	Welcher Opferherr dich, Gott Agni, den Boten in Ehren hält, dessen Förderer sei du!			
agní-	79	349	1.12.8	agne	elizarenkova_ru_1989	present	(Если) какой-нибудь устроитель жертвы тебя, о Агни\nКак вестника, о бог, почитает,\nСтань его покровителем!			
agní-	79	349	1.12.8	agne	griffith_en_1896	present	God, Agni, be his strong defence who lord of sacrificial gifts,\nWorshippeth thee the messenger.			
agní-	79	349	1.12.8	agne	jamison_brereton_en_2014	present	The lord of the oblation who honors you as his messenger, o god Agni, for him become a helper.			
agní-	79	349	1.12.9	agním	grassmann_de_1876	present	Wer Agni zu dem Göttermahl, ihm Opfer bringend, zu sich lockt, Sei gnädig dem, o flammender.			
agní-	79	349	1.12.9	agním	geldner_de_1951	present	Wer mit Opferspenden Agni herbittet zur Götterladung, dem sei gnädig, du Lauterer!			
agní-	79	349	1.12.9	agním	elizarenkova_ru_1989	present	(Если) кто с жертвенным возлиянием\nЗахочет привлечь к себе Агни для приглашения богов\nБудь милостив к нему, о чистый!			
agní-	79	349	1.12.9	agním	griffith_en_1896	present	Whoso with sacred gift would fain call Agni to the feast of Gods,\nO Purifier, favour him.			
agní-	79	349	1.12.9	agním	jamison_brereton_en_2014	present	The possessor of the oblation who seeks to win Agni to pursue the gods, to him be merciful, o pure one.			
agní-	79	349	1.12.10	ágne	grassmann_de_1876	present	O flammender, o leuchtender, die Götter fahr uns, Agni, her; Zum Opfer und zu unserm Trank.			
agní-	79	349	1.12.10	ágne	geldner_de_1951	present	Fahre du lauterer, leuchtender Agni, uns die Götter her zu Opfer und Spende!			
agní-	79	349	1.12.10	ágne	elizarenkova_ru_1989	present	К нам, о чистый, светящийся\nАгни, сюда привези богов\nНа жертвоприношение и на наше возлияние!			
agní-	79	349	1.12.10	ágne	griffith_en_1896	present	Such, Agni, Purifier, bright, bring hither to our sacrifice,\nTo our oblation bring the Gods.			
agní-	79	349	1.12.10	ágne	jamison_brereton_en_2014	present	O pure, shining Agni, convey the gods here to us, right up to our sacrifice and oblation.			
agní-	79	349	1.12.12	ágne	grassmann_de_1876	present	Mit hellem Licht, mit jedem Ruf, der, Agni, zu den Göttern dringt, Geniesse dieses unser Lob.			
agní-	79	349	1.12.12	ágne	geldner_de_1951	present	Agni, mit heller Glut genehmige nebst allen Götteranrufungen dieses Loblied von uns!			
agní-	79	349	1.12.12	ágne	elizarenkova_ru_1989	present	О Агни, со светлым пламенем\nСо всеми призывами богов\nНасладись (и) этим нашим восхвалением!			
agní-	79	349	1.12.12	ágne	griffith_en_1896	present	O Agni, by effulgent flame, by all invokings of the Gods,\nShow pleasure in this laud of ours.			
agní-	79	349	1.12.12	ágne	jamison_brereton_en_2014	present	Agni, with your blazing flame, along with all the invocations to the gods, enjoy this praise of ours right now!			
agní-	79	349	1.13.1	agne	grassmann_de_1876	present	O Agni fahre schönentflammt die Götter unserm Opfrer zu, Und ehr, o lichter Priester, sie.			
agní-	79	349	1.13.1	agne	geldner_de_1951	present	Wohlentzündet fahr uns die Götter her zum Opferspender, o Agni, und vollziehe die Opferweihe, du lauterer Hotr̥!			
agní-	79	349	1.13.1	agne	elizarenkova_ru_1989	present	Прекраснозажженный привези нам\nБогов, о Агни, к жертвователю\nИ принеси жертву, о чистый хотар!			
agní-	79	349	1.13.1	agne	griffith_en_1896	present	AGNI, well-kindled, bring the Gods for him who offers holy gifts.\nWorship them, Purifier, Priest.			
agní-	79	349	1.13.1	agne	jamison_brereton_en_2014	present	Well-kindled, o Agni, convey the gods here to us, to the man offering the oblation, and perform sacrifice, o pure Hotar.			
agní-	79	349	1.13.4	ágne	grassmann_de_1876	present	Auf schnellstem Wagen, Agni, fahr, gepriesener, die Götter her; Dich setzt' als Priester Manus ein.			
agní-	79	349	1.13.4	ágne	geldner_de_1951	present	Agni! Fahr auf leichtestem Wagen die Götter her, dazu berufen! Du bist der von Manu eingesetzte Hotr̥.			
agní-	79	349	1.13.4	ágne	elizarenkova_ru_1989	present	О Агни, на быстроходнейшей колеснице,\nПризванный, привези богов.\nТы – хотар, поставленный Манусом.			
agní-	79	349	1.13.4	ágne	griffith_en_1896	present	Agni, on thy most easy car, glorified, hither bring the Gods:\nManu appointed thee as Priest.			
agní-	79	349	1.13.4	ágne	jamison_brereton_en_2014	present	O Agni, on the best-naved chariot convey the gods here when you are solemnly invoked. You are the Hotar, installed by Manu.			
agní-	79	349	1.14.1	agne	grassmann_de_1876	present	Mit diesen Göttern allen komm, o Agni, her zum Somatrunk, Zu Lied und Opfer, ehre sie.			
agní-	79	349	1.14.1	agne	geldner_de_1951	present	Mit all diesen Göttern komm, Agni, zu (unserem) Eifer, zu den Lobreden herbei, um Soma zu trinken, und vollziehe die Opferweihe!			
agní-	79	349	1.14.1	agne	elizarenkova_ru_1989	present	Приди, о Агни, для почетного дара (и) песен\nС этими Всеми-Богами на питье сомы\nИ принеси жертву!			
agní-	79	349	1.14.1	agne	griffith_en_1896	present	To drink the Soma, Agni, come, to our service and our songs.\nWith all these Gods; and worship them.			
agní-	79	349	1.14.1	agne	jamison_brereton_en_2014	present	With these, o Agni, hither to friendly service, to hymns—with all (of them), for soma-drinking— with the gods, come and perform sacrifice.			
agní-	79	349	1.14.2	agne	grassmann_de_1876	present	Die Kanva's riefen dich herhei, sie singen, weiser, Lieder dir; Komm, Agni, mit den Göttern her,			
agní-	79	349	1.14.2	agne	geldner_de_1951	present	Dich haben die Kaṇva's hergerufen; sie preisen deine (weisen) Gedanken, du Redekundiger. Komm, Agni, mit den Göttern!			
agní-	79	349	1.14.2	agne	elizarenkova_ru_1989	present	Тебя призвали Канвы.\nОни поют, о вдохновенный, твои молитвы.\nПриди, о Агни, с богами!			
agní-	79	349	1.14.2	agne	griffith_en_1896	present	The Kanvas have invoked thee; they, O Singer, sing thee songs of praise\nAgni, come hither with the Gods;			
agní-	79	349	1.14.2	agne	jamison_brereton_en_2014	present	The Kanvas have called to you; they hymn your insightful thoughts, o inspired poet. With the gods, o Agni, come hither.			
agní-	79	349	1.14.3	agním	grassmann_de_1876	present	Indra, Vaju, Brihaspati, Mitra, Agni, Puschan, Bhaga, Aditja's und die Marutschar,			
agní-	79	349	1.14.3	agním	geldner_de_1951	present	Indra und Vāyu, Br̥haspati, Mitra (und Varuṇa), Agni, Pūṣan, Bhaga, die Ādityas, die Marutschar –			
agní-	79	349	1.14.3	agním	elizarenkova_ru_1989	present	Индру-Ваю, Брихаспати,\nМитру (Варуну), Агни, Пушана, Бхагу,\nАдитьев, толпу Марутов (приведи сюда!)			
agní-	79	349	1.14.3	agním	griffith_en_1896	present	Indra, Vayu, Brhaspati, Mitra, Agni, Pusan, Bhaga,\nAdityas, and the Marut host.			
agní-	79	349	1.14.3	agním	jamison_brereton_en_2014	present	Indra and Vayu, Brhaspati, Mitra (and Varuna), Agni, Pusan, Bhaga, the Adityas, the Marutian flock (have the Kanvas called).			
agní-	79	349	1.14.7	ágne	grassmann_de_1876	present	Vereine, Agni, mit den Fraun die opferwerthen, heiligen, Schönzung'ger tränke sie mit Meth.			
agní-	79	349	1.14.7	ágne	geldner_de_1951	present	Die Opferwürdigen, die Wahrheitsmehrer mache beweibt, Agni; gib ihnen, Schönzungiger, vom Süßtrank zu trinken!			
agní-	79	349	1.14.7	ágne	elizarenkova_ru_1989	present	Этим достойным жертвы, умножающим космический закон,\nО Агни, дай в спутницы жен,\nНапои (их) о прекрасноязыкий, медом!			
agní-	79	349	1.14.7	ágne	griffith_en_1896	present	Adored, the strengtheners of Law, unite them, Agni, with their Dames:\nMake them drink meath, O bright of tongue.			
agní-	79	349	1.14.7	ágne	jamison_brereton_en_2014	present	Those (gods) deserving the sacrifice, strong through truth—bring them here along with their wives, Agni. Make them drink of the honey, you of good tongue.			
agní-	79	349	1.14.8	agne	grassmann_de_1876	present	Die opferwerth, die preisenswerth, lass trinken sie durch deinen Mund vom Meth, o Agni, bei dem Werk.			
agní-	79	349	1.14.8	agne	geldner_de_1951	present	Die Opferwürdigen, die Anzurufenden, die sollen mit deiner Zunge von dem Süßtrank unter Vaṣaṭruf trinken, o Agni.			
agní-	79	349	1.14.8	agne	elizarenkova_ru_1989	present	Кто достоин жертв, кого призываем,\nВсе они (твоим) языком пусть напьются\nМеду, о Агни, под возглас Вашат!			
agní-	79	349	1.14.8	agne	griffith_en_1896	present	Let them, O Agni, who deserve worship and praise drink with thy tongue\nTle meath in solemn sacrifice.			
agní-	79	349	1.14.8	agne	jamison_brereton_en_2014	present	Those who deserve the sacrifice, who are to be invoked, let them drink with your tongue of the honey, when the vasat-cdl\ is made, o Agni.			
agní-	79	349	1.14.10	ágne	grassmann_de_1876	present	Den süssen Soma, Agni, trink mit allen Göttern, mit dem Wind, Mit Indra und des Mitra Schar.			
agní-	79	349	1.14.10	ágne	geldner_de_1951	present	Mit allen Verkörperungen des Mitra (der Freundschaft), mit Indra, Vāyu trink, Agni, den somischen Honigtrank!			
agní-	79	349	1.14.10	ágne	elizarenkova_ru_1989	present	Со всеми (богами) мед сомы\nО Агни, с Индрой, с Ваю,\nПей по установлениям Митры!			
agní-	79	349	1.14.10	ágne	griffith_en_1896	present	With all the Gods, with Indra, with Vayu, and Mitra's splendours, drink,\nAgni, the pleasant Soma juice.			
agní-	79	349	1.14.10	ágne	jamison_brereton_en_2014	present	With all (the gods), o Agni, with Indra and with Vayu, drink the somian honey according to the ordinances of alliance.			
agní-	79	349	1.14.11	ágne	grassmann_de_1876	present	Vom Manus, Agni, eingesetzt als Priester weilst bei Opfern du, Drum weihe dieses Opfer uns.			
agní-	79	349	1.14.11	ágne	geldner_de_1951	present	Von Manu als Hotr̥ eingesetzt nimmst du, Agni, bei den Opfern Platz; weihe du dies Opfer für uns!			
agní-	79	349	1.14.11	ágne	elizarenkova_ru_1989	present	Ты как хотар, поставленный Манусом,\nО Агни, сидишь на жертвоприношениях.\nПочти этот наш обряд!			
agní-	79	349	1.14.11	ágne	griffith_en_1896	present	Ordained by Manu as our Priest, thou sittest, Agni, at each rite:\nHallow thou this our sacrifice.			
agní-	79	349	1.14.11	ágne	jamison_brereton_en_2014	present	As the Hotar installed by Manu, Agni, you sit at the sacrifices. So perform this rite for us now.			
agní-	79	349	1.15.4	ágne	grassmann_de_1876	present	O Agni, fahr die Götter her und setz auf die drei Sitze sie, Bedien' sie, trinke nach dem Brauch.			
agní-	79	349	1.15.4	ágne	geldner_de_1951	present	Agni, fahre die Götter her; laß sie sich an den drei Stätten niedersetzen; warte deines Amtes, trink nach der Zeit!			
agní-	79	349	1.15.4	ágne	elizarenkova_ru_1989	present	О Агни, привези сюда богов!\nПосади (их) в трех местах!\nОхвати (алтарь)! Пей в урочное время!			
agní-	79	349	1.15.4	ágne	griffith_en_1896	present	Bring the Gods, Agni; in the three appointed places set them down:\nSurround them, and with Rtu drink.			
agní-	79	349	1.15.4	ágne	jamison_brereton_en_2014	present	O Agni, convey the gods here; make them sit in the three wombs. Attend on them; drink in your turn.			
agní-	79	349	1.19.1	agne	grassmann_de_1876	present	Zum Milchtrunk wirst gerufen du, zu diesem schönen Opferfest, Komm, Agni, mit der Marutschar.			
agní-	79	349	1.19.1	agne	geldner_de_1951	present	Zu diesem angenehmen Opfer wirst du geladen, um es in Schutz zu nehmen. – Mit den Marut komm, o Agni!			
agní-	79	349	1.19.1	agne	elizarenkova_ru_1989	present	На этот славный обряд\nТы приглашаешься для защиты (его).\nС Марутами приди, о Агни!			
agní-	79	349	1.19.1	agne	griffith_en_1896	present	To this fair sacrifice to drink the milky draught thou art invoked:\nO Agni, with the Maruts come.			
agní-	79	349	1.19.1	agne	jamison_brereton_en_2014	present	Toward this pleasing ceremony you are called, for its protection. - With the Maruts, o Agni, come hither.			
agní-	79	349	1.19.2	agne	grassmann_de_1876	present	Denn über dein, des grossen, Macht ragt weder Gott, noch Sterblicher, Komm, Agni, mit der Marutschar.			
agní-	79	349	1.19.2	agne	geldner_de_1951	present	Denn nicht übertrifft ein Gott noch ein Sterblicher deine, des Großen, Umsicht. – Mit den Marut komm, o Agni!			
agní-	79	349	1.19.2	agne	elizarenkova_ru_1989	present	Ни бог, ни смертный\nНе превосходит силой духа тебя, великого.\nС Марутами приди, о Агни!			
agní-	79	349	1.19.2	agne	griffith_en_1896	present	No mortal man, no God exceeds thy mental power, O Mighty one -\nO Agni, with the Maruts come			
agní-	79	349	1.19.2	agne	jamison_brereton_en_2014	present	For no god nor mortal is beyond the will of you who are great. - With the Maruts, o Agni, come hither.			
agní-	79	349	1.19.3	agne	grassmann_de_1876	present	Die wohnen in dem grossen Raum, die holden Götter allzumal – Komm, Agni, mit der Marutschar.			
agní-	79	349	1.19.3	agne	geldner_de_1951	present	Die den großen Luftraum kennen, die truglosen Allgötter, mit den Marut komm, o Agni!			
agní-	79	349	1.19.3	agne	elizarenkova_ru_1989	present	(Те,) что знают великое воздушное пространство,\nВсе-Боги, чуждые обмана –\nС Марутами приди, о Агни!			
agní-	79	349	1.19.3	agne	griffith_en_1896	present	All Gods devoid of guile, who know the mighty region of mid-air:\nO Agni, with those Maruts come.			
agní-	79	349	1.19.3	agne	jamison_brereton_en_2014	present	Those who know the great airy realm, the All Gods without deceit— with the Maruts, o Agni, come hither.			
agní-	79	349	1.19.4	agne	grassmann_de_1876	present	Die starken, die des Donners Sang anstimmen, kräftig, unbesiegt – Mit diesen Maruts, Agni, komm.			
agní-	79	349	1.19.4	agne	geldner_de_1951	present	Die gewaltigen, die den (Schlacht)gesang sangen, an Stärke unbezwinglich, mit den Marut komm, o Agni!			
agní-	79	349	1.19.4	agne	elizarenkova_ru_1989	present	(Те) грозные, что запели песнь,\nК кому не подступиться с силой, –\nС Марутами приди, о Агни!			
agní-	79	349	1.19.4	agne	griffith_en_1896	present	The terrible, who sing their song, not to be overcome by might:\nO Agni, with those Maruts come.			
agní-	79	349	1.19.4	agne	jamison_brereton_en_2014	present	Those who chanted the chant, the strong ones, unassailable through their strength— with the Maruts, o Agni, come hither.			
agní-	79	349	1.19.5	agne	grassmann_de_1876	present	Die glänzen furchtbar von Gestalt, weitherrschend, tilgend jeden Feind, Mit diesen Maruts, Agni, komm.			
agní-	79	349	1.19.5	agne	geldner_de_1951	present	Die hellglänzenden, von furchtbarem Aussehen, die guten Herrscher, die über die Feinde triumphierenden, mit den Marut komm, o Agni!			
agní-	79	349	1.19.5	agne	elizarenkova_ru_1989	present	Те сверкающие, с ужасным обликом,\nДобрые властители, заботящиеся о чужом –\nС Марутами приди, о Агни!			
agní-	79	349	1.19.5	agne	griffith_en_1896	present	Brilliant, and awful in their form, mighty, devourers of their foes':\nO Agni, with those Maruts come.			
agní-	79	349	1.19.5	agne	jamison_brereton_en_2014	present	Those who are resplendent, of terrible form, of good dominion, caring for the stranger— with the Maruts, o Agni, come hither.			
agní-	79	349	1.19.6	agne	grassmann_de_1876	present	Die thronen in des Aethers Licht als Götter in dem Himmelsraum, Mit diesen Maruts, Agni, komm.			
agní-	79	349	1.19.6	agne	geldner_de_1951	present	Die über dem Lichte des Firmaments, im Himmel als Götter wohnen, mit den Marut komm, o Agni!			
