slp1	iast	pos	period_spread
parihf	parihṛ	v	3
parIkzA	parīkṣā	f	1
yakzman	yakṣman	m	1
viSf	viśṛ	v	3
pracakz	pracakṣ	v	2
vartI	vartī	f	1
viyuj	viyuj	v	1
SaraBa	śarabha	m	1
vijan	vijan	v	2
aBiprAya	abhiprāya	m	3
dUtI	dūtī	f	3
viBid	vibhid	v	2
devadAru	devadāru	mn	2
jalUkA	jalūkā	mf	1
aurva	aurva	m	1
BUBft	bhūbhṛt	m	2
jAtI	jātī	f	1
samAs	samās	v	1
jiGAMsu	jighāṁsu	adj	1
apekza	apekṣa	adj	2
sulaBa	sulabha	adj	2
antya	antya	adj	2
apavarga	apavarga	m	3
aputra	aputra	adj	2
kuwumba	kuṭumba	n	2
udyama	udyama	m	2
ahaMtA	ahaṁtā	f	1
SoRa	śoṇa	adj	1
DvaMs	dhvaṁs	v	3
kAlanemi	kālanemi	m	1
nirvfti	nirvṛti	f	3
SalAkA	śalākā	mf	2
KawikA	khaṭikā	f	1
roDa	rodha	m	1
gala	gala	m	2
kIcaka	kīcaka	m	1
aByudaya	abhyudaya	m	2
melaka	melaka	mn	1
KApara	khāpara	m	1
vAyasa	vāyasa	m	2
KecarI	khecarī	f	2
harzay	harṣay	v	1
AtmajA	ātmajā	f	4
lubDaka	lubdhaka	m	2
mfdula	mṛdula	adj	1
ABA	ābhā	v	2
trARa	trāṇa	n	4
parikzip	parikṣip	v	1
darvI	darvī	f	1
viniScaya	viniścaya	m	1
dahana	dahana	m	2
gAlava	gālava	m	1
Sini	śini	m	1
Davala	dhavala	adj	2
vAhlIka	vāhlīka	m	1
prAdeSa	prādeśa	m	1
kakzyA	kakṣyā	f	2
sureSvara	sureśvara	m	1
kuwway	kuṭṭay	v	1
vitAna	vitāna	mn	2
vitras	vitras	v	2
parikalpay	parikalpay	v	3
samagra	samagra	adj	5
pAlana	pālana	n	2
darpaRa	darpaṇa	m	2
piRqapAta	piṇḍapāta	m	1
brahmARqa	brahmāṇḍa	n	3
saMvezway	saṁveṣṭay	v	1
loRa	loṇa	n	1
saMSaptaka	saṁśaptaka	m	1
aBivand	abhivand	v	1
mudray	mudray	v	1
karSana	karśana	adj	1
taraMga	taraṁga	m	3
avagAh	avagāh	v	2
paraSvaDa	paraśvadha	m	3
samBAra	sambhāra	mn	2
Cad	chad	v	4
piRqay	piṇḍay	v	1
tuvarI	tuvarī	f	1
TUTA	thūthā	mf	1
catvAriMSat	catvāriṁśat	f	1
yugAnta	yugānta	m	1
vanotpala	vanotpala	n	1
raTopasTa	rathopastha	m	1
muKIkf	mukhīkṛ	v	1
yaTAgata	yathāgata	adj	1
kandarpa	kandarpa	m	1
spfhA	spṛhā	f	3
karavIra	karavīra	mn	2
pipAsA	pipāsā	f	1
vyaYjana	vyañjana	n	1
mARqavya	māṇḍavya	m	1
kozWikA	koṣṭhikā	f	1
trAsa	trāsa	m	4
pratIkz	pratīkṣ	v	3
paYcaguRa	pañcaguṇa	adj	1
pratyudyA	pratyudyā	v	1
saBya	sabhya	m	2
praveSay	praveśay	v	3
aBayA	abhayā	f	1
SibikA	śibikā	f	1
kAlAgni	kālāgni	m	2
viram	viram	v	3
kiMSuka	kiṁśuka	mn	2
jAmbUnada	jāmbūnada	n	4
kIrtana	kīrtana	n	2
kuwaja	kuṭaja	mn	1
samAdis	samādis	v	1
samIra	samīra	m	1
ambarIza	ambarīṣa	m	1
tvadviDa	tvadvidha	adj	1
sambADa	sambādha	m	3
jAnapada	jānapada	m	2
nAgara	nāgara	n	1
praRiDAna	praṇidhāna	n	1
karin	karin	m	3
niScala	niścala	adj	3
prItimat	prītimat	adj	1
jagatpati	jagatpati	m	2
AyAma	āyāma	m	2
manasija	manasija	m	1
daMS	daṁś	v	3
anuzWAna	anuṣṭhāna	n	2
ekaviMSat	ekaviṁśat	f	1
vAcika	vācika	adj	1
udvaha	udvaha	m	1
triSUla	triśūla	n	2
SrISaila	śrīśaila	mn	1
upayam	upayam	v	1
japya	japya	n	3
BUpa	bhūpa	m	2
pUrvaja	pūrvaja	m	3
SAkya	śākya	m	2
jApya	jāpya	n	1
pratiziD	pratiṣidh	v	2
paripf	paripṛ	v	3
aDiruh	adhiruh	v	3
kandara	kandara	mfn	2
pratima	pratima	adj	2
narapati	narapati	m	1
kavya	kavya	n	2
upahAra	upahāra	mn	2
vatsanABa	vatsanābha	mn	1
rAjI	rājī	f	1
AnfSaMsya	ānṛśaṁsya	n	1
rAmaWa	rāmaṭha	mn	1
asaMKyeya	asaṁkhyeya	adj	1
garIyas	garīyas	adj	2
mahauzaDI	mahauṣadhī	f	1
paricaya	paricaya	m	1
Kaga	khaga	mn	2
moGa	mogha	adj	1
aprApta	aprāpta	adj	1
mumukzu	mumukṣu	adj	2
tilaparRI	tilaparṇī	f	1
IdfS	īdṛś	adj	1
aBijana	abhijana	mn	1
tvadIya	tvadīya	adj	1
kupya	kupya	n	1
prapitAmaha	prapitāmaha	m	2
japA	japā	f	1
Bojya	bhojya	n	2
maTurA	mathurā	f	2
rumaRvant	rumaṇvant	m	1
jIvin	jīvin	adj	3
nirdeSa	nirdeśa	m	2
pAWA	pāṭhā	f	1
goptf	goptṛ	adj	2
samAsa	samāsa	m	2
somavallI	somavallī	f	1
turya	turya	n	1
sinDUtTa	sindhūttha	n	1
hArIta	hārīta	m	2
smaraRa	smaraṇa	n	4
visPAray	visphāray	v	2
upekz	upekṣ	v	4
pravad	pravad	v	1
Sakft	śakṛt	n	2
upaGAta	upaghāta	m	1
takzaka	takṣaka	m	2
vikzepa	vikṣepa	m	1
caturmuKa	caturmukha	m	2
Sukti	śukti	f	2
garala	garala	mn	1
Cedana	chedana	n	1
hfdya	hṛdya	adj	3
avakASa	avakāśa	m	2
pratIti	pratīti	f	2
vittama	vittama	adj	1
dvirada	dvirada	m	1
viSvasfj	viśvasṛj	m	1
guRAQya	guṇāḍhya	m	1
pizwa	piṣṭa	n	1
prAtihArya	prātihārya	n	1
dviSatatama	dviśatatama	adj	1
pUrvokta	pūrvokta	adj	2
prasenajit	prasenajit	m	1
ahetu	ahetu	m	1
balya	balya	adj	1
nikumBa	nikumbha	m	1
sadyojAta	sadyojāta	m	1
kaustuBa	kaustubha	mn	1
GawI	ghaṭī	f	1
apanI	apanī	v	3
udDU	uddhū	v	2
mahoraga	mahoraga	m	1
tUrya	tūrya	mn	2
saMnah	saṁnah	v	2
pAruzya	pāruṣya	n	1
avatAray	avatāray	v	2
samAhvA	samāhvā	v	1
taskara	taskara	m	2
BAgya	bhāgya	n	3
prajap	prajap	v	1
caitya	caitya	mn	1
aBIz	abhīṣ	v	1
viracay	viracay	v	2
rajanIcara	rajanīcara	m	1
AvAhay	āvāhay	v	2
ApUray	āpūray	v	2
sUdana	sūdana	adj	2
purUravas	purūravas	m	2
azwottaraSata	aṣṭottaraśata	n	1
niScandra	niścandra	adj	1
gAnDAra	gāndhāra	m	1
kumpa	kumpa	n	1
SikzA	śikṣā	f	2
yazwi	yaṣṭi	fn	2
samBAvay	sambhāvay	v	1
rasANkuSI	rasāṅkuśī	f	1
pramarday	pramarday	v	1
taijasa	taijasa	adj	2
BrAmay	bhrāmay	v	2
samudyam	samudyam	v	2
kaNkaRa	kaṅkaṇa	n	1
kanakapurI	kanakapurī	f	1
rasaliNga	rasaliṅga	mn	1
gAQa	gāḍha	adj	1
Basmay	bhasmay	v	1
sADvasa	sādhvasa	n	1
saMkrAnti	saṁkrānti	f	1
kawAha	kaṭāha	mn	1
vivad	vivad	v	1
anukta	anukta	adj	1
kapawa	kapaṭa	mn	2
devarzi	devarṣi	m	2
gadgada	gadgada	adj	1
anukUla	anukūla	adj	3
SaSANka	śaśāṅka	m	3
anuBava	anubhava	m	2
supriya	supriya	m	1
kARaBUti	kāṇabhūti	m	1
kArIza	kārīṣa	n	1
paryaNka	paryaṅka	m	1
vyavasAya	vyavasāya	m	2
SudDodana	śuddhodana	m	1
SastraBft	śastrabhṛt	m	1
maYjizWA	mañjiṣṭhā	mf	1
nIca	nīca	adj	3
nIlikA	nīlikā	f	1
anupapatti	anupapatti	f	2
pariBava	paribhava	m	1
malaya	malaya	m	3
DUli	dhūli	mf	2
aBikram	abhikram	v	1
nazwapizwa	naṣṭapiṣṭa	adj	1
dih	dih	v	2
cAmara	cāmara	n	3
upayogin	upayogin	adj	2
samupasTA	samupasthā	v	1
upavIta	upavīta	n	1
samudBU	samudbhū	v	3
kftakftya	kṛtakṛtya	adj	3
sanaka	sanaka	m	1
cikura	cikura	mn	1
kesara	kesara	mn	2
Bavitf	bhavitṛ	adj	1
kaivalya	kaivalya	n	3
hrasva	hrasva	adj	4
yoginI	yoginī	f	2
vajraka	vajraka	n	1
rAjata	rājata	adj	2
ajYa	ajña	adj	3
vanopala	vanopala	mn	1
jImUtavAhana	jīmūtavāhana	m	1
rasavara	rasavara	m	1
gatAsu	gatāsu	adj	1
anasUyA	anasūyā	f	1
jYAnin	jñānin	adj	2
rasanA	rasanā	f	1
ganDamAdana	gandhamādana	m	2
daiSika	daiśika	adj	1
pataga	pataga	m	1
vaSyA	vaśyā	fn	1
dvaita	dvaita	n	1
ayukta	ayukta	adj	4
akArya	akārya	n	2
nirvfta	nirvṛta	adj	2
sTaRqila	sthaṇḍila	n	2
leha	leha	m	1
taqAga	taḍāga	mn	2
digBAga	digbhāga	m	1
anATapiRqada	anāthapiṇḍada	m	2
svacCanda	svacchanda	adj	1
arunDatI	arundhatī	f	1
BUmipa	bhūmipa	m	2
vidyunmAlin	vidyunmālin	m	1
nirAhAra	nirāhāra	adj	2
pAtAlayantra	pātālayantra	n	1
AtiTya	ātithya	n	2
viyant	viyant	n	2
SoTa	śotha	m	1
gozWI	goṣṭhī	f	1
Saurya	śaurya	n	2
hikkA	hikkā	f	2
vayasya	vayasya	m	1
yaTAvftta	yathāvṛtta	n	1
rAjamArga	rājamārga	m	2
pUrvAhRa	pūrvāhṇa	m	1
Srauta	śrauta	adj	2
jAtarUpa	jātarūpa	n	1
dvaipAyana	dvaipāyana	m	2
namaskAra	namaskāra	m	2
SfNKalA	śṛṅkhalā	f	1
Danurveda	dhanurveda	m	1
gartA	gartā	f	1
mAlyavant	mālyavant	m	1
pAMsu	pāṁsu	m	3
praSama	praśama	m	2
upendra	upendra	m	1
SirIza	śirīṣa	mn	1
reRu	reṇu	mn	3
pAkaSAsana	pākaśāsana	m	2
SiSira	śiśira	mn	2
sauhfda	sauhṛda	n	2
aBiram	abhiram	v	1
mIna	mīna	m	3
balIyas	balīyas	adj	1
viSAlA	viśālā	f	1
udvAha	udvāha	m	2
kzuB	kṣubh	v	5
pariRI	pariṇī	v	1
caturyuga	caturyuga	mn	1
vyatI	vyatī	v	3
pIyUza	pīyūṣa	mn	1
vedikA	vedikā	f	2
pezaRa	peṣaṇa	n	1
adIna	adīna	adj	1
vikalpay	vikalpay	v	1
sArasa	sārasa	m	2
mAlava	mālava	m	1
GAta	ghāta	m	2
kawaka	kaṭaka	mn	1
saMvedana	saṁvedana	n	1
utkawa	utkaṭa	adj	3
prAvizkf	prāviṣkṛ	v	1
mAnDAtf	māndhātṛ	m	2
virADa	virādha	m	1
Garzay	gharṣay	v	1
parameSa	parameśa	m	2
patana	patana	n	2
satata	satata	adj	1
viSvatomuKa	viśvatomukha	adj	1
saMtAna	saṁtāna	m	3
dAman	dāman	mn	1
aBiniveSa	abhiniveśa	m	1
pariSuD	pariśudh	v	1
Pulla	phulla	adj	1
nAsikA	nāsikā	f	3
vAsay	vāsay	v	2
maDyAhna	madhyāhna	m	3
Una	ūna	adj	3
saMyojay	saṁyojay	v	1
cezw	ceṣṭ	v	3
SrIkaRWa	śrīkaṇṭha	m	1
samSozay	samśoṣay	v	1
viruc	viruc	v	1
BIti	bhīti	f	2
garBayantra	garbhayantra	n	1
uttaravAruRI	uttaravāruṇī	f	1
AliNgay	āliṅgay	v	2
vAritara	vāritara	n	1
udvega	udvega	m	1
tulyaka	tulyaka	adj	1
parituz	parituṣ	v	1
Anantya	ānantya	n	2
mahIBuj	mahībhuj	m	1
karzaka	karṣaka	mn	1
Aya	āya	m	1
GrARa	ghrāṇa	mn	1
yantf	yantṛ	m	1
apahArin	apahārin	adj	1
gArA	gārā	mfn	1
devasmitA	devasmitā	f	1
Basmaka	bhasmaka	n	1
samprahfz	samprahṛṣ	v	1
Arza	ārṣa	adj	1
ruz	ruṣ	f	1
jalaDi	jaladhi	m	2
nigala	nigala	m	1
niHsvana	niḥsvana	m	2
asaMSaya	asaṁśaya	adj	1
jAhnavI	jāhnavī	f	3
viMSat	viṁśat	f	1
vasati	vasati	f	1
liptamUzA	liptamūṣā	f	1
SAradvata	śāradvata	m	1
mAtAmaha	mātāmaha	m	1
kaYcukI	kañcukī	f	1
mAra	māra	m	1
jambu	jambu	f	2
aNkuSa	aṅkuśa	mn	2
pAzaRqa	pāṣaṇḍa	m	1
SakawAla	śakaṭāla	m	1
aMSumant	aṁśumant	m	1
GaRwA	ghaṇṭā	f	4
tapana	tapana	m	1
naimiza	naimiṣa	n	1
padminI	padminī	f	2
apakram	apakram	v	1
tArakA	tārakā	f	2
Sauri	śauri	m	2
nyUna	nyūna	adj	3
paYcAmfta	pañcāmṛta	n	1
pawwa	paṭṭa	m	1
sampAti	sampāti	m	1
SAkta	śākta	adj	1
pratilaB	pratilabh	v	2
sugata	sugata	m	1
pratihan	pratihan	v	2
kuRqalI	kuṇḍalī	f	1
nibarhaRa	nibarhaṇa	adj	2
narAntaka	narāntaka	m	1
vidarSay	vidarśay	v	1
uttAnapAda	uttānapāda	m	2
utsaNga	utsaṅga	m	3
nidAGa	nidāgha	m	2
Arocay	ārocay	v	1
gfhin	gṛhin	m	1
maDuripu	madhuripu	m	1
BAzin	bhāṣin	adj	1
gaura	gaura	adj	2
aNgIkf	aṅgīkṛ	v	1
KARqikya	khāṇḍikya	m	1
Ayat	āyat	v	2
vArAhI	vārāhī	f	1
damBa	dambha	m	2
BastrA	bhastrā	f	2
cUlikA	cūlikā	mfn	1
bAlya	bālya	n	2
sarvAtman	sarvātman	m	1
CAgA	chāgā	f	1
kawAkza	kaṭākṣa	m	2
AQaka	āḍhaka	mn	1
suganDi	sugandhi	adj	2
pracCAday	pracchāday	v	1
Ayuza	āyuṣa	n	2
vaikuRWa	vaikuṇṭha	m	1
aBilaz	abhilaṣ	v	2
indranIla	indranīla	mn	2
SArada	śārada	adj	1
gaReSa	gaṇeśa	m	1
kzataja	kṣataja	n	1
kzuDA	kṣudhā	f	2
anirudDa	aniruddha	m	2
rasAYjana	rasāñjana	n	1
Amiza	āmiṣa	n	4
udgam	udgam	v	2
anusaMDAna	anusaṁdhāna	n	1
varavarRinI	varavarṇinī	f	2
rItikA	rītikā	f	1
yaTAtaTa	yathātatha	adj	1
yakft	yakṛt	n	1
pawala	paṭala	mn	2
yaTezwa	yatheṣṭa	adj	2
laNGay	laṅghay	v	1
maheSvarI	maheśvarī	f	2
mfgayA	mṛgayā	f	2
antari	antari	v	1
nirvikalpa	nirvikalpa	adj	1
mAtfkA	mātṛkā	f	2
dUrvA	dūrvā	f	1
keyUra	keyūra	m	1
puratraya	puratraya	n	1
sampat	sampat	v	1
sTairya	sthairya	n	2
sara	sara	adj	1
kuSalin	kuśalin	adj	1
sidDarasa	siddharasa	m	1
alakzita	alakṣita	adj	1
hAlAhala	hālāhala	mn	1
nistriMSa	nistriṁśa	m	1
anusArin	anusārin	adj	1
hAsya	hāsya	djan	3
saMhati	saṁhati	f	1
mahADana	mahādhana	adj	1
lohajaNGa	lohajaṅgha	m	1
viqaNga	viḍaṅga	n	1
pIna	pīna	adj	4
payoDara	payodhara	m	2
rAjahaMsa	rājahaṁsa	m	2
viDAyaka	vidhāyaka	adj	1
samAja	samāja	m	1
aBimAnin	abhimānin	adj	1
viBAvasu	vibhāvasu	m	1
kiMkara	kiṁkara	m	3
aBizecay	abhiṣecay	v	1
niraYjana	nirañjana	adj	2
lAvaRya	lāvaṇya	n	2
govara	govara	n	1
samASvAsay	samāśvāsay	v	1
narmadAmAhAtmya	narmadāmāhātmya	n	1
SfNgavera	śṛṅgavera	mn	1
SyAmala	śyāmala	adj	1
SarAsana	śarāsana	mn	1
kadana	kadana	n	1
cAturvarRya	cāturvarṇya	n	1
alaka	alaka	mn	2
akampana	akampana	m	1
nimeza	nimeṣa	m	4
alABa	alābha	m	2
hala	hala	mn	1
vedin	vedin	adj	2
kftajYa	kṛtajña	adj	1
yAmya	yāmya	adj	2
dardura	dardura	mn	1
vArzika	vārṣika	adj	2
avasAna	avasāna	n	3
arTavat	arthavat	adj	2
rUpavat	rūpavat	adj	2
ADyAtmika	ādhyātmika	adj	1
mAnuzya	mānuṣya	n	1
vyADa	vyādha	m	3
anupA	anupā	v	1
Alambana	ālambana	n	1
lava	lava	m	3
sArTa	sārtha	m	1
viplava	viplava	m	1
paryAkula	paryākula	adj	1
varzA	varṣā	f	3
duScara	duścara	adj	1
muz	muṣ	v	4
aBijYAna	abhijñāna	n	1
bAhlika	bāhlika	m	1
leKA	lekhā	f	2
mUzika	mūṣika	m	1
durBikza	durbhikṣa	mn	2
nibanD	nibandh	v	4
pratIhAra	pratīhāra	m	1
deya	deya	n	1
hiraRyAkza	hiraṇyākṣa	m	1
puroDas	purodhas	m	1
deSanA	deśanā	f	1
haimavatI	haimavatī	f	1
viniveSay	viniveśay	v	1
visaMjYa	visaṁjña	adj	1
dainya	dainya	n	2
smArta	smārta	adj	2
pArijAta	pārijāta	m	1
vinAyaka	vināyaka	m	2
samuccAray	samuccāray	v	1
SAyin	śāyin	adj	3
saMlip	saṁlip	v	1
BfNgarAj	bhṛṅgarāj	m	1
catuzpala	catuṣpala	adj	1
SUdrA	śūdrā	f	1
nirvApay	nirvāpay	v	1
caRqamahAsena	caṇḍamahāsena	m	1
pratipatti	pratipatti	f	2
tiroDA	tirodhā	v	2
vfzaparvan	vṛṣaparvan	m	1
aNgahAra	aṅgahāra	m	1
avasA	avasā	v	1
nirvivah	nirvivah	v	1
garh	garh	v	2
AGrA	āghrā	v	1
aBinaya	abhinaya	m	1
vimohay	vimohay	v	1
kAlakUwa	kālakūṭa	mn	1
aDyApay	adhyāpay	v	2
samavAp	samavāp	v	1
kuwwinI	kuṭṭinī	f	1
anuman	anuman	v	2
samave	samave	v	2
maRa	maṇa	mn	1
puRyatama	puṇyatama	adj	1
maRqUka	maṇḍūka	m	1
apAs	apās	v	1
anivartika	anivartika	adj	1
kadamba	kadamba	mn	2
karawaka	karaṭaka	m	1
aDokzaja	adhokṣaja	m	1
acetana	acetana	adj	3
nirvAta	nirvāta	adj	1
maDUka	madhūka	mn	1
paYjara	pañjara	mn	1
markawI	markaṭī	f	1
parijana	parijana	m	2
mallikA	mallikā	f	1
kretf	kretṛ	adj	1
nalikA	nalikā	f	1
kuwila	kuṭila	adj	1
nizPala	niṣphala	adj	3
UrDvaretas	ūrdhvaretas	adj	1
aBilAza	abhilāṣa	m	2
ajAta	ajāta	adj	1
aDikaraRa	adhikaraṇa	n	1
nandISvara	nandīśvara	m	1
nirapekza	nirapekṣa	adj	3
anukampA	anukampā	fn	1
udumbara	udumbara	mn	1
ABAsa	ābhāsa	m	3
kala	kala	adj	2
zawka	ṣaṭka	n	1
caitra	caitra	m	3
Ara	āra	mn	2
arcA	arcā	f	2
saptamI	saptamī	f	2
apAya	apāya	m	2
uttarIya	uttarīya	n	1
alasa	alasa	adj	2
ARava	āṇava	adj	1
vanitA	vanitā	f	2
rUQi	rūḍhi	f	1
ravaka	ravaka	m	1
roDana	rodhana	n	1
uSanas	uśanas	m	1
varRana	varṇana	n	1
tuwi	tuṭi	mf	1
airAvata	airāvata	m	2
Srotf	śrotṛ	adj	2
triloka	triloka	n	1
jambuka	jambuka	m	2
mArkava	mārkava	mn	1
durgA	durgā	f	2
trimaDu	trimadhu	n	1
tarka	tarka	m	1
jAtya	jātya	adj	1
jAraRA	jāraṇā	f	1
yAtanA	yātanā	f	2
jUrti	jūrti	f	1
rakzin	rakṣin	adj	2
sAttvika	sāttvika	adj	3
pArAvata	pārāvata	m	1
SarIrin	śarīrin	m	3
pAlikA	pālikā	f	1
meDya	medhya	adj	1
svAhA	svāhā	f	2
vAnaprasTa	vānaprastha	mn	2
mahApadma	mahāpadma	m	1
kzAma	kṣāma	adj	2
saurAzwrA	saurāṣṭrā	f	1
vilocana	vilocana	n	2
tuzita	tuṣita	m	1
vedAnta	vedānta	m	1
vivara	vivara	mn	3
trivarga	trivarga	m	1
dayitA	dayitā	f	1
jambUdvIpa	jambūdvīpa	mn	1
dIkzay	dīkṣay	v	1
Darmin	dharmin	adj	3
avalamb	avalamb	v	1
pArzRi	pārṣṇi	mf	1
upAyA	upāyā	v	1
gokzura	gokṣura	m	1
cakravAka	cakravāka	m	2
vimfS	vimṛś	v	3
mudrikA	mudrikā	f	1
sADarmya	sādharmya	n	1
vinind	vinind	v	1
muktAPala	muktāphala	n	1
sAmanta	sāmanta	m	2
parA	parā	f	1
murAri	murāri	m	1
saMkzip	saṁkṣip	v	1
virecana	virecana	n	1
saMtarpay	saṁtarpay	v	3
vivarDana	vivardhana	adj	1
viDavA	vidhavā	f	1
vinirmA	vinirmā	v	2
pratisAraRa	pratisāraṇa	mfn	1
vella	vella	n	1
kArttika	kārttika	m	1
kAryatva	kāryatva	n	1
puwapAka	puṭapāka	m	1
pradyumna	pradyumna	m	3
pulaka	pulaka	n	1
kAverI	kāverī	f	1
prAvfz	prāvṛṣ	f	2
samavAyin	samavāyin	adj	1
Palaka	phalaka	n	2
sampatti	sampatti	f	2
maru	maru	m	1
glAna	glāna	n	1
upADi	upādhi	m	1
loqay	loḍay	v	1
apagam	apagam	v	1
iBa	ibha	m	1
vAsuki	vāsuki	m	3
Sliz	śliṣ	v	1
aByaYj	abhyañj	v	1
avaDAna	avadhāna	n	1
pratibuD	pratibudh	v	1
vasumatI	vasumatī	f	1
KaRqay	khaṇḍay	v	2
vAmana	vāmana	m	1
lalanA	lalanā	f	1
uttAray	uttāray	v	1
triBuvana	tribhuvana	n	1
Danamitra	dhanamitra	m	1
caRa	caṇa	m	1
viSoDay	viśodhay	v	2
saMkf	saṁkṛ	v	1
saroja	saroja	n	1
saMkalpay	saṁkalpay	v	1
samprApti	samprāpti	f	1
saMSuD	saṁśudh	v	1
SUlapARi	śūlapāṇi	m	1
yavaciYcA	yavaciñcā	f	1
akuSala	akuśala	adj	1
Sava	śava	mn	3
SeKara	śekhara	m	2
pakvamUzA	pakvamūṣā	f	1
mUrDaja	mūrdhaja	m	1
BastrikA	bhastrikā	f	1
Keda	kheda	m	2
koqIyaka	koḍīyaka	n	1
satyaBAmA	satyabhāmā	f	1
vaikrAntaka	vaikrāntaka	mn	1
sattrin	sattrin	m	1
viSvarUpa	viśvarūpa	m	1
saMnikarza	saṁnikarṣa	m	2
apasavya	apasavya	adj	1
brahmaRya	brahmaṇya	adj	1
kASi	kāśi	f	1
BrAnti	bhrānti	f	2
pravartaka	pravartaka	adj	1
ekAgra	ekāgra	adj	3
PaRin	phaṇin	m	1
zazWI	ṣaṣṭhī	f	1
vikretf	vikretṛ	m	1
dAray	dāray	v	1
aBipre	abhipre	v	1
aByarTay	abhyarthay	v	2
Bavizya	bhaviṣya	adj	1
saMnyas	saṁnyas	v	1
avadAta	avadāta	adj	1
samAkf	samākṛ	v	1
avijYAta	avijñāta	adj	1
vrIqA	vrīḍā	f	2
iNgita	iṅgita	n	1
rajju	rajju	mf	3
pAdya	pādya	n	1
rAjamAtra	rājamātra	adj	1
valkala	valkala	mn	1
saMketa	saṁketa	m	2
lABin	lābhin	adj	1
saMsfti	saṁsṛti	f	1
anAmaya	anāmaya	adj	2
kalatra	kalatra	n	3
paYcagavya	pañcagavya	n	2
dvijanman	dvijanman	djma	2
pAramitA	pāramitā	f	1
nIlakaRWa	nīlakaṇṭha	m	1
snAtaka	snātaka	m	1
Sakawa	śakaṭa	n	1
gokula	gokula	n	1
nipuRa	nipuṇa	adj	2
aikya	aikya	n	1
gantf	gantṛ	adj	1
nAstika	nāstika	m	1
Sibi	śibi	m	1
upavana	upavana	n	2
BAvana	bhāvana	adj	1
asaMBava	asaṁbhava	m	1
baladeva	baladeva	m	1
rajasvalA	rajasvalā	f	1
timira	timira	n	2
Siz	śiṣ	v	1
avaDAray	avadhāray	v	2
sTARu	sthāṇu	m	1
AkANkz	ākāṅkṣ	v	1
sundaraka	sundaraka	m	1
sarvaga	sarvaga	adj	1
sAtmya	sātmya	mn	2
SaWa	śaṭha	adj	1
prativas	prativas	v	1
vidviz	vidviṣ	adj	1
Saiva	śaiva	adj	1
SAmBava	śāmbhava	adj	1
mukunda	mukunda	m	1
puryazwaka	puryaṣṭaka	n	1
pravAha	pravāha	m	1
saMsTiti	saṁsthiti	f	2
saMgrahaRa	saṁgrahaṇa	n	1
prARatyAga	prāṇatyāga	m	1
saMcAra	saṁcāra	m	2
aDyApana	adhyāpana	n	1
lup	lup	v	1
antaHkaraRa	antaḥkaraṇa	n	2
kaluza	kaluṣa	n	2
paramparA	paramparā	f	2
sapatnI	sapatnī	f	1
nirRI	nirṇī	v	1
apara	apara	adj	1
vilI	vilī	v	1
pralI	pralī	v	1
nizkfti	niṣkṛti	f	2
naimittika	naimittika	adj	2
vyApAday	vyāpāday	v	1
taqit	taḍit	f	1
upasaMhAra	upasaṁhāra	m	2
vimatsara	vimatsara	adj	1
ajita	ajita	adj	2
avApti	avāpti	f	1
utpAta	utpāta	m	2
saMgara	saṁgara	m	1
antarmuKa	antarmukha	adj	1
ADAna	ādhāna	n	1
padmayoni	padmayoni	m	1
parimARa	parimāṇa	n	2
kAruRya	kāruṇya	n	2
aharniSa	aharniśa	n	1
Aloka	āloka	m	1
ijyA	ijyā	f	1
IrzyA	īrṣyā	f	2
nIlotpala	nīlotpala	n	1
rukmin	rukmin	m	1
samopeta	samopeta	adj	1
nirUpaRa	nirūpaṇa	n	1
ameDya	amedhya	n	2
aBivyakti	abhivyakti	f	2
ayoga	ayoga	m	1
niBfta	nibhṛta	adj	1
niHSreyasa	niḥśreyasa	n	1
tyAgin	tyāgin	adj	1
nitamba	nitamba	m	1
ulUka	ulūka	m	1
Uha	ūha	mf	1
dauhitra	dauhitra	m	1
upAsana	upāsana	fn	1
Durya	dhurya	m	1
Cala	chala	mn	3
avajYA	avajñā	f	2
uccAra	uccāra	m	1
samplava	samplava	m	1
hAna	hāna	n	1
SapaTa	śapatha	m	1
durBaga	durbhaga	adj	1
droha	droha	m	1
raRqA	raṇḍā	f	1
vimokza	vimokṣa	m	1
piSaNga	piśaṅga	adj	1
daRqin	daṇḍin	m	1
vAcaka	vācaka	adj	1
SArIra	śārīra	adj	1
mahAmAyA	mahāmāyā	f	1
krATana	krāthana	n	1
klIba	klība	adj	2
vainya	vainya	m	1
gaRikA	gaṇikā	f	2
piSita	piśita	n	1
SAMkara	śāṁkara	adj	1
kroSa	krośa	m	1
viroDin	virodhin	adj	2
viSveSa	viśveśa	m	1
kzan	kṣan	v	2
viSveSvara	viśveśvara	m	1
hariRa	hariṇa	m	1
pfTaktva	pṛthaktva	n	1
plAvay	plāvay	v	2
anumA	anumā	v	3
kriyASakti	kriyāśakti	f	1
aBijan	abhijan	v	2
Astf	āstṛ	v	1
upacar	upacar	v	1
prakASana	prakāśana	n	1
upaBuj	upabhuj	v	1
pralApa	pralāpa	m	1
pravAda	pravāda	m	1
parigam	parigam	v	1
cakrin	cakrin	m	1
praRiDA	praṇidhā	v	1
vinivft	vinivṛt	v	1
Adru	ādru	v	1
pariBraMS	paribhraṁś	v	1
vikrayin	vikrayin	adj	2
Dfk	dhṛk	adj	1
samAruh	samāruh	v	2
kamaRqalu	kamaṇḍalu	mn	2
sambanD	sambandh	v	3
