mw_key1	covered_flag	heritage_entry_anchor
maTitf	0	
maTin	1	DICO/48.html#mathin
maTina	0	
maTna	0	
maTya	0	
maTra	0	
manTa	0	
manTya	0	
maTavya	0	
maTA	0	
maTAta	0	
maTu	0	
maTura	0	
maTurA	1	DICO/48.html#mathuraa
maTurAkARqa	0	
maTurAguhyavarnaRa	0	
maTurAcampU	0	
maTurAtIrTamahAtmya	0	
maTurAdAsa	0	
maTurAnAwaka	0	
maTurAnATa	1	DICO/48.html#mathuraanaatha
maTurAnATajAtimAlA	0	
maTurAnATarAya	0	
maTurAnATIya	0	
maTurAmahiman	0	
maTurAmAhAtmya	0	
maTurAmAhAtmyasaMgraha	0	
maTurAsetu	0	
maTureSa	0	
maTUrA	0	
mad	0	
madarTa	1	DICO/48.html#madartha
maddeha	0	
madbanDanasamudBava	0	
madBakta	1	DICO/48.html#madbhakta
madBAva	0	
madBU	0	
madvacana	1	DICO/48.html#madvacana
madvat	0	
madvargIRa	0	
madvargIya	0	
madvargya	0	
madviDa	0	
madviyoga	0	
madvihIna	0	
macCarIra	1	DICO/48.html#macchariira
matkfta	1	DICO/48.html#matk.rta
mattara	0	
matpara	1	DICO/48.html#matpara
matparama	0	
matparAyaRa	0	
matputra	1	DICO/48.html#matputra
matpUrva	1	DICO/48.html#matpuurva
matprasUta	0	
matsakASe	0	
matsaKi	0	
matsaMsTA	1	DICO/48.html#matsa.msthaa
matsaMdeSa	0	
matsamakzam	0	
matsamatva	0	
matsAdfSya	0	
madIya	1	DICO/48.html#madiiya
madya	0	
madrik	0	
madryaYc	0	
madryadrik	0	
man	0	
manmanasa	0	
manmaya	0	
mattakAla	1	DICO/48.html#mattakaala
mattakASinI	0	
mattakISa	0	
mattagAminI	0	
mattadantin	0	
mattanAga	0	
mattamayUra	0	
mattamayUraka	0	
mattamAtaMgalIlAkara	0	
mattavANmOnamUlikA	0	
mattavAraRa	0	
mattavAraRavikrama	0	
mattavAraRIya	0	
mattavilAsinI	0	
mattahastin	0	
mattAkrIqA	0	
mattAlamba	0	
matteBa	0	
matteBakumBapariRAhin	0	
matteBagamanA	0	
matteBavikrIqita	0	
matteBAsya	0	
mattaka	0	
mada	1	DICO/48.html#mada
madakara	0	
madakarin	0	
madakala	0	
madakalakokilakUjita	0	
madakalayuvati	0	
madakAraRa	0	
madakArin	0	
madakft	0	
madakohala	0	
madaganDa	0	
madagamana	0	
madagurupakza	0	
madaGnI	0	
madacyut	0	
madacyuta	0	
madajala	1	DICO/48.html#madajala
madajvara	0	
madadurdina	0	
madadvipa	0	
madaDAra	0	
madapawu	0	
madapati	0	
madaprada	0	
madaprayoga	0	
madapraseka	0	
madaprasravaRa	0	
madaBaNga	0	
madaBaYjinI	0	
madamattaka	0	
madamattA	0	
madamuc	0	
madamohita	0	
madarAga	0	
madarudradatta	0	
madaleKA	1	DICO/48.html#madalekhaa
madavallaBa	0	
madavAraRa	0	
madavAri	0	
madavikzipta	0	
madavihvala	1	DICO/48.html#madavihvala
madavihvalita	1	DICO/48.html#madavihvalita
madavIrya	0	
madavfdDa	0	
madavyADi	0	
madaSAka	0	
madaSORqaka	0	
madasAra	0	
madasTala	0	
madasTAna	1	DICO/48.html#madasthaana
madasrAvin	0	
madahastinI	0	
madahetu	1	DICO/48.html#madahetu
madAkula	0	
madAGa	0	
madAQya	0	
madAtaNka	0	
madAtmAnanda	0	
madAtyaya	0	
madAtyayita	0	
madAnDa	1	DICO/48.html#madaandha
madApanaya	0	
madAmnAta	0	
madAmbara	0	
madAmbu	0	
madAmBas	0	
madAlasa	0	
madAlasacampU	0	
madAlasanAwaka	0	
madAlasAKyAyikA	0	
madAlasApariRaya	0	
madAlApin	0	
madAvat	0	
madAvasTA	0	
madAhva	0	
maderaGu	1	DICO/48.html#maderaghu
madotkawa	0	
madodagra	0	
madodarkA	0	
madodData	0	
madodreka	0	
madonmatta	0	
madorjita	0	
madollApin	0	
madana	1	DICO/48.html#madana
madanakaRwaka	0	
madanakalaha	0	
madanakAkurava	0	
madanakIrti	0	
madanaklizwa	0	
madanagfha	0	
madanagopAla	0	
madanagopAlavAdaprabanDa	0	
madanagopAlavilAsa	0	
madanacaturdaSI	1	DICO/48.html#madanacaturdazii
madanatantra	0	
madanatfzRA	0	
madanatrayodaSI	1	DICO/48.html#madanatrayodazii
madanadaMzwrA	1	DICO/48.html#madanada.m.s.traa
madanadamana	1	DICO/48.html#madanadamana
madanadahana	0	
madanadvAdaSI	1	DICO/48.html#madanadvaadazii
madanadviz	0	
madanaDvajA	1	DICO/48.html#madanadhvajaa
madananAlikA	0	
madananfpa	0	
madanapakzin	0	
madanapawwikA	0	
madanaparAjaya	0	
madanapATaka	0	
madanapArijAta	0	
madanapAla	0	
madanapAlavinodaniGaRwu	0	
madanapIqA	0	
madanapura	0	
madanapraBa	0	
madanaPala	0	
madanabADA	0	
madanaBavana	0	
madanaBUzaRa	0	
madanamaYcukA	1	DICO/48.html#madanama~ncukaa
madanamaYjarI	1	DICO/48.html#madanama~njarii
madanamanohara	0	
madanamaya	0	
madanamaha	1	DICO/48.html#madanamaha
madanamahotsava	1	DICO/48.html#madanamahotsava
madanamahArRava	0	
madanamAlA	0	
madanamAlinI	0	
madanamiSra	0	
madanamuKacapewA	0	
madanamodaka	1	DICO/48.html#madanamodaka
madanamohana	1	DICO/48.html#madanamohana
madanayazwiketu	0	
madanaratna	0	
madanaratnaniGaRwu	0	
madanaratnapradIpa	0	
madanarAja	0	
madanaripu	0	
madanareKA	0	
madanalalita	0	
madanaleKa	1	DICO/48.html#madanalekha
madanavatI	0	
madanavaSa	1	DICO/48.html#madanavaza
madanavahniSiKAvalI	0	
madanaviklava	0	
madanavinoda	0	
madanavega	1	DICO/48.html#madanavega
madanaSalAkA	0	
madanaSiKipIqA	0	
madanasaMjIvana	0	
madanasaMdeSa	0	
madanasArikA	0	
madanasiMha	0	
madanasundarI	1	DICO/48.html#madanasundarii
madanasenA	1	DICO/48.html#madanasenaa
madanaharA	0	
madanAgraka	0	
madanANkuSa	1	DICO/48.html#madanaafkuza
madanAcArya	0	
madanAtapatra	0	
madanAtura	0	
madanAditya	0	
madanAntaka	1	DICO/48.html#madanaantaka
madanAnDamiSra	0	
madanABirAma	0	
madanAyuDa	0	
madanAyuza	0	
madanAri	0	
madanArRava	0	
madanAlaya	0	
madanAvasTa	0	
madanASaya	1	DICO/48.html#madanaazaya
madanecCAPala	0	
madanotsava	1	DICO/48.html#madanotsava
madanotsuka	0	
madanodaya	0	
madanodyAna	0	
madanaka	0	
madanAya	0	
madanIya	1	DICO/48.html#madaniiya
madantikA	0	
madantI	0	
madayat	0	
madayantikA	0	
madayitf	0	
madayitnu	1	DICO/48.html#madayitnu
madAmada	1	DICO/48.html#madaamada
madAra	0	
madin	0	
madira	1	DICO/48.html#madira
madiradfS	0	
madiranayana	0	
madirAkza	0	
madirAyatanayanA	0	
madirASva	0	
madirekzaRa	0	
madirekzaRavallaBA	0	
madirA	1	DICO/48.html#madiraa
madirAgfha	0	
madirAmadAnDa	0	
madirAmaya	0	
madirArRava	0	
madirAvatI	0	
madirAvaSaga	0	
madirAsAlA	0	
madirAsaKa	0	
madirAsava	0	
madirotkawa	0	
madironmatta	0	
madizWa	0	
madizRu	0	
maduGa	0	
madura	0	
maderu	0	
madyakIta	0	
madyakumBa	0	
madyadruma	0	
madyapa	0	
madyapaNka	0	
madyapAna	0	
madyapIta	0	
madyapura	0	
madyapuzpA	0	
madyapuzpI	0	
madyabIja	0	
madyaBAjana	0	
madyaBARqa	0	
madyamaRqa	0	
madyamaya	0	
madyalAlasa	0	
madyavAsinI	0	
madyavikraya	0	
madyavIja	0	
madyasaMDAna	0	
madyAkzepa	0	
madyAmoda	0	
madyAsattaka	0	
madra	1	DICO/48.html#madra
madrakAra	0	
madrakUla	0	
madragAra	0	
madragAri	0	
madraMkara	0	
madraja	0	
madranagara	0	
madranABa	0	
madrapa	0	
madrarAja	0	
madravARija	0	
madrasadeSa	0	
madrasanIqa	0	
madrasamaryAda	0	
madrasaviDa	0	
madrasaveSa	0	
madrasutA	0	
madrastrI	0	
madrahrada	0	
madrArma	0	
madrASmArma	0	
madreSa	0	
madreSvara	0	
madraka	1	DICO/48.html#madraka
madrakapati	0	
madrakagIti	0	
madrakADama	0	
madrAkf	0	
madrAya	0	
madrikA	0	
madrikAkalpa	0	
madrikABArya	0	
madrikAmAnin	0	
madrikAya	0	
madvan	1	DICO/48.html#madvan
madadin	0	
madarpatapura	0	
madarpitapura	0	
madArmada	0	
madi	0	
madikA	0	
madIRu	0	
madga	0	
madgu	1	DICO/48.html#madgu
madguBUta	0	
madgura	1	DICO/48.html#madgura
madgurapriyA	0	
madguraka	0	
madgurasI	0	
madguSa	0	
madDaka	0	
madrukasTalI	0	
madrumarakanTa	0	
maDavya	0	
maDu	1	DICO/48.html#madhu
maDukaRWa	0	
maDukara	1	DICO/48.html#madhukara
maDukaragaRa	0	
maDukaramaya	0	
maDukararAjan	0	
maDukaraSreRi	0	
maDukarasAha	0	
maDukarasAhi	0	
maDukarAya	0	
maDukarikA	0	
maDukarin	0	
maDukarkawikA	0	
maDukarkawI	1	DICO/48.html#madhukarka.tii
maDukarRa	0	
maDukaSA	0	
maDukARqa	0	
maDukAnana	0	
maDukAra	0	
maDukArin	0	
maDukirI	0	
maDukukkuwikA	0	
maDukukkuwI	0	
maDukumBA	0	
maDukulyA	0	
maDukUwa	0	
maDukUla	0	
maDukft	0	
maDukeSawa	0	
maDukEwasasUdana	0	
maDukoSa	0	
maDukrama	0	
maDukroqa	0	
maDukzIra	0	
maDukzIraka	0	
maDuKarjUrikA	0	
maDuKarjUrI	0	
maDuganDika	0	
maDugAyana	0	
maDuguYjana	0	
maDugraha	0	
maDuglunTa	0	
maDuGoza	0	
maDucCattra	0	
maDucCada	0	
maDucCanda	0	
maDucCandas	0	
maDucyut	0	
maDucyuta	0	
maDuja	0	
maDujambIra	0	
maDujamBa	0	
maDujamBala	0	
maDujAta	0	
maDujAlaka	0	
maDujit	0	
maDujihva	0	
maDutaru	0	
maDutfRa	0	
maDutraya	0	
maDutva	0	
maDudalA	0	
maDudIpa	0	
maDuduGa	0	
maDudUta	0	
maDudoGa	0	
maDudoham	0	
maDudra	0	
maDudrava	0	
maDudruma	1	DICO/48.html#madhudruma
maDudviz	1	DICO/48.html#madhudvi.s
maDuDA	0	
maDuDAtu	0	
maDuDAna	0	
maDuDArA	0	
maDuDUli	0	
maDuDenu	0	
maDuDvaja	0	
maDunandi	0	
maDunAqI	0	
maDunArikeraka	0	
maDunAlikeraka	0	
maDunAlikerika	0	
maDuniGAtin	0	
maDunirgama	0	
maDunizUdana	0	
maDunihan	0	
maDunihantf	0	
maDunetf	0	
maDupa	1	DICO/48.html#madhupa
maDupaDvaja	0	
maDupawala	0	
maDupati	0	
maDuparka	1	DICO/48.html#madhuparka
maDuparkadAna	0	
maDuparkanirRaya	0	
maDuparkapARi	0	
maDuparkaprayoga	0	
maDuparkamantra	0	
maDuparkAcamana	0	
maDuparkika	0	
maDuparkya	0	
maDuparRi	0	
maDuparRI	0	
maDuparRikA	0	
maDupavana	0	
maDupA	0	
maDupAtama	0	
maDupAkA	1	DICO/48.html#madhupaakaa
maDupARi	0	
maDupAtra	0	
maDupAna	0	
maDupAnakala	0	
maDupAyin	0	
maDupArI	0	
maDupAla	0	
maDupAlikA	0	
maDupiNgAkza	0	
maDupIlu	0	
maDupura	0	
maDupuraripu	0	
maDupuzpa	0	
maDupU	0	
maDupfc	0	
maDupfzWa	0	
maDupeya	0	
maDupraRaya	0	
maDupraRayavat	0	
maDupratIka	0	
maDuprapAta	0	
maDuprameha	0	
maDuprasaNgamaDu	0	
maDuprASana	1	DICO/48.html#madhupraazana
maDupriya	1	DICO/48.html#madhupriya
maDupluta	0	
maDupsaras	0	
maDuPala	1	DICO/48.html#madhuphala
maDuPalikA	0	
maDubahulA	0	
maDubIja	0	
maDubIjapUra	0	
maDubrAhmaRa	0	
maDuBakzaRa	0	
maDuBadra	0	
maDuBAga	0	
maDuBARqa	0	
maDuBAva	0	
maDuBid	0	
maDuBuj	0	
maDuBUmika	0	
maDumakza	0	
maDumakzA	0	
maDumakzikA	0	
maDumajjan	0	
maDumat	1	DICO/48.html#madhumat
maDumattama	1	DICO/48.html#madhumattama
maDumatIsaMgameSvaratIrTa	0	
maDumati	0	
maDumatigaReSa	0	
maDumatta	0	
maDumaT	0	
maDumaTana	0	
maDumaTanavijaya	0	
maDumada	0	
maDumadya	0	
maDumanta	0	
maDumanTa	0	
maDumaya	0	
maDumallI	0	
maDumastaka	0	
maDumAMsa	0	
maDumADava	1	DICO/48.html#madhumaadhava
maDumADavamAsa	0	
maDumADavasahAya	0	
maDumADavI	0	
maDumADvIka	0	
maDumAraka	0	
maDumAlatInAwaka	0	
maDumAlapattrikA	0	
maDumAsa	0	
maDumAsamahotsava	0	
maDumAsAvatAra	0	
maDumiSra	0	
maDumuranarakavinASana	0	
maDumUla	0	
maDumeha	0	
maDumehatva	0	
maDumehin	0	
maDumEreya	0	
maDuyazwi	0	
maDuyazwikA	0	
maDuyazwI	0	
maDurasa	1	DICO/48.html#madhurasa
maDurasamaya	0	
maDuripu	0	
maDuruha	0	
maDureRu	0	
maDulagna	0	
maDulatA	0	
maDulih	1	DICO/48.html#madhulih
maDuleha	0	
maDulehin	0	
maDulolupa	0	
maDuvacas	0	
maDuvawI	0	
maDuvat	0	
maDuvana	0	
maDuvanavrajavAsigosvAmiguRaleSAzwaka	0	
maDuvarRa	0	
maDuvarRana	0	
maDuvallI	0	
maDuvAc	0	
maDuvAtIya	0	
maDuvAra	0	
maDuvAhana	0	
maDuvAhin	0	
maDuvidyA	0	
maDuvidviz	0	
maDuviDvaMsaBAskara	0	
maDuvfkza	0	
maDuvfD	0	
maDuvfza	0	
maDuvrata	1	DICO/48.html#madhuvrata
maDuvratapati	0	
maDuvratavarUTa	0	
maDuSarkarA	0	
maDuSAKa	0	
maDuSigru	0	
maDuSigruka	0	
maDuSizwa	0	
maDuSIrzaka	0	
maDuSukta	0	
maDuSeza	0	
maDuScut	0	
maDuScyut	0	
maDuScyunniDana	0	
maDuScyuta	0	
maDuSrava	0	
maDuSravA	0	
maDuSrI	0	
maDuSreRi	0	
maDuSvAsA	0	
maDuzut	0	
maDuzuttama	0	
maDuzWAna	0	
maDuzWAla	0	
maDuzWIla	0	
maDuzpanda	0	
maDuzyanda	0	
maDusaKa	0	
maDusaMkASa	0	
maDusaMdfSa	0	
maDusaMDAna	0	
maDusaMSlizwa	0	
maDusamBava	0	
maDusammiSra	0	
maDusarpis	1	DICO/48.html#madhusarpis
maDusahAya	0	
maDusAt	0	
maDusAraTi	0	
maDusikTaka	0	
maDusuhfd	0	
maDusUkta	0	
maDusUdana	1	DICO/48.html#madhusuudana
maDusUdanaSikzA	0	
maDusUdanAyatana	0	
maDusena	0	
maDuskanda	0	
maDustoka	0	
maDusTAna	0	
maDusyanda	0	
maDusyandin	0	
maDusrava	0	
maDusravas	0	
maDusvara	0	
maDuhan	0	
maDuhantf	0	
maDuhastya	0	
maDUcCizwa	0	
maDUcCizwasTita	0	
maDUtTa	0	
maDUtTita	0	
maDUtsava	0	
maDUdaka	0	
maDUdakaprasravaRa	0	
maDUdaSvita	0	
maDUdyAna	0	
maDUdyuta	0	
maDUdvApa	0	
maDUpaGna	0	
maDUzita	0	
maDvAlopa	0	
maDuka	1	DICO/48.html#madhuka
maDunI	0	
maDuntama	0	
maDura	1	DICO/48.html#madhura
maDurakaRwaka	0	
maDurakaRWin	0	
maDuraKarjUrikA	0	
maDuraKarjUrI	0	
maDuragAtra	0	
maDuracArumaYjusvaratA	0	
maDurajambIra	0	
maDuratA	1	DICO/48.html#madhurataa
maDuratraya	0	
maDuratva	1	DICO/48.html#madhuratva
maDuratvaca	0	
maDuranirGoza	0	
maDuranisvana	0	
maDurapawolI	0	
maDurapragIta	0	
maDurapralApin	0	
maDurapriyadarSana	0	
maDuraPala	0	
maDurabIjapUra	0	
maDuraBAzitf	0	
maDuraBAzin	0	
maDuramaya	0	
maDurarAvin	0	
maDuralatA	0	
maDuravacana	0	
maDuravallI	0	
maDuravAc	0	
maDuravipAka	0	
maDuraSIla	0	
maDuraSuklamUtra	0	
maDuraSuklamUtratA	0	
maDurasamBAza	0	
maDurasravA	0	
maDurasvana	0	
maDurasvara	0	
maDurAkzara	1	DICO/48.html#madhuraak.sara
maDurANgaka	0	
maDurAnirudDa	0	
maDurAntaka	0	
maDurAmla	1	DICO/48.html#madhuraamla
maDurAmlakawuka	0	
maDurAmlakazAya	0	
maDurAmlakAvya	0	
maDurAmlatikta	0	
maDurAmlaPala	0	
maDurAmlalavaRa	0	
maDurAmlaka	0	
maDurAlApa	1	DICO/48.html#madhuraalaapa
maDurAlApanisargapaRqita	0	
maDurAlAbunI	0	
maDurAvawwa	0	
maDurAzwaka	1	DICO/48.html#madhuraa.s.taka
maDurAsvAda	0	
maDurodaka	0	
maDuropanyAsa	0	
maDuraka	0	
maDuraya	0	
maDuriman	0	
maDurila	0	
maDula	0	
maDulikA	0	
maDuvilA	0	
maDus	0	
maDusya	0	
maDUka	1	DICO/48.html#madhuuka
maDUkacCavi	0	
maDUkapuzpa	0	
maDUkamAlA	0	
maDUkarasa	0	
maDUkavrata	0	
maDUkasAra	0	
maDUya	0	
maDUyu	0	
maDUla	0	
maDUlaka	0	
maDUlika	0	
maDv	0	
maDvakza	0	
maDvaYc	0	
maDvad	0	
maDvarRaS	0	
maDvaSva	0	
maDvazwaka	0	
maDvazWIlA	0	
maDvADAra	0	
maDvApAta	0	
maDvAmra	0	
maDvAlu	0	
maDvAluka	0	
maDvAvAsa	0	
maDvASin	0	
maDvAsava	0	
maDvAsavakzIba	0	
maDvAsavanika	0	
maDvAsvAda	0	
maDvAhuti	0	
maDvfc	0	
maDvaka	0	
maDvala	0	
maDvasya	0	
maDvijA	0	
maDya	1	DICO/48.html#madhya
maDyakarRa	0	
maDyakuru	0	
maDyakOmudI	0	
maDyakzAmA	0	
maDyaga	1	DICO/48.html#madhyaga
maDyagata	0	
maDyaganDa	0	
maDyagrahaRa	0	
maDyacArin	0	
maDyacCAyA	0	
maDyajihva	0	
maDyajEnendravyAkaraRa	0	
maDyajyA	0	
maDyatamas	0	
maDyatas	0	
maDyataHkArin	0	
maDyatA	1	DICO/48.html#madhyataa
maDyatApinI	0	
maDyatva	0	
maDyadanta	0	
maDyadina	0	
maDyadIpaka	0	
maDyadeSa	1	DICO/48.html#madhyadeza
maDyadeSIya	0	
maDyadeSya	0	
maDyadeha	0	
maDyanagara	0	
maDyanihita	0	
maDyaMdina	0	
maDyaMdinagata	0	
maDyaMdinasamaya	0	
maDyaMdinArkasaMtapta	0	
maDyaMdinIya	0	
maDyapatita	0	
maDyaparimARa	0	
maDyapAta	0	
maDyapravizwa	0	
maDyaprasUtA	0	
maDyaBa	0	
maDyaBakta	0	
maDyaBAga	0	
maDyaBAva	0	
maDyamaRi	0	
maDyamaDyA	0	
maDyamanoramA	0	
maDyamandira	0	
maDyayava	0	
maDyayogin	0	
maDyarAtra	0	
maDyarAtri	0	
maDyareKA	0	
maDyalagna	0	
maDyalIlA	0	
maDyaloka	0	
maDyalokeSa	0	
maDyavayas	0	
maDyavartin	0	
maDyavallI	0	
maDyavidaraRa	0	
maDyavivartin	0	
maDyavivekin	0	
maDyavftta	0	
maDyaSarIra	0	
maDyaSAyin	0	
maDyasidDAntakOmudI	0	
maDyasUtra	0	
maDyasTa	1	DICO/48.html#madhyastha
maDyasTatA	1	DICO/48.html#madhyasthataa
maDyasTala	0	
maDyasTAna	0	
maDyasTAnadevatA	0	
maDyasTita	0	
maDyasTityarDa	0	
maDyasvarita	0	
maDyAkzaravistaralipi	0	
maDyANguli	0	
maDyAditya	0	
maDyADidevana	0	
maDyAnta	1	DICO/48.html#madhyaanta
maDyAntayamaka	0	
maDyAntaviBaNgaSAstra	0	
maDyAntaviBAgaSAstra	0	
maDyAntika	0	
maDyAmlakesara	0	
maDyArjuna	0	
maDyArjunakzetramAhAtmya	0	
maDyArjunatIrTa	0	
maDyAvarza	0	
maDyAsTi	0	
maDyAhAriRIlipi	0	
maDyAhna	1	DICO/48.html#madhyaahna
maDyAhnakAla	0	
maDyAhnakftya	0	
maDyAhnakriyA	0	
maDyAhnavelA	0	
maDyAhnasaMDyA	1	
maDyAhnasamaya	0	
maDyAhnasavana	0	
maDyAhnasnAnaviDi	0	
maDyAhnendupraBAkarRa	0	
maDyAhnika	0	
maDyeBabanDana	0	
maDyodAtta	0	
maDyanya	0	
maDyama	1	DICO/48.html#madhyama
maDyamakakzA	0	
maDyamakARqa	0	
maDyamaKaRqa	0	
maDyamagati	0	
maDyamagrAma	0	
maDyamajAta	0	
maDyamawIkA	1	DICO/48.html#madhyama.tiikaa
maDyamapada	0	
maDyamapadalopa	1	DICO/48.html#madhyamapadalopa
maDyamapadalopin	1	DICO/48.html#madhyamapadalopin
maDyamaparRa	0	
maDyamapARqava	0	
maDyamapuruza	0	
maDyamapUruza	0	
maDyamaBftaka	0	
maDyamayAna	0	
maDyamarAtra	0	
maDyamareKA	0	
maDyamaloka	0	
maDyamalokapAla	0	
maDyamalokendu	0	
maDyamavayas	0	
maDyamavayaska	0	
maDyamavAh	0	
maDyamaSI	0	
maDyamasaMgraha	0	
maDyamasAhasa	0	
maDyamasTa	0	
maDyamasTA	0	
maDyamasTeya	0	
maDyamasvaBAva	0	
maDyamasvara	0	
maDyamAgama	0	
maDyamANgiras	0	
maDyamANguli	0	
maDyamAtreya	0	
maDyamAdi	0	
maDyamAdI	0	
maDyamADikAra	0	
maDyamAharaRa	0	
maDyameSvara	0	
maDyamezA	0	
maDyamoccEstara	0	
maDyamotKAta	0	
maDyamaka	1	DICO/48.html#madhyamaka
maDyamakavftti	1	DICO/48.html#madhyamakav.rtti
maDyamakAlaMkAra	1	
maDyamakAloka	0	
maDyamakeya	0	
maDyamika	0	
maDyamikavftti	0	
maDyamIya	1	DICO/48.html#madhyamiiya
maDyamezWa	0	
maDyamezWA	0	
maDyamezWeya	0	
maDyA	0	
maDyAyin	0	
maDyAyu	0	
maDye	0	
maDyekftya	0	
maDyegaNgam	1	DICO/48.html#madhyegafgam
maDyeguru	0	
maDyecCandas	0	
maDyejaWaram	0	
maDyejalAt	1	DICO/48.html#madhyejalaat
maDyejyotis	0	
maDyenagaram	1	DICO/48.html#madhyenagaram
maDyenadi	0	
maDyenareSvarasaBam	0	
maDyeniDana	0	
maDyepadmam	0	
maDyepfzWam	0	
maDyemaDyamANgulikarpUram	0	
maDyeyajYam	0	
maDyeraRam	0	
maDyeraTyam	0	
maDyevAri	0	
maDyevArDi	0	
maDyevinDyAwavi	0	
maDyevinDyAntar	0	
maDyevyoma	0	
maDyeSmaSAnam	0	
maDyesaBam	0	
maDyesamudram	0	
maDva	1	DICO/48.html#madhva
maDvaguru	0	
maDvatantracapewApradIpa	0	
maDvatantradUzaRa	0	
maDvamata	1	DICO/48.html#madhvamata
maDvamataKaRqana	0	
maDvamataprakaraRa	0	
maDvamatapradarSana	0	
maDvamataviDvaMsana	1	DICO/48.html#madhvamatavidhva.msana
maDvamatasaMgrahawIkA	0	
maDvamAhAtmya	0	
maDvamuktAvali	0	
maDvamuKaBaNga	0	
maDvamuKamardana	0	
maDvavaMSAvalI	0	
maDvavijaya	1	DICO/48.html#madhvavijaya
maDvaviDvaMsana	0	
maDvavedAnta	0	
maDvasahasranAmaBAzya	0	
maDvasidDAnta	0	
maDvasidDAntaBaYjana	0	
maDvasidDAntasAra	0	
maDvastuti	0	
maDvAcArya	1	DICO/48.html#madhvaacaarya
maDvArTaDvaMsinI	0	
maDvAhRika	0	
mataKaRqanastotra	0	
mataMga	0	
matacatuzwayaparIkzA	0	
matajYa	0	
mataparIkzA	0	
mataBeda	1	DICO/48.html#matabheda
mataBedana	0	
matayogISa	0	
matavacas	0	
matavat	1	DICO/48.html#matavat
matAkza	0	
matAnujYA	0	
matAntara	0	
matAvalambana	0	
matAvalambin	0	
mataMgaja	1	
mataMgajatva	0	
mataMgatIrTa	0	
mataMgadeva	0	
mataMgapArameSvara	0	
mataMgapura	0	
mataMgayajYAgni	0	
mataMgavApI	0	
mataMgavftti	0	
mataMgasarasa	0	
mataMgahataka	0	
mataMgAnucara	0	
mataMginI	0	
matikarman	0	
matigati	0	
matigarBa	0	
maticitra	0	
matidatta	0	
matidarSana	0	
matidA	0	
matidvEDa	0	
matiDvaja	0	
matinirRaya	0	
matiniScaya	0	
matipaTa	0	
matipaTaMnI	0	
matipura	0	
matipUrva	0	
matipUrvaka	0	
matiprakarza	0	
matiBadragaRi	0	
matiBeda	0	
matiBrama	0	
matiBrAnti	0	
matimat	1	DICO/48.html#matimat
matimAnuza	0	
matimukura	0	
matiratnamuni	0	
matirAja	0	
mativat	0	
mativarDana	0	
mativid	0	
mativiparyaya	0	
mativiBraMSa	0	
mativiBrama	0	
mativiBrAnti	0	
matiSAlin	0	
matisaciva	0	
matihIna	0	
matISvara	0	
mana	0	
manAapa	1	
manafNga	0	
mananI	0	
manaraYjana	1	DICO/49.html#manara~njana
manavaSas	0	
manahaMsa	0	
manApa	1	DICO/49.html#manaapa
manaH	0	
manaHkAnta	0	
manaHkzepa	0	
manaHkzoBakara	0	
manaHpati	0	
manaHparyAya	0	
manaHpIqA	0	
manaHpUta	0	
manaHpraRIta	0	
manaHprasAda	0	
manaHpriya	0	
manaHprIti	0	
manaHSama	0	
manaHSalya	0	
manaHSikzA	1	DICO/49.html#mana.hzik.saa
manaHSilA	1	DICO/49.html#mana.hzilaa
manaHSilAgiri	0	
manaHSilAguhA	0	
manaHSilAcandanaDAvana	0	
manaHSilAvicCurita	0	
manaHSiloccaya	0	
manaHSIGra	0	
manaHSUka	0	
manaHzazWa	0	
manaHsaMvara	0	
manaHsaMkalpa	0	
manaHsaNga	0	
manaHsaMcetanAhAra	0	
manaHsad	0	
manaHsaMtApa	0	
manaHsamunnati	0	
manaHsamfdDi	0	
manaHsAramaya	0	
manaHsidDi	0	
manaHsilA	0	
manaHsuKa	0	
manaHsTa	0	
manaHsTirIkaraRa	0	
manaHsTErya	0	
manaHsparSa	0	
manaHsvAmin	1	DICO/49.html#mana.hsvaamin
manaHsvAsTya	0	
manaka	0	
manana	1	DICO/49.html#manana
mananagranTa	0	
mananaprakaraRa	0	
mananayukta	0	
mananavat	0	
mananAdiniGaRwu	0	
mananIya	0	
mananya	0	
manayitf	0	
manaS	0	
manaScit	0	
manas	1	DICO/49.html#manas
manaskAnta	1	DICO/49.html#manaskaanta
manaskAra	1	DICO/49.html#manaskaara
manaskAraviDi	0	
manasketa	0	
manastApa	1	DICO/49.html#manastaapa
manastAla	1	DICO/49.html#manastaala
manastuzwi	1	DICO/49.html#manastu.s.ti
manastejas	0	
manastokA	0	
manastva	0	
manaspApa	0	
manasmaya	0	
manasvat	1	DICO/49.html#manasvat
manasvi	0	
manasvigarhita	0	
manasvitara	0	
manasvitA	0	
manasvipraSaMsA	0	
manasvin	1	DICO/49.html#manasvin
manasa	0	
manasaspati	0	
manasA	1	DICO/49.html#Umanasaa
manasAdevI	0	
manasApaYcamI	1	DICO/49.html#manasaapa~ncamii
manasArAma	0	
manasAguptA	0	
manasAjYAyin	0	
manasAdattA	0	
manasAsaMgatA	0	
manasi	0	
manasikAra	1	DICO/49.html#manasikaara
manasija	1	DICO/49.html#manasija
manasijataru	0	
manasijabfsI	0	
manasimanda	0	
manasimandaruj	0	
manasiSaya	0	
manasin	0	
manaska	1	DICO/49.html#manaska
manasya	0	
manasyu	0	
manA	1	DICO/49.html#manaa
manAvasu	0	
manAk	1	DICO/49.html#manaak
manAkkara	0	
