bhs_key2	mw_tier	pwg_tier	dcs_lemma_id	dcs_bhs_tokens	dcs_bhs_loci	dcs_tier	dcs_lemma_hits
vikzipa	unlinked	unlinked		0		unlinked	0
vikziptacittaka	unlinked	unlinked		0		unlinked	0
vikziptaka	marker_strip	unlinked		0		unlinked	0
vikziptikA	unlinked	unlinked		0		unlinked	0
vikzoBa	marker_strip	exact		0		unlinked	0
vikzoBi-tA	unlinked	unlinked		0		unlinked	0
vilAsendragAminI	marker_strip	unlinked		0		unlinked	0
vilInaka	unlinked	unlinked		0		unlinked	0
vilagnita	unlinked	unlinked		0		unlinked	0
vilakza	unlinked	exact		0		unlinked	0
vilambA	unlinked	unlinked		0		unlinked	0
vileKa	marker_strip	exact		0		unlinked	0
vileKana	marker_strip	exact		0		unlinked	0
vileKya	unlinked	unlinked		0		unlinked	0
vilepanA	unlinked	unlinked		0		unlinked	0
vilepanikA	unlinked	unlinked		0		unlinked	0
vilohita	unlinked	form_key		0		unlinked	0
vilohitaka	unlinked	unlinked		0		unlinked	0
vilokinI	unlinked	unlinked		0		unlinked	0
vilokita	marker_strip	unlinked	221551	10	Lalitavistara	exact	1
vilokitamUrDa	unlinked	unlinked		0		unlinked	0
vilomayati	unlinked	unlinked		0		unlinked	0
vilujyati	unlinked	unlinked		0		unlinked	0
viluta	unlinked	unlinked		0		unlinked	0
vilva	unlinked	unlinked		0		unlinked	0
vimAlABa	unlinked	unlinked		0		unlinked	0
vimAna	marker_strip	exact	123117	83	Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	1
vimAnarAjan	unlinked	unlinked		0		unlinked	0
vimAtra-tA	unlinked	unlinked		0		unlinked	0
vimAtrya	unlinked	unlinked		0		unlinked	0
vimUrCita	marker_strip	unlinked		0		unlinked	0
vimaDyama	unlinked	unlinked	47497	1	Saundarānanda	exact	1
vimada	marker_strip	form_key	47493	7	Avadānaśataka;Divyāvadāna;Saundarānanda	exact	1
vimalA	marker_strip	unlinked	123115	3	Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
vimalABa	unlinked	unlinked		0		unlinked	0
vimalAgranetra	marker_strip	exact		0		unlinked	0
vimalAnana	marker_strip	unlinked		0		unlinked	0
vimala	marker_strip	exact	123113	22	Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra	exact	2
vimalaBAsa	unlinked	exact		0		unlinked	0
vimalaDarmaparvatajYAnaSiKarABa	unlinked	unlinked		0		unlinked	0
vimalaDvaja	unlinked	unlinked		0		unlinked	0
vimalaSiKala	unlinked	unlinked		0		unlinked	0
vimalaSrImeGa	unlinked	unlinked		0		unlinked	0
vimalabAhu	unlinked	unlinked		0		unlinked	0
vimalabudDi	unlinked	exact		0		unlinked	0
vimalacakraBAnupraBa	unlinked	unlinked		0		unlinked	0
vimaladattA	unlinked	exact		0		unlinked	0
vimaladatta	unlinked	unlinked		0		unlinked	0
vimalagarBa	unlinked	exact		0		unlinked	0
vimalagati	unlinked	unlinked		0		unlinked	0
vimalajendra	unlinked	unlinked		0		unlinked	0
vimalakIrti	unlinked	exact	220473	1	Śikṣāsamuccaya	exact	1
vimalakIrtinirdeSa	unlinked	unlinked		0		unlinked	0
vimalaketu	unlinked	unlinked		0		unlinked	0
vimalamakuwa	unlinked	unlinked		0		unlinked	0
vimalanA	unlinked	unlinked		0		unlinked	0
vimalanetra	unlinked	exact	223161	1	Saddharmapuṇḍarīkasūtra	exact	1
vimalanirBAsa	unlinked	exact		0		unlinked	0
vimalapraBA	unlinked	unlinked		0		unlinked	0
vimalapraBAsa	unlinked	unlinked		0		unlinked	0
vimalapraBAsaSrItejorAjagarBa	unlinked	exact		0		unlinked	0
vimalapraBa	unlinked	exact		0		unlinked	0
vimalapradIpa	unlinked	exact		0		unlinked	0
vimalasaMBavapraBA	unlinked	unlinked		0		unlinked	0
vimalatejaHpraBa	unlinked	unlinked		0		unlinked	0
vimalatejas	unlinked	unlinked		0		unlinked	0
vimalavaktraBAnupraBa	unlinked	unlinked		0		unlinked	0
vimalavatsa	unlinked	unlinked		0		unlinked	0
vimalavyUha	unlinked	exact	221830	1	Lalitavistara	exact	1
vimalendra	unlinked	unlinked		0		unlinked	0
vimalottarIya	unlinked	unlinked		0		unlinked	0
vimalottarajYAnin	unlinked	unlinked		0		unlinked	0
vimantra	unlinked	unlinked		0		unlinked	0
vimardanatA	unlinked	unlinked		0		unlinked	0
vimati	marker_strip	exact	123111	2	Saddharmapuṇḍarīkasūtra	exact	2
vimati-vikiraRa	unlinked	unlinked		0		unlinked	0
vimatisamudGAwI	unlinked	unlinked		0		unlinked	0
vimazwaka	unlinked	unlinked		0		unlinked	0
vimbaka	unlinked	unlinked		0		unlinked	0
vimbara	unlinked	unlinked		0		unlinked	0
vimfzwa	marker_strip	exact		0		unlinked	0
vimiSra	marker_strip	exact	123121	1	Buddhacarita	exact	1
vimiSrita	marker_strip	exact		0		unlinked	0
vimoGa	unlinked	exact		0		unlinked	0
vimoktavya	marker_strip	exact		0		unlinked	0
vimokzA	unlinked	unlinked		0		unlinked	0
vimokza	marker_strip+form_key	form_key	123156	39	Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda;Śikṣāsamuccaya	exact	1
vimokzacandra	unlinked	unlinked		0		unlinked	0
vimokzakarA	unlinked	unlinked		0		unlinked	0
vimuYcati	unlinked	unlinked		0		unlinked	0
vimuda	exact	exact		0		unlinked	0
vimukta	marker_strip	exact		0		unlinked	0
vimuktaGoza	unlinked	unlinked		0		unlinked	0
vimuktaka	unlinked	unlinked		0		unlinked	0
vimukti	marker_strip	exact	123129	72	Aṣṭasāhasrikā;Bodhicaryāvatāra;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	1
vimukticandra	unlinked	exact		0		unlinked	0
vinABAvika	unlinked	unlinked	223224	1	Saddharmapuṇḍarīkasūtra	exact	1
vinAdayati	unlinked	unlinked		0		unlinked	0
vinAha	marker_strip	exact		0		unlinked	0
vinAka	unlinked	unlinked		0		unlinked	0
vinAyaka	marker_strip	exact	122932	11	Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	1
vinDaka	unlinked	unlinked		0		unlinked	0
vinDati	unlinked	unlinked		0		unlinked	0
vinDayati	unlinked	unlinked		0		unlinked	0
vinIlaka	unlinked	unlinked		0		unlinked	0
vinIta	marker_strip	exact		0		unlinked	0
vinItadeva	unlinked	exact		0		unlinked	0
vinIteSvara	marker_strip	exact	221527	1	Lalitavistara	exact	1
vinadDa	marker_strip+form_key	unlinked		0		unlinked	0
vinaga	unlinked	unlinked		0		unlinked	0
vinamate	unlinked	unlinked		0		unlinked	0
vinardita	unlinked	unlinked		0		unlinked	0
vinarditarAja	unlinked	unlinked		0		unlinked	0
vinataka	marker_strip	exact	121605	2	Divyāvadāna	exact	1
vinaya	marker_strip	exact	122928	70	Avadānaśataka;Aṣṭasāhasrikā;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Āryāsaptaśatī	exact	1
vinaya-Dara	unlinked	unlinked		0		unlinked	0
vinaya-kzudraka	unlinked	marker_strip		0		unlinked	0
vinaya-vastu	unlinked	marker_strip		0		unlinked	0
vinaya-viBaNga	unlinked	unlinked		0		unlinked	0
vinayanA	unlinked	unlinked		0		unlinked	0
vinayapiwaka	unlinked	exact		0		unlinked	0
vindu	exact	exact		0		unlinked	0
vindusAra	unlinked	unlinked		0		unlinked	0
vineya	marker_strip	exact	122939	1	Bodhicaryāvatāra	exact	1
viniBAga	unlinked	unlinked		0		unlinked	0
viniHsfti	marker_strip	unlinked		0		unlinked	0
viniScaya	marker_strip	exact	122922	6	Avadānaśataka;Buddhacarita;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Viṃśatikāvṛtti	exact	1
viniSrita	unlinked	unlinked		0		unlinked	0
vinibaDyate	unlinked	unlinked		0		unlinked	0
vinibadDa	unlinked	unlinked		0		unlinked	0
vinibanDa	marker_strip	unlinked		0		unlinked	0
vinibanDana	unlinked	unlinked		0		unlinked	0
vinibanDayati	unlinked	unlinked		0		unlinked	0
vinigata	unlinked	unlinked		0		unlinked	0
vinigranTa-	unlinked	unlinked		0		unlinked	0
vinipAta	marker_strip	exact	122913	7	Avadānaśataka;Bodhicaryāvatāra;Divyāvadāna;Saundarānanda	exact	1
vinipAtayati	unlinked	unlinked		0		unlinked	0
vinirBAga	unlinked	unlinked		0		unlinked	0
vinirBeda	unlinked	unlinked		0		unlinked	0
vinirBedana	unlinked	unlinked		0		unlinked	0
vinirBoga	marker_strip	exact		0		unlinked	0
vinirmokzaRa-tA	unlinked	unlinked		0		unlinked	0
vinirmucya	unlinked	unlinked		0		unlinked	0
vinivartayitar	unlinked	unlinked		0		unlinked	0
vinivarti	marker_strip	unlinked		0		unlinked	0
viniyojana	unlinked	unlinked		0		unlinked	0
vinizWa	unlinked	unlinked		0		unlinked	0
vinyAsita	unlinked	unlinked		0		unlinked	0
vinyastaka	unlinked	unlinked		0		unlinked	0
vipAcana	unlinked	unlinked		0		unlinked	0
vipAcayati	unlinked	unlinked		0		unlinked	0
vipAka	marker_strip	exact	122972	106	Abhidharmakośa;Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Viṃśatikāvṛtti	exact	1
vipAka-Sas	unlinked	unlinked		0		unlinked	0
vipAkana	unlinked	unlinked		0		unlinked	0
vipAkya	unlinked	unlinked		0		unlinked	0
vipAsa	unlinked	unlinked		0		unlinked	0
vipAwaka	marker_strip	exact		0		unlinked	0
vipUtika	unlinked	unlinked		0		unlinked	0
vipUyaka	marker_strip	exact		0		unlinked	0
vipaMsayati	unlinked	unlinked		0		unlinked	0
vipaRqaka(-tva)	unlinked	unlinked		0		unlinked	0
vipaScin	unlinked	unlinked		0		unlinked	0
vipaSyaka	unlinked	unlinked		0		unlinked	0
vipaSyanA	unlinked	unlinked	171205	14	Avadānaśataka;Bodhicaryāvatāra;Divyāvadāna;Lalitavistara	exact	1
vipaSyin	marker_strip	exact	122356	41	Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
vipaTa	marker_strip	exact		0		unlinked	0
vipaYcanaka	marker_strip	unlinked		0		unlinked	0
vipaYcikA	marker_strip	exact		0		unlinked	0
vipaYcika	marker_strip	unlinked		0		unlinked	0
vipaYcita	unlinked	unlinked	220627	2	Aṣṭasāhasrikā	exact	1
vipaYcitajYa	unlinked	unlinked		0		unlinked	0
vipadAka(-saMjYA)	unlinked	unlinked		0		unlinked	0
vipakzika	unlinked	unlinked		0		unlinked	0
vipariRAma	marker_strip	exact	122338	3	Aṣṭasāhasrikā;Divyāvadāna;Saddharmapuṇḍarīkasūtra	exact	1
viparigata	unlinked	unlinked		0		unlinked	0
viparyAsa	marker_strip	exact	122994	43	Aṣṭasāhasrikā;Mūlamadhyamakārikāḥ;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	1
viparyAya	marker_strip	exact		0		unlinked	0
viparya	exact	exact		0		unlinked	0
viparyata	unlinked	unlinked		0		unlinked	0
vipawmaka	unlinked	unlinked		0		unlinked	0
vipawumaka	unlinked	unlinked		0		unlinked	0
vipfzWIBavati	unlinked	unlinked		0		unlinked	0
vipfzWIkaroti	unlinked	unlinked		0		unlinked	0
vipraGAta	unlinked	unlinked		0		unlinked	0
vipraGAtika	unlinked	unlinked		0		unlinked	0
vipraRASayati	unlinked	unlinked		0		unlinked	0
vipraRazwaka	unlinked	unlinked		0		unlinked	0
vipraharza	unlinked	unlinked		0		unlinked	0
viprakfta	marker_strip	unlinked		0		unlinked	0
viprakramaRa	unlinked	unlinked		0		unlinked	0
viprakramati	unlinked	unlinked		0		unlinked	0
vipralamBayati	unlinked	unlinked		0		unlinked	0
vipralopa	marker_strip	unlinked	122428	1	Saddharmapuṇḍarīkasūtra	exact	1
vipralopin	marker_strip	unlinked		0		unlinked	0
vipramAdayati	unlinked	unlinked		0		unlinked	0
vipramUQa	unlinked	unlinked		0		unlinked	0
vipramuzita	unlinked	unlinked		0		unlinked	0
vipranazwaka	unlinked	unlinked		0		unlinked	0
viprapaYca	unlinked	unlinked		0		unlinked	0
viprasIdati	unlinked	unlinked		0		unlinked	0
viprasanna	exact	unlinked		0		unlinked	0
vipratibadDa	unlinked	unlinked		0		unlinked	0
vipratibanDa	unlinked	unlinked		0		unlinked	0
vipratihIna	unlinked	unlinked		0		unlinked	0
vipratikfzati	unlinked	unlinked		0		unlinked	0
vipratilamBa	unlinked	unlinked		0		unlinked	0
vipratipadyate	unlinked	unlinked		0		unlinked	0
vipratipanna	marker_strip	exact		0		unlinked	0
vipratipatti	marker_strip	exact	122390	2	Lalitavistara	exact	1
vipratisAra	marker_strip	exact	123012	2	Avadānaśataka;Divyāvadāna	exact	1
vipratisAravant	unlinked	unlinked		0		unlinked	0
vipratisArin	marker_strip	unlinked	122394	1	Aṣṭasāhasrikā	exact	1
vipratyanIya	unlinked	unlinked		0		unlinked	0
vipratyanIyaka	unlinked	unlinked	47453	1	Saddharmapuṇḍarīkasūtra	exact	1
vipratyayanIya	unlinked	unlinked		0		unlinked	0
vipravAdana	unlinked	unlinked		0		unlinked	0
vipravAdayati	unlinked	unlinked		0		unlinked	0
vipravAhayati	unlinked	unlinked		0		unlinked	0
vipravAsa	marker_strip	exact	122436	1	Buddhacarita	exact	2
vipravAti	unlinked	unlinked		0		unlinked	0
vipravasati	unlinked	unlinked		0		unlinked	0
vipraveSa	unlinked	unlinked		0		unlinked	0
vipraveSa(ya)ti	unlinked	unlinked		0		unlinked	0
viprayAsa	unlinked	unlinked		0		unlinked	0
vipulA	marker_strip	unlinked		0		unlinked	0
vipulADimuktisaMBavatejas	unlinked	unlinked		0		unlinked	0
vipula	marker_strip	exact	123001	40	Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda;Āryāsaptaśatī;Śikṣāsamuccaya	exact	2
vipulaDarmADimuktisaMBavateja	unlinked	unlinked		0		unlinked	0
vipulabudDi	unlinked	unlinked		0		unlinked	0
vipulaguRajyotiHpraBa	unlinked	unlinked		0		unlinked	0
vipulakIrti	unlinked	unlinked		0		unlinked	0
vipulamahAjYAnaraSmirAja	unlinked	unlinked		0		unlinked	0
vipulamati	unlinked	exact		0		unlinked	0
vipulapArSva	unlinked	exact		0		unlinked	0
vipulatarAMsa	unlinked	unlinked		0		unlinked	0
vipulayaSa	unlinked	unlinked		0		unlinked	0
vipuloja	unlinked	unlinked		0		unlinked	0
vipuzpayati	unlinked	unlinked		0		unlinked	0
viqaNgikA	unlinked	unlinked		0		unlinked	0
viqambaka	marker_strip	exact		0		unlinked	0
viqambita	marker_strip	unlinked	122627	2	Bodhicaryāvatāra;Lalitavistara	exact	1
virAga	marker_strip	exact	138098	17	Avadānaśataka;Aṣṭasāhasrikā;Buddhacarita;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	2
virAgaRa	unlinked	unlinked		0		unlinked	0
virAgayati	unlinked	unlinked		0		unlinked	0
virUQa	marker_strip	exact	220818	1	Avadānaśataka	exact	1
virUQaBUmi	unlinked	unlinked		0		unlinked	0
virUQaka	marker_strip	exact	167513	13	Divyāvadāna;Saddharmapuṇḍarīkasūtra;Saṅghabhedavastu	exact	1
virUQi	marker_strip	unlinked	135799	1	Saddharmapuṇḍarīkasūtra	exact	1
virUpA	marker_strip+form_key	unlinked		0		unlinked	0
virUpAkza	marker_strip	exact	169163	5	Avadānaśataka;Divyāvadāna;Saddharmapuṇḍarīkasūtra	exact	1
virUpa	marker_strip+form_key	exact	138239	3	Bodhicaryāvatāra;Lalitavistara;Saundarānanda	exact	1
viraYcita	unlinked	unlinked		0		unlinked	0
viraga	exact	exact		0		unlinked	0
virahitAt	marker_strip	unlinked		0		unlinked	0
viraja	marker_strip+form_key	form_key	123172	4	Lalitavistara;Laṅkāvatārasūtra	exact	3
virajaDvaja	unlinked	unlinked		0		unlinked	0
virajaHpraBa	marker_strip	unlinked		0		unlinked	0
virajapraBa	unlinked	exact		0		unlinked	0
virajas	marker_strip	exact	138091	2	Lalitavistara;Saundarānanda	exact	1
virajastejaHsvara	marker_strip	unlinked		0		unlinked	0
virajomaRqala	unlinked	unlinked		0		unlinked	0
virajottarajYAnin	unlinked	unlinked		0		unlinked	0
virajovatI	unlinked	unlinked		0		unlinked	0
viralI	unlinked	unlinked		0		unlinked	0
viralikA	exact	exact		0		unlinked	0
viraqa	unlinked	unlinked		0		unlinked	0
virecayati	unlinked	unlinked		0		unlinked	0
viriya	unlinked	unlinked		0		unlinked	0
virocana	marker_strip+form_key	form_key	138136	1	Divyāvadāna	exact	1
virolayati	unlinked	unlinked		0		unlinked	0
viruQaka	unlinked	unlinked		0		unlinked	0
virukta	unlinked	unlinked		0		unlinked	0
virupAkza	unlinked	unlinked		0		unlinked	0
viruta	marker_strip	unlinked		0		unlinked	0
visAriRI	marker_strip	unlinked		0		unlinked	0
visAta	unlinked	unlinked		0		unlinked	0
visPUrjita	marker_strip	exact		0		unlinked	0
visPowaka	marker_strip	exact		0		unlinked	0
visTApayati	unlinked	unlinked		0		unlinked	0
visTita	unlinked	unlinked		0		unlinked	0
visaBAga	unlinked	unlinked		0		unlinked	0
visaMBavati	unlinked	unlinked		0		unlinked	0
visaMDi	unlinked	exact	47680	1	Saddharmapuṇḍarīkasūtra	exact	1
visaMjYAvati	unlinked	unlinked		0		unlinked	0
visaMpAdayati	unlinked	unlinked		0		unlinked	0
visaMsTita	unlinked	exact	47672	1	Lalitavistara	exact	1
visaMskAra	unlinked	unlinked		0		unlinked	0
visaMskfta	unlinked	unlinked		0		unlinked	0
visaMvAdanatA	unlinked	unlinked		0		unlinked	0
visaMyoga	marker_strip	unlinked	139170	2	Abhidharmakośa;Saundarānanda	exact	1
visaMyojana	unlinked	unlinked	200811	1	Laṅkāvatārasūtra	exact	1
visaMyojanaka	unlinked	unlinked		0		unlinked	0
visaMyuta	unlinked	unlinked		0		unlinked	0
visada	unlinked	unlinked		0		unlinked	0
visandati	unlinked	unlinked		0		unlinked	0
visara	marker_strip	exact		0		unlinked	0
visarjayati	unlinked	unlinked		0		unlinked	0
visarjayitar	unlinked	unlinked		0		unlinked	0
visfta	marker_strip	unlinked		0		unlinked	0
visfzwa	marker_strip+form_key	exact		0		unlinked	0
visikA	unlinked	unlinked		0		unlinked	0
vismApanA	unlinked	unlinked		0		unlinked	0
visnA˚	unlinked	unlinked		0		unlinked	0
visnapayati	unlinked	unlinked		0		unlinked	0
visota	unlinked	unlinked		0		unlinked	0
vispandita	marker_strip	unlinked		0		unlinked	0
visrotas	unlinked	exact		0		unlinked	0
vistArika	unlinked	unlinked		0		unlinked	0
vistIrRa	marker_strip	exact		0		unlinked	0
vistIrRaBeda	unlinked	exact	221519	1	Lalitavistara	exact	1
vistIrRalalAwA	unlinked	unlinked		0		unlinked	0
vistIrRavatI	unlinked	exact		0		unlinked	0
vistIraRa	unlinked	unlinked		0		unlinked	0
vistarIM-karoti	unlinked	unlinked		0		unlinked	0
vistara	marker_strip	exact	141134	62	Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saṅghabhedavastu	exact	1
vistarati	unlinked	unlinked		0		unlinked	0
visuBati	unlinked	unlinked		0		unlinked	0
visvApana	unlinked	unlinked		0		unlinked	0
vitAna	marker_strip	exact	122637	17	Avadānaśataka;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	1
vitaMsayati	unlinked	unlinked		0		unlinked	0
vitaRqana	unlinked	unlinked		0		unlinked	0
vitanati	unlinked	unlinked		0		unlinked	0
vitapana	unlinked	unlinked		0		unlinked	0
vitarati	unlinked	unlinked		0		unlinked	0
vitkowikA	exact	unlinked		0		unlinked	0
vitramantrA	unlinked	unlinked		0		unlinked	0
viturRa	unlinked	unlinked		0		unlinked	0
vivAcayati	unlinked	unlinked		0		unlinked	0
vivAdaka	unlinked	unlinked		0		unlinked	0
vivAdayati	unlinked	unlinked		0		unlinked	0
vivAdika-saMjYA	unlinked	unlinked		0		unlinked	0
vivAha	marker_strip+form_key	form_key	138672	2	Lalitavistara	exact	1
vivaga	unlinked	unlinked		0		unlinked	0
vivana	unlinked	unlinked		0		unlinked	0
vivarDayitar	unlinked	unlinked		0		unlinked	0
vivarRa	marker_strip	exact	47594	4	Buddhacarita;Saundarānanda	exact	1
vivarRaka	unlinked	unlinked		0		unlinked	0
vivarRayati	unlinked	unlinked		0		unlinked	0
vivara	marker_strip	form_key	138689	20	Buddhacarita;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Āryāsaptaśatī	exact	1
vivaraRa	marker_strip	exact	138690	1	Saddharmapuṇḍarīkasūtra	exact	1
vivarjanA	unlinked	unlinked		0		unlinked	0
vivarta	marker_strip	exact	138697	1	Āryāsaptaśatī	exact	1
vivartanI	unlinked	unlinked		0		unlinked	0
vivartanIya	unlinked	unlinked		0		unlinked	0
vivartana	marker_strip+form_key	form_key		0		unlinked	0
vivartati	unlinked	unlinked		0		unlinked	0
vivartiya	unlinked	unlinked		0		unlinked	0
vivartya	unlinked	unlinked		0		unlinked	0
vivarya	unlinked	unlinked		0		unlinked	0
vivata	unlinked	unlinked		0		unlinked	0
vivawa	unlinked	unlinked		0		unlinked	0
vivecayati	unlinked	unlinked		0		unlinked	0
viveka	marker_strip	exact	138678	22	Bodhicaryāvatāra;Buddhacarita;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda;Āryāsaptaśatī	exact	1
vivezwati	unlinked	unlinked		0		unlinked	0
vivftA	marker_strip	unlinked		0		unlinked	0
viwapa	exact	form_key	48321	3	Bodhicaryāvatāra;Āryāsaptaśatī	exact	1
viwwAleti	unlinked	unlinked		0		unlinked	0
viyAkaroti	unlinked	unlinked		0		unlinked	0
viyUBa	unlinked	unlinked		0		unlinked	0
viyUhA	unlinked	unlinked		0		unlinked	0
viyUha	unlinked	unlinked		0		unlinked	0
viyUhana	unlinked	unlinked		0		unlinked	0
viyUhati	unlinked	unlinked		0		unlinked	0
viya	unlinked	unlinked		0		unlinked	0
vizRu	form_key	form_key	139532	2	Āryāsaptaśatī	exact	1
vizRudvIpa	unlinked	exact		0		unlinked	0
vizRulA	unlinked	unlinked		0		unlinked	0
vizUcita	unlinked	unlinked		0		unlinked	0
vizWA	exact	exact	163641	8	Aṣṭasāhasrikā;Saundarānanda	exact	1
vizWapana	unlinked	unlinked		0		unlinked	0
vizWihati	unlinked	unlinked		0		unlinked	0
vizaRRa	marker_strip	exact		0		unlinked	0
vizakti	unlinked	unlinked		0		unlinked	0
vizaktikA	unlinked	unlinked		0		unlinked	0
vizamatA	unlinked	unlinked		0		unlinked	0
vizawa	unlinked	unlinked		0		unlinked	0
vizaya	exact	exact	138935	184	Abhidharmakośa;Abhidharmakośabhāṣya;Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Nyāyabindu;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Viṃśatikākārikā;Viṃśatikāvṛtti;Āryāsaptaśatī	exact	1
vizayatIrRa	unlinked	unlinked		0		unlinked	0
vizkadya	unlinked	unlinked		0		unlinked	0
vizkamBaRa	marker_strip	unlinked		0		unlinked	0
vizkamBate	unlinked	unlinked		0		unlinked	0
vizkamBin	marker_strip	exact		0		unlinked	0
vizkamBita	marker_strip	unlinked		0		unlinked	0
vizwi	exact	exact	139052	1	Āryāsaptaśatī	exact	1
voRwa	exact	exact		0		unlinked	0
vokkARa	exact	exact		0		unlinked	0
vopasamati	unlinked	unlinked		0		unlinked	0
vosArayati	unlinked	unlinked		0		unlinked	0
vrARika	unlinked	unlinked		0		unlinked	0
vraRa	exact	form_key	116236	11	Bodhicaryāvatāra;Divyāvadāna;Saddharmapuṇḍarīkasūtra;Saundarānanda;Āryāsaptaśatī	exact	1
vraRotsata	unlinked	unlinked		0		unlinked	0
vrata-pada	unlinked	unlinked		0		unlinked	0
vratamaRqala	unlinked	unlinked		0		unlinked	0
vratasamudra	unlinked	unlinked		0		unlinked	0
vuccati	unlinked	unlinked		0		unlinked	0
vucyati	unlinked	unlinked		0		unlinked	0
vudDi	unlinked	unlinked		0		unlinked	0
vuhyati	unlinked	unlinked		0		unlinked	0
vukka	unlinked	unlinked		0		unlinked	0
vukta	unlinked	unlinked		0		unlinked	0
vusta	unlinked	unlinked		0		unlinked	0
vutta	unlinked	unlinked		0		unlinked	0
vy-alaMkaroti	unlinked	unlinked		0		unlinked	0
vyADi	exact	exact	119173	64	Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda;Āryāsaptaśatī	exact	1
vyADi-prajYAyate	unlinked	unlinked		0		unlinked	0
vyADmAtaka	marker_strip	unlinked		0		unlinked	0
vyAGatika	unlinked	unlinked		0		unlinked	0
vyAGrI-jAtaka	unlinked	unlinked		0		unlinked	0
vyAGrabala	unlinked	exact		0		unlinked	0
vyAGranaKa	unlinked	exact		0		unlinked	0
vyAGrapadya	unlinked	exact		0		unlinked	0
vyAbADa	marker_strip	unlinked	119227	4	Aṣṭasāhasrikā;Saddharmapuṇḍarīkasūtra	exact	1
vyAbADati	unlinked	unlinked		0		unlinked	0
vyAbADika	unlinked	unlinked		0		unlinked	0
vyAhAra	marker_strip	exact		0		unlinked	0
vyAharati	unlinked	unlinked		0		unlinked	0
vyAkaraRa	marker_strip	exact	121070	47	Aṣṭasāhasrikā;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	1
vyAkaroti	unlinked	unlinked		0		unlinked	0
vyAkfti	marker_strip+form_key	form_key		0		unlinked	0
vyAkopayati	unlinked	unlinked		0		unlinked	0
vyAkutsanA	unlinked	unlinked		0		unlinked	0
vyAlaka	exact	exact		0		unlinked	0
vyAma-praBA	unlinked	unlinked		0		unlinked	0
vyAmaka	unlinked	unlinked		0		unlinked	0
vyAmohaka	unlinked	unlinked		0		unlinked	0
vyAmotsaNga	unlinked	unlinked		0		unlinked	0
vyApAda	marker_strip	exact	119215	16	Aṣṭasāhasrikā;Buddhacarita;Lalitavistara;Saundarānanda;Saṅghabhedavastu	exact	1
vyApadyate	unlinked	unlinked		0		unlinked	0
vyApanna	marker_strip	exact		0		unlinked	0
vyAqa	exact	exact	121102	1	Bodhicaryāvatāra	exact	1
vyAqa-yakza	unlinked	unlinked		0		unlinked	0
vyAroza	marker_strip	exact	119246	1	Āryāsaptaśatī	exact	1
vyArta	marker_strip	unlinked	119247	1	Divyāvadāna	exact	1
vyAsajati	unlinked	unlinked		0		unlinked	0
vyAsaparipfcCA	unlinked	exact		0		unlinked	0
vyAseka	marker_strip	unlinked		0		unlinked	0
