hw_slp1	iast	src	pwk_L	pwk_pc	also_pwkvn	body_chars	mahavy	mahavy_refs	mw_stem_variant	mw_near	corr_n	corr_n_ex_mw72	corr_dicts	dcs_lemma	dcs_form
tundavant	tundavant	pw	46260	3-035-a	0	58	0		0	tundavat:0.941	1	1	pwg	0	0
turIy	turīy	pw	46369	3-036-b	0	51	0		1		1	1	pwg	0	0
turaMgaka	turaṃgaka	pw	46336	3-036-a	0	186	0		0		1	1	pwg	0	0
turagapripa	turagapripa	pw	46323	3-035-c	0	73	0		0		0	0		0	0
tururu	tururu	pw	46382	3-036-b	0	140	0		0		0	0		0	0
tutAtita	tutātita	pw	46243.1	3-034-c	0	23	0		0		2	2	acc;sch	0	0
tutTay	tutthay	pw	46247	3-034-c	0	48	0		1	tutTaya:0.923	1	1	pwg	0	0
tuzwu	tuṣṭu	pw	46539	3-038-c	0	70	0		1		8	7	bur;lrv;mw72;pwg;shs;vcp;wil;yat	0	0
tvaNmanya	tvaṅmanya	pw	48222	3-059-b	0	83	0		0	tvanmanya:1.000	1	1	pwg	0	0
tvacIyaMs	tvacīyaṃs	pw	48237	3-059-b	0	92	0		0	tvacIyas:0.941	1	1	pwg	0	0
tvady	tvady	pw	48251	3-059-c	0	64	0		1		1	1	pwg	0	0
tvagvant	tvagvant	pw	48219	3-059-a	0	72	0		0	tvagvat:0.933	1	1	pwg	0	0
tvalaga	tvalaga	pw	48271	3-060-a	0	80	0		0		2	2	pwg;vcp	0	0
tvarAyaRa	tvarāyaṇa	pw	48263	3-059-c	0	93	0		0	tarAyaRa:0.941	6	5	mw72;pwg;shs;vcp;wil;yat	0	0
tvarAyasy	tvarāyasy	pw	48264	3-059-c	0	48	0		1	tvarAyasya:0.947	1	1	pwg	0	0
tvizAMpati	tviṣāṃpati	pw	48303.1	3-060-b	0	23	0		0	tvizAmpati:1.000	2	2	lrv;pwg	0	0
tyadAyani	tyadāyani	pw	47197	3-046-b	0	53	0		0	tyAdAyani:1.000	2	1	mw72;pwg	0	0
tyada	tyada	pw	47196	3-046-b	0	138	0		1	tyAda:1.000	2	1	mw72;pwg	0	0
uBApARI	ubhāpāṇī	pw	20537.3	1-251-a	0	23	0		1	uBApARi:1.000	0	0		0	0
uBAyAbAhu	ubhāyābāhu	pw	20527.2	1-251-a	0	23	0		0	uBayAbAhu:1.000	0	0		0	0
uBayAsidDa	ubhayāsiddha	pw	215208	7-326-a	1	137	1	199,91	0		1	1	sch	0	0
uBayadant	ubhayadant	pw	20500	1-250-c	0	103	0		0	uBayAdanti:0.947	2	2	cae;sch	0	0
uBayasaMBava	ubhayasaṃbhava	pw	20517	1-250-c	0	95	0		0	uBayasamBava:1.000	2	2	lrv;pwg	0	0
uBayatoBAgavimukta	ubhayatobhāgavimukta	pw	215199	7-325-d	1	178	1	46	0		2	2	bhs;sch	0	0
uKAsras	ukhāsras	pw	17676	1-215-c	0	90	0		0		0	0		0	0
uSanaHpriya	uśanaḥpriya	pw	20807	1-254-a	0	92	0		0		0	0		0	0
uSanastArakA	uśanastārakā	pw	215242	7-326-a	1	110	1	71,6	0		1	1	sch	0	0
ucCaNga	ucchaṅga	pw	214706	7-322-b	1	135	1	248	0		2	2	bhs;sch	0	0
uccAmanyu	uccāmanyu	pw	17765	1-217-a	0	98	0		0		1	1	pwg	0	0
uccUla	uccūla	pw	17777.1	1-217-a	0	23	0		0		7	7	armh;bur;pwg;shs;vcp;wil;yat	0	0
uccaBAla	uccabhāla	pw	17751	1-216-c	0	101	0		0		0	0		0	0
uccadru	uccadru	pw	17745	1-216-c	0	90	0		0		0	0		0	0
uccakzU	uccakṣū	pw	17736	1-216-c	0	170	0		0	uccakzus:0.933	1	1	sch	0	0
uccalalAwa	uccalalāṭa	pw	17756	1-216-c	0	113	0		1	uccalalAwA:1.000	0	0		0	0
uccalalAwaka	uccalalāṭaka	pw	17756.1	1-216-c	0	23	0		0		0	0		0	0
uccanAsika	uccanāsika	pw	17747	1-216-c	0	68	0		0		1	1	sch	0	0
udAsArin	udāsārin	pw	18868	1-230-b	0	63	0		0		1	1	pwg	0	0
udBAra	udbhāra	pw	19115	1-233-c	0	90	0		0	udaBAra:0.923	0	0		0	0
udBAsavant	udbhāsavant	pw	19121	1-233-c	0	65	0		0	udBAsavat:0.947	1	1	pwg	0	0
udBija	udbhija	pw	19124	1-233-c	0	48	0		1	udBijja:0.923	5	5	pwg;sch;shs;wil;yat	0	0
udDUza	uddhūṣa	pw	19089	1-233-b	0	66	0		0	uddUzya:0.923	0	0		0	0
udDamacUqA	uddhamacūḍā	pw	19055	1-232-c	0	96	0		0		2	2	pwg;vcp	0	0
udDaracUqA	uddharacūḍā	pw	19058	1-232-c	0	74	0		0		1	1	pwg	0	0
udDftakaWina	uddhṛtakaṭhina	pw	214956	7-324-a	1	132	1	281,204	0		1	1	sch	0	0
udGasa	udghasa	pw	18975	1-231-c	0	47	0		0		8	7	bur;lrv;mw72;pwg;shs;vcp;wil;yat	0	0
udIcyakAzWa	udīcyakāṣṭha	pw	18899	1-230-c	0	72	0		0		0	0		0	0
udaBfjja	udabhṛjja	pw	18704	1-228-c	0	85	0		0		1	1	pwg	0	0
udaSvitvant	udaśvitvant	pw	18808	1-229-c	0	72	0		0	udaSvitvat:0.952	0	0		0	0
udabudDa	udabuddha	pw	18702	1-228-c	0	92	0		0	udbudDa:0.933	0	0		0	0
udakIy	udakīy	pw	18612	1-227-b	0	63	0		1	udakIya:0.923	1	1	pwg	0	0
udamajja	udamajja	pw	18704.1	1-228-c	0	23	0		0		0	0		0	0
udameya	udameya	pw	18708	1-228-c	0	92	0		0		0	0		0	0
udaravant	udaravant	pw	18761	1-229-b	0	56	0		0	udaravat:0.941	1	1	pwg	0	0
udavApa	udavāpa	pw	18794	1-229-c	0	101	0		0	udvApa:0.923	2	2	pwg;vcp	0	0
udayAna	udayāna	pw	18740	1-229-a	0	83	0		0	udayana:1.000	0	0		0	0
udbAhulaka	udbāhulaka	pw	19103.2	1-233-b	0	23	0		0		1	1	pwg	0	0
uddAnaka	uddānaka	pw	19004	1-232-a	0	88	0		0		0	0		0	0
uddaMSaka	uddaṃśaka	pw	18994.1	1-232-a	0	23	0		0		0	0		0	0
udgAna	udgāna	pw	204211	3-257-a	1	129	0		0	udGana:1.000	1	1	sch	0	0
udgArakamaRi	udgārakamaṇi	pw	18941	1-231-b	0	76	0		0		0	0		0	0
udgUraRa	udgūraṇa	pw	214935.1	7-323-d	1	24	0		0	udgUrRa:0.933	0	0		0	0
udguRWikA	udguṇṭhikā	pw	214934	7-323-d	1	151	1	263,17	0		1	1	bhs	0	0
udguraRa	udguraṇa	pw	214935	7-323-d	1	138	1	261,53	0	udgUrRa:0.933	2	2	bhs;sch	0	0
udumbaracCadA	udumbaracchadā	pw	18908	1-231-a	0	286	0		0		0	0		0	0
udumbaradalA	udumbaradalā	pw	18908.1	1-231-a	0	23	0		0		3	3	pwg;skd;vcp	0	0
udumbarakfmi	udumbarakṛmi	pw	18907	1-231-a	0	101	0		0		0	0		0	0
udumbaramaSaka	udumbaramaśaka	pw	18909	1-231-a	0	103	0		0		0	0		0	0
udvAma	udvāma	pw	19216	1-235-a	0	132	0		0	udvaMSa:0.923	0	0		0	0
udvAsavant	udvāsavant	pw	19223	1-235-a	0	70	0		0	udvAsavat:0.947	1	1	pwg	0	0
udva	udva	pw	19184	1-234-b	0	99	0		1	udvA:1.000	1	1	pwg	0	0
udyUTikAgamana	udyūthikāgamana	pw	214971	7-324-a	1	188	1	261	0		1	1	sch	0	0
ugraBA	ugrabhā	pw	17708	1-216-a	0	89	0		0	udgrABa:0.923	0	0		0	0
ugradant	ugradant	pw	17697	1-216-a	0	100	0		1	ugradanta:0.941	0	0		0	0
ugraduhitar	ugraduhitar	pw	17699	1-216-a	0	66	0		0		1	1	pwg	0	0
ugrasenasuta	ugrasenasuta	pw	17719.1	1-216-b	0	23	0		0		1	1	inm	0	0
uhAra	uhāra	pw	206936	5-250-c	1	98	0		0		1	1	sch	0	0
ujjaNkikA	ujjaṅkikā	pw	214717	7-322-b	1	122	1	263	0		1	1	bhs	0	0
ujjahijoqa	ujjahijoḍa	pw	17866	1-218-a	0	138	0		0		0	0		0	0
ulaBIya	ulabhīya	pw	202798	2-296-a	1	115	0		0		1	1	sch	0	0
ulaRq	ulaṇḍ	pw	20719	1-253-a	0	47	0		0		2	2	ben;pwg	0	0
ullaNGikA	ullaṅghikā	pw	215232	7-326-a	1	90	1	263,24	0		2	2	bhs;sch	0	0
ulluka	ulluka	pw	215238	7-326-a	1	88	1	167,53	0		2	2	bhs;sch	0	0
uluRqa	uluṇḍa	pw	20728	1-253-a	0	64	0		0		1	1	pwg	0	0
uluka	uluka	pw	215229	7-326-a	1	146	1	167,53	0	ulUka:1.000	2	2	bhs;sch	0	0
ulya	ulya	pw	20766	1-253-c	0	72	0		0		1	1	pwg	0	0
umApuzpakazAya	umāpuṣpakaṣāya	pw	20552	1-251-a	0	76	0		0		1	1	pwg	0	0
umBi	umbhi	pw	20566	1-251-b	0	47	0		1	umbI:1.000	2	2	pwg;vcp	0	0
upAjina	upājina	pw	20301	1-248-a	0	55	0		1	upAjinam:0.933	2	2	pwg;vcp	0	0
upAva	upāva	pw	20366	1-249-a	0	63	0		1	upavA:1.000	1	1	pwg	0	0
upaQokana	upaḍhokana	pw	19567	1-239-b	0	64	0		0	upaQOkana:1.000	0	0		0	0
upaSlokay	upaślokay	pw	20077	1-245-b	0	71	0		1	upaSlokaya:0.947	2	2	pwg;sch	0	0
upacAyaka	upacāyaka	pw	215026	7-324-c	1	90	1	126	0	upacAyyaka:0.947	2	2	bhs;sch	0	0
upacAyyapfqa	upacāyyapṛḍa	pw	19509	1-238-c	0	102	0		0		0	0		0	0
upadAtar	upadātar	pw	19595	1-239-c	0	105	0		0		1	1	pwg	0	0
upadrotar	upadrotar	pw	215046	7-324-d	1	111	1	146	0		2	2	bhs;sch	0	0
upagOra	upagaura	pw	19478	1-238-a	0	56	0		0	upAgra:0.923	2	2	pwg;vcp	0	0
upagUQaka	upagūḍhaka	pw	19474	1-238-a	0	56	0		0		1	1	bhs	0	0
upaguqa	upaguḍa	pw	19469	1-238-a	0	117	0		0	upagUQa:1.000	0	0		0	0
upakrantar	upakrantar	pw	19421	1-237-b	0	63	0		0	upakrAnta:0.947	1	1	pwg	0	0
upalaDipriya	upaladhipriya	pw	19938	1-243-c	0	72	0		0		3	2	mw72;pwg;vcp	0	0
upamAtar	upamātar	pw	19806	1-242-b	0	46	0		0		2	2	pwg;sch	0	0
upanIvi	upanīvi	pw	19706	1-241-a	0	81	0		0	upaniviS:0.933	2	2	sch;stc	0	0
upapadyaparinirvAyin	upapadyaparinirvāyin	pw	215072	7-324-d	1	172	1	46	0		1	1	sch	0	0
upaparIkzitavya	upaparīkṣitavya	pw	215075	7-325-a	1	108	1	245,1047	0		1	1	sch	0	0
uparima	uparima	pw	215097	7-325-a	1	89	1	15	0		2	2	bhs;sch	0	0
upasUryaga	upasūryaga	pw	20152	1-246-b	0	72	0		0		0	0		0	0
upasamid	upasamid	pw	20121	1-246-a	0	76	0		0	upasaMBid:0.941	2	1	mw72;pwg	0	0
upaskAram	upaskāram	pw	201734	1-299-a	1	70	0		1	upaskAra:0.941	1	1	sch	0	0
upaskIrRa	upaskīrṇa	pw	201735	1-299-a	1	85	0		0	upakIrRa:0.941	2	2	sch;vcp	0	0
upataptar	upataptar	pw	19570.1	1-239-b	0	23	0		0	upatapta:0.941	1	1	pwg	0	0
upatasvin	upatasvin	pw	19573	1-239-b	0	67	0		0		1	1	pwg	0	0
upavastar	upavastar	pw	19983	1-244-b	0	60	0		0	upavasta:0.941	1	1	pwg	0	0
upavizARikA	upaviṣāṇikā	pw	20009	1-244-c	0	75	0		0		0	0		0	0
upayAmavant	upayāmavant	pw	19843	1-242-c	0	73	0		0	upayAmavat:0.952	1	1	pwg	0	0
uq	uḍ	pw	17911	1-218-c	0	32	0		1		1	1	pwg	0	0
uqqIvin	uḍḍīvin	pw	17941	1-219-a	0	91	0		0		1	1	pwg	0	0
uquloma	uḍuloma	pw	17925	1-218-c	0	90	0		1	uquloman:0.933	0	0		0	0
uqupapriyA	uḍupapriyā	pw	17922	1-218-c	0	87	0		0		0	0		0	0
uralya	uralya	pw	20589.1	1-251-c	0	23	0		0		0	0		0	0
urasvant	urasvant	pw	20605	1-251-c	0	54	0		0	urasvat:0.933	1	1	pwg	0	0
urasy	urasy	pw	20603	1-251-c	0	50	0		1		1	1	pwg	0	0
urukzayas	urukṣayas	pw	20623	1-252-a	0	86	0		1	urukzaya:0.941	0	0		0	0
urvaSivallaBa	urvaśivallabha	pw	20705.1	1-252-c	0	23	0		0	urvaSIvallaBa:1.000	0	0		0	0
usrIy	usrīy	pw	20952	1-255-c	0	59	0		1		1	1	pwg	0	0
utTeya	uttheya	pw	18356	1-224-b	0	83	0		0		0	0		0	0
utaTyAnujanman	utathyānujanman	pw	17955.1	1-219-a	0	23	0		0		5	5	ap;lrv;shs;wil;yat	0	0
utkArika	utkārika	pw	214742	7-322-c	1	66	1	245,1210	1	utkArikA:1.000	2	2	bhs;sch	0	0
utkAy	utkāy	pw	18010	1-220-a	0	48	0		1		1	1	pwg	0	0
utkarzam	utkarṣam	pw	17995	1-219-c	0	62	0		1	utkarza:0.933	0	0		0	0
utkfzwikA	utkṛṣṭikā	pw	214752	7-322-c	1	95	1	263,18	0		2	2	bhs;sch	0	0
utkowa	utkoṭa	pw	18046	1-220-b	0	62	0		1	utkoWa:1.000	3	3	ieg;pwg;sch	0	0
utkrAntyavasTa	utkrāntyavastha	pw	18059	1-220-b	0	166	0		0		0	0		0	0
utkuwukikA	utkuṭukikā	pw	214748	7-322-c	1	135	1	263,25	0		2	2	bhs;sch	0	0
utpacavipacA	utpacavipacā	pw	18359.1	1-224-b	0	23	0		0		0	0		0	0
utpalamAlaBArin	utpalamālabhārin	pw	18397	1-224-c	0	110	0		0	utpalamAlABarin:1.000	0	0		0	0
utpatitar	utpatitar	pw	18367	1-224-b	0	84	0		0	utpatita:0.941	1	1	pwg	0	0
utpatyapAkalA	utpatyapākalā	pw	18378	1-224-c	0	125	0		0		1	1	pwg	0	0
utpucCay	utpucchay	pw	18449	1-225-b	0	83	0		1	utpucCaya:0.941	0	0		0	0
utputa	utputa	pw	18452	1-225-b	0	75	0		0	utpUta:1.000	2	2	pwg;vcp	0	0
utsAhavala	utsāhavala	pw	18522	1-226-b	0	62	0		0		1	1	pwg	0	0
utsaNgavala	utsaṅgavala	pw	18483	1-225-c	0	64	0		0		1	1	pwg	0	0
utsadana	utsadana	pw	214849	7-323-b	1	152	1	245,379	0	utsAdana:1.000	2	2	bhs;sch	0	0
utsrAvin	utsrāvin	pw	206874	5-250-a	1	101	0		0		2	2	md;sch	0	0
utsukAy	utsukāy	pw	18531	1-226-c	0	61	0		1	utsukAya:0.933	1	1	pwg	0	0
utsukI	utsukī	pw	18532	1-226-c	0	96	0		1		0	0		0	0
uttApin	uttāpin	pw	18310	1-223-c	0	52	0		0		1	1	pwg	0	0
uttamadyuti	uttamadyuti	pw	214771	7-322-d	1	101	1	22	0		1	1	sch	0	0
uttamaraTya	uttamarathya	pw	18106	1-221-a	0	61	0		0		1	1	pwg	0	0
uttarAcamana	uttarācamana	pw	18236	1-222-c	0	88	0		0		0	0		0	0
uttarAtanaya	uttarātanaya	pw	18238	1-222-c	0	91	0		0		0	0		0	0
uttaramantrin	uttaramantrin	pw	214787	7-323-a	1	133	1	154	0		3	3	bhs;ieg;sch	0	0
uttaramanuzyaDarmArocana	uttaramanuṣyadharmārocana	pw	214786	7-323-a	1	196	1	261	0		1	1	sch	0	0
uttaramanuzyaDarmapralApa	uttaramanuṣyadharmapralāpa	pw	214785	7-322-d	1	158	1	257	0		1	1	sch	0	0
uttariDvajAgramaRi	uttaridhvajāgramaṇi	pw	214804	7-323-a	1	172	1	248	0		1	1	sch	0	0
uttuRqikA	uttuṇḍikā	pw	18324	1-223-c	0	205	0		0		0	0		0	0
uyamAnavaDana	uyamānavadhana	pw	215210	7-326-a	1	70	0		0		0	0		0	0
uzRIpaSiraska	uṣṇīpaśiraska	pw	215252	7-326-b	1	165	1	17	0		0	0		0	0
uzRIzavijayaDAraRI	uṣṇīṣavijayadhāraṇī	pw	206934.1	5-250-c	1	24	0		0		0	0		0	0
uzRaBojin	uṣṇabhojin	pw	20902	1-255-b	0	69	0		0		1	1	pwg	0	0
uzadaSva	uṣadaśva	pw	20836	1-254-c	0	93	0		0		0	0		0	0
uzasy	uṣasy	pw	20845	1-254-c	0	43	0		1		1	1	pwg	0	0
uzmAy	uṣmāy	pw	20941	1-255-c	0	81	0		1		2	2	pwg;sch	0	0
uzmopamama	uṣmopamama	pw	20941.1	1-255-c	0	23	0		0		0	0		0	0
uzwraDUsaraparicCadA	uṣṭradhūsaraparicchadā	pw	20870	1-255-a	0	85	0		0		0	0		0	0
uzwrapramARa	uṣṭrapramāṇa	pw	20874	1-255-a	0	101	0		0		0	0		0	0
vARadaRqa	vāṇadaṇḍa	pw	100207	6-058-b	0	53	0		0	vajradaRqa:0.947	5	5	ben;pwg;shs;wil;yat	0	0
vARijaviDa	vāṇijavidha	pw	100219	6-058-b	0	71	0		0		0	0		0	0
vAcasAMpati	vācasāṃpati	pw	100008	6-055-b	0	85	0		0	vAcasAmpati:1.000	2	2	lrv;pwg	0	0
vAcy	vācy	pw	100038	6-055-c	0	64	0		1		1	1	pwg	0	0
vAhadvizant	vāhadviṣant	pw	101511	6-075-a	0	51	0		0	vAhadvizat:0.952	0	0		0	0
vAkrya	vākrya	pw	99859	6-053-b	0	70	0		0	vakraya:0.923	1	1	pwg	0	0
vAlmikIya	vālmikīya	pw	101280	6-071-c	0	56	0		0	vAlmIkIya:1.000	1	1	pwg	0	0
vAlmiki	vālmiki	pw	101279	6-071-c	0	88	0		0	vAlmIki:1.000	5	5	pwg;shs;vcp;wil;yat	0	0
vArUQa	vārūḍha	pw	101038	6-068-c	0	109	0		1	vArUQA:1.000	1	1	pwg	0	0
vArdAlIvant	vārdālīvant	pw	101117	6-069-c	0	92	0		0	vArdAlIvat:0.952	0	0		0	0
vAricAmara	vāricāmara	pw	100935	6-067-c	0	103	0		0		5	5	pwg;shs;vcp;wil;yat	0	0
vArjya	vārjya	pw	101062	6-069-a	0	100	0		0	varjya:1.000	0	0		0	0
vAtar	vātar	pw	100318	6-059-b	0	45	0		1		1	1	pwg	0	0
vAtay	vātay	pw	100315	6-059-b	0	107	0		1		1	1	pwg	0	0
vAtiNgaRa	vātiṅgaṇa	pw	100419.1	6-060-c	0	24	0		0		5	5	pwg;shs;vcp;wil;yat	0	0
vAtigama	vātigama	pw	100419	6-060-c	0	89	0		0		2	2	lrv;pwg	0	0
vEdyamAtar	vaidyamātar	pw	107710	6-167-a	0	74	0		0		1	1	pwg	0	0
vIRAvant	vīṇāvant	pw	105937	6-143-a	0	140	0		0	vIRAvat:0.933	1	1	pwg	0	0
vIjaryA	vījaryā	pw	105907	6-142-c	0	67	0		0	vijarA:0.923	1	1	pwg	0	0
vIrapuzaka	vīrapuṣaka	pw	106066	6-145-a	0	90	0		0		0	0		0	0
vaBra	vabhra	pw	98267	6-019-a	0	45	0		1		4	4	krm;skd;vcp;wil	0	0
vaDUwaSayana	vadhūṭaśayana	pw	97851	6-013-a	0	74	0		0		2	1	mw72;pwg	0	0
vaDvatI	vadhvatī	pw	97887	6-013-b	0	52	0		0	vAdavatI:0.933	2	1	mw72;pwg	0	0
vaRwApay	vaṇṭāpay	pw	97699	6-009-c	0	51	0		0		0	0		0	0
vaSAmant	vaśāmant	pw	99257	6-042-a	0	52	0		0	vaSAmat:0.933	1	1	pwg	0	0
vacCala	vacchala	pw	97404	6-005-c	0	52	0		0	vAcCalya:0.933	1	1	pwg	0	0
vahitraka	vahitraka	pw	99692.1	6-050-c	0	23	0		0		2	2	lrv;pwg	0	0
vajrARqI	vajrāṇḍī	pw	97561	6-007-c	0	92	0		1	vajrARqi:1.000	0	0		0	0
vajraSakti	vajraśakti	pw	97527	6-007-b	0	92	0		0		0	0		0	0
vajrakapAlin	vajrakapālin	pw	97418	6-006-b	0	79	0		0		4	4	pwg;shs;wil;yat	0	0
vakraKura	vakrakhura	pw	97229	6-003-a	0	84	0		0	vaktraKura:0.947	0	0		0	0
valganA	valganā	pw	220988	7-373-a	1	81	1	245,1151	1	valgana:1.000	2	2	bhs;sch	0	0
valginI	valginī	pw	99136	6-040-a	0	63	0		0	vAlinI:0.923	0	0		0	0
valkavant	valkavant	pw	99128	6-039-c	0	48	0		0	valkavat:0.941	0	0		0	0
valkila	valkila	pw	99130	6-039-c	0	45	0		0		6	5	lrv;mw72;pwg;shs;wil;yat	0	0
valliSUraRa	valliśūraṇa	pw	99201	6-041-a	0	101	0		0	vallisUraRa:1.000	1	1	pwg	0	0
vallidUvI	vallidūvī	pw	99196	6-041-a	0	97	0		0		0	0		0	0
valmIkasaMBavA	valmīkasaṃbhavā	pw	99159	6-040-b	0	84	0		0	valmIkasamBavA:1.000	0	0		0	0
valmIki	valmīki	pw	99161	6-040-b	0	86	0		1	vAlmIki:1.000	1	1	pwg	0	0
valyUlay	valyūlay	pw	99162.1	6-040-b	0	23	0		0	valyUla:0.933	0	0		0	0
valyulay	valyulay	pw	99162	6-040-b	0	74	0		0	valyula:0.933	1	1	pwg	0	0
vanDyAkarkowakI	vandhyākarkoṭakī	pw	98198	6-017-b	0	122	0		0	vanDyAkarkawakI:0.933	0	0		0	0
vanIy	vanīy	pw	98129	6-016-b	0	45	0		1		1	1	pwg	0	0
vanabIjaka	vanabījaka	pw	97985.1	6-014-c	0	23	0		0		0	0		0	0
vanahAsaka	vanahāsaka	pw	98079	6-015-c	0	75	0		0		1	1	pwg	0	0
vanakArpAsI	vanakārpāsī	pw	97905.1	6-013-c	0	23	0		0	vanakArpasI:1.000	5	5	ap;pwg;skd;snp;vcp	0	0
vanaramBA	vanarambhā	pw	98016	6-015-a	0	78	0		0		0	0		0	0
vanyopAdakI	vanyopādakī	pw	98216	6-017-c	0	79	0		0		2	1	mw72;pwg	0	0
vaqaBIkAra	vaḍabhīkāra	pw	97660	6-009-b	0	98	0		0	vAqaBIkAra:1.000	1	1	pwg	0	0
varAhadant	varāhadant	pw	98507	6-024-a	0	86	0		1	varAhadanta:0.952	1	1	pwg	0	0
varAsi	varāsi	pw	98495	6-024-a	0	44	0		0	varASi:1.000	8	7	bur;fri;lrv;mw72;shs;vcp;wil;yat	0	0
varItar	varītar	pw	98551	6-024-c	0	80	0		0	vArita:0.923	2	2	ccs;pwg	0	0
varRamAtar	varṇamātar	pw	98753	6-028-a	0	71	0		0		1	1	pwg	0	0
varRavant	varṇavant	pw	98767	6-028-b	0	128	0		0	varRavat:0.941	1	1	pwg	0	0
varS	varś	pw	98953	6-037-b	0	46	0		0		1	1	pwg	0	0
varaMvarA	varaṃvarā	pw	98347	6-022-a	0	68	0		0	vAravARa:0.941	3	2	mw72;pwg;skd	0	0
varaparRaKya	varaparṇakhya	pw	98409	6-023-a	0	76	0		0	varaparRAKya:1.000	0	0		0	0
varasena	varasena	pw	98453	6-023-b	0	63	0		0	vajrasena:0.941	1	1	pwg	0	0
varayitar	varayitar	pw	98423	6-023-a	0	82	0		0		1	1	pwg	0	0
varcAy	varcāy	pw	98681	6-026-b	0	67	0		1	varcAya:0.923	1	1	pwg	0	0
vareRyay	vareṇyay	pw	98632	6-025-c	0	70	0		1	vareRyaya:0.941	1	1	pwg	0	0
vark	vark	pw	98644	6-026-a	0	45	0		0		1	1	pwg	0	0
varkz	varkṣ	pw	98648	6-026-a	0	69	0		0		0	0		0	0
varmAy	varmāy	pw	98937	6-037-a	0	67	0		1	varmAya:0.923	1	1	pwg	0	0
varutar	varutar	pw	98614	6-025-b	0	55	0		0	varUTa:0.923	1	1	pwg	0	0
varzay	varṣay	pw	99001	6-038-a	0	75	0		0		1	1	pwg	0	0
vasantakusuma	vasantakusuma	pw	99321	6-044-c	0	106	0		0	vasantakusama:0.923	5	5	pwg;shs;vcp;wil;yat	0	0
vasantamadanA	vasantamadanā	pw	99339	6-045-a	0	121	0		1	vasantamadana:1.000	0	0		0	0
vasitar	vasitar	pw	99390	6-045-b	0	111	0		0	vasita:0.923	1	1	pwg	0	0
vatsadantaka	vatsadantaka	pw	97730	6-010-b	0	63	0		0		0	0		0	0
veSijAtA	veśijātā	pw	107396	6-162-b	0	109	0		1	veSijAta:1.000	0	0		0	0
vedApay	vedāpay	pw	107215	6-159-c	0	79	0		1	vedApaya:0.933	1	1	pwg	0	0
vedamuKyA	vedamukhyā	pw	107120	6-158-b	0	64	0		1	veDamuKyA:1.000	5	4	mw72;pwg;shs;wil;yat	0	0
vehAy	vehāy	pw	107471	6-163-c	0	68	0		1		1	1	pwg	0	0
vejanavant	vejanavant	pw	106916	6-156-a	0	69	0		0	vejanavat:0.947	1	1	pwg	0	0
velAy	velāy	pw	107346	6-161-c	0	53	0		1		1	1	pwg	0	0
velay	velay	pw	107333	6-161-c	0	50	0		0		0	0		0	0
vetasakIya	vetasakīya	pw	106995	6-157-a	0	145	0		0		1	1	pwg	0	0
vewAvant	veṭāvant	pw	106922	6-156-a	0	72	0		0	vewAvat:0.933	0	0		0	0
vewAy	veṭāy	pw	106921	6-156-a	0	45	0		0		1	1	pwg	0	0
vezwavya	veṣṭavya	pw	107455	6-163-b	0	95	0		0		1	1	pwg	0	0
vfDasAnu	vṛdhasānu	pw	106620	6-151-c	0	70	0		0		6	5	lrv;mw72;pwg;vcp;wil;yat	0	0
vfDya	vṛdhya	pw	106627	6-151-c	0	93	0		0		5	4	mw72;pwg;shs;wil;yat	0	0
vfdDatiktA	vṛddhatiktā	pw	106533	6-150-c	0	194	0		0		1	1	pwg	0	0
vfkzavant	vṛkṣavant	pw	106308	6-147-c	0	68	0		0	vfkzavat:0.941	0	0		0	0
vfndIyaMs	vṛndīyaṃs	pw	106651.1	6-152-b	0	24	0		0	vfndIyas:0.941	0	0		0	0
vftrahAy	vṛtrahāy	pw	106474	6-150-a	0	73	0		1	vftrahAya:0.941	1	1	pwg	0	0
vfzIy	vṛṣīy	pw	106814	6-154-c	0	64	0		1		1	1	pwg	0	0
vfzaRASva	vṛṣaṇāśva	pw	106684	6-153-a	0	72	0		0	vfzaRaSva:1.000	1	1	pwg	0	0
vfzakafRi	vṛṣakaṛṇi	pw	106666.1	6-152-c	0	24	0		0		0	0		0	0
vfzalyAHputra	vṛṣalyāḥputra	pw	106763	6-154-a	0	77	0		0		0	0		0	0
viBAjayitar	vibhājayitar	pw	103626	6-106-c	0	86	0		0		1	1	pwg	0	0
viKu	vikhu	pw	101870	6-080-c	0	48	0		1		8	7	ap;ap90;lrv;mw72;pwg;shs;wil;yat	0	0
viKya	vikhya	pw	101873	6-080-c	0	49	0		1	viKyA:1.000	9	8	ap;ap90;bur;lrv;mw72;pwg;shs;wil;yat	0	0
viKye	vikhye	pw	101876	6-080-c	0	135	0		1		1	1	pwg	0	0
viSAta	viśāta	pw	221233	7-375-c	1	76	1	99	0	viSapta:0.923	2	2	bhs;sch	0	0
viSaMBala	viśaṃbhala	pw	104521	6-123-b	0	146	0		0	viSamBala:1.000	0	0		0	0
viSaMpa	viśaṃpa	pw	104520	6-123-b	0	79	0		0	viSampa:1.000	1	1	pwg	0	0
viSezayitar	viśeṣayitar	pw	104656	6-125-c	0	101	0		0		1	1	pwg	0	0
viSvajanaCattra	viśvajanachattra	pw	104791.1	6-128-a	0	24	0		0		0	0		0	0
viSvajanacCattra	viśvajanacchattra	pw	104791	6-128-a	0	66	0		0		0	0		0	0
