dcs_band	kind	slp1	iast
2	nominal	apakartin	apakartin
2	nominal	apakziBAva	apakṣibhāva
2	nominal	apami	apami
2	nominal	apaprasU	apaprasū
2	nominal	aparAhRika	aparāhṇika
2	nominal	aparAkrama	aparākrama
2	nominal	aparIkzaka	aparīkṣaka
2	nominal	aparRI	aparṇī
2	nominal	aparaSiras	aparaśiras
2	nominal	aparidfzwa	aparidṛṣṭa
2	nominal	aparinirvfta	aparinirvṛta
2	nominal	aparirakzat	aparirakṣat
2	nominal	aparisaMKyAta	aparisaṃkhyāta
2	nominal	aparisrAvin	aparisrāvin
2	nominal	aparisruta	aparisruta
2	nominal	apasmArapratizeDa	apasmārapratiṣedha
2	nominal	apatana	apatana
2	nominal	apattravallikA	apattravallikā
2	nominal	apfTagBAva	apṛthagbhāva
2	nominal	apfzwvA	apṛṣṭvā
2	nominal	apiSaNga	apiśaṅga
2	nominal	apittala	apittala
2	nominal	appavitra	appavitra
2	nominal	aprAdurBAva	aprādurbhāva
2	nominal	aprAptavat	aprāptavat
2	nominal	aprArTanIya	aprārthanīya
2	nominal	aprIRana	aprīṇana
2	nominal	apraRamya	apraṇamya
2	nominal	apraSAmyat	apraśāmyat
2	nominal	apraTama	aprathama
2	nominal	apracArin	apracārin
2	nominal	apracaRqa	apracaṇḍa
2	nominal	apracarita	apracarita
2	nominal	apradAtf	apradātṛ
2	nominal	apradIpana	apradīpana
2	nominal	apradakziRa	apradakṣiṇa
2	nominal	aprahIRa	aprahīṇa
2	nominal	aprakIrRa	aprakīrṇa
2	nominal	aprakzAlana	aprakṣālana
2	nominal	apralApin	apralāpin
2	nominal	apramARaka	apramāṇaka
2	nominal	apramAdyat	apramādyat
2	nominal	aprapaYcita	aprapañcita
2	nominal	aprasidDi	aprasiddhi
2	nominal	aprasruta	aprasruta
2	nominal	aprastAva	aprastāva
2	nominal	apratibaDnat	apratibadhnat
2	nominal	apratigfhRat	apratigṛhṇat
2	nominal	apratikurvat	apratikurvat
2	nominal	apratinandat	apratinandat
2	nominal	apratisambadDa	apratisambaddha
2	nominal	apratisidDa	apratisiddha
2	nominal	apratyAharat	apratyāharat
2	nominal	apravartamAna	apravartamāna
2	nominal	apraveSa	apraveśa
2	nominal	aprayojana	aprayojana
2	nominal	aprekzA	aprekṣā
2	nominal	apsareSa	apsareśa
2	nominal	apuRyavat	apuṇyavat
2	nominal	aputravat	aputravat
2	nominal	aqqacalla	aḍḍacalla
2	nominal	arAcIna	arācīna
2	nominal	arDamattalli	ardhamattalli
2	nominal	arDanikuwwaka	ardhanikuṭṭaka
2	nominal	arDarAtraka	ardharātraka
2	nominal	arDasvastika	ardhasvastika
2	nominal	arDeBa	ardhebha
2	nominal	arDeBaka	ardhebhaka
2	nominal	arRaka	arṇaka
2	nominal	arSaHkuWAraka	arśaḥkuṭhāraka
2	nominal	arTedaSamahAmUlIya	arthedaśamahāmūlīya
2	nominal	arUMzikA	arūṃṣikā
2	nominal	araRyA	araṇyā
2	nominal	arakza	arakṣa
2	nominal	arakzaRa	arakṣaṇa
2	nominal	aratna	aratna
2	nominal	arcizmanta	arciṣmanta
2	nominal	arcyatama	arcyatama
2	nominal	ariloha	ariloha
2	nominal	arivarga	arivarga
2	nominal	arkAvarta	arkāvarta
2	nominal	arkaka	arkaka
2	nominal	arkapattrI	arkapattrī
2	nominal	arudra	arudra
2	nominal	arusrARa	arusrāṇa
2	nominal	asADyatama	asādhyatama
2	nominal	asAMketika	asāṃketika
2	nominal	asAraTi	asārathi
2	nominal	asPurita	asphurita
2	nominal	asTiBaYjana	asthibhañjana
2	nominal	asaMBedita	asaṃbhedita
2	nominal	asaMBrAntatara	asaṃbhrāntatara
2	nominal	asaMDAraRa	asaṃdhāraṇa
2	nominal	asaMGAta	asaṃghāta
2	nominal	asaMSoDana	asaṃśodhana
2	nominal	asaMbudDa	asaṃbuddha
2	nominal	asaMcintya	asaṃcintya
2	nominal	asaMdizwa	asaṃdiṣṭa
2	nominal	asaMgfhIta	asaṃgṛhīta
2	nominal	asaMgrAhya	asaṃgrāhya
2	nominal	asaMkzaya	asaṃkṣaya
2	nominal	asaMmIlita	asaṃmīlita
2	nominal	asaMmantrya	asaṃmantrya
2	nominal	asaMpAdita	asaṃpādita
2	nominal	asaMpfkta	asaṃpṛkta
2	nominal	asaMprApti	asaṃprāpti
2	nominal	asaMprayacCat	asaṃprayacchat
2	nominal	asaMrabDa	asaṃrabdha
2	nominal	asaMsahya	asaṃsahya
2	nominal	asaMspfSat	asaṃspṛśat
2	nominal	asaMspfSya	asaṃspṛśya
2	nominal	asaMtrasta	asaṃtrasta
2	nominal	asaMtyajat	asaṃtyajat
2	nominal	asaMvedya	asaṃvedya
2	nominal	asaMvyavahAra	asaṃvyavahāra
2	nominal	asaMyujyamAna	asaṃyujyamāna
2	nominal	asadBUta	asadbhūta
2	nominal	asahyAgni	asahyāgni
2	nominal	asahyatama	asahyatama
2	nominal	asahyatva	asahyatva
2	nominal	asajyamAna	asajyamāna
2	nominal	asalila	asalila
2	nominal	asamAgamya	asamāgamya
2	nominal	asamAramBa	asamārambha
2	nominal	asamBakta	asambhakta
2	nominal	asamBavin	asambhavin
2	nominal	asamavAya	asamavāya
2	nominal	asampad	asampad
2	nominal	asamprajanya	asamprajanya
2	nominal	asanAdi	asanādi
2	nominal	asarga	asarga
2	nominal	asattama	asattama
2	nominal	ase	ase
2	nominal	asfgra	asṛgra
2	nominal	asfkpitta	asṛkpitta
2	nominal	asidDimat	asiddhimat
2	nominal	asitApANga	asitāpāṅga
2	nominal	asnAtvA	asnātvā
2	nominal	asnehanIya	asnehanīya
2	nominal	asparSavat	asparśavat
2	nominal	aspfhayat	aspṛhayat
2	nominal	aspfzwvA	aspṛṣṭvā
2	nominal	asraka	asraka
2	nominal	asrapittin	asrapittin
2	nominal	asruti	asruti
2	nominal	astAti	astāti
2	nominal	astana	astana
2	nominal	astravat	astravat
2	nominal	asvABAvika	asvābhāvika
2	nominal	asvIkaraRa	asvīkaraṇa
2	nominal	asvasti	asvasti
2	nominal	asvavaSa	asvavaśa
2	nominal	asyati	asyati
2	nominal	atEla	ataila
2	nominal	atEmirika	ataimirika
2	nominal	atIrTya	atīrthya
2	nominal	ataTABUta	atathābhūta
2	nominal	atacCaktimat	atacchaktimat
2	nominal	atadarhaRa	atadarhaṇa
2	nominal	atanmayatva	atanmayatva
2	nominal	atapasvin	atapasvin
2	nominal	ataraNga	ataraṅga
2	nominal	atatsvaBAva	atatsvabhāva
2	nominal	atfpyamARa	atṛpyamāṇa
2	nominal	atfzRA	atṛṣṇā
2	nominal	atiBAsvara	atibhāsvara
2	nominal	atiBava	atibhava
2	nominal	atiCattrakA	atichattrakā
2	nominal	atiSEtya	atiśaitya
2	nominal	atiSaNkin	atiśaṅkin
2	nominal	atiSabda	atiśabda
2	nominal	atiTimat	atithimat
2	nominal	atibalya	atibalya
2	nominal	atibuBukzita	atibubhukṣita
2	nominal	atidIpana	atidīpana
2	nominal	atijAgata	atijāgata
2	nominal	atikAma	atikāma
2	nominal	atikalya	atikalya
2	nominal	atikfcCraka	atikṛcchraka
2	nominal	atikrAntAvekzaRa	atikrāntāvekṣaṇa
2	nominal	atikrAntatva	atikrāntatva
2	nominal	atilavaRa	atilavaṇa
2	nominal	atileKana	atilekhana
2	nominal	atimAtraka	atimātraka
2	nominal	atimaDura	atimadhura
2	nominal	atimad	atimad
2	nominal	atimanuzya	atimanuṣya
2	nominal	atimardita	atimardita
2	nominal	atimasfRIkfta	atimasṛṇīkṛta
2	nominal	atinidratA	atinidratā
2	nominal	atipARqu	atipāṇḍu
2	nominal	atipAtakin	atipātakin
2	nominal	atiparAkrama	atiparākrama
2	nominal	atipraBUta	atiprabhūta
2	nominal	atiprasru	atiprasru
2	nominal	atiramaRa	atiramaṇa
2	nominal	atisAraka	atisāraka
2	nominal	atisAttvika	atisāttvika
2	nominal	atisOkzmya	atisaukṣmya
2	nominal	atisaMnikarza	atisaṃnikarṣa
2	nominal	atisaMsarga	atisaṃsarga
2	nominal	atisakta	atisakta
2	nominal	atisamaYjasa	atisamañjasa
2	nominal	atisaraRa	atisaraṇa
2	nominal	atisevana	atisevana
2	nominal	atisnih	atisnih
2	nominal	atisrava	atisrava
2	nominal	atisruti	atisruti
2	nominal	atisvacCa	atisvaccha
2	nominal	atisvar	atisvar
2	nominal	atisveda	atisveda
2	nominal	atitapas	atitapas
2	nominal	atitikzu	atitikṣu
2	nominal	ativam	ativam
2	nominal	ativamana	ativamana
2	nominal	ativiBUti	ativibhūti
2	nominal	ativirikta	ativirikta
2	nominal	atiyajana	atiyajana
2	nominal	atizeka	atiṣeka
2	nominal	atonidAnam	atonidānam
2	nominal	atonirjAta	atonirjāta
2	nominal	atulyagotrIya	atulyagotrīya
2	nominal	atyASana	atyāśana
2	nominal	atyAgati	atyāgati
2	nominal	atyAvaSyakatama	atyāvaśyakatama
2	nominal	atyaByAsa	atyabhyāsa
2	nominal	atyaktvA	atyaktvā
2	nominal	atyapacita	atyapacita
2	nominal	atyudIrRa	atyudīrṇa
2	nominal	atyudgam	atyudgam
2	nominal	atyudgrah	atyudgrah
2	nominal	atyupacita	atyupacita
2	nominal	atyupayoga	atyupayoga
2	nominal	atyupayuj	atyupayuj
2	nominal	avAkzip	avākṣip
2	nominal	avEcitrya	avaicitrya
2	nominal	avEkArika	avaikārika
2	nominal	avEzRava	avaiṣṇava
2	nominal	avaBfTaka	avabhṛthaka
2	nominal	avaCAdana	avachādana
2	nominal	avaDyA	avadhyā
2	nominal	avaDyamAna	avadhyamāna
2	nominal	avaGarza	avagharṣa
2	nominal	avaSezaka	avaśeṣaka
2	nominal	avaSyatva	avaśyatva
2	nominal	avaboDin	avabodhin
2	nominal	avabodDu	avaboddhu
2	nominal	avacAkaS	avacākaś
2	nominal	avadohin	avadohin
2	nominal	avagUrti	avagūrti
2	nominal	avaglA	avaglā
2	nominal	avakraka	avakraka
2	nominal	avalgujaka	avalgujaka
2	nominal	avalokamAna	avalokamāna
2	nominal	avanenij	avanenij
2	nominal	avaniDA	avanidhā
2	nominal	avarRaka	avarṇaka
2	nominal	avarjya	avarjya
2	nominal	avaruruts	avaruruts
2	nominal	avasTAtf	avasthātṛ
2	nominal	avasTAvat	avasthāvat
2	nominal	avasTatva	avasthatva
2	nominal	avastuka	avastuka
2	nominal	avega	avega
2	nominal	avepana	avepana
2	nominal	avfdDi	avṛddhi
2	nominal	aviBAgajYa	avibhāgajña
2	nominal	aviBAva	avibhāva
2	nominal	aviBava	avibhava
2	nominal	aviButva	avibhutva
2	nominal	aviDAraRa	avidhāraṇa
2	nominal	aviSaNkamAna	aviśaṅkamāna
2	nominal	aviSezaRa	aviśeṣaṇa
2	nominal	aviSoDita	aviśodhita
2	nominal	aviSoDya	aviśodhya
2	nominal	aviSozin	aviśoṣin
2	nominal	avicCinnam	avicchinnam
2	nominal	avihiMsat	avihiṃsat
2	nominal	avihiMsya	avihiṃsya
2	nominal	avikIrRa	avikīrṇa
2	nominal	avikalpya	avikalpya
2	nominal	avikleda	avikleda
2	nominal	avikzepa	avikṣepa
2	nominal	avikzi	avikṣi
2	nominal	avilambayat	avilambayat
2	nominal	avinazwa	avinaṣṭa
2	nominal	avindamAna	avindamāna
2	nominal	aviniScaya	aviniścaya
2	nominal	avipluza	avipluṣa
2	nominal	avisPowa	avisphoṭa
2	nominal	avivitsA	avivitsā
2	nominal	avizaRRa	aviṣaṇṇa
2	nominal	avizahyatama	aviṣahyatama
2	nominal	avizayIBUta	aviṣayībhūta
2	nominal	avraRaka	avraṇaka
2	nominal	avyADi	avyādhi
2	nominal	avyAharat	avyāharat
2	nominal	avyAla	avyāla
2	nominal	avyAvidDa	avyāviddha
2	nominal	avyaDya	avyadhya
2	nominal	avyaktIBAva	avyaktībhāva
2	nominal	avyaktIBU	avyaktībhū
2	nominal	avyatiricya	avyatiricya
2	nominal	avyavadAna	avyavadāna
2	nominal	avyucCeda	avyuccheda
2	nominal	ayaskilA	ayaskilā
2	nominal	ayaskila	ayaskila
2	nominal	ayonAga	ayonāga
2	nominal	ayuktimat	ayuktimat
2	nominal	azwANgasaMgraha	aṣṭāṅgasaṃgraha
2	nominal	azwAdaSaguRa	aṣṭādaśaguṇa
2	nominal	azwAdaSaka	aṣṭādaśaka
2	nominal	azwAviMSatima	aṣṭāviṃśatima
2	nominal	azwOninditIya	aṣṭauninditīya
2	nominal	azwaDAtuka	aṣṭadhātuka
2	nominal	azwakzetra	aṣṭakṣetra
2	nominal	azwapattraka	aṣṭapattraka
2	nominal	azwavargaka	aṣṭavargaka
2	nominal	azwaviDaSastrakarmIya	aṣṭavidhaśastrakarmīya
2	nominal	azwaviMSati	aṣṭaviṃśati
2	nominal	azwodarIya	aṣṭodarīya
2	nominal	bAhumAnya	bāhumānya
2	nominal	bAlajAraRA	bālajāraṇā
2	nominal	bAzkayaRa	bāṣkayaṇa
2	nominal	bAzpasvedana	bāṣpasvedana
2	nominal	bEBatsya	baibhatsya
2	nominal	bIjAhva	bījāhva
2	nominal	bIjAvarta	bījāvarta
2	nominal	bUka	būka
2	nominal	badDajAraRA	baddhajāraṇā
2	nominal	badDayoni	baddhayoni
2	nominal	badaryASrama	badaryāśrama
2	nominal	bahalapallava	bahalapallava
2	nominal	bahiHsaMdaMSa	bahiḥsaṃdaṃśa
2	nominal	bahizWa	bahiṣṭha
2	nominal	bahugati	bahugati
2	nominal	bahupuzpI	bahupuṣpī
2	nominal	bahuyoni	bahuyoni
2	nominal	balAhvayA	balāhvayā
2	nominal	balIy	balīy
2	nominal	balaBadraka	balabhadraka
2	nominal	balapramaTinI	balapramathinī
2	nominal	balatva	balatva
2	nominal	ballavaka	ballavaka
2	nominal	banDUkapuzpaka	bandhūkapuṣpaka
2	nominal	banDakArI	bandhakārī
2	nominal	barbUrI	barbūrī
2	nominal	barbarodBava	barbarodbhava
2	nominal	barhiSiKA	barhiśikhā
2	nominal	bewwa	beṭṭa
2	nominal	bfhacCAKA	bṛhacchākhā
2	nominal	bfhadanu	bṛhadanu
2	nominal	bfhadbalA	bṛhadbalā
2	nominal	bfhadgOtamIya	bṛhadgautamīya
2	nominal	bfhadvarRa	bṛhadvarṇa
2	nominal	bfhattama	bṛhattama
2	nominal	bfhatyAdi	bṛhatyādi
2	nominal	bfhatyAdya	bṛhatyādya
2	nominal	bilvikA	bilvikā
2	nominal	bilvinI	bilvinī
2	nominal	bimbiSi	bimbiśi
2	nominal	binduSaH	binduśaḥ
2	nominal	bindukIwa	bindukīṭa
2	nominal	bindukinI	bindukinī
2	nominal	biqAlikA	biḍālikā
2	nominal	boBav	bobhav
2	nominal	boDakI	bodhakī
2	nominal	boDinI	bodhinī
2	nominal	bowa	boṭa
2	nominal	braDnaka	bradhnaka
2	nominal	brahmaSilA	brahmaśilā
2	nominal	brahmabila	brahmabila
2	nominal	brahmacArIzRat	brahmacārīṣṇat
2	nominal	brahmadaRqIya	brahmadaṇḍīya
2	nominal	brahmadru	brahmadru
2	nominal	brahmajA	brahmajā
2	nominal	brahmapaYcaka	brahmapañcaka
2	nominal	brahmapattrI	brahmapattrī
2	nominal	brahmasTalaka	brahmasthalaka
2	nominal	brahmasomA	brahmasomā
2	nominal	brahmeSa	brahmeśa
2	nominal	bruqanta	bruḍanta
2	nominal	buDnaka	budhnaka
2	nominal	budDatA	buddhatā
2	nominal	budDimatI	buddhimatī
2	nominal	budDitA	buddhitā
2	nominal	bunDaka	bundhaka
2	nominal	cARAKyamUlaka	cāṇākhyamūlaka
2	nominal	cARakyamUla	cāṇakyamūla
2	nominal	cAca	cāca
2	nominal	cAkaS	cākaś
2	nominal	cAndI	cāndī
2	nominal	cAndraBAga	cāndrabhāga
2	nominal	cAraRAyantra	cāraṇāyantra
2	nominal	cArudata	cārudata
2	nominal	cArutara	cārutara
2	nominal	cAruzka	cāruṣka
2	nominal	cArvaNga	cārvaṅga
2	nominal	cArvarIvant	cārvarīvant
2	nominal	cAtikA	cātikā
2	nominal	cAturvargya	cāturvargya
2	nominal	cAwAla	cāṭāla
2	nominal	cEdyavara	caidyavara
2	nominal	cEdyoparicara	caidyoparicara
2	nominal	cEtanyaBErava	caitanyabhairava
2	nominal	cEtasa	caitasa
2	nominal	cEtrA	caitrā
2	nominal	cEtravAhinI	caitravāhinī
2	nominal	cPaY	cphañ
2	nominal	cUlI	cūlī
2	nominal	cUlikAlavaRa	cūlikālavaṇa
2	nominal	cUrRavajra	cūrṇavajra
2	nominal	caNkramat	caṅkramat
2	nominal	caRqAditya	caṇḍāditya
2	nominal	caRqaBEravI	caṇḍabhairavī
2	nominal	caRqakApAli	caṇḍakāpāli
2	nominal	caYcUry	cañcūry
2	nominal	cakravallI	cakravallī
2	nominal	cakravarti	cakravarti
2	nominal	cakrayAga	cakrayāga
2	nominal	cakribadDarasa	cakribaddharasa
2	nominal	calapattraka	calapattraka
2	nominal	calatkozWI	calatkoṣṭhī
2	nominal	calattA	calattā
2	nominal	candrAbja	candrābja
2	nominal	candraGaRwA	candraghaṇṭā
2	nominal	candrapAlita	candrapālita
2	nominal	candrasenA	candrasenā
2	nominal	candratIrTa	candratīrtha
2	nominal	candratoya	candratoya
2	nominal	candravaMSavarRana	candravaṃśavarṇana
2	nominal	candreSa	candreśa
2	nominal	candrodakA	candrodakā
2	nominal	canizkad	caniṣkad
2	nominal	capalIBU	capalībhū
2	nominal	capaleSvara	capaleśvara
2	nominal	carmaganDA	carmagandhā
2	nominal	carukA	carukā
2	nominal	carukeSvara	carukeśvara
2	nominal	catUrasa	catūrasa
2	nominal	catuHpaYcASattama	catuḥpañcāśattama
2	nominal	catuHsneha	catuḥsneha
2	nominal	catuHzazwiguRa	catuḥṣaṣṭiguṇa
2	nominal	catuHzazwiviDa	catuḥṣaṣṭividha
2	nominal	caturviMSA	caturviṃśā
2	nominal	caturyu	caturyu
2	nominal	catuzkuvalaya	catuṣkuvalaya
2	nominal	catuzpattra	catuṣpattra
2	nominal	catuzprakAra	catuṣprakāra
2	nominal	catuzprayoga	catuṣprayoga
2	nominal	catuzwva	catuṣṭva
2	nominal	cavyaka	cavyaka
2	nominal	cawAy	caṭāy
2	nominal	cawwaka	caṭṭaka
2	nominal	cetaska	cetaska
2	nominal	cetasyA	cetasyā
2	nominal	cidAhlAdA	cidāhlādā
2	nominal	cikitsAprABftIya	cikitsāprābhṛtīya
2	nominal	cikrIq	cikrīḍ
2	nominal	cilhA	cilhā
2	nominal	cilharI	cilharī
2	nominal	cillAcakreSvara	cillācakreśvara
2	nominal	cintyatama	cintyatama
2	nominal	cipawIBUta	cipaṭībhūta
2	nominal	cirabilvaka	cirabilvaka
2	nominal	cirapowA	cirapoṭā
2	nominal	circiwA	circiṭā
2	nominal	citraDanus	citradhanus
2	nominal	citrasAnu	citrasānu
2	nominal	citratama	citratama
2	nominal	citratara	citratara
2	nominal	cittatA	cittatā
2	nominal	ciwiciwi	ciṭiciṭi
2	nominal	cli	cli
2	nominal	cozkUy	coṣkūy
2	nominal	culhaka	culhaka
2	nominal	culhikA	culhikā
2	nominal	cullakA	cullakā
2	nominal	culva	culva
2	nominal	cunna	cunna
2	nominal	cyAvani	cyāvani
2	nominal	dAR	dāṇ
2	nominal	dATara	dāthara
2	nominal	dAhAgaru	dāhāgaru
2	nominal	dAp	dāp
2	nominal	dArBAyaRi	dārbhāyaṇi
2	nominal	dAruRatara	dāruṇatara
2	nominal	dArvIka	dārvīka
2	nominal	dArvIrasodBava	dārvīrasodbhava
2	nominal	dAtama	dātama
2	nominal	dAvattara	dāvattara
2	nominal	dEp	daip
2	nominal	dIN	dīṅ
2	nominal	dIkzAka	dīkṣāka
2	nominal	dIkzottara	dīkṣottara
2	nominal	dInatara	dīnatara
2	nominal	dIpakarRi	dīpakarṇi
2	nominal	dIpanIyaka	dīpanīyaka
2	nominal	dIpayantra	dīpayantra
2	nominal	dIptatara	dīptatara
2	nominal	dIpyA	dīpyā
2	nominal	dIrGaSruttama	dīrghaśruttama
2	nominal	dIrGaniHsvana	dīrghaniḥsvana
2	nominal	dIrGanisvana	dīrghanisvana
2	nominal	dIrGavfttA	dīrghavṛttā
2	nominal	dOHsTitya	dauḥsthitya
2	nominal	daDAti	dadhāti
2	nominal	daDinAman	dadhināman
2	nominal	daDyamla	dadhyamla
2	nominal	daGnac	daghnac
2	nominal	daMzwravat	daṃṣṭravat
2	nominal	daRqahastin	daṇḍahastin
2	nominal	daSANga	daśāṅga
2	nominal	daSakanyA	daśakanyā
2	nominal	daSamUlaka	daśamūlaka
2	nominal	daSapEppalika	daśapaippalika
2	nominal	dagDArohA	dagdhārohā
2	nominal	dagDahasta	dagdhahasta
2	nominal	dagDu	dagdhu
2	nominal	dakziRAvartA	dakṣiṇāvartā
2	nominal	dakziRagaNgA	dakṣiṇagaṅgā
2	nominal	dandah	dandah
2	nominal	dantAjji	dantājji
2	nominal	dantIbIja	dantībīja
2	nominal	dantaDOti	dantadhauti
2	nominal	darSA	darśā
2	nominal	darSanIyatama	darśanīyatama
2	nominal	darSanIyatara	darśanīyatara
2	nominal	darvIkft	darvīkṛt
2	nominal	dasraka	dasraka
2	nominal	davidyUtatI	davidyūtatī
2	nominal	deSADvan	deśādhvan
2	nominal	dediS	dediś
2	nominal	degayantra	degayantra
2	nominal	dehanyAsa	dehanyāsa
2	nominal	dehaveDa	dehavedha
2	nominal	devASilA	devāśilā
2	nominal	devAhvA	devāhvā
2	nominal	devAhva	devāhva
2	nominal	devISAstra	devīśāstra
2	nominal	devIkA	devīkā
2	nominal	devadAli	devadāli
2	nominal	devadAruka	devadāruka
2	nominal	devadriSa	devadriśa
2	nominal	devakIdevinandana	devakīdevinandana
2	nominal	devapanna	devapanna
2	nominal	devasAKya	devasākhya
2	nominal	devasada	devasada
2	nominal	devatIrTamAhAtmyavarRana	devatīrthamāhātmyavarṇana
2	nominal	devayAneya	devayāneya
2	nominal	devendragiri	devendragiri
2	nominal	devetara	devetara
2	nominal	dfQavattara	dṛḍhavattara
2	nominal	dfmI	dṛmī
2	nominal	digbanDana	digbandhana
2	nominal	dikzvastika	dikṣvastika
2	nominal	divAkaradeva	divākaradeva
2	nominal	divAniS	divāniś
2	nominal	divAvft	divāvṛt
2	nominal	divyaKecarI	divyakhecarī
2	nominal	doDav	dodhav
2	nominal	doDu	dodhu
2	nominal	dolAsveda	dolāsveda
2	nominal	dolakA	dolakā
2	nominal	dolana	dolana
2	nominal	dozAnDa	doṣāndha
2	nominal	dozatA	doṣatā
2	nominal	dozatritaya	doṣatritaya
2	nominal	drAvI	drāvī
2	nominal	drAvaRaka	drāvaṇaka
2	nominal	drAvakapaYcaka	drāvakapañcaka
2	nominal	drOpadin	draupadin
2	nominal	draMkzaRa	draṃkṣaṇa
2	nominal	dravIBavana	dravībhavana
2	nominal	dravantikA	dravantikā
2	nominal	draviRavattara	draviṇavattara
2	nominal	dravyakalpa	dravyakalpa
2	nominal	drohaka	drohaka
2	nominal	drutasUtaka	drutasūtaka
2	nominal	drutibadDa	drutibaddha
2	nominal	drutibanDa	drutibandha
2	nominal	duHKatama	duḥkhatama
2	nominal	duHKitatara	duḥkhitatara
2	nominal	duHSakya	duḥśakya
2	nominal	duHSradDAna	duḥśraddhāna
2	nominal	duScaritra	duścaritra
2	nominal	duScikitsyatama	duścikitsyatama
2	nominal	dugDatraya	dugdhatraya
2	nominal	dugDavarga	dugdhavarga
2	nominal	durADarzatara	durādharṣatara
2	nominal	durBAjana	durbhājana
2	nominal	durDarzatara	durdharṣatara
2	nominal	durUQa	durūḍha
2	nominal	duranveza	duranveṣa
2	nominal	durdrAva	durdrāva
2	nominal	durdrAvin	durdrāvin
2	nominal	durduha	durduha
2	nominal	durganDA	durgandhā
2	nominal	durgfhIta	durgṛhīta
2	nominal	durguRa	durguṇa
2	nominal	durhara	durhara
2	nominal	durlaBatara	durlabhatara
2	nominal	durmela	durmela
2	nominal	durmelin	durmelin
2	nominal	durmuKI	durmukhī
2	nominal	durnibanDana	durnibandhana
2	nominal	durnivAraRa	durnivāraṇa
2	nominal	durnyAsa	durnyāsa
2	nominal	durupalakzya	durupalakṣya
2	nominal	duruttAra	duruttāra
2	nominal	durvama	durvama
2	nominal	durvirikta	durvirikta
2	nominal	durvyavasTita	durvyavasthita
2	nominal	duryukta	duryukta
2	nominal	dustaratara	dustaratara
2	nominal	duzkaratara	duṣkaratara
2	nominal	duzparihArya	duṣparihārya
2	nominal	duzpratiprekzaRIya	duṣpratiprekṣaṇīya
2	nominal	dvAdaSaguRa	dvādaśaguṇa
2	nominal	dvAdaSita	dvādaśita
2	nominal	dvAradA	dvāradā
2	nominal	dvAradevatA	dvāradevatā
2	nominal	dvAtriMSadguRa	dvātriṃśadguṇa
2	nominal	dvAtriMSaka	dvātriṃśaka
2	nominal	dvAtriMSatAguRita	dvātriṃśatāguṇita
2	nominal	dvAtriMSattama	dvātriṃśattama
2	nominal	dvAviMSat	dvāviṃśat
2	nominal	dvAviMSativiDa	dvāviṃśatividha
2	nominal	dvEhfdayya	dvaihṛdayya
2	nominal	dvEmAtra	dvaimātra
2	nominal	dvIpeSvara	dvīpeśvara
2	nominal	dvaMdvamelApana	dvaṃdvamelāpana
2	nominal	dvaMdvamela	dvaṃdvamela
2	nominal	dvaMdvana	dvaṃdvana
2	nominal	dvaMdvita	dvaṃdvita
2	nominal	dvandvaka	dvandvaka
2	nominal	dvandvamelApana	dvandvamelāpana
2	nominal	dvandvamelana	dvandvamelana
2	nominal	dvayasac	dvayasac
2	nominal	dvijamIQa	dvijamīḍha
2	nominal	dvikzAra	dvikṣāra
2	nominal	dvilavaRa	dvilavaṇa
2	nominal	dvimuKin	dvimukhin
2	nominal	dvipattrI	dvipattrī
2	nominal	dyAvApfTivIyA	dyāvāpṛthivīyā
2	nominal	dyumattama	dyumattama
2	nominal	dyumnavattama	dyumnavattama
2	nominal	dyumnintama	dyumnintama
2	nominal	dyumnitama	dyumnitama
2	nominal	ehika	ehika
2	nominal	ekANgaroga	ekāṅgaroga
2	nominal	ekASItika	ekāśītika
2	nominal	ekAdaSika	ekādaśika
2	nominal	ekAgrIBU	ekāgrībhū
2	nominal	ekAkzarA	ekākṣarā
2	nominal	ekAmBaka	ekāmbhaka
2	nominal	ekArRavIBU	ekārṇavībhū
2	nominal	ekArTya	ekārthya
2	nominal	ekArzya	ekārṣya
2	nominal	ekAyAma	ekāyāma
2	nominal	ekEzIkA	ekaiṣīkā
2	nominal	ekIkAra	ekīkāra
2	nominal	ekIyasUtra	ekīyasūtra
2	nominal	ekaDye	ekadhye
2	nominal	ekakolIsaka	ekakolīsaka
2	nominal	ekavIraka	ekavīraka
2	nominal	ekaviMSatika	ekaviṃśatika
2	nominal	ekonASItitama	ekonāśītitama
2	nominal	ekonacatvAriMSa	ekonacatvāriṃśa
2	nominal	ekonanavatitama	ekonanavatitama
2	nominal	ekonapaYcASattama	ekonapañcāśattama
2	nominal	ekonasaptatitama	ekonasaptatitama
2	nominal	ekonatriMSa	ekonatriṃśa
2	nominal	ekonazazwi	ekonaṣaṣṭi
2	nominal	ekonazazwitama	ekonaṣaṣṭitama
2	nominal	elAdi	elādi
2	nominal	elAdika	elādika
2	nominal	elAlu	elālu
2	nominal	elIya	elīya
2	nominal	enasa	enasa
2	nominal	eraRqItIrTamAhAtmyavarRana	eraṇḍītīrthamāhātmyavarṇana
2	nominal	evaMBAvin	evaṃbhāvin
2	nominal	evaMbudDi	evaṃbuddhi
2	nominal	evaMcitta	evaṃcitta
2	nominal	evaMduHKa	evaṃduḥkha
2	nominal	evaMsvaBAva	evaṃsvabhāva
2	nominal	evaSabda	evaśabda
2	nominal	fBava	ṛbhava
2	nominal	fcepu	ṛcepu
