form_slp1	primary_lemma	primary_upos	primary_n	alt_lemma	alt_upos	alt_n
medI	medin	NOUN	5	medin	ADJ	1
mene	man	VERB	197	menA	NOUN	7
mfDa	mfD	NOUN	7	mfD	VERB	2
mfRasi	mfR	VERB	2	mf	VERB	1
mfda	mfd	NOUN	2	mfda	NOUN	1
mfditam	mfd	VERB	11	mfdita	NOUN	1
mfdu	mfdu	ADJ	763	mfdu	NOUN	9
mfduH	mfdu	ADJ	126	mfdu	NOUN	3
mfdula	mfdula	ADJ	3	mfdula	NOUN	2
mfdvI	mfdu	ADJ	11	mfdvI	NOUN	1
mfgyA	mfgI	NOUN	4	mfgay	VERB	1
mfqa	mfq	VERB	45	mfqa	NOUN	6
mfqayA	mfqay	VERB	6	mfqA	NOUN	2
mfqayantu	mfqay	VERB	7	mad	PRON	1
mftA	mf	VERB	93	amftA	NOUN	3
mftAH	mf	VERB	58	amfta	ADJ	7
mftAn	mf	VERB	27	amfta	NOUN	1
mfta	mf	VERB	478	mfta	NOUN	7
mftaH	mf	VERB	127	amfta	ADJ	3
mftaM	mf	VERB	353	amfta	NOUN	43
mftam	mf	VERB	119	amfta	NOUN	31
mftapAH	amftapa	ADJ	1	mftapa	NOUN	1
mftasya	mf	VERB	80	amfta	NOUN	8
mfte	mf	VERB	127	amfta	NOUN	5
mfteByaH	mf	VERB	1	mfta	NOUN	1
mfzwaM	mfj	VERB	9	mfzwa	ADJ	2
miSrAH	miSra	ADJ	27	miSra	NOUN	1
miSra	miSra	ADJ	59	miSra	NOUN	4
miSraka	miSraka	NOUN	5	miSraka	ADJ	1
miTo	miTas	ADV	79	miTas	NOUN	2
miTunA	miTuna	ADJ	17	miTuna	NOUN	16
miTunAso	miTuna	ADJ	2	miTuna	NOUN	1
miTuna	miTuna	NOUN	49	miTuna	ADJ	6
miTunam	miTuna	NOUN	223	miTuna	ADJ	10
miha	mih	NOUN	1	miha	NOUN	1
minoti	mi	VERB	45	minoti	NOUN	1
mita	mA	VERB	60	mita	ADJ	57
mitam	mA	VERB	105	mita	ADJ	4
mitena	mA	VERB	4	mita	ADJ	1
mitravAn	mitravat	ADJ	4	mitravant	NOUN	1
mitreByo	amitra	NOUN	6	mitra	NOUN	4
mo	m	NOUN	2	ma	NOUN	1
moGA	moGa	ADJ	10	moGA	NOUN	3
moGa	moGa	ADJ	52	moGa	NOUN	1
modAkI	modAki	NOUN	1	modAkin	NOUN	1
moda	moda	NOUN	17	mud	VERB	2
mohanI	mohana	ADJ	2	mohanI	NOUN	1
mohana	mohana	NOUN	20	mohana	ADJ	5
mohanaM	mohana	NOUN	11	mohana	ADJ	8
mohanam	mohana	ADJ	13	mohana	NOUN	5
mohinI	mohinI	NOUN	20	mohin	ADJ	9
mohinIm	mohin	ADJ	7	mohinI	NOUN	2
mokzaRam	mokzaRa	NOUN	30	mokzaRa	ADJ	1
mrada	mrad	VERB	1	mrada	NOUN	1
muKA	muKa	ADJ	67	muKa	NOUN	25
muKAH	muKa	NOUN	300	muKa	ADJ	3
muKAnAm	muKa	NOUN	13	muKa	ADJ	1
muKI	muKa	ADJ	35	muKI	NOUN	1
muKIm	muKa	ADJ	22	muKI	NOUN	1
muKaH	muKa	NOUN	529	muKa	ADJ	6
muKara	muKara	ADJ	23	muKara	NOUN	1
muKata	muKa	NOUN	28	muKatas	ADV	2
muKataH	muKa	NOUN	25	muKatas	ADV	3
muKatas	muKatas	ADV	5	muKa	NOUN	2
muKato	muKa	NOUN	32	muKatas	ADV	8
muKe	muKa	NOUN	610	muKa	ADJ	22
muKi	muKa	ADJ	2	muKI	NOUN	1
muKyA	muKya	ADJ	60	muKya	NOUN	1
muKyAnAm	muKya	ADJ	68	muKya	NOUN	1
muRqAH	muRqa	ADJ	15	muRqa	NOUN	2
muRqAya	muRqa	ADJ	5	muRqa	NOUN	3
muRqa	muRqa	NOUN	60	muRqa	ADJ	25
muRqaH	muRqa	ADJ	24	muRqa	NOUN	3
muRqitAH	muRqay	VERB	1	muRqita	ADJ	1
muRqita	muRqay	VERB	4	muRqita	ADJ	2
muc	muc	ADJ	4	muc	NOUN	1
mucA	muc	ADJ	9	muc	VERB	2
muco	muc	VERB	2	muc	NOUN	1
muditA	mud	VERB	44	muditA	NOUN	6
muditAm	mud	VERB	1	muditA	NOUN	1
mugDA	muh	VERB	17	mugDA	NOUN	1
mugDa	muh	VERB	53	mugDa	ADJ	1
mugDe	muh	VERB	37	mugDA	NOUN	1
muktA	muktA	NOUN	270	muc	VERB	97
muktAH	muc	VERB	73	muktA	NOUN	8
muktAm	muc	VERB	9	muktA	NOUN	2
muktAnAm	muc	VERB	25	muktA	NOUN	2
mukta	muc	VERB	358	mukta	NOUN	3
muktaM	muc	VERB	41	mukta	NOUN	1
muktam	muc	VERB	67	mukta	NOUN	3
muktasya	muc	VERB	28	muktA	NOUN	1
mukulita	mukulita	ADJ	9	mukulay	VERB	6
mukuwA	mukuwA	NOUN	2	mukuwa	NOUN	1
mumucuH	muc	VERB	40	mumucu	NOUN	1
muni	muni	NOUN	1291	muni	ADV	1
musalI	musalI	NOUN	74	musalin	ADJ	5
nA	na	PART	394	nf	NOUN	82
nASana	nASana	ADJ	17	nASana	NOUN	1
nASanam	nASana	ADJ	483	nASana	NOUN	6
nASane	nASana	ADJ	26	nASana	NOUN	4
nASayitA	nASay	VERB	1	nASayitf	ADJ	1
nAciketa	nAciketa	ADJ	2	nAciketa	NOUN	1
nAciketam	nAciketa	NOUN	3	nAciketa	ADJ	1
nAdeyam	nAdeya	ADJ	1	nAdeya	NOUN	1
nAdinI	nAdin	ADJ	4	nAdinI	NOUN	1
nAditam	nAday	VERB	34	nAdita	NOUN	1
nAgA	nAga	NOUN	117	anAgas	ADJ	2
nAgAH	nAga	NOUN	125	anAgas	ADJ	1
nAgAn	nAga	NOUN	86	anAga	ADJ	1
nAgam	nAga	NOUN	180	nAga	ADJ	1
nAgara	nAgara	NOUN	74	nAgara	ADJ	5
nAgaraH	nAgara	NOUN	4	nAgara	ADJ	2
nAgaram	nAgara	NOUN	34	nAgara	ADJ	1
nAma	nAma	ADV	5062	nAman	NOUN	1219
nAman	nAman	NOUN	8	nAman	ADV	3
nArASaMsa	nArASaMsa	ADJ	1	nArASaMsa	NOUN	1
nArAyaRAt	nArAyaRa	NOUN	8	nArAyaRa	ADJ	1
nArAyaRa	nArAyaRa	NOUN	333	nArAyaRa	ADJ	13
nArAyaRaH	nArAyaRa	NOUN	152	nArAyaRa	ADJ	1
nArAyaRam	nArAyaRa	NOUN	67	nArAyaRa	ADJ	1
nArAyaRe	nArAyaRa	NOUN	18	nArAyaRa	ADJ	2
nArAyaRena	nArAyaRa	NOUN	22	nArAyaRa	ADJ	4
nAraka	nAraka	NOUN	5	nAraka	ADJ	3
nArasiMha	nArasiMha	NOUN	3	nArasiMha	ADJ	2
nAryaH	nArI	NOUN	73	anArya	ADJ	1
nAryo	nArI	NOUN	45	anArya	ADJ	1
nAsikya	nAsikya	NOUN	2	nAsikya	ADJ	1
nAstika	nAstika	NOUN	18	nAstika	ADJ	2
nAvAm	nO	NOUN	1	nAvA	NOUN	1
nAvyA	nAvyA	NOUN	6	nAvya	ADJ	1
nI	nI	NOUN	4	niH	ADP	3
nIcA	nIcA	ADV	21	nIca	ADJ	9
nIcI	nyAYc	ADJ	3	nIcI	ADV	2
nIlAH	nIla	ADJ	10	nIla	NOUN	7
nIla	nIla	ADJ	534	nIla	NOUN	55
nIlaH	nIla	NOUN	59	nIla	ADJ	46
nIlaM	nIla	ADJ	73	nIla	NOUN	49
nIlalohita	nIlalohita	NOUN	8	nIlalohita	ADJ	1
nIlalohitaH	nIlalohita	NOUN	57	nIlalohita	ADJ	1
nIlalohitam	nIlalohita	NOUN	19	nIlalohita	ADJ	1
nIlalohite	nIlalohita	ADJ	1	nIlalohita	NOUN	1
nIlam	nIla	ADJ	49	nIla	NOUN	29
nIlasya	nIla	NOUN	14	nIla	ADJ	4
nIle	nIla	ADJ	13	nIla	NOUN	5
nIlena	nIla	NOUN	7	nIla	ADJ	5
nUnam	nUnam	ADV	280	anUna	ADJ	1
nUzata	nU	VERB	1	nU	VERB	1
na	na	PART	63304	mad	PRON	836
naBa	naBas	NOUN	10	naBa	NOUN	5
naBasvAn	naBasvat	ADJ	7	naBasvant	NOUN	5
naH	mad	PRON	4087	na	NOUN	6
naKI	naKa	NOUN	3	naKin	NOUN	2
naS	mad	PRON	48	n	NOUN	3
naSat	naS	VERB	8	naS	VERB	4
naciketaH	naciketas	NOUN	2	naciketa	NOUN	1
nacirAt	nacirAt	ADV	23	nacira	ADJ	11
naciraM	naciram	ADV	3	nacira	ADJ	1
nacireRa	nacireRa	ADV	11	nacira	ADJ	2
nadDA	anadDA	ADV	2	nah	VERB	1
nada	nada	NOUN	20	nad	VERB	1
nadyaM	nadya	NOUN	1	nadI	NOUN	1
nagna	nagna	ADJ	28	nagna	NOUN	1
nahi	nahi	PART	99	nahi	NOUN	1
naktA	nakta	NOUN	3	naktA	NOUN	2
nalaH	nala	NOUN	55	anala	NOUN	39
nale	anala	NOUN	13	nala	NOUN	12
nalinI	nalinI	NOUN	52	nalin	ADJ	1
nalinIM	nalinI	NOUN	23	nalin	ADJ	1
nama	namas	NOUN	203	nam	VERB	12
namaH	namas	NOUN	2929	nam	VERB	2
namasyA	namasy	VERB	6	namasya	ADJ	4
namasya	namasy	VERB	9	namasya	ADJ	3
namasyuH	namasyu	ADJ	1	namasyu	NOUN	1
name	nam	VERB	8	nama	NOUN	1
namo	namas	NOUN	1401	mIQvas	ADJ	1
nanda	nanda	NOUN	134	nand	VERB	1
nandana	nandana	NOUN	77	nandana	ADJ	2
nandanaH	nandana	NOUN	229	nandana	ADJ	33
nandanaM	nandana	NOUN	22	nandana	ADJ	8
nandanam	nandana	NOUN	62	nandana	ADJ	12
nandinI	nandinI	NOUN	36	nandin	ADJ	2
nandinaH	nandin	NOUN	8	nandin	ADJ	1
napuMsakAni	napuMsaka	ADJ	2	napuMsaka	NOUN	1
napuMsaka	napuMsaka	NOUN	17	napuMsaka	ADJ	1
naras	nara	NOUN	10	nf	NOUN	9
naryA	narya	ADJ	6	narya	NOUN	6
naryARi	narya	NOUN	3	narya	ADJ	1
naryam	narya	ADJ	6	narya	NOUN	1
nas	mad	PRON	208	n	NOUN	1
nasA	nas	NOUN	2	nasA	NOUN	1
nasi	anas	NOUN	4	nas	NOUN	2
nata	nam	VERB	154	nata	NOUN	19
navA	nava	ADJ	24	navan	NUM	23
navAnAM	navan	NUM	16	nava	ADJ	5
navAnAm	navan	NUM	7	nava	ADJ	6
navAni	nava	ADJ	15	navan	NUM	2
nava	navan	NUM	906	nava	ADJ	418
navaH	nava	ADJ	24	nO	NOUN	1
navaka	navaka	NOUN	6	navaka	ADJ	2
navakaH	navaka	ADJ	1	navaka	NOUN	1
navamIm	navama	ADJ	1	navamI	NOUN	1
navamyAm	navamI	NOUN	14	navama	ADJ	1
navasya	nava	ADJ	8	nava	NOUN	7
navatIr	navati	NOUN	7	navata	ADJ	1
navatyA	navati	NOUN	26	navata	ADJ	1
navena	nava	ADJ	11	nava	NOUN	3
navo	nava	ADJ	23	nava	NOUN	2
navyA	navya	ADJ	5	navya	NOUN	1
navya	navya	NOUN	4	navyas	ADJ	3
navyaH	navyas	ADJ	4	navya	ADJ	2
nayA	idam	PRON	19	naya	NOUN	2
nayAt	naya	NOUN	7	nI	VERB	5
naya	nI	VERB	121	naya	NOUN	93
nazwa	naS	VERB	296	nazwa	ADJ	1
nazwaM	naS	VERB	78	nazwa	ADJ	1
nema	nema	ADJ	8	nam	VERB	1
neme	nema	ADJ	7	nemi	NOUN	1
netA	netf	NOUN	75	netf	ADJ	12
netAraH	netf	NOUN	6	netf	ADJ	1
netf	netf	NOUN	5	netf	ADJ	2
netrI	netrI	NOUN	33	netf	ADJ	7
netre	netra	NOUN	163	netf	ADJ	3
nfSaMsa	nfSaMsa	ADJ	67	nfSaMsa	NOUN	1
nfcakzA	nfcakzas	ADJ	1	nfcakzas	NOUN	1
nftta	nftta	NOUN	52	nft	VERB	4
nftuH	nftu	ADJ	2	nft	VERB	1
nftya	nftya	NOUN	113	nft	VERB	4
nfzad	nfzad	ADJ	7	nfzad	NOUN	1
ni	ni	ADP	703	ni	NOUN	13
niBftaM	niBfta	ADJ	19	niBfta	NOUN	1
niDana	niDana	NOUN	45	niDana	ADJ	2
niGna	niGna	NOUN	3	niGna	ADJ	2
niH	niH	ADP	126	ni	NOUN	1
niHSabda	niHSabda	ADJ	18	niHSabda	NOUN	1
niHSabdam	niHSabda	ADJ	7	niHSabda	NOUN	1
niHSreya	niHSreya	ADJ	1	niHSreyas	NOUN	1
niHSreyasa	niHSreyasa	NOUN	37	niHSreyasa	ADJ	1
niHSreyasaM	niHSreyasa	NOUN	25	niHSreyasa	ADJ	6
niHSreyasam	niHSreyasa	NOUN	15	niHSreyasa	ADJ	3
niHsaNga	niHsaNga	ADJ	10	niHsaNga	NOUN	1
niHsvanAH	niHsvana	NOUN	8	niHsvana	ADJ	1
niHsvanaH	niHsvana	NOUN	31	niHsvana	ADJ	5
niHsvanam	niHsvana	NOUN	23	niHsvana	ADJ	2
niKAta	niKan	VERB	8	niKAta	NOUN	1
niKilena	niKilena	ADV	43	niKila	ADJ	15
niRyA	niRya	ADJ	1	niRya	NOUN	1
niRyam	niRya	NOUN	2	niRya	ADJ	1
niS	niH	ADP	5	niS	NOUN	1
niSAcarAH	niSAcara	NOUN	50	niSAcara	ADJ	1
niSAnta	niSAnta	NOUN	4	niSam	VERB	2
niSam	aniSam	ADV	10	niSA	NOUN	9
niScalA	niScala	ADJ	16	niScalA	NOUN	4
niScita	niSci	VERB	51	niScita	NOUN	1
niScitaM	niScitam	ADV	31	niSci	VERB	25
niScitam	niScitam	ADV	155	niSci	VERB	36
niSitaM	niSA	VERB	26	niSita	NOUN	2
niSvasita	niSvas	VERB	1	niSvasita	NOUN	1
nibarhaRaH	nibarhaRa	ADJ	38	nibarhaRa	NOUN	1
nibiqaH	nibiqa	ADJ	1	nibiqa	NOUN	1
nicetAro	nicetf	ADJ	1	nici	VERB	1
nidAGa	nidAGa	NOUN	45	nidAGa	ADV	1
nidarSanam	nidarSana	NOUN	112	nidarSana	ADJ	2
nigaqa	nigaqa	NOUN	16	nigaqa	ADJ	2
nigrAhya	nigrah	VERB	1	nigrAhay	VERB	1
nihIna	nihA	VERB	3	nihIna	ADJ	3
nihantA	nihantf	ADJ	16	nihantf	NOUN	7
nihantu	nihan	VERB	2	nihantu	NOUN	1
nihnute	nihnu	VERB	34	nihnuti	NOUN	1
nikAmaH	nikAma	ADJ	3	nikAma	NOUN	3
nikartanam	nikartana	NOUN	2	nikartana	ADJ	1
niketaH	niketa	NOUN	6	aniketa	ADJ	2
nikfnta	nikfnta	NOUN	1	nikft	VERB	1
nikfzwa	nikfzwa	ADJ	15	nikfz	VERB	1
nikza	nikz	VERB	4	nikza	NOUN	1
nimIlya	nimIlay	VERB	11	nimIl	VERB	6
nimajjya	nimajjay	VERB	10	nimajj	VERB	6
nimittaM	nimitta	NOUN	76	animitta	ADJ	2
nimiza	nimiza	NOUN	6	animiza	ADJ	2
nimna	nimna	ADJ	64	nimna	NOUN	7
nimnam	nimna	ADJ	18	nimna	NOUN	9
nimne	nimna	NOUN	10	nimna	ADJ	7
nindati	nind	VERB	20	hfdaya	NOUN	1
nipAta	nipAta	NOUN	41	nipA	VERB	1
nipAtanam	nipAtana	NOUN	10	nipAtana	ADJ	1
nirASI	nirASin	ADJ	1	nirASI	ADJ	1
nirAhArA	nirAhAra	ADJ	26	nirAhAra	NOUN	1
nirAhAra	nirAhAra	ADJ	4	nirAhAra	NOUN	1
nirAhAraH	nirAhAra	ADJ	42	nirAhAra	NOUN	1
nirAhArasya	nirAhAra	ADJ	5	nirAhAra	NOUN	2
nirAha	nirah	VERB	12	nirAha	NOUN	1
nirAkfti	nirAkfti	ADJ	2	nirAkfti	NOUN	1
nirAmayaH	nirAmaya	ADJ	29	nirAmaya	NOUN	4
nirAmayam	nirAmaya	ADJ	21	nirAmaya	NOUN	3
nirAsa	nirAsa	NOUN	6	niras	VERB	4
nirGozA	nirGoza	NOUN	5	nirGoza	ADJ	1
nirGozam	nirGoza	NOUN	69	nirGoza	ADJ	2
nirJarA	nirJara	NOUN	1	nirJarA	NOUN	1
niraYjana	niraYjana	ADJ	9	niraYjana	NOUN	1
niraYjanam	niraYjana	ADJ	19	niraYjana	NOUN	1
nirantaram	nirantaram	ADV	41	nirantara	ADJ	25
nirarTaka	nirarTaka	ADJ	1	nirarTaka	NOUN	1
nirarTakam	nirarTaka	ADJ	32	nirarTaka	NOUN	2
niratA	niram	VERB	21	nirata	ADJ	1
nirata	niram	VERB	4	nirata	ADJ	1
nirataH	niram	VERB	91	nirata	ADJ	7
niravaSezataH	niravaSezataH	ADV	10	niravaSeza	ADJ	1
niravadyaM	niravadya	ADJ	5	niravadya	NOUN	1
nirdahanI	nirdahanI	NOUN	2	nirdahana	ADJ	1
nirjanaM	nirjana	ADJ	10	nirjana	NOUN	2
nirjane	nirjana	ADJ	38	nirjana	NOUN	12
nirjanezu	nirjana	ADJ	1	nirjana	NOUN	1
nirmAtu	nirmAtu	NOUN	2	nirmA	VERB	1
nirmalaH	nirmala	ADJ	42	nirmala	NOUN	1
nirmalaM	nirmala	ADJ	64	nirmala	NOUN	2
nirmamaH	nirmama	ADJ	15	nirmama	NOUN	1
nirmame	nirmA	VERB	41	nirmama	ADJ	2
nirmaryAdam	nirmaryAda	ADJ	12	nirmaryAda	NOUN	1
nirmitam	nirmA	VERB	80	nirmita	NOUN	2
niroDaka	niroDaka	ADJ	3	niroDaka	NOUN	1
niruRadDi	niruD	VERB	15	srotas	NOUN	1
nirucCvAsa	nirucCvAsa	ADJ	2	nirucCvAsa	NOUN	2
nirudDa	niruD	VERB	47	anirudDa	NOUN	2
nirudDe	niruD	VERB	12	nirudDa	NOUN	1
nirukta	nirukta	NOUN	9	anirukta	ADJ	4
niruktam	nirukta	NOUN	22	nirvac	VERB	19
nirvARa	nirvARa	NOUN	116	nirvA	VERB	8
nirvARam	nirvARa	NOUN	80	nirvA	VERB	1
nirvftaH	nirvfta	ADJ	39	nirvf	VERB	1
nirviRRa	nirviRRa	ADJ	11	nirvid	VERB	1
nirviRRaH	nirviRRa	ADJ	8	nirvid	VERB	3
nirviSeza	nirviSeza	ADJ	8	nirviSeza	NOUN	1
nirviSezam	nirviSeza	ADJ	18	nirviSeza	NOUN	1
nirvidya	nirvid	VERB	10	nirvidya	ADJ	2
niryAtu	niryA	VERB	4	niryAtu	NOUN	1
nis	nis	NOUN	2	niH	ADP	2
nistriMSAH	nistriMSa	NOUN	14	nistriMSa	ADJ	2
nistriMSa	nistriMSa	NOUN	45	nistriMSa	ADJ	1
nistriMSaH	nistriMSa	NOUN	9	nistriMSa	ADJ	1
nitambavatI	nitambavatI	NOUN	3	nitambavat	ADJ	1
nitambini	nitambinI	NOUN	2	nitambin	ADJ	1
nityA	nitya	ADJ	77	nityA	NOUN	2
nityAni	nitya	ADJ	12	nitya	NOUN	2
nitya	nitya	ADJ	701	nitya	NOUN	2
nityaM	nityam	ADV	1858	nitya	ADJ	124
nityam	nityam	ADV	900	nitya	ADJ	138
nityena	nitya	ADJ	13	nitya	NOUN	1
nityodita	nityodita	ADJ	3	nityodita	NOUN	2
nivAraRa	nivAraRa	ADJ	4	nivAraRa	NOUN	4
nivAraRe	nivAraRa	NOUN	14	nivAraRa	ADJ	2
nivAta	nivAta	ADJ	58	nivAta	NOUN	32
nivAtaM	nivAta	ADJ	5	nivAta	NOUN	2
nivarta	nivft	VERB	14	nivarta	ADJ	1
nivartana	nivartana	NOUN	6	nivartana	ADJ	2
nivartanam	nivartana	NOUN	28	nivartana	ADJ	14
niveSanaH	niveSana	ADJ	6	niveSana	NOUN	2
niveditam	niveday	VERB	60	anivedita	ADJ	1
nivedya	niveday	VERB	160	nivedya	NOUN	1
nivfttaH	nivft	VERB	49	nivftta	ADJ	1
niyAmaka	niyAmaka	ADJ	8	niyAmaka	NOUN	1
niyamita	niyamay	VERB	6	niyam	VERB	5
niyamito	niyam	VERB	2	niyamay	VERB	1
niyantA	niyantf	NOUN	27	niyantf	ADJ	1
niyantf	niyantf	NOUN	2	niyantf	ADJ	1
niyatA	niyam	VERB	73	niyata	ADJ	1
niyata	niyam	VERB	270	niyata	ADJ	1
niyataM	niyatam	ADV	82	niyam	VERB	75
niyatam	niyatam	ADV	40	niyam	VERB	35
niyojya	niyojay	VERB	15	niyojya	NOUN	1
nizPalA	nizPala	ADJ	9	nizPalA	NOUN	1
nizWA	nizWA	NOUN	117	nizWA	ADJ	1
nizWAH	nizWA	NOUN	38	nizWa	ADJ	10
nizWAm	nizWA	NOUN	24	nizWA	ADJ	1
nizWAya	nizWA	VERB	5	nizWA	NOUN	2
nizWIvita	nizWIvita	NOUN	2	nizWIv	VERB	1
nizaNgI	nizaNgin	NOUN	7	nizaNgin	ADJ	1
nizkAraRa	nizkAraRa	ADJ	9	nizkAraRa	NOUN	1
nizkAraRaM	nizkAraRa	ADJ	7	nizkAraRa	NOUN	1
nizkAraRam	nizkAraRa	ADJ	2	nizkAraRa	NOUN	2
nizkalam	nizkala	ADJ	17	nizkala	NOUN	1
nizkftam	nizkfta	NOUN	32	nizkf	VERB	3
nizparigraha	nizparigraha	NOUN	3	nizparigraha	ADJ	1
nizwyA	nizwya	ADJ	2	nizwyA	NOUN	1
no	mad	PRON	3527	no	PART	300
noDA	noDas	NOUN	2	noDA	ADV	1
nu	nu	PART	1671	anu	ADP	125
nuda	nud	VERB	20	nuda	NOUN	1
nudaH	nuda	ADJ	3	nud	VERB	1
nude	nud	VERB	5	nud	ADJ	3
nv	nu	PART	189	anu	ADP	7
nyAsaM	nyAsa	NOUN	42	nyas	VERB	1
nyAyataH	nyAya	NOUN	16	nyAyatas	ADV	4
nyasya	nyas	VERB	128	anya	PRON	35
o	o	ADV	64	o	NOUN	1
oja	ojas	NOUN	38	oja	ADJ	2
okyaM	okya	ADJ	1	okya	NOUN	1
ota	Ave	VERB	2	ota	ADJ	1
otaM	Ave	VERB	8	ota	ADJ	1
otam	Ave	VERB	3	ota	ADJ	1
oza	oza	NOUN	9	uz	VERB	7
ozaDIr	ozaDi	NOUN	69	ozaDI	NOUN	36
ozaDyo	ozaDI	NOUN	10	ozaDi	NOUN	7
ozam	ozam	ADV	9	oza	NOUN	2
pA	pA	ADJ	10	pA	NOUN	6
pAMsu	pAMsu	NOUN	80	pAMsu	ADJ	1
pARI	pARi	NOUN	119	pARin	ADJ	1
pARqUnAM	pARqu	NOUN	68	pARqu	ADJ	2
pARqUnAm	pARqu	NOUN	12	pARqu	ADJ	2
pARqara	pARqara	ADJ	14	pARqara	NOUN	1
pARqavAn	pARqava	NOUN	463	pARqava	ADJ	1
pARqavI	pARqava	ADJ	12	pARqavI	NOUN	1
pARqava	pARqava	NOUN	525	pARqava	ADJ	1
pARqavaM	pARqava	NOUN	125	pARqava	ADJ	7
pARqavam	pARqava	NOUN	138	pARqava	ADJ	2
pARqave	pARqava	NOUN	23	pARqava	ADJ	2
pARqaveyAH	pARqaveya	NOUN	20	pARqaveya	ADJ	1
pARqaveya	pARqaveya	NOUN	15	pARqaveya	ADJ	1
pARqaveyezu	pARqaveya	NOUN	8	pARqaveya	ADJ	3
pARqoH	pARqu	NOUN	71	pARqu	ADJ	1
pARqu	pARqu	NOUN	1088	pARqu	ADJ	156
pARquH	pARqu	NOUN	73	pARqu	ADJ	34
pARqum	pARqu	NOUN	10	pARqu	ADJ	3
pARqunA	pARqu	NOUN	22	pARqu	ADJ	7
pARqurA	pARqura	ADJ	16	pARqurA	NOUN	2
pARqura	pARqura	ADJ	84	pARqura	NOUN	1
pARqurasya	pARqura	ADJ	1	pARqura	NOUN	1
pARqure	pARqura	ADJ	7	pARqura	NOUN	1
pARquzu	pARqu	NOUN	19	pARqu	ADJ	4
pASAm	pASa	NOUN	2	pASA	NOUN	1
pASI	pASin	NOUN	7	pASin	ADJ	1
pASinaH	pASin	ADJ	6	pASin	NOUN	3
pASupata	pASupata	ADJ	7	pASupata	NOUN	4
pASupatam	pASupata	NOUN	10	pASupata	ADJ	4
pATa	pATas	NOUN	8	pA	VERB	2
pATaH	pATas	NOUN	28	pA	VERB	3
pATo	pATas	NOUN	9	pA	VERB	2
pAYcAlya	pAYcAlya	ADJ	7	pAYcAlya	NOUN	2
pAYcAlyaH	pAYcAlya	ADJ	30	pAYcAlya	NOUN	5
pAYcAlyaM	pAYcAlya	ADJ	34	pAYcAlya	NOUN	4
pAYcAlyam	pAYcAlya	ADJ	10	pAYcAlya	NOUN	2
pAYcAlyena	pAYcAlya	ADJ	5	pAYcAlya	NOUN	2
pAYcajanyaH	pAYcajanya	NOUN	3	pAYcajanya	ADJ	2
pAYcajanyaM	pAYcajanya	NOUN	20	pAYcajanya	ADJ	3
pAYcajanyam	pAYcajanya	NOUN	6	pAYcajanya	ADJ	3
pAYcajanyasya	pAYcajanya	NOUN	17	pAYcajanya	ADJ	2
pAd	pAd	NOUN	72	pA	VERB	1
pAdataH	pAda	NOUN	6	pAdatas	ADV	2
pAdi	pad	VERB	9	pAdi	ADJ	1
pAdyam	pAdya	NOUN	51	pAdya	ADJ	1
pAkAya	pAka	NOUN	5	pAka	ADJ	2
pAka	pAka	NOUN	281	pAka	ADJ	6
pAkam	pAka	NOUN	119	pAka	ADJ	4
pAkasya	pAka	NOUN	14	pAka	ADJ	1
pAkena	pAka	NOUN	33	pAka	ADJ	4
pAkzikI	pAkzika	ADJ	1	pAkzikI	NOUN	1
pAlASa	pAlASa	ADJ	24	pAlASa	NOUN	22
pAlI	pAli	NOUN	6	pAlin	NOUN	3
pAlayitA	pAlayitf	ADJ	3	pAlay	VERB	2
pAlikA	pAlikA	NOUN	9	pAlika	ADJ	4
pAnIya	pAnIya	NOUN	53	pA	VERB	1
pAnIyaM	pAnIya	NOUN	80	pA	VERB	5
pAnam	pAna	NOUN	251	pAna	ADJ	2
pAno	apAna	NOUN	23	pA	VERB	1
pAntam	pAnta	NOUN	10	pA	VERB	1
pApA	pApa	ADJ	71	pApa	NOUN	4
pApAH	pApa	ADJ	22	pApa	NOUN	15
pApAn	pApa	ADJ	31	pApa	NOUN	12
pApAnAM	pApa	ADJ	27	pApa	NOUN	10
pApAnAm	pApa	NOUN	17	pApa	ADJ	9
pApAni	pApa	NOUN	130	pApa	ADJ	13
pApAt	pApa	NOUN	79	pApa	ADJ	15
pApAya	pApa	ADJ	3	pApa	NOUN	3
pApI	pApin	ADJ	13	pApa	ADJ	11
pApa	pApa	NOUN	1099	pApa	ADJ	575
pApaH	pApa	ADJ	91	pApa	NOUN	21
pApaM	pApa	NOUN	548	pApa	ADJ	115
pApam	pApa	NOUN	253	pApa	ADJ	62
pApasya	pApa	ADJ	61	pApa	NOUN	58
pApayA	pApa	ADJ	13	pApA	NOUN	1
pApayoH	pApa	ADJ	10	pApa	NOUN	7
pApe	pApa	NOUN	33	pApa	ADJ	30
pApeByaH	pApa	NOUN	87	pApa	ADJ	3
pApena	pApa	ADJ	61	pApa	NOUN	45
pApezu	pApa	NOUN	16	pApa	ADJ	15
pApi	pApin	ADJ	2	pApa	ADJ	1
pApmA	pApman	NOUN	180	pApman	ADJ	30
pApmAnam	pApman	NOUN	163	pApman	ADJ	20
pApma	pApman	NOUN	38	pApman	ADJ	1
pApman	pApman	NOUN	16	pApman	ADJ	1
pApmanA	pApman	NOUN	104	pApman	ADJ	12
pApmanaH	pApman	NOUN	33	pApman	ADJ	1
pApo	pApa	ADJ	108	pApa	NOUN	1
pArA	pArA	NOUN	6	pAra	NOUN	5
