num	pada	status	dcs_sentence_id	dcs_sent_id_label	chapter_ref	dcs_text_norm
4492	2	unattested				
4493	1	pada	130910	543779	GarPur, 1, 52	brahmahācasurāpaścasteyīcagurutalpagaḥ
4493	1	pada	450381	82053	ManuS, 9	brahmahācasurāpaścasteyīcagurutalpagaḥ
4493	2	pada	450382	82054	ManuS, 9	etesarvepṛthagjñeyāmahāpātakinonarāḥ
4494	1	pada	170976	352297	Hitop, 2	brahmahāpinaraḥpūjyoyasyāstivipulaṃdhanam
4494	2	pada	170977	352298	Hitop, 2	śaśinastulyavaṃśopinirdhanaḥparibhūyate
4495	1	unattested				
4495	2	unattested				
4496	1	unattested				
4496	2	unattested				
4497	1	unattested				
4497	2	pada	134548	547419	GarPur, 1, 113	brahmāyenakulālavanniyamitobrahmāṇḍabhāṇḍodareviṣṇuryenadaśāvatāragahanekṣiptomahāsaṅkaṭe
4497	2	pada	703045	573627	ŚTr, 1	brahmāyenakulālavanniyamitobrahmāṇḍabhāṇḍodareviṣṇuryenadaśāvatāragahanekṣiptomahāsaṅkaṭe
4497	3	pada	134549	547420	GarPur, 1, 113	rudroyenakapālapāṇipuṭakebhikṣāṭanaṃkāritaḥsūryobhrāmyatinityamevagaganetasmainamaḥkarṇaṇe
4497	3	pada	703046	573628	ŚTr, 1	rudroyenakapālapāṇipuṭakebhikṣāṭanaṃkāritaḥsūryobhrāmyatinityamevagaganetasmainamaḥkarmaṇe
4497	4	pada	703046	573628	ŚTr, 1	rudroyenakapālapāṇipuṭakebhikṣāṭanaṃkāritaḥsūryobhrāmyatinityamevagaganetasmainamaḥkarmaṇe
4498	1	unattested				
4498	2	unattested				
4498	3	unattested				
4498	4	unattested				
4499	1	unattested				
4499	2	unattested				
4504	1	unattested				
4504	2	unattested				
4505	1	unattested				
4505	2	unattested				
4506	1	unattested				
4506	2	unattested				
4507	1	unattested				
4507	2	unattested				
4508	1	unattested				
4508	2	unattested				
4509	1	unattested				
4509	2	unattested				
4510	1	unattested				
4510	2	unattested				
4511	1	pada	326347	218611	MBh, 5, 36	brāhmaṇeṣucayeśūrāḥstrīṣujñātiṣugoṣuca
4511	2	unattested				
4512	1	unattested				
4512	2	pada	274191	165305	MBh, 1, 68	gururgarīyasāṃśreṣṭhaḥputraḥsparśavatāṃvaraḥ
4513	1	unattested				
4513	2	unattested				
4514	1	unattested				
4514	2	unattested				
4515	1	unattested				
4515	2	unattested				
4516	1	unattested				
4516	2	unattested				
4517	1	unattested				
4517	2	unattested				
4517	3	unattested				
4517	4	unattested				
4518	1	unattested				
4518	2	unattested				
4518	3	unattested				
4518	4	unattested				
4519	1	unattested				
4519	2	unattested				
4520	1	pada	703423	574005	ŚTr, 3	bhaktirbhavemaraṇajanmabhayaṃhṛdisthaṃsnehonabandhuṣunamanmathajāvikārāḥ
4520	2	pada	703423	574005	ŚTr, 3	bhaktirbhavemaraṇajanmabhayaṃhṛdisthaṃsnehonabandhuṣunamanmathajāvikārāḥ
4520	3	unattested				
4520	4	unattested				
4521	1	unattested				
4521	2	unattested				
4522	1	unattested				
4522	2	pada	172001	353322	Hitop, 3	brāhmaṇaḥparamarmajñodūtaḥsyātpratibhānavān
4523	1	unattested				
4523	2	unattested				
4524	1	unattested				
4524	2	unattested				
4525	1	pada	325927	218191	MBh, 5, 34	bhakṣyottamapraticchannaṃmatsyobaḍiśamāyasam
4525	2	unattested				
4526	1	unattested				
4526	2	unattested				
4527	1	unattested				
4527	2	unattested				
4528	1	unattested				
4528	2	unattested				
4528	3	pada	720426	567472	Śusa, 6	tṛptastatpiśitenasatvaramasautenaivayātaḥpathāsvasthāstiṣṭhatadaivamevahinṛṇāṃvṛddhaukṣayekāraṇam
4528	4	pada	720426	567472	Śusa, 6	tṛptastatpiśitenasatvaramasautenaivayātaḥpathāsvasthāstiṣṭhatadaivamevahinṛṇāṃvṛddhaukṣayekāraṇam
4529	1	unattested				
4529	2	unattested				
4529	3	unattested				
4529	4	unattested				
4530	1	unattested				
4530	2	unattested				
4531	1	unattested				
4531	2	unattested				
4532	1	unattested				
4532	2	unattested				
4533	1	unattested				
4533	2	unattested				
4534	1	pada	295316	187175	MBh, 2, 51	bhayaṃpariharanmandaātmānaṃparipālayan
4534	2	unattested				
4535	1	unattested				
4535	2	unattested				
4536	1	unattested				
4536	2	unattested				
4537	1	unattested				
4537	2	unattested				
4538	1	unattested				
4538	2	unattested				
4539	1	unattested				
4539	2	unattested				
4540	1	unattested				
4540	2	pada	543812	119273	Rām, Ay, 56	dharmaṃvimṛśamānānāṃpratyakṣaṃdevidaivatam
4541	1	unattested				
4541	2	unattested				
4542	1	pada	301751	193635	MBh, 3, 65	bhartānāmaparaṃnāryābhūṣaṇaṃbhūṣaṇairvinā
4542	2	unattested				
4543	1	unattested				
4543	2	unattested				
4546	1	unattested				
4546	2	unattested				
4547	1	unattested				
4547	2	unattested				
4548	1	unattested				
4548	2	unattested				
4549	1	pada	195329	622717	KSS, 6, 3	bhartṛbhaktirathārūḍhāḥśīlasaṃnāharakṣitāḥ
4549	2	pada	195330	622718	KSS, 6, 3	dharmasārathayaḥsādhvyojayantimatihetayaḥ
4550	1	unattested				
4550	2	unattested				
4551	1	pada	199102	626490	KSS, 7, 6	bhartsayantyavinītaṃkiṃsvavācāprabhaviṣṇavaḥ
4551	2	unattested				
4552	1	unattested				
4552	2	unattested				
4553	1	unattested				
4553	2	unattested				
4553	3	unattested				
4553	4	unattested				
4554	1	unattested				
4554	2	unattested				
4554	3	unattested				
4554	4	unattested				
4555	1	unattested				
4555	2	unattested				
4556	1	unattested				
4556	2	unattested				
4556	3	pada	702998	573580	ŚTr, 1	anuddhatāḥsatpuruṣāḥsamṛddhibhiḥsvabhāvaeṣaparopakāriṇām
4556	4	unattested				
4557	1	unattested				
4557	2	unattested				
4558	1	unattested				
4558	2	unattested				
4559	1	unattested				
4559	2	unattested				
4559	3	unattested				
4559	4	unattested				
4560	1	unattested				
4560	2	unattested				
4560	3	unattested				
4560	4	unattested				
4561	1	unattested				
4561	2	pada	266676	157659	MBh, 1, 1	daivaṃprajñāviśeṣeṇakonivartitumarhati
4562	1	unattested				
4562	2	unattested				
4563	1	unattested				
4563	2	unattested				
4564	1	unattested				
4564	2	unattested				
4565	1	unattested				
4565	2	pada	172641	353962	Hitop, 3	jāyatepuṇyayogenaparārthejīvitavyayaḥ
4566	1	unattested				
4566	2	unattested				
4567	1	pada	487859	445715	ParDhSmṛti, 7	bhasmanāśudhyatekāṃsyaṃtāmramamlenaśudhyati
4567	2	unattested				
4568	1	unattested				
4568	2	unattested				
4569	1	unattested				
4569	2	unattested				
4570	1	pada	449903	81575	ManuS, 8	bhāryāputraścadāsaścatrayaevādhanāḥsmṛtāḥ
4570	2	pada	275394	166509	MBh, 1, 77	yattesamadhigacchantiyasyatetasyataddhanam
4570	2	pada	325806	218070	MBh, 5, 33	yattesamadhigacchantiyasyatetasyataddhanam
4570	2	pada	449904	81576	ManuS, 8	yattesamadhigacchantiyasyatetasyataddhanam
4570	2	pada	454328	335757	MPur, 31	yattesamadhigacchantiyasyatetasyataddhanam
4570	2	pada	484545	539150	NāSmṛ, 2, 5	yattesamadhigacchantiyasyatetasyataddhanam
4571	1	unattested				
4571	2	unattested				
4572	1	unattested				
4572	2	unattested				
4573	1	unattested				
4573	2	unattested				
4574	1	unattested				
4574	2	pada	274156	165270	MBh, 1, 68	hlādatejanitāprekṣyasvargaṃprāpyevapuṇyakṛt
4575	1	pada	274121	165235	MBh, 1, 68	bhāryāvantaḥkriyāvantaḥsabhāryāgṛhamedhinaḥ
4575	2	unattested				
4576	1	unattested				
4576	2	unattested				
4577	1	unattested				
4577	2	pada	394281	286718	MBh, 12, 142	asahāyasyalokesmiṃllokayātrāsahāyinī
4578	1	unattested				
4578	2	pada	326258	218522	MBh, 5, 36	satyavādīmṛdurdāntoyaḥsauttamapūruṣaḥ
4579	1	unattested				
4579	2	unattested				
4580	1	unattested				
4580	2	unattested				
4580	3	unattested				
4580	4	unattested				
4581	1	unattested				
4581	2	unattested				
4582	1	unattested				
4582	2	unattested				
4583	1	unattested				
4583	2	pada	703313	573895	ŚTr, 3	bhikṣāśataṃtadapinīrasamekavāraṃśayyācabhūḥparijanonijadehamātram
4583	3	unattested				
4583	4	unattested				
4584	1	unattested				
4584	2	unattested				
4584	3	unattested				
4584	4	unattested				
4585	1	unattested				
4585	2	unattested				
4585	3	unattested				
4585	4	unattested				
4586	1	unattested				
4586	2	pada	703343	573925	ŚTr, 3	bhikṣāhāramadainyamapratisukhaṃbhīticchidaṃsarvatodurmātsaryamadābhimānamathanaṃduḥkhaughavidhvaṃsanam
4586	3	unattested				
4586	4	unattested				
4587	1	unattested				
4587	2	unattested				
4588	1	unattested				
4588	2	unattested				
4588	3	unattested				
4588	4	unattested				
4589	1	unattested				
4589	2	unattested				
4590	1	unattested				
4590	2	unattested				
4591	1	unattested				
4591	2	unattested				
4592	1	unattested				
4592	2	unattested				
4593	1	unattested				
4593	2	unattested				
4594	1	unattested				
4594	2	unattested				
4594	3	unattested				
4594	4	pada	703060	573642	ŚTr, 1	kṛtsnācabhūrbhavatisannidhiratnapūrṇāyasyāstipūrvasukṛtaṃvipulaṃnarasya
4595	1	unattested				
4595	2	unattested				
4596	1	unattested				
4596	2	unattested				
4597	1	unattested				
4597	2	unattested				
4597	3	unattested				
4597	4	unattested				
4598	1	unattested				
4598	2	unattested				
4599	1	unattested				
4599	2	unattested				
4599	3	unattested				
4599	4	unattested				
4600	1	pada	173320	354641	Hitop, 4	bhuvāṃsāravatīnāṃtudānāducchinnaucyate
4600	2	unattested				
4601	1	unattested				
4601	2	unattested				
4601	3	unattested				
4601	4	unattested				
4602	1	unattested				
4602	2	unattested				
4602	3	unattested				
4602	4	unattested				
4603	1	unattested				
4603	2	unattested				
4604	1	pada	312258	204145	MBh, 3, 200	bhūtānāmaparaḥkaściddhiṃsāyāṃsatatotthitaḥ
4604	1	pada	407906	300345	MBh, 12, 318	bhūtānāmaparaḥkaściddhiṃsāyāṃsatatotthitaḥ
4604	2	unattested				
4605	1	unattested				
4605	2	unattested				
4606	1	pada	414191	306636	MBh, 13, 27	bhūtānāmihasarveṣāṃduḥkhopahatacetasām
4606	2	pada	414192	306637	MBh, 13, 27	gatimanveṣamāṇānāṃnagaṅgāsadṛśīgatiḥ
4607	1	unattested				
4607	2	unattested				
4608	1	unattested				
4608	2	unattested				
4609	1	unattested				
4609	2	unattested				
4610	1	unattested				
4610	2	unattested				
4610	3	unattested				
4610	4	unattested				
4611	1	unattested				
4611	2	unattested				
4612	1	pada	546403	121864	Rām, Ay, 101	bhūmiḥkīrtiryaśolakṣmīḥpuruṣaṃprārthayantihi
4612	2	unattested				
4613	1	unattested				
4613	2	unattested				
4614	1	unattested				
4614	2	unattested				
4615	1	unattested				
4615	2	unattested				
4616	1	unattested				
4616	2	unattested				
4617	1	unattested				
4617	2	unattested				
4617	3	unattested				
4617	4	unattested				
4618	1	unattested				
4618	2	unattested				
4619	1	unattested				
4619	2	unattested				
4620	1	unattested				
4620	2	unattested				
4621	1	unattested				
4621	2	unattested				
4622	1	unattested				
4622	2	unattested				
4623	1	pada	134467	547338	GarPur, 1, 112	bhṛtyābahuvidhājñeyāuttamādhamamadhyamāḥ
4623	2	unattested				
4624	1	unattested				
4624	2	unattested				
4625	1	unattested				
4625	2	unattested				
4625	3	unattested				
4625	4	unattested				
4626	1	unattested				
4626	2	unattested				
4627	1	unattested				
4627	2	pada	407846	300285	MBh, 12, 317	cintyamānaṃhinavyetibhūyaścāpipravardhate
4628	1	unattested				
4628	2	unattested				
4629	1	unattested				
4629	2	unattested				
4630	1	pada	171620	352941	Hitop, 2	bhogasyabhājanaṃrājānarājākāryabhājanam
4630	2	unattested				
4631	1	pada	703295	573877	ŚTr, 3	bhogānabhuktāvayamevabhuktāstaponataptaṃvayamevataptāḥ
4631	2	unattested				
4632	1	unattested				
4632	2	unattested				
4632	3	unattested				
4632	4	unattested				
4633	1	pada	703353	573935	ŚTr, 3	bhogāmeghavitānamadhyavilasatsaudāminīcañcalāāyurvāyuvighaṭṭitābjapaṭalīlīnāmbuvadbhaṅguram
4633	2	unattested				
4633	3	unattested				
4633	4	unattested				
4634	1	unattested				
4634	2	unattested				
4634	3	unattested				
4634	4	pada	703352	573934	ŚTr, 3	tatsaṃsāramasāramevanikhilaṃbuddhvābudhābodhakālokānugrahapeśalenamanasāyatnaḥsamādhīyatām
4635	1	unattested				
4635	2	unattested				
4636	1	unattested				
4636	2	unattested				
4637	1	unattested				
4637	2	unattested				
4637	3	unattested				
4637	4	unattested				
4638	1	unattested				
4638	2	unattested				
4639	1	unattested				
4639	2	unattested				
4640	1	unattested				
4640	2	unattested				
4641	1	unattested				
4641	2	unattested				
4642	1	unattested				
4642	2	unattested				
4643	1	unattested				
4643	2	unattested				
4643	3	unattested				
4643	4	unattested				
4644	1	unattested				
4644	2	unattested				
4644	3	unattested				
4644	4	unattested				
4645	1	unattested				
4645	2	unattested				
4645	3	unattested				
4645	4	unattested				
4646	1	unattested				
4646	2	unattested				
4647	1	unattested				
4647	2	unattested				
4648	1	pada	9895	102896	AmaruŚ, 1	bhrūbhaṅgeracitepidṛṣṭiradhikaṃsotkaṇṭhamudvīkṣatekārkaśyaṃgamitepicetasitanūromāñcamālambate
4648	2	unattested				
4648	3	unattested				
4648	4	unattested				
4649	1	unattested				
4649	2	pada	10031	103032	AmaruŚ, 1	bhrūbhedoracitaḥciraṃnayanayorabhyastamāmīlanaṃroddhuṃśikṣitamādareṇahasitaṃmaunebhiyogaḥkṛtaḥ
4649	3	unattested				
4649	4	unattested				
4650	1	unattested				
4650	2	unattested				
4651	1	unattested				
4651	2	unattested				
4652	1	unattested				
4652	2	unattested				
4653	1	pada	326677	218941	MBh, 5, 39	maṅgalālambhanaṃyogaḥśrutamutthānamārjavam
4653	2	pada	326678	218942	MBh, 5, 39	bhūtimetānikurvantisatāṃcābhīkṣṇadarśanam
4654	1	unattested				
4654	2	unattested				
4654	3	unattested				
4654	4	unattested				
4655	1	unattested				
4655	2	unattested				
4656	1	unattested				
4656	2	pada	171256	352577	Hitop, 2	yathaivāstetathaivāstāṃkācaḥkācomaṇirmaṇiḥ
4657	1	pada	702943	573525	ŚTr, 1	maṇiḥśāṇollīḍhaḥsamaravijayīhetidalitomadakṣīṇonāgaḥśaradisaritaḥśyānapulināḥ
4657	2	pada	702943	573525	ŚTr, 1	maṇiḥśāṇollīḍhaḥsamaravijayīhetidalitomadakṣīṇonāgaḥśaradisaritaḥśyānapulināḥ
4657	3	unattested				
4657	4	unattested				
4658	1	unattested				
4658	2	unattested				
4659	1	unattested				
4659	2	unattested				
4660	1	pada	325856	218120	MBh, 5, 33	mattaḥpramattaunmattaḥśrāntaḥkruddhobubhukṣitaḥ
4660	2	pada	173043	354364	Hitop, 4	lubdhobhīrustvarāyuktaḥkāmukaścanadharmavit
4661	1	unattested				
4661	2	pada	60578	87731	BhāgPur, 1, 7	prapannaṃvirathaṃbhītaṃnaripuṃhantidharmavit
4662	1	unattested				
4662	2	pada	703223	573805	ŚTr, 2	mattebhakumbhadalanebhuvisantidhīrāḥkecitpracaṇḍamṛgarājavadhepidakṣāḥ
4662	3	unattested				
4662	4	pada	703224	573806	ŚTr, 2	kintubravīmibalināṃpurataḥprasahyakandarpadarpadalaneviralāmanuṣyāḥ
4663	1	unattested				
4663	2	unattested				
4663	3	unattested				
4663	4	unattested				
4664	1	unattested				
4664	2	unattested				
4665	1	unattested				
4665	2	unattested				
4666	1	unattested				
4666	2	unattested				
4667	1	unattested				
4667	2	unattested				
4668	1	unattested				
4668	2	unattested				
4669	1	unattested				
4669	2	unattested				
4670	1	unattested				
4670	2	unattested				
4671	1	unattested				
4671	2	unattested				
4672	1	unattested				
4672	2	unattested				
4673	1	unattested				
4673	2	unattested				
4674	1	unattested				
4674	2	unattested				
4675	1	unattested				
4675	2	unattested				
4675	3	unattested				
4675	4	unattested				
4676	1	unattested				
4676	2	unattested				
4677	1	unattested				
4677	2	unattested				
4678	1	unattested				
4678	2	unattested				
4679	1	unattested				
4679	2	unattested				
4680	1	unattested				
4680	2	unattested				
4680	3	unattested				
4680	4	unattested				
4681	1	unattested				
4681	2	unattested				
4682	1	unattested				
4682	2	unattested				
4683	1	unattested				
4683	2	unattested				
4684	1	unattested				
4684	2	unattested				
4685	1	unattested				
4685	2	unattested				
4686	1	unattested				
4686	2	unattested				
4687	1	unattested				
4687	2	unattested				
4688	1	unattested				
4688	2	unattested				
4689	1	unattested				
4689	2	unattested				
4690	1	unattested				
4690	2	unattested				
4691	1	unattested				
4691	2	unattested				
4691	3	unattested				
4691	4	unattested				
4692	1	unattested				
4692	2	unattested				
4693	1	pada	170536	351857	Hitop, 1	manasyekaṃvacasyekaṃkarmaṇyekaṃmahātmanām
4693	2	unattested				
4694	1	unattested				
4694	2	unattested				
4695	1	unattested				
4695	2	unattested				
4696	1	pada	170638	351959	Hitop, 1	manasvīmriyatekāmaṃkārpaṇyaṃnatugacchati
4696	2	unattested				
4697	1	unattested				
4697	2	unattested				
4698	1	pada	171140	352461	Hitop, 2	manuṣyajātautulyāyāṃbhṛtyatvamatigarhitam
4698	2	unattested				
4699	1	unattested				
4699	2	unattested				
4700	1	unattested				
4700	2	unattested				
4701	1	unattested				
4701	2	unattested				
4702	1	unattested				
4702	2	unattested				
4703	1	pada	431192	323823	MBh, 15, 9	mantrabhedehiyedoṣābhavantipṛthivīkṣitām
4703	2	unattested				
4704	1	unattested				
4704	2	unattested				
4705	1	unattested				
4705	2	unattested				
4706	1	unattested				
4706	2	unattested				
4707	1	unattested				
4707	2	unattested				
4708	1	unattested				
4708	2	unattested				
4709	1	unattested				
4709	2	unattested				
4710	1	unattested				
4710	2	pada	171707	353028	Hitop, 2	ciraṃnasahatesthātuṃparebhyobhedaśaṅkayā
4711	1	unattested				
4711	2	unattested				
4711	3	unattested				
4711	4	unattested				
4712	1	unattested				
4712	2	unattested				
4713	1	unattested				
4713	2	unattested				
4714	1	unattested				
4714	2	unattested				
4715	1	unattested				
4715	2	unattested				
4715	3	unattested				
4715	4	unattested				
4716	1	unattested				
4716	2	unattested				
4717	1	unattested				
4717	2	unattested				
4718	1	unattested				
4718	2	unattested				
4719	1	unattested				
4719	2	pada	449242	80914	ManuS, 8	tāṃstudevāḥprapaśyantisvasyaivāntarapūruṣaḥ
4720	1	unattested				
4720	2	unattested				
4721	1	pada	298939	190823	MBh, 3, 30	manyorhivijayaṃkṛṣṇepraśaṃsantīhasādhavaḥ
4721	2	pada	298940	190824	MBh, 3, 30	kṣamāvatojayonityaṃsādhorihasatāṃmatam
4722	1	unattested				
4722	2	unattested				
4723	1	unattested				
4723	2	pada	295279	187138	MBh, 2, 50	pūrvāvāptaṃharantyanyerājadharmaṃhitaṃviduḥ
4724	1	unattested				
4724	2	unattested				
4725	1	unattested				
4725	2	unattested				
4728	1	unattested				
4728	2	unattested				
4729	1	unattested				
4729	2	unattested				
4730	1	pada	170133	351454	Hitop, 1	marusthalyāṃyathāvṛṣṭiḥkṣudhārtebhojanaṃtathā
4730	2	pada	170134	351455	Hitop, 1	daridredīyatedānaṃsaphalaṃpāṇḍunandana
4731	1	pada	170386	351707	Hitop, 1	martavyamitiyadduḥkhaṃpuruṣasyopajāyate
4731	2	pada	170387	351708	Hitop, 1	śakyastenānumānenaparopiparirakṣitum
4732	1	unattested				
4732	2	unattested				
4733	1	unattested				
4733	2	unattested				
4734	1	unattested				
4734	2	unattested				
4734	3	unattested				
4734	4	unattested				
4735	1	unattested				
4735	2	unattested				
4736	1	unattested				
4736	2	unattested				
4737	1	unattested				
4737	2	unattested				
4738	1	unattested				
4738	2	unattested				
4739	1	unattested				
4739	2	unattested				
4740	1	unattested				
4740	2	unattested				
4741	1	pada	170499	351820	Hitop, 1	mahatāpyarthasāreṇayoviśvasitiśatruṣu
4741	2	unattested				
4742	1	unattested				
4742	2	unattested				
4743	1	unattested				
4743	2	unattested				
4744	1	unattested				
4744	2	unattested				
4745	1	unattested				
4745	2	unattested				
4746	1	unattested				
4746	2	unattested				
4747	1	unattested				
4747	2	unattested				
4748	1	unattested				
4748	2	unattested				
4749	1	unattested				
4749	2	unattested				
4750	1	unattested				
4750	2	unattested				
4751	1	unattested				
4751	2	unattested				
4752	1	unattested				
4752	2	pada	172173	353494	Hitop, 3	samunmūlayituṃvṛkṣāṃstṛṇānīvanadīrayaḥ
4753	1	unattested				
4753	2	unattested				
4753	3	unattested				
4753	4	unattested				
4754	1	unattested				
4754	2	unattested				
4755	1	unattested				
4755	2	unattested				
4756	1	unattested				
4756	2	unattested				
4757	1	unattested				
4757	2	unattested				
4758	1	unattested				
4758	2	unattested				
4758	3	unattested				
4758	4	unattested				
4759	1	unattested				
4759	2	unattested				
4760	1	unattested				
4760	2	pada	171928	353249	Hitop, 3	ādhārādheyabhāvenagajendraivadarpaṇe
4764	1	unattested				
4764	2	unattested				
4765	1	unattested				
4765	2	unattested				
4766	1	unattested				
4766	2	unattested				
4767	1	unattested				
4767	2	unattested				
4768	1	unattested				
4768	2	unattested				
4769	1	unattested				
4769	2	unattested				
4770	1	unattested				
4770	2	unattested				
4771	1	unattested				
4771	2	unattested				
4771	3	unattested				
4771	4	unattested				
4772	1	unattested				
4772	2	unattested				
4772	3	unattested				
4772	4	unattested				
4773	1	unattested				
4773	2	unattested				
4774	1	unattested				
4774	2	unattested				
4775	1	unattested				
4775	2	unattested				
4775	3	unattested				
4775	4	unattested				
4776	1	unattested				
4776	2	unattested				
4777	1	unattested				
4777	2	unattested				
4778	1	unattested				
4778	2	unattested				
4779	1	unattested				
4779	2	pada	170277	351598	Hitop, 1	vinaśvarevihāyāsthāṃyaśaḥpālayamitrame
4780	1	unattested				
4780	2	unattested				
4781	1	unattested				
4781	2	unattested				
4781	3	unattested				
4781	4	unattested				
4782	1	unattested				
4782	2	unattested				
4783	1	unattested				
4783	2	unattested				
4784	1	unattested				
4784	2	unattested				
4785	1	unattested				
4785	2	unattested				
4785	3	unattested				
4785	4	unattested				
4786	1	unattested				
4786	2	unattested				
4786	3	unattested				
4786	4	unattested				
4787	1	unattested				
4787	2	unattested				
4787	3	unattested				
4787	4	unattested				
4788	1	unattested				
4788	2	unattested				
4789	1	unattested				
4789	2	unattested				
4790	1	unattested				
4790	2	unattested				
4790	3	unattested				
4790	4	unattested				
4791	1	unattested				
4791	2	unattested				
4792	1	unattested				
4792	2	unattested				
4793	1	pada	167094	630506	Harṣacarita, 5	mātāpitṛsahasrāṇiputradāraśatānica
4793	1	pada	381873	274308	MBh, 11, 2	mātāpitṛsahasrāṇiputradāraśatānica
4793	1	pada	407143	299582	MBh, 12, 309	mātāpitṛsahasrāṇiputradāraśatānica
4793	1	pada	434240	326871	MBh, 18, 5	mātāpitṛsahasrāṇiputradāraśatānica
4793	2	pada	381874	274309	MBh, 11, 2	saṃsāreṣvanubhūtānikasyatekasyavāvayam
4793	2	pada	385016	277451	MBh, 12, 28	saṃsāreṣvanubhūtānikasyatekasyavāvayam
4796	1	unattested				
4796	2	unattested				
4797	1	unattested				
4797	2	pada	170233	351554	Hitop, 1	kāryakāraṇataścānyebhavantihitabuddhayaḥ
4798	1	unattested				
4798	2	unattested				
4799	1	unattested				
4799	2	unattested				
4800	1	unattested				
4800	2	pada	170029	351350	Hitop, 0	naśobhatesabhāmadhyehaṃsamadhyebakoyathā
4801	1	unattested				
4801	2	unattested				
4802	1	unattested				
4802	2	unattested				
4803	1	unattested				
4803	2	unattested				
4804	1	unattested				
4804	2	unattested				
4805	1	unattested				
4805	2	unattested				
4806	1	unattested				
4806	2	unattested				
4807	1	unattested				
4807	2	unattested				
4807	3	unattested				
4807	4	unattested				
4808	1	unattested				
4808	2	pada	414256	306701	MBh, 13, 27	nabhaveddhitathāduḥkhaṃyathāgaṅgāviyogajam
4809	1	pada	446927	78599	ManuS, 2	mātrāsvasrāduhitrāvānaviviktāsanobhavet
4809	2	pada	134660	547531	GarPur, 1, 114	balavānindriyagrāmovidvāṃsamapikarṣati
4810	1	unattested				
4810	2	unattested				
4811	1	unattested				
4811	2	unattested				
4812	1	unattested				
4812	2	unattested				
4812	3	unattested				
4812	4	unattested				
4813	1	unattested				
4813	2	unattested				
4813	3	unattested				
4813	4	unattested				
4814	1	unattested				
4814	2	unattested				
4815	1	unattested				
4815	2	unattested				
4816	1	unattested				
4816	2	unattested				
4816	3	unattested				
4816	4	unattested				
4819	1	unattested				
4819	2	unattested				
4820	1	unattested				
4820	2	unattested				
4821	1	unattested				
4821	2	unattested				
4822	1	unattested				
4822	2	unattested				
4823	1	pada	678352	482700	YāSmṛ, 3	mānuṣyekadalīstambhaniḥsāresāramārgaṇam
4823	2	unattested				
4824	1	unattested				
4824	2	unattested				
4824	3	unattested				
4824	4	unattested				
4825	1	unattested				
4825	2	unattested				
4825	3	unattested				
4825	4	unattested				
4826	1	unattested				
4826	2	unattested				
4827	1	unattested				
4827	2	unattested				
4828	1	unattested				
4828	2	pada	134824	547695	GarPur, 1, 115	prabhraṣṭamānadarpasyakiṃdhanenakimāyuṣā
4829	1	unattested				
4829	2	unattested				
4829	3	unattested				
4829	4	unattested				
4830	1	unattested				
4830	2	unattested				
4831	1	unattested				
4831	2	unattested				
4831	3	unattested				
4831	4	unattested				
4832	1	unattested				
4832	2	unattested				
4833	1	unattested				
4833	2	unattested				
4834	1	unattested				
4834	2	unattested				
4835	1	unattested				
4835	2	unattested				
4836	1	unattested				
4836	2	unattested				
4837	1	unattested				
4837	2	unattested				
4838	1	unattested				
4838	2	unattested				
4839	1	unattested				
4839	2	unattested				
4840	1	unattested				
4840	2	unattested				
4840	3	unattested				
4840	4	unattested				
4841	1	unattested				
4841	2	unattested				
4842	1	unattested				
4842	2	unattested				
4843	1	pada	388665	281101	MBh, 12, 72	mālākāropamorājanbhavamāṅgārikopamaḥ
4843	2	unattested				
4844	1	unattested				
4844	2	unattested				
4845	1	unattested				
4845	2	unattested				
4846	1	unattested				
4846	2	unattested				
4847	1	unattested				
4847	2	unattested				
4848	1	unattested				
4848	2	pada	542604	118065	Rām, Ay, 34	amitasyahidātāraṃbhartāraṃkānapūjayet
4849	1	pada	325889	218153	MBh, 5, 33	mitaṃbhuṅktesaṃvibhajyāśritebhyomitaṃsvapityamitaṃkarmakṛtvā
4849	2	unattested				
4850	1	unattested				
4850	2	unattested				
4851	1	unattested				
4851	2	unattested				
4852	1	unattested				
4852	2	pada	134805	547676	GarPur, 1, 115	dhanyāsteyenapaśyantideśabhaṅgaṃkulakṣayam
4853	1	unattested				
4853	2	unattested				
4853	3	unattested				
4853	4	unattested				
4854	1	unattested				
4854	2	unattested				
4855	1	unattested				
4855	2	pada	393380	285817	MBh, 12, 136	śatruścamitratāmetisvārthohibalavattaraḥ
4856	1	unattested				
4856	2	unattested				
4857	1	unattested				
4857	2	unattested				
4858	1	unattested				
4858	2	unattested				
4859	1	unattested				
4859	2	unattested				
4859	3	unattested				
4859	4	unattested				
4860	1	unattested				
4860	2	unattested				
4860	3	unattested				
4860	4	unattested				
4861	1	unattested				
4861	2	unattested				
4862	1	unattested				
4862	2	unattested				
4863	1	unattested				
4863	2	unattested				
4863	3	unattested				
4863	4	unattested				
4864	1	unattested				
4864	2	unattested				
4865	1	unattested				
4865	2	unattested				
4866	1	unattested				
4866	2	unattested				
4867	1	unattested				
4867	2	unattested				
4868	1	unattested				
4868	2	unattested				
4871	1	unattested				
4871	2	pada	547360	122821	Rām, Ār, 8	paradārābhigamanaṃvināvairaṃcaraudratā
4872	1	unattested				
4872	2	unattested				
4873	1	unattested				
4873	2	unattested				
4873	3	unattested				
4873	4	unattested				
4874	1	unattested				
4874	2	unattested				
4875	1	unattested				
