slp1	iast
pARquPalA	pāṇḍuphalā
pARquSarkarA	pāṇḍuśarkarā
pARquSarmmilA	pāṇḍuśarmmilā
pARqukambalI	pāṇḍukambalī
pARqulomA	pāṇḍulomā
pARqulomaSA	pāṇḍulomaśā
pARqupatrI	pāṇḍupatrī
pARqurA	pāṇḍurā
pARquraPalI	pāṇḍuraphalī
pASI	pāśī
pASyA	pāśyā
pAWA	pāṭhā
pAWI	pāṭhī
pAWaSAlA	pāṭhaśālā
pAWaSAlinI	pāṭhaśālinī
pAWamaYjarI	pāṭhamañjarī
pAWikA	pāṭhikā
pAYcAlI	pāñcālī
pAYcAlikA	pāñcālikā
pAYcalikA	pāñcalikā
pAcI	pācī
pAcanI	pācanī
pAdAlindI	pādālindī
pAdI	pādī
pAdacArI	pādacārī
pAdapA	pādapā
pAdapASI	pādapāśī
pAdapIWikA	pādapīṭhikā
pAdaparuhA	pādaparuhā
pAdaraTI	pādarathī
pAdukA	pādukā
pAkA	pākā
pAkaSAlA	pākaśālā
pAkaSuklA	pākaśuklā
pAkalI	pākalī
pAkapuwI	pākapuṭī
pAlI	pālī
pAlaNkI	pālaṅkī
pAlaNkyA	pālaṅkyā
pAlikA	pālikā
pAlinDI	pālindhī
pAlindI	pālindī
pAmaGnI	pāmaghnī
pAmarodDArA	pāmaroddhārā
pAnIyASnA	pānīyāśnā
pAnIyaSAlikA	pānīyaśālikā
pAnIyavarRikA	pānīyavarṇikā
pAnagozWikA	pānagoṣṭhikā
pApAtmA	pāpātmā
pApI	pāpī
pApaSamanI	pāpaśamanī
pApacelI	pāpacelī
pApacelikA	pāpacelikā
pApmA	pāpmā
pArASarI	pārāśarī
pArAvatI	pārāvatī
pArAvatapadI	pārāvatapadī
pArI	pārī
pArSvEkAdaSI	pārśvaikādaśī
pArTivI	pārthivī
pAraRA	pāraṇā
pArasI	pārasī
pArikANkzI	pārikāṅkṣī
pAritaTyA	pāritathyā
pArvvatI	pārvvatī
pArzatI	pārṣatī
pAtA	pātā
pAtAlagaruqI	pātālagaruḍī
pAtilI	pātilī
pAtrI	pātrī
pAttratA	pāttratā
pAvanI	pāvanī
pAwI	pāṭī
pAwahikA	pāṭahikā
pAwalA	pāṭalā
pAwalI	pāṭalī
pAzARI	pāṣāṇī
pAzARaBedI	pāṣāṇabhedī
pAzARacaturddaSI	pāṣāṇacaturddaśī
pAzaRqI	pāṣaṇḍī
pEzwI	paiṣṭī
pI	pī
pIWI	pīṭhī
pIWasarpI	pīṭhasarpī
pIlunI	pīlunī
pIluparRI	pīluparṇī
pInasA	pīnasā
pInasI	pīnasī
pInoDnI	pīnodhnī
pItA	pītā
pItASmA	pītāśmā
pItI	pītī
pItaGozA	pītaghoṣā
pItabAlukA	pītabālukā
pItabIjA	pītabījā
pItadugDA	pītadugdhā
pItakIlA	pītakīlā
pItakadalI	pītakadalī
pItapAdA	pītapādā
pItaparRI	pītaparṇī
pItapuzpA	pītapuṣpā
pItapuzpI	pītapuṣpī
pItarohiRI	pītarohiṇī
pItatA	pītatā
pItatElA	pītatailā
pItataRqulA	pītataṇḍulā
pItayUTI	pītayūthī
pItikA	pītikā
pIvarA	pīvarā
pIvarI	pīvarī
pIvarastanI	pīvarastanī
pOlastI	paulastī
pOlomI	paulomī
pOrRamAsI	paurṇamāsī
pOttrI	pauttrī
pOzI	pauṣī
pOzkariRI	pauṣkariṇī
pOzpI	pauṣpī
pUgapuzpikA	pūgapuṣpikā
pUjanI	pūjanī
pUpAlI	pūpālī
pUpAzwakA	pūpāṣṭakā
pUpalI	pūpalī
pUpikA	pūpikā
pUrRA	pūrṇā
pUrRakozWA	pūrṇakoṣṭhā
pUrRamA	pūrṇamā
pUrRamAsI	pūrṇamāsī
pUrRikA	pūrṇikā
pUrRimA	pūrṇimā
pUraRI	pūraṇī
pUrikA	pūrikā
pUrvvAzAQA	pūrvvāṣāḍhā
pUrvvaPalgunI	pūrvvaphalgunī
pUrvvagaNgA	pūrvvagaṅgā
pUrvvajA	pūrvvajā
pUrvvavAdI	pūrvvavādī
pUtA	pūtā
pUtAtmA	pūtātmā
pUtIkA	pūtīkā
pUtakratAyI	pūtakratāyī
pUtanA	pūtanā
pUtanAhA	pūtanāhā
pUtiPalA	pūtiphalā
pUtiPalI	pūtiphalī
pUtiSArijA	pūtiśārijā
pUtiganDikA	pūtigandhikā
pUtikA	pūtikā
pUtimayUrikA	pūtimayūrikā
pUtipuzpikA	pūtipuṣpikā
pUtitElA	pūtitailā
pUzaBAzA	pūṣabhāṣā
paNgulyahAriRI	paṅgulyahāriṇī
paNkajinI	paṅkajinī
paNkapraBA	paṅkaprabhā
paRANganA	paṇāṅganā
paRAyA	paṇāyā
paRavA	paṇavā
paRqA	paṇḍā
paRqitamAnI	paṇḍitamānī
paRyA	paṇyā
paRyANganA	paṇyāṅganā
paRyAnDA	paṇyāndhā
paRyaSAlA	paṇyaśālā
paRyastrI	paṇyastrī
paRyavITI	paṇyavīthī
paRyavITikA	paṇyavīthikā
paScimA	paścimā
paSugAyattrI	paśugāyattrī
paSuharItakI	paśuharītakī
paSukriyA	paśukriyā
paSumohanikA	paśumohanikā
paSyantI	paśyantī
paSyatikarmmA	paśyatikarmmā
paTikA	pathikā
paTyA	pathyā
paWamaYjarI	paṭhamañjarī
paWasamaYjarI	paṭhasamañjarī
paYcANgulI	pañcāṅgulī
paYcAlI	pañcālī
paYcAlikA	pañcālikā
paYcArI	pañcārī
paYcAtapA	pañcātapā
paYcaDA	pañcadhā
paYcacUqA	pañcacūḍā
paYcadaSI	pañcadaśī
paYcaguptirasA	pañcaguptirasā
paYcajanI	pañcajanī
paYcamI	pañcamī
paYcamUlI	pañcamūlī
paYcamuKI	pañcamukhī
paYcamudrA	pañcamudrā
paYcanI	pañcanī
paYcapakzI	pañcapakṣī
paYcaparRikA	pañcaparṇikā
paYcarasA	pañcarasā
paYcasUnA	pañcasūnā
paYcasvarA	pañcasvarā
paYcatA	pañcatā
paYcatIrTI	pañcatīrthī
paYcavawI	pañcavaṭī
paYjI	pañjī
paYjikA	pañjikā
pacampacA	pacampacā
pacanI	pacanī
pacantI	pacantī
padANgI	padāṅgī
padDatI	paddhatī
padaBaYjikA	padabhañjikā
padamAlA	padamālā
padavI	padavī
padmA	padmā
padmAhvA	padmāhvā
padmAlayA	padmālayā
padmAvatI	padmāvatī
padmI	padmī
padmacAriRI	padmacāriṇī
padmakI	padmakī
padmalAYCanA	padmalāñchanā
padmamuKI	padmamukhī
padmapriyA	padmapriyā
padmavAsA	padmavāsā
padminI	padminī
padmodBavA	padmodbhavā
padvA	padvā
padyA	padyā
pahlikA	pahlikā
pajJawikA	pajjhaṭikā
paktA	paktā
pakzI	pakṣī
pakzajanmA	pakṣajanmā
pakzapAtitA	pakṣapātitā
pakzatA	pakṣatā
pakziRI	pakṣiṇī
pakziSAlA	pakṣiśālā
pakzipAnIyaSAlikA	pakṣipānīyaśālikā
pakzisvAmI	pakṣisvāmī
palASAntA	palāśāntā
palASI	palāśī
palASaparRI	palāśaparṇī
palaBA	palabhā
palaNkazA	palaṅkaṣā
palakyA	palakyā
paliknI	paliknī
palitA	palitā
pallI	pallī
pallavI	pallavī
pallikA	pallikā
pamarA	pamarā
pampA	pampā
panasatAlikA	panasatālikā
panasikA	panasikā
pannadDA	pannaddhā
pannadDrI	pannaddhrī
pannagI	pannagī
parA	parā
parASarI	parāśarī
parASrayA	parāśrayā
parAkpuzpI	parākpuṣpī
parAnasA	parānasā
parAskandI	parāskandī
parAsutA	parāsutā
parAvedI	parāvedī
parIkzA	parīkṣā
parRI	parṇī
parRaBedinI	parṇabhedinī
parRaSAlA	parṇaśālā
parRalatA	parṇalatā
parRavallI	parṇavallī
parRinI	parṇinī
parSukA	parśukā
paraBuktA	parabhuktā
paradvezI	paradveṣī
parakIyA	parakīyā
paramAtmA	paramātmā
paramasvaDarmmA	paramasvadharmmā
paramezWI	parameṣṭhī
paramezWinI	parameṣṭhinī
paramparA	paramparā
parapUrvvA	parapūrvvā
parapratinaptA	parapratinaptā
parapuzwA	parapuṣṭā
parezwukA	pareṣṭukā
pariBAzA	paribhāṣā
pariKA	parikhā
pariRAmadarSI	pariṇāmadarśī
pariRetA	pariṇetā
paricaryyA	paricaryyā
paridAyI	paridāyī
paridevanA	paridevanā
parigfhyA	parigṛhyā
parijmA	parijmā
parijvA	parijvā
parikaTA	parikathā
parikarmmI	parikarmmī
parikarttA	parikarttā
parikriyA	parikriyā
parimozI	parimoṣī
paripAkinI	paripākinī
paripUrRatA	paripūrṇatā
paripanTI	paripanthī
pariplutA	pariplutā
paripuzkarA	paripuṣkarā
parisaryyA	parisaryyā
parisrutA	parisrutā
parivAdI	parivādī
parivAdinI	parivādinī
parivarttikA	parivarttikā
parivedanIyA	parivedanīyā
parivedinI	parivedinī
parivettA	parivettā
parivezikA	pariveṣikā
parivrajyA	parivrajyā
parjjanI	parjjanī
parjjanyA	parjjanyā
parkawI	parkaṭī
parozRI	paroṣṇī
parpawI	parpaṭī
parvvagAmI	parvvagāmī
parvvakArI	parvvakārī
parvvamUlA	parvvamūlā
parvvapUrRatA	parvvapūrṇatā
parvvapuzpI	parvvapuṣpī
parvvatADArA	parvvatādhārā
parvvatajA	parvvatajā
parvvatamocA	parvvatamocā
parvvatarAjaputtrI	parvvatarājaputtrī
parvvatavAsinI	parvvatavāsinī
parvvavallI	parvvavallī
paryyaNkapAdikA	paryyaṅkapādikā
paryyantikA	paryyantikā
paryyastikA	paryyastikā
paryyavasTA	paryyavasthā
paryyavasTAtA	paryyavasthātā
paryyezaRA	paryyeṣaṇā
paryyuzitaBojI	paryyuṣitabhojī
patAkA	patākā
patAkI	patākī
pataNgikA	pataṅgikā
patattrI	patattrī
patiGnI	patighnī
patiMvarA	patiṃvarā
pativatnI	pativatnī
pativratA	pativratā
patnI	patnī
patrAvalI	patrāvalī
patrI	patrī
patraBaNgI	patrabhaṅgī
patraGanA	patraghanā
patraRA	patraṇā
patraSirA	patraśirā
patraSreRI	patraśreṇī
patrakAhalA	patrakāhalā
patraleKA	patralekhā
patranAqikA	patranāḍikā
patrapA	patrapā
patrapASyA	patrapāśyā
patrapAlI	patrapālī
patrapiSAcikA	patrapiśācikā
patrapuzpA	patrapuṣpā
patrataRqulI	patrataṇḍulī
patravallI	patravallī
patriRI	patriṇī
patrikA	patrikā
pavAkA	pavākā
pavitA	pavitā
pavitrA	pavitrā
pawAkA	paṭākā
pawAlukA	paṭālukā
pawI	paṭī
pawakuwI	paṭakuṭī
pawalI	paṭalī
pawikA	paṭikā
pawolI	paṭolī
pawolikA	paṭolikā
pawuparRI	paṭuparṇī
pawuparRikA	paṭuparṇikā
pawupatrikA	paṭupatrikā
pawwArhA	paṭṭārhā
pawwI	paṭṭī
pawwadevI	paṭṭadevī
pawwanI	paṭṭanī
pawwikA	paṭṭikā
pawwolikA	paṭṭolikā
payaHPenI	payaḥphenī
payaHkandA	payaḥkandā
payasvinI	payasvinī
payasyA	payasyā
payojanmA	payojanmā
payolatA	payolatā
payozRI	payoṣṇī
payozRijAtA	payoṣṇijātā
peSI	peśī
pecakI	pecakī
peculI	peculī
peqA	peḍā
pewI	peṭī
pewikA	peṭikā
peyA	peyā
pezaRI	peṣaṇī
pfSnI	pṛśnī
pfSnikA	pṛśnikā
pfSniparRI	pṛśniparṇī
pfTagAtmatA	pṛthagātmatā
pfTagAtmikA	pṛthagātmikā
pfTakparRI	pṛthakparṇī
pfTaktvacA	pṛthaktvacā
pfTavI	pṛthavī
pfTikA	pṛthikā
pfTivI	pṛthivī
pfTivIgItA	pṛthivīgītā
pfTukA	pṛthukā
pfTulA	pṛthulā
pfTupalASikA	pṛthupalāśikā
pfTuromA	pṛthuromā
pfTvI	pṛthvī
pfTvIkA	pṛthvīkā
pfcCA	pṛcchā
pfkkA	pṛkkā
pftanA	pṛtanā
pfzAkarA	pṛṣākarā
pfzWaSfNgI	pṛṣṭhaśṛṅgī
pfzaBAzA	pṛṣabhāṣā
pfzatI	pṛṣatī
piNgA	piṅgā
piNgASI	piṅgāśī
piNgI	piṅgī
piNgakapiSA	piṅgakapiśā
piNgalA	piṅgalā
piNgalikA	piṅgalikā
piRqA	piṇḍā
piRqAhvA	piṇḍāhvā
piRqI	piṇḍī
piRqaKarjjUrI	piṇḍakharjjūrī
piRqaPalA	piṇḍaphalā
piRqamustA	piṇḍamustā
piRqikA	piṇḍikā
piRqilA	piṇḍilā
piRyA	piṇyā
piSAcI	piśācī
piSAcakI	piśācakī
piSI	piśī
piSitA	piśitā
piSitASI	piśitāśī
piSunA	piśunā
piWarI	piṭharī
piYjA	piñjā
piYjalI	piñjalī
piYjikA	piñjikā
piYjolA	piñjolā
picCaladalA	picchaladalā
picCikA	picchikā
picCilA	picchilā
picCilacCadA	picchilacchadā
picCitikA	picchitikā
piciRqikA	piciṇḍikā
pikI	pikī
pikapriyA	pikapriyā
pikekzaRA	pikekṣaṇā
pillakA	pillakā
piluparRI	piluparṇī
pinAkI	pinākī
pipAsA	pipāsā
pipIlI	pipīlī
pipIlikA	pipīlikā
pipItakI	pipītakī
pippalI	pippalī
pippalIkA	pippalīkā
pippawA	pippaṭā
pippikA	pippikā
piqakA	piḍakā
pitA	pitā
pitAmahI	pitāmahī
pitfBrAtA	pitṛbhrātā
pitfpitA	pitṛpitā
pitfzvasA	pitṛṣvasā
pitryA	pitryā
pittaGnI	pittaghnī
pittadrAvI	pittadrāvī
pittalA	pittalā
piwaNkokI	piṭaṅkokī
pizwikA	piṣṭikā
pizwoqI	piṣṭoḍī
plIhA	plīhā
polI	polī
polikA	polikā
potA	potā
potakI	potakī
potikA	potikā
potrI	potrī
potriraTA	potrirathā
powA	poṭā
powalikA	poṭalikā
powwalI	poṭṭalī
pozwA	poṣṭā
prARA	prāṇā
prARI	prāṇī
prARadA	prāṇadā
prARantI	prāṇantī
prARapradA	prāṇapradā
prARasamA	prāṇasamā
prAReSA	prāṇeśā
prARihitA	prāṇihitā
prARimAtA	prāṇimātā
prAcI	prācī
prAcInA	prācīnā
prAcInAvItI	prācīnāvītī
prAcikA	prācikā
prAgudIcI	prāgudīcī
prAjApatyA	prājāpatyā
prAjYA	prājñā
prAjYI	prājñī
prAjYamAnI	prājñamānī
prAjitA	prājitā
prAkPalgunI	prākphalgunī
prAlambikA	prālambikā
prArTanA	prārthanā
prAtaHsanDyA	prātaḥsandhyā
prAtarBoktA	prātarbhoktā
prAtikA	prātikā
prAvfzA	prāvṛṣā
prAvfzAyaRI	prāvṛṣāyaṇī
prAvfzeRyA	prāvṛṣeṇyā
prAyudDezI	prāyuddheṣī
prI	prī
prItijuzA	prītijuṣā
prOQA	prauḍhā
praBA	prabhā
praBAvatI	prabhāvatī
praBadrA	prabhadrā
praBavizRutA	prabhaviṣṇutā
praButA	prabhutā
praDUpitA	pradhūpitā
praRAlI	praṇālī
praRItA	praṇītā
praRayI	praṇayī
praRayinI	praṇayinī
praSAstA	praśāstā
praSaMsA	praśaṃsā
praSnI	praśnī
praSnadUtI	praśnadūtī
praTimA	prathimā
praTiminI	prathiminī
prabalA	prabalā
prabanDakalpanA	prabandhakalpanā
praboDanI	prabodhanī
praboDinI	prabodhinī
pracCanA	pracchanā
pracCarddikA	praccharddikā
pracaRqA	pracaṇḍā
pracalAkI	pracalākī
pracetA	pracetā
pracetasI	pracetasī
pracodanI	pracodanī
pradakziRA	pradakṣiṇā
pradeSanI	pradeśanī
pradeSinI	pradeśinī
pragAtA	pragātā
pragaRqI	pragaṇḍī
pragalBA	pragalbhā
pragalBatA	pragalbhatā
prahAravallI	prahāravallī
prahAsI	prahāsī
praharI	praharī
praharakuwuvI	praharakuṭuvī
praharzaRI	praharṣaṇī
prahasantI	prahasantī
prahelikA	prahelikā
prajA	prajā
prajAdA	prajādā
prajAnantI	prajānantī
prajAtA	prajātā
prajAvatI	prajāvatī
prajYA	prajñā
prajYI	prajñī
prajYaptI	prajñaptī
prajanikA	prajanikā
prajavI	prajavī
prakASAtmA	prakāśātmā
prakASakajYAtA	prakāśakajñātā
prakarI	prakarī
prakrantA	prakrantā
prakriyA	prakriyā
prakzvedanA	prakṣvedanā
prakzveqanA	prakṣveḍanā
pralApahA	pralāpahā
pralInatA	pralīnatā
pramA	pramā
pramATI	pramāthī
pramAdI	pramādī
pramAdikA	pramādikā
pramAtAmahI	pramātāmahī
pramIlA	pramīlā
pramaTA	pramathā
pramadA	pramadā
pramlocA	pramlocā
pramocanI	pramocanī
pramodinI	pramodinī
prapA	prapā
prapAyI	prapāyī
prapOttrI	prapauttrī
prapUrikA	prapūrikā
prapaTyA	prapathyā
prapitAmahI	prapitāmahī
prasADanI	prasādhanī
prasADikA	prasādhikā
prasAdanA	prasādanā
prasArI	prasārī
prasAraRI	prasāraṇī
prasAriRI	prasāriṇī
prasAtikA	prasātikā
prasTikA	prasthikā
prasUkA	prasūkā
prasUtA	prasūtā
prasUtikA	prasūtikā
prasahA	prasahā
prasannA	prasannā
prasannatA	prasannatā
prasannerA	prasannerā
prasaraRI	prasaraṇī
prasatvA	prasatvā
prasatvarI	prasatvarī
prasavasTalI	prasavasthalī
prasavitA	prasavitā
prasavitrI	prasavitrī
prasedikA	prasedikā
prasftA	prasṛtā
prastAvanA	prastāvanā
prastariRI	prastariṇī
pratAninI	pratāninī
pratAraRA	pratāraṇā
pratIcI	pratīcī
pratIhArI	pratīhārī
pratIkzA	pratīkṣā
pratIpadarSinI	pratīpadarśinī
pratIveSI	pratīveśī
pratatI	pratatī
pratiBA	pratibhā
pratiSyA	pratiśyā
praticCAyA	praticchāyā
pratidIvA	pratidīvā
pratidivA	pratidivā
pratijYA	pratijñā
pratijaNGA	pratijaṅghā
pratijihvA	pratijihvā
pratijihvikA	pratijihvikā
pratimA	pratimā
pratinaptA	pratinaptā
pratiparRaSiPA	pratiparṇaśiphā
pratipatraPalA	pratipatraphalā
pratiroDI	pratirodhī
pratisIrA	pratisīrā
pratisomA	pratisomā
pratispardDA	pratisparddhā
pratitAlI	pratitālī
prativAdI	prativādī
prativAsI	prativāsī
prativeSI	prativeśī
prativeSavAsI	prativeśavāsī
prativizA	prativiṣā
pratiyAtanA	pratiyātanā
pratiyogI	pratiyogī
pratizWA	pratiṣṭhā
pratizedDA	pratiṣeddhā
pratolI	pratolī
pratyASA	pratyāśā
pratyaNgirA	pratyaṅgirā
pratyaSmA	pratyaśmā
pratyakSreRI	pratyakśreṇī
pratyakparRI	pratyakparṇī
pratyakpuzpI	pratyakpuṣpī
pratyakzI	pratyakṣī
pratyakzavAdI	pratyakṣavādī
pratyarTI	pratyarthī
pratyavasTAtA	pratyavasthātā
pratyayakAriRI	pratyayakāriṇī
pravARI	pravāṇī
pravAhI	pravāhī
pravAhikA	pravāhikā
pravAsI	pravāsī
pravahlI	pravahlī
pravahlikA	pravahlikā
pravaktA	pravaktā
pravalAkI	pravalākī
pravarttanA	pravarttanā
pravatsyatpatikA	pravatsyatpatikā
praveRI	praveṇī
pravizA	praviṣā
pravrajitA	pravrajitā
pravrajyA	pravrajyā
prayogI	prayogī
prayoktA	prayoktā
prazWI	praṣṭhī
prazWOhI	praṣṭhauhī
prazwA	praṣṭā
preNKA	preṅkhā
prekzA	prekṣā
premI	premī
preraRA	preraṇā
prertvA	prertvā
prertvarI	prertvarī
pretA	pretā
pretaSilA	pretaśilā
pretanadI	pretanadī
pretarAkzasI	pretarākṣasī
preyasI	preyasī
prezWA	preṣṭhā
priyA	priyā
priyAlA	priyālā
priyaNkarI	priyaṅkarī
priyatA	priyatā
priyavAdI	priyavādī
priyavallI	priyavallī
priyavarRI	priyavarṇī
prozWI	proṣṭhī
prozWapadI	proṣṭhapadī
prozitaBarttfkA	proṣitabharttṛkā
pruzvA	pruṣvā
psA	psā
puMScalI	puṃścalī
puRqarI	puṇḍarī
puRyA	puṇyā
puRyAtmA	puṇyātmā
puRyaSlokA	puṇyaślokā
pucCI	pucchī
pucCadA	pucchadā
pucCawI	pucchaṭī
pukkasI	pukkasī
pulAkI	pulākī
pulakI	pulakī
pulomA	pulomā
pulomajA	pulomajā
punaHpunA	punaḥpunā
punarBavI	punarbhavī
punarnavA	punarnavā
punaruktajanmA	punaruktajanmā
punaryAtrA	punaryātrā
purAsinI	purāsinī
purI	purī
puraYjanI	purañjanī
puranDrI	purandhrī
purandarA	purandarā
puratawI	purataṭī
puroBAgI	purobhāgī
purodBavA	purodbhavā
purogAmI	purogāmī
puruzAsTimAlI	puruṣāsthimālī
puruzadantikA	puruṣadantikā
puruzadvezI	puruṣadveṣī
puruzatrA	puruṣatrā
pustakarmmA	pustakarmmā
puttalI	puttalī
puttalikA	puttalikā
puttikA	puttikā
puttrI	puttrī
puttraBadrA	puttrabhadrā
puttraSfNgI	puttraśṛṅgī
puttraSreRI	puttraśreṇī
puttradA	puttradā
puttradAtrI	puttradātrī
puttrakA	puttrakā
puttrakandA	puttrakandā
puttrapradA	puttrapradā
puttrezwikA	puttreṣṭikā
puttriRI	puttriṇī
puttrikA	puttrikā
puwI	puṭī
puwakinI	puṭakinī
puwikA	puṭikā
puzkarI	puṣkarī
puzkaraSiPA	puṣkaraśiphā
puzkarakarRikA	puṣkarakarṇikā
puzkaranAqI	puṣkaranāḍī
puzkariRI	puṣkariṇī
puzpAhvA	puṣpāhvā
puzpAjIvI	puṣpājīvī
puzpAvacAyI	puṣpāvacāyī
puzpaDanvA	puṣpadhanvā
puzpaSakawI	puṣpaśakaṭī
puzpahAsA	puṣpahāsā
puzpahInA	puṣpahīnā
puzpakaraRqinI	puṣpakaraṇḍinī
puzpalAvI	puṣpalāvī
puzpasOraBA	puṣpasaurabhā
puzpavAwI	puṣpavāṭī
puzpavatI	puṣpavatī
puzpikA	puṣpikā
puzpitAgrA	puṣpitāgrā
puzwidA	puṣṭidā
puzwikA	puṣṭikā
puzyA	puṣyā
qANgarI	ḍāṅgarī
qAkinI	ḍākinī
qI	ḍī
qaNgArI	ḍaṅgārī
qaNgarI	ḍaṅgarī
qimBA	ḍimbhā
qimbikA	ḍimbikā
qoqI	ḍoḍī
qoraqI	ḍoraḍī
qulI	ḍulī
qulikA	ḍulikā
rADABedI	rādhābhedī
rADAveDI	rādhāvedhī
rADanA	rādhanā
rAQA	rāḍhā
rAgANgI	rāgāṅgī
rAgAQyA	rāgāḍhyā
rAgI	rāgī
rAgalatA	rāgalatā
rAgapuzpI	rāgapuṣpī
rAgiRI	rāgiṇī
rAhuBedI	rāhubhedī
rAhuhA	rāhuhā
rAjAdanI	rājādanī
rAjAnujIvI	rājānujīvī
rAjArhA	rājārhā
rAjI	rājī
rAjYI	rājñī
rAjaBawwikA	rājabhaṭṭikā
rAjaDAnI	rājadhānī
rAjaKarjjUrI	rājakharjjūrī
rAjaPalA	rājaphalā
rAjaSayyA	rājaśayyā
rAjabIjI	rājabījī
rAjahastI	rājahastī
rAjajakzmA	rājajakṣmā
rAjakanyA	rājakanyā
rAjakarkawI	rājakarkaṭī
rAjakozAtakI	rājakoṣātakī
rAjalakzmA	rājalakṣmā
rAjanAmA	rājanāmā
rAjaparRI	rājaparṇī
rAjapawolI	rājapaṭolī
rAjapawwikA	rājapaṭṭikā
rAjapriyA	rājapriyā
rAjaputtrI	rājaputtrī
rAjaputtrikA	rājaputtrikā
rAjapuzpI	rājapuṣpī
rAjasI	rājasī
rAjasaBA	rājasabhā
rAjatA	rājatā
rAjataruRI	rājataruṇī
rAjavalA	rājavalā
rAjavallI	rājavallī
rAjayakzmA	rājayakṣmā
rAjiPalA	rājiphalā
rAjikA	rājikā
rAjyaktA	rājyaktā
rAkA	rākā
rAkzA	rākṣā
rAkzasI	rākṣasī
rAmA	rāmā
rAmaSItalA	rāmaśītalā
rAmaWI	rāmaṭhī
rAmadUtI	rāmadūtī
rAmajananI	rāmajananī
rAmakarI	rāmakarī
rAmanavamI	rāmanavamī
rAmataruRI	rāmataruṇī
rAmavIRA	rāmavīṇā
rAsaBI	rāsabhī
rAsaBavandinI	rāsabhavandinī
rAsayAtrA	rāsayātrā
rAseSvarI	rāseśvarī
rAsnA	rāsnā
rAtrI	rātrī
rAtricarI	rātricarī
rAtrivedI	rātrivedī
rAtriviSlezagAmI	rātriviśleṣagāmī
rAvaRagaNgA	rāvaṇagaṅgā
rAyaBAwI	rāyabhāṭī
rAzwranivAsI	rāṣṭranivāsī
rAzwrikA	rāṣṭrikā
rI	rī
rIQA	rīḍhā
rIWA	rīṭhā
rIjyA	rījyā
rItikA	rītikā
rOdrI	raudrī
rOhizI	rauhiṣī
rUkzaRAtmikA	rūkṣaṇātmikā
rUpAjIvA	rūpājīvā
rUpaDArI	rūpadhārī
rUpeSvarI	rūpeśvarī
rUpikA	rūpikā
raNgANgA	raṅgāṅgā
raNgAvatArI	raṅgāvatārī
raNgaSAlA	raṅgaśālā
raNgadA	raṅgadā
raNgadfQA	raṅgadṛḍhā
raNgalAsinI	raṅgalāsinī
raNgamAtA	raṅgamātā
raNgamAtfkA	raṅgamātṛkā
raNgamallI	raṅgamallī
raNgapatrI	raṅgapatrī
raNgapuzpI	raṅgapuṣpī
raNgiRI	raṅgiṇī
raRqA	raṇḍā
raRqASramI	raṇḍāśramī
raSanA	raśanā
raTANgI	rathāṅgī
raTAvarohI	rathāvarohī
raTI	rathī
raTakaqyA	rathakaḍyā
raTakuwumbI	rathakuṭumbī
raTapsA	rathapsā
raTayAtrA	rathayātrā
raTyA	rathyā
raYjanI	rañjanī
racanA	racanā
radI	radī
radanI	radanī
rahasyA	rahasyā
rajakI	rajakī
rajanI	rajanī
rajanIganDA	rajanīgandhā
rajanIhAsA	rajanīhāsā
rajasvalA	rajasvalā
raktA	raktā
raktANgI	raktāṅgī
raktaGnI	raktaghnī
raktaJiRwI	raktajhiṇṭī
raktaPalA	raktaphalā
raktabIjakA	raktabījakā
raktadalA	raktadalā
raktadantikA	raktadantikā
raktahaMsA	raktahaṃsā
raktakARqA	raktakāṇḍā
raktalA	raktalā
raktamUlA	raktamūlā
raktapA	raktapā
raktapAdI	raktapādī
raktapAkI	raktapākī
raktapAtA	raktapātā
raktapAyI	raktapāyī
raktapAyinI	raktapāyinī
raktapadI	raktapadī
raktapatrikA	raktapatrikā
raktapittahA	raktapittahā
raktapunarnavA	raktapunarnavā
raktapuzpA	raktapuṣpā
raktapuzpI	raktapuṣpī
raktapuzpikA	raktapuṣpikā
raktareRukA	raktareṇukā
raktasahA	raktasahā
raktasandaMSikA	raktasandaṃśikā
raktatfRA	raktatṛṇā
raktavAlukA	raktavālukā
raktavarawI	raktavaraṭī
raktavawI	raktavaṭī
raktavfntA	raktavṛntā
raktayazwikA	raktayaṣṭikā
raktikA	raktikā
rakzikA	rakṣikā
rakzitA	rakṣitā
rakzoGnI	rakṣoghnī
rakzohA	rakṣohā
rakzojananI	rakṣojananī
ramBA	rambhā
ramBAtftIyA	rambhātṛtīyā
ramaRA	ramaṇā
ramaRI	ramaṇī
ramitA	ramitā
rarAwI	rarāṭī
rasADikA	rasādhikā
rasASvAsA	rasāśvāsā
rasAlA	rasālā
rasAlI	rasālī
rasAlasA	rasālasā
rasAlihA	rasālihā
rasAsvAdI	rasāsvādī
rasAyanI	rasāyanī
rasAyanaPalA	rasāyanaphalā
rasadAlikA	rasadālikā
rasadrAvI	rasadrāvī
rasajYA	rasajñā
rasamaYjarI	rasamañjarī
rasanA	rasanā
rasanetrikA	rasanetrikā
rasavatI	rasavatī
rasikA	rasikā
rasyA	rasyā
ratAnDrI	ratāndhrī
ratArTinI	ratārthinī
ratAyanI	ratāyanī
rataSAyI	rataśāyī
ratatAlI	ratatālī
ratikriyA	ratikriyā
ratimadA	ratimadā
ratisatvarA	ratisatvarā
ratnagarBA	ratnagarbhā
ratnapraBA	ratnaprabhā
