acc_L	ncc_id	match_tier	score	acc_match_key	ncc_match_key	provenance
30280	2_382_a_6467	A	1.0	upadhyaya	upadhyaya	auto
30280	2_382_a_6468	A	1.0	upadhyaya	upadhyaya	auto
30280	2_382_a_6469	A	1.0	upadhyaya	upadhyaya	auto
30280	2_382_a_6470	A	1.0	upadhyaya	upadhyaya	auto
30280	2_382_a_6471	A	1.0	upadhyaya	upadhyaya	auto
15886	17_5_a_19	A	1.0	bhattaparibhasa	bhattaparibhasa	auto
24148	32_171_b_1827	A	1.0	vyasastaka	vyasastaka	auto
24148	32_172_a_1828	A	1.0	vyasastaka	vyasastaka	auto
37514	32_171_b_1827	A	1.0	vyasastaka	vyasastaka	auto
37514	32_172_a_1828	A	1.0	vyasastaka	vyasastaka	auto
40007	7_284_a_4679	A	1.0	jiva	jiva	auto
40007	7_284_a_4680	A	1.0	jiva	jiva	auto
40007	7_284_b_4681	A	1.0	jiva	jiva	auto
40007	7_284_b_4682	A	1.0	jiva	jiva	auto
40007	7_284_b_4683	A	1.0	jiva	jiva	auto
35276	17_97_a_876	A	1.0	bhavijnanagrantha	bhavijnanagrantha	auto
25296	34_182_a_1769	A	1.0	sivalingalaksana	sivalingalaksana	auto
30871.1	8_103_b_1225	A	1.0	tantrarnava	tantrarnava	auto
30871.1	8_103_b_1226	A	1.0	tantrarnava	tantrarnava	auto
37448	32_72_b_622	A	1.0	vaisvadevakrtya	vaisvadevakrtya	auto
8558	8_47_a_470	A	1.0	tattvadipaprakasavaranabhanga	tattvadipaprakasavaranabhanga	auto
855	1_245_a_4034	A	1.0	aparaprayogasara	aparaprayogasara	auto
47251	34_229_b_2165	A	1.0	sivadvaitatarangini	sivadvaitatarangini	auto
18987	22_262_a_2197	A	1.0	ranganatha	ranganatha	auto
18987	22_262_a_2198	A	1.0	ranganatha	ranganatha	auto
18987	22_262_a_2199	A	1.0	ranganatha	ranganatha	auto
18987	22_262_a_2200	A	1.0	ranganatha	ranganatha	auto
18987	22_262_a_2201	A	1.0	ranganatha	ranganatha	auto
18987	22_262_a_2202	A	1.0	ranganatha	ranganatha	auto
18987	22_262_a_2203	A	1.0	ranganatha	ranganatha	auto
18987	22_262_b_2204	A	1.0	ranganatha	ranganatha	auto
18987	22_262_b_2205	A	1.0	ranganatha	ranganatha	auto
18987	22_262_b_2206	A	1.0	ranganatha	ranganatha	auto
18987	22_262_b_2207	A	1.0	ranganatha	ranganatha	auto
18987	22_262_b_2208	A	1.0	ranganatha	ranganatha	auto
18987	22_262_b_2209	A	1.0	ranganatha	ranganatha	auto
18987	22_262_b_2210	A	1.0	ranganatha	ranganatha	auto
18987	22_262_b_2211	A	1.0	ranganatha	ranganatha	auto
18987	22_262_b_2212	A	1.0	ranganatha	ranganatha	auto
18987	22_263_a_2213	A	1.0	ranganatha	ranganatha	auto
18987	22_263_a_2214	A	1.0	ranganatha	ranganatha	auto
18987	22_264_b_2215	A	1.0	ranganatha	ranganatha	auto
18987	22_264_b_2216	A	1.0	ranganatha	ranganatha	auto
18987	22_265_a_2217	A	1.0	ranganatha	ranganatha	auto
18987	22_265_a_2218	A	1.0	ranganatha	ranganatha	auto
18987	22_265_b_2219	A	1.0	ranganatha	ranganatha	auto
18987	22_265_b_2220	A	1.0	ranganatha	ranganatha	auto
18987	22_265_b_2221	A	1.0	ranganatha	ranganatha	auto
18987	22_266_a_2222	A	1.0	ranganatha	ranganatha	auto
18987	22_266_a_2223	A	1.0	ranganatha	ranganatha	auto
18987	22_266_a_2224	A	1.0	ranganatha	ranganatha	auto
18987	22_266_a_2225	A	1.0	ranganatha	ranganatha	auto
18987	22_266_a_2226	A	1.0	ranganatha	ranganatha	auto
18987	22_266_b_2227	A	1.0	ranganatha	ranganatha	auto
18987	22_266_b_2228	A	1.0	ranganatha	ranganatha	auto
18987	22_266_b_2229	A	1.0	ranganatha	ranganatha	auto
18987	22_266_b_2230	A	1.0	ranganatha	ranganatha	auto
18987	22_266_b_2231	A	1.0	ranganatha	ranganatha	auto
18987	22_266_b_2232	A	1.0	ranganatha	ranganatha	auto
18987	22_266_b_2233	A	1.0	ranganatha	ranganatha	auto
18987	22_267_a_2234	A	1.0	ranganatha	ranganatha	auto
18987	22_267_a_2235	A	1.0	ranganatha	ranganatha	auto
18987	22_267_a_2236	A	1.0	ranganatha	ranganatha	auto
18987	22_267_a_2237	A	1.0	ranganatha	ranganatha	auto
18987	22_267_a_2238	A	1.0	ranganatha	ranganatha	auto
18988	22_262_a_2197	A	1.0	ranganatha	ranganatha	auto
18988	22_262_a_2198	A	1.0	ranganatha	ranganatha	auto
18988	22_262_a_2199	A	1.0	ranganatha	ranganatha	auto
18988	22_262_a_2200	A	1.0	ranganatha	ranganatha	auto
18988	22_262_a_2201	A	1.0	ranganatha	ranganatha	auto
18988	22_262_a_2202	A	1.0	ranganatha	ranganatha	auto
18988	22_262_a_2203	A	1.0	ranganatha	ranganatha	auto
18988	22_262_b_2204	A	1.0	ranganatha	ranganatha	auto
18988	22_262_b_2205	A	1.0	ranganatha	ranganatha	auto
18988	22_262_b_2206	A	1.0	ranganatha	ranganatha	auto
18988	22_262_b_2207	A	1.0	ranganatha	ranganatha	auto
18988	22_262_b_2208	A	1.0	ranganatha	ranganatha	auto
18988	22_262_b_2209	A	1.0	ranganatha	ranganatha	auto
18988	22_262_b_2210	A	1.0	ranganatha	ranganatha	auto
18988	22_262_b_2211	A	1.0	ranganatha	ranganatha	auto
18988	22_262_b_2212	A	1.0	ranganatha	ranganatha	auto
18988	22_263_a_2213	A	1.0	ranganatha	ranganatha	auto
18988	22_263_a_2214	A	1.0	ranganatha	ranganatha	auto
18988	22_264_b_2215	A	1.0	ranganatha	ranganatha	auto
18988	22_264_b_2216	A	1.0	ranganatha	ranganatha	auto
18988	22_265_a_2217	A	1.0	ranganatha	ranganatha	auto
18988	22_265_a_2218	A	1.0	ranganatha	ranganatha	auto
18988	22_265_b_2219	A	1.0	ranganatha	ranganatha	auto
18988	22_265_b_2220	A	1.0	ranganatha	ranganatha	auto
18988	22_265_b_2221	A	1.0	ranganatha	ranganatha	auto
18988	22_266_a_2222	A	1.0	ranganatha	ranganatha	auto
18988	22_266_a_2223	A	1.0	ranganatha	ranganatha	auto
18988	22_266_a_2224	A	1.0	ranganatha	ranganatha	auto
18988	22_266_a_2225	A	1.0	ranganatha	ranganatha	auto
18988	22_266_a_2226	A	1.0	ranganatha	ranganatha	auto
18988	22_266_b_2227	A	1.0	ranganatha	ranganatha	auto
18988	22_266_b_2228	A	1.0	ranganatha	ranganatha	auto
18988	22_266_b_2229	A	1.0	ranganatha	ranganatha	auto
18988	22_266_b_2230	A	1.0	ranganatha	ranganatha	auto
18988	22_266_b_2231	A	1.0	ranganatha	ranganatha	auto
18988	22_266_b_2232	A	1.0	ranganatha	ranganatha	auto
18988	22_266_b_2233	A	1.0	ranganatha	ranganatha	auto
18988	22_267_a_2234	A	1.0	ranganatha	ranganatha	auto
18988	22_267_a_2235	A	1.0	ranganatha	ranganatha	auto
18988	22_267_a_2236	A	1.0	ranganatha	ranganatha	auto
18988	22_267_a_2237	A	1.0	ranganatha	ranganatha	auto
18988	22_267_a_2238	A	1.0	ranganatha	ranganatha	auto
18989	22_262_a_2197	A	1.0	ranganatha	ranganatha	auto
18989	22_262_a_2198	A	1.0	ranganatha	ranganatha	auto
18989	22_262_a_2199	A	1.0	ranganatha	ranganatha	auto
18989	22_262_a_2200	A	1.0	ranganatha	ranganatha	auto
18989	22_262_a_2201	A	1.0	ranganatha	ranganatha	auto
18989	22_262_a_2202	A	1.0	ranganatha	ranganatha	auto
18989	22_262_a_2203	A	1.0	ranganatha	ranganatha	auto
18989	22_262_b_2204	A	1.0	ranganatha	ranganatha	auto
18989	22_262_b_2205	A	1.0	ranganatha	ranganatha	auto
18989	22_262_b_2206	A	1.0	ranganatha	ranganatha	auto
18989	22_262_b_2207	A	1.0	ranganatha	ranganatha	auto
18989	22_262_b_2208	A	1.0	ranganatha	ranganatha	auto
18989	22_262_b_2209	A	1.0	ranganatha	ranganatha	auto
18989	22_262_b_2210	A	1.0	ranganatha	ranganatha	auto
18989	22_262_b_2211	A	1.0	ranganatha	ranganatha	auto
18989	22_262_b_2212	A	1.0	ranganatha	ranganatha	auto
18989	22_263_a_2213	A	1.0	ranganatha	ranganatha	auto
18989	22_263_a_2214	A	1.0	ranganatha	ranganatha	auto
18989	22_264_b_2215	A	1.0	ranganatha	ranganatha	auto
18989	22_264_b_2216	A	1.0	ranganatha	ranganatha	auto
18989	22_265_a_2217	A	1.0	ranganatha	ranganatha	auto
18989	22_265_a_2218	A	1.0	ranganatha	ranganatha	auto
18989	22_265_b_2219	A	1.0	ranganatha	ranganatha	auto
18989	22_265_b_2220	A	1.0	ranganatha	ranganatha	auto
18989	22_265_b_2221	A	1.0	ranganatha	ranganatha	auto
18989	22_266_a_2222	A	1.0	ranganatha	ranganatha	auto
18989	22_266_a_2223	A	1.0	ranganatha	ranganatha	auto
18989	22_266_a_2224	A	1.0	ranganatha	ranganatha	auto
18989	22_266_a_2225	A	1.0	ranganatha	ranganatha	auto
18989	22_266_a_2226	A	1.0	ranganatha	ranganatha	auto
18989	22_266_b_2227	A	1.0	ranganatha	ranganatha	auto
18989	22_266_b_2228	A	1.0	ranganatha	ranganatha	auto
18989	22_266_b_2229	A	1.0	ranganatha	ranganatha	auto
18989	22_266_b_2230	A	1.0	ranganatha	ranganatha	auto
18989	22_266_b_2231	A	1.0	ranganatha	ranganatha	auto
18989	22_266_b_2232	A	1.0	ranganatha	ranganatha	auto
18989	22_266_b_2233	A	1.0	ranganatha	ranganatha	auto
18989	22_267_a_2234	A	1.0	ranganatha	ranganatha	auto
18989	22_267_a_2235	A	1.0	ranganatha	ranganatha	auto
18989	22_267_a_2236	A	1.0	ranganatha	ranganatha	auto
18989	22_267_a_2237	A	1.0	ranganatha	ranganatha	auto
18989	22_267_a_2238	A	1.0	ranganatha	ranganatha	auto
18990	22_262_a_2197	A	1.0	ranganatha	ranganatha	auto
18990	22_262_a_2198	A	1.0	ranganatha	ranganatha	auto
18990	22_262_a_2199	A	1.0	ranganatha	ranganatha	auto
18990	22_262_a_2200	A	1.0	ranganatha	ranganatha	auto
18990	22_262_a_2201	A	1.0	ranganatha	ranganatha	auto
18990	22_262_a_2202	A	1.0	ranganatha	ranganatha	auto
18990	22_262_a_2203	A	1.0	ranganatha	ranganatha	auto
18990	22_262_b_2204	A	1.0	ranganatha	ranganatha	auto
18990	22_262_b_2205	A	1.0	ranganatha	ranganatha	auto
18990	22_262_b_2206	A	1.0	ranganatha	ranganatha	auto
18990	22_262_b_2207	A	1.0	ranganatha	ranganatha	auto
18990	22_262_b_2208	A	1.0	ranganatha	ranganatha	auto
18990	22_262_b_2209	A	1.0	ranganatha	ranganatha	auto
18990	22_262_b_2210	A	1.0	ranganatha	ranganatha	auto
18990	22_262_b_2211	A	1.0	ranganatha	ranganatha	auto
18990	22_262_b_2212	A	1.0	ranganatha	ranganatha	auto
18990	22_263_a_2213	A	1.0	ranganatha	ranganatha	auto
18990	22_263_a_2214	A	1.0	ranganatha	ranganatha	auto
18990	22_264_b_2215	A	1.0	ranganatha	ranganatha	auto
18990	22_264_b_2216	A	1.0	ranganatha	ranganatha	auto
18990	22_265_a_2217	A	1.0	ranganatha	ranganatha	auto
18990	22_265_a_2218	A	1.0	ranganatha	ranganatha	auto
18990	22_265_b_2219	A	1.0	ranganatha	ranganatha	auto
18990	22_265_b_2220	A	1.0	ranganatha	ranganatha	auto
18990	22_265_b_2221	A	1.0	ranganatha	ranganatha	auto
18990	22_266_a_2222	A	1.0	ranganatha	ranganatha	auto
18990	22_266_a_2223	A	1.0	ranganatha	ranganatha	auto
18990	22_266_a_2224	A	1.0	ranganatha	ranganatha	auto
18990	22_266_a_2225	A	1.0	ranganatha	ranganatha	auto
18990	22_266_a_2226	A	1.0	ranganatha	ranganatha	auto
18990	22_266_b_2227	A	1.0	ranganatha	ranganatha	auto
18990	22_266_b_2228	A	1.0	ranganatha	ranganatha	auto
18990	22_266_b_2229	A	1.0	ranganatha	ranganatha	auto
18990	22_266_b_2230	A	1.0	ranganatha	ranganatha	auto
18990	22_266_b_2231	A	1.0	ranganatha	ranganatha	auto
18990	22_266_b_2232	A	1.0	ranganatha	ranganatha	auto
18990	22_266_b_2233	A	1.0	ranganatha	ranganatha	auto
18990	22_267_a_2234	A	1.0	ranganatha	ranganatha	auto
18990	22_267_a_2235	A	1.0	ranganatha	ranganatha	auto
18990	22_267_a_2236	A	1.0	ranganatha	ranganatha	auto
18990	22_267_a_2237	A	1.0	ranganatha	ranganatha	auto
18990	22_267_a_2238	A	1.0	ranganatha	ranganatha	auto
18991	22_262_a_2197	A	1.0	ranganatha	ranganatha	auto
18991	22_262_a_2198	A	1.0	ranganatha	ranganatha	auto
18991	22_262_a_2199	A	1.0	ranganatha	ranganatha	auto
18991	22_262_a_2200	A	1.0	ranganatha	ranganatha	auto
18991	22_262_a_2201	A	1.0	ranganatha	ranganatha	auto
18991	22_262_a_2202	A	1.0	ranganatha	ranganatha	auto
18991	22_262_a_2203	A	1.0	ranganatha	ranganatha	auto
18991	22_262_b_2204	A	1.0	ranganatha	ranganatha	auto
18991	22_262_b_2205	A	1.0	ranganatha	ranganatha	auto
18991	22_262_b_2206	A	1.0	ranganatha	ranganatha	auto
18991	22_262_b_2207	A	1.0	ranganatha	ranganatha	auto
18991	22_262_b_2208	A	1.0	ranganatha	ranganatha	auto
18991	22_262_b_2209	A	1.0	ranganatha	ranganatha	auto
18991	22_262_b_2210	A	1.0	ranganatha	ranganatha	auto
18991	22_262_b_2211	A	1.0	ranganatha	ranganatha	auto
18991	22_262_b_2212	A	1.0	ranganatha	ranganatha	auto
18991	22_263_a_2213	A	1.0	ranganatha	ranganatha	auto
18991	22_263_a_2214	A	1.0	ranganatha	ranganatha	auto
18991	22_264_b_2215	A	1.0	ranganatha	ranganatha	auto
18991	22_264_b_2216	A	1.0	ranganatha	ranganatha	auto
18991	22_265_a_2217	A	1.0	ranganatha	ranganatha	auto
18991	22_265_a_2218	A	1.0	ranganatha	ranganatha	auto
18991	22_265_b_2219	A	1.0	ranganatha	ranganatha	auto
18991	22_265_b_2220	A	1.0	ranganatha	ranganatha	auto
18991	22_265_b_2221	A	1.0	ranganatha	ranganatha	auto
18991	22_266_a_2222	A	1.0	ranganatha	ranganatha	auto
18991	22_266_a_2223	A	1.0	ranganatha	ranganatha	auto
18991	22_266_a_2224	A	1.0	ranganatha	ranganatha	auto
18991	22_266_a_2225	A	1.0	ranganatha	ranganatha	auto
18991	22_266_a_2226	A	1.0	ranganatha	ranganatha	auto
18991	22_266_b_2227	A	1.0	ranganatha	ranganatha	auto
18991	22_266_b_2228	A	1.0	ranganatha	ranganatha	auto
18991	22_266_b_2229	A	1.0	ranganatha	ranganatha	auto
18991	22_266_b_2230	A	1.0	ranganatha	ranganatha	auto
18991	22_266_b_2231	A	1.0	ranganatha	ranganatha	auto
18991	22_266_b_2232	A	1.0	ranganatha	ranganatha	auto
18991	22_266_b_2233	A	1.0	ranganatha	ranganatha	auto
18991	22_267_a_2234	A	1.0	ranganatha	ranganatha	auto
18991	22_267_a_2235	A	1.0	ranganatha	ranganatha	auto
18991	22_267_a_2236	A	1.0	ranganatha	ranganatha	auto
18991	22_267_a_2237	A	1.0	ranganatha	ranganatha	auto
18991	22_267_a_2238	A	1.0	ranganatha	ranganatha	auto
18992	22_262_a_2197	A	1.0	ranganatha	ranganatha	auto
18992	22_262_a_2198	A	1.0	ranganatha	ranganatha	auto
18992	22_262_a_2199	A	1.0	ranganatha	ranganatha	auto
18992	22_262_a_2200	A	1.0	ranganatha	ranganatha	auto
18992	22_262_a_2201	A	1.0	ranganatha	ranganatha	auto
18992	22_262_a_2202	A	1.0	ranganatha	ranganatha	auto
18992	22_262_a_2203	A	1.0	ranganatha	ranganatha	auto
18992	22_262_b_2204	A	1.0	ranganatha	ranganatha	auto
18992	22_262_b_2205	A	1.0	ranganatha	ranganatha	auto
18992	22_262_b_2206	A	1.0	ranganatha	ranganatha	auto
18992	22_262_b_2207	A	1.0	ranganatha	ranganatha	auto
18992	22_262_b_2208	A	1.0	ranganatha	ranganatha	auto
18992	22_262_b_2209	A	1.0	ranganatha	ranganatha	auto
18992	22_262_b_2210	A	1.0	ranganatha	ranganatha	auto
18992	22_262_b_2211	A	1.0	ranganatha	ranganatha	auto
18992	22_262_b_2212	A	1.0	ranganatha	ranganatha	auto
18992	22_263_a_2213	A	1.0	ranganatha	ranganatha	auto
18992	22_263_a_2214	A	1.0	ranganatha	ranganatha	auto
18992	22_264_b_2215	A	1.0	ranganatha	ranganatha	auto
18992	22_264_b_2216	A	1.0	ranganatha	ranganatha	auto
18992	22_265_a_2217	A	1.0	ranganatha	ranganatha	auto
18992	22_265_a_2218	A	1.0	ranganatha	ranganatha	auto
18992	22_265_b_2219	A	1.0	ranganatha	ranganatha	auto
18992	22_265_b_2220	A	1.0	ranganatha	ranganatha	auto
18992	22_265_b_2221	A	1.0	ranganatha	ranganatha	auto
18992	22_266_a_2222	A	1.0	ranganatha	ranganatha	auto
18992	22_266_a_2223	A	1.0	ranganatha	ranganatha	auto
18992	22_266_a_2224	A	1.0	ranganatha	ranganatha	auto
18992	22_266_a_2225	A	1.0	ranganatha	ranganatha	auto
18992	22_266_a_2226	A	1.0	ranganatha	ranganatha	auto
18992	22_266_b_2227	A	1.0	ranganatha	ranganatha	auto
18992	22_266_b_2228	A	1.0	ranganatha	ranganatha	auto
18992	22_266_b_2229	A	1.0	ranganatha	ranganatha	auto
18992	22_266_b_2230	A	1.0	ranganatha	ranganatha	auto
18992	22_266_b_2231	A	1.0	ranganatha	ranganatha	auto
18992	22_266_b_2232	A	1.0	ranganatha	ranganatha	auto
18992	22_266_b_2233	A	1.0	ranganatha	ranganatha	auto
18992	22_267_a_2234	A	1.0	ranganatha	ranganatha	auto
18992	22_267_a_2235	A	1.0	ranganatha	ranganatha	auto
18992	22_267_a_2236	A	1.0	ranganatha	ranganatha	auto
18992	22_267_a_2237	A	1.0	ranganatha	ranganatha	auto
18992	22_267_a_2238	A	1.0	ranganatha	ranganatha	auto
18993	22_262_a_2197	A	1.0	ranganatha	ranganatha	auto
18993	22_262_a_2198	A	1.0	ranganatha	ranganatha	auto
18993	22_262_a_2199	A	1.0	ranganatha	ranganatha	auto
18993	22_262_a_2200	A	1.0	ranganatha	ranganatha	auto
18993	22_262_a_2201	A	1.0	ranganatha	ranganatha	auto
18993	22_262_a_2202	A	1.0	ranganatha	ranganatha	auto
18993	22_262_a_2203	A	1.0	ranganatha	ranganatha	auto
18993	22_262_b_2204	A	1.0	ranganatha	ranganatha	auto
18993	22_262_b_2205	A	1.0	ranganatha	ranganatha	auto
18993	22_262_b_2206	A	1.0	ranganatha	ranganatha	auto
18993	22_262_b_2207	A	1.0	ranganatha	ranganatha	auto
18993	22_262_b_2208	A	1.0	ranganatha	ranganatha	auto
18993	22_262_b_2209	A	1.0	ranganatha	ranganatha	auto
18993	22_262_b_2210	A	1.0	ranganatha	ranganatha	auto
18993	22_262_b_2211	A	1.0	ranganatha	ranganatha	auto
18993	22_262_b_2212	A	1.0	ranganatha	ranganatha	auto
18993	22_263_a_2213	A	1.0	ranganatha	ranganatha	auto
18993	22_263_a_2214	A	1.0	ranganatha	ranganatha	auto
18993	22_264_b_2215	A	1.0	ranganatha	ranganatha	auto
18993	22_264_b_2216	A	1.0	ranganatha	ranganatha	auto
18993	22_265_a_2217	A	1.0	ranganatha	ranganatha	auto
18993	22_265_a_2218	A	1.0	ranganatha	ranganatha	auto
18993	22_265_b_2219	A	1.0	ranganatha	ranganatha	auto
18993	22_265_b_2220	A	1.0	ranganatha	ranganatha	auto
18993	22_265_b_2221	A	1.0	ranganatha	ranganatha	auto
18993	22_266_a_2222	A	1.0	ranganatha	ranganatha	auto
18993	22_266_a_2223	A	1.0	ranganatha	ranganatha	auto
18993	22_266_a_2224	A	1.0	ranganatha	ranganatha	auto
18993	22_266_a_2225	A	1.0	ranganatha	ranganatha	auto
18993	22_266_a_2226	A	1.0	ranganatha	ranganatha	auto
18993	22_266_b_2227	A	1.0	ranganatha	ranganatha	auto
18993	22_266_b_2228	A	1.0	ranganatha	ranganatha	auto
18993	22_266_b_2229	A	1.0	ranganatha	ranganatha	auto
18993	22_266_b_2230	A	1.0	ranganatha	ranganatha	auto
18993	22_266_b_2231	A	1.0	ranganatha	ranganatha	auto
18993	22_266_b_2232	A	1.0	ranganatha	ranganatha	auto
18993	22_266_b_2233	A	1.0	ranganatha	ranganatha	auto
18993	22_267_a_2234	A	1.0	ranganatha	ranganatha	auto
18993	22_267_a_2235	A	1.0	ranganatha	ranganatha	auto
18993	22_267_a_2236	A	1.0	ranganatha	ranganatha	auto
18993	22_267_a_2237	A	1.0	ranganatha	ranganatha	auto
18993	22_267_a_2238	A	1.0	ranganatha	ranganatha	auto
18994	22_262_a_2197	A	1.0	ranganatha	ranganatha	auto
18994	22_262_a_2198	A	1.0	ranganatha	ranganatha	auto
18994	22_262_a_2199	A	1.0	ranganatha	ranganatha	auto
18994	22_262_a_2200	A	1.0	ranganatha	ranganatha	auto
18994	22_262_a_2201	A	1.0	ranganatha	ranganatha	auto
18994	22_262_a_2202	A	1.0	ranganatha	ranganatha	auto
18994	22_262_a_2203	A	1.0	ranganatha	ranganatha	auto
18994	22_262_b_2204	A	1.0	ranganatha	ranganatha	auto
18994	22_262_b_2205	A	1.0	ranganatha	ranganatha	auto
18994	22_262_b_2206	A	1.0	ranganatha	ranganatha	auto
18994	22_262_b_2207	A	1.0	ranganatha	ranganatha	auto
18994	22_262_b_2208	A	1.0	ranganatha	ranganatha	auto
18994	22_262_b_2209	A	1.0	ranganatha	ranganatha	auto
18994	22_262_b_2210	A	1.0	ranganatha	ranganatha	auto
18994	22_262_b_2211	A	1.0	ranganatha	ranganatha	auto
18994	22_262_b_2212	A	1.0	ranganatha	ranganatha	auto
18994	22_263_a_2213	A	1.0	ranganatha	ranganatha	auto
18994	22_263_a_2214	A	1.0	ranganatha	ranganatha	auto
18994	22_264_b_2215	A	1.0	ranganatha	ranganatha	auto
18994	22_264_b_2216	A	1.0	ranganatha	ranganatha	auto
18994	22_265_a_2217	A	1.0	ranganatha	ranganatha	auto
18994	22_265_a_2218	A	1.0	ranganatha	ranganatha	auto
18994	22_265_b_2219	A	1.0	ranganatha	ranganatha	auto
18994	22_265_b_2220	A	1.0	ranganatha	ranganatha	auto
18994	22_265_b_2221	A	1.0	ranganatha	ranganatha	auto
18994	22_266_a_2222	A	1.0	ranganatha	ranganatha	auto
18994	22_266_a_2223	A	1.0	ranganatha	ranganatha	auto
18994	22_266_a_2224	A	1.0	ranganatha	ranganatha	auto
18994	22_266_a_2225	A	1.0	ranganatha	ranganatha	auto
18994	22_266_a_2226	A	1.0	ranganatha	ranganatha	auto
18994	22_266_b_2227	A	1.0	ranganatha	ranganatha	auto
18994	22_266_b_2228	A	1.0	ranganatha	ranganatha	auto
18994	22_266_b_2229	A	1.0	ranganatha	ranganatha	auto
18994	22_266_b_2230	A	1.0	ranganatha	ranganatha	auto
18994	22_266_b_2231	A	1.0	ranganatha	ranganatha	auto
18994	22_266_b_2232	A	1.0	ranganatha	ranganatha	auto
18994	22_266_b_2233	A	1.0	ranganatha	ranganatha	auto
18994	22_267_a_2234	A	1.0	ranganatha	ranganatha	auto
18994	22_267_a_2235	A	1.0	ranganatha	ranganatha	auto
18994	22_267_a_2236	A	1.0	ranganatha	ranganatha	auto
18994	22_267_a_2237	A	1.0	ranganatha	ranganatha	auto
18994	22_267_a_2238	A	1.0	ranganatha	ranganatha	auto
18996	22_262_a_2197	A	1.0	ranganatha	ranganatha	auto
18996	22_262_a_2198	A	1.0	ranganatha	ranganatha	auto
18996	22_262_a_2199	A	1.0	ranganatha	ranganatha	auto
18996	22_262_a_2200	A	1.0	ranganatha	ranganatha	auto
18996	22_262_a_2201	A	1.0	ranganatha	ranganatha	auto
18996	22_262_a_2202	A	1.0	ranganatha	ranganatha	auto
18996	22_262_a_2203	A	1.0	ranganatha	ranganatha	auto
18996	22_262_b_2204	A	1.0	ranganatha	ranganatha	auto
18996	22_262_b_2205	A	1.0	ranganatha	ranganatha	auto
18996	22_262_b_2206	A	1.0	ranganatha	ranganatha	auto
18996	22_262_b_2207	A	1.0	ranganatha	ranganatha	auto
18996	22_262_b_2208	A	1.0	ranganatha	ranganatha	auto
18996	22_262_b_2209	A	1.0	ranganatha	ranganatha	auto
18996	22_262_b_2210	A	1.0	ranganatha	ranganatha	auto
18996	22_262_b_2211	A	1.0	ranganatha	ranganatha	auto
18996	22_262_b_2212	A	1.0	ranganatha	ranganatha	auto
18996	22_263_a_2213	A	1.0	ranganatha	ranganatha	auto
18996	22_263_a_2214	A	1.0	ranganatha	ranganatha	auto
18996	22_264_b_2215	A	1.0	ranganatha	ranganatha	auto
18996	22_264_b_2216	A	1.0	ranganatha	ranganatha	auto
18996	22_265_a_2217	A	1.0	ranganatha	ranganatha	auto
18996	22_265_a_2218	A	1.0	ranganatha	ranganatha	auto
18996	22_265_b_2219	A	1.0	ranganatha	ranganatha	auto
18996	22_265_b_2220	A	1.0	ranganatha	ranganatha	auto
18996	22_265_b_2221	A	1.0	ranganatha	ranganatha	auto
18996	22_266_a_2222	A	1.0	ranganatha	ranganatha	auto
18996	22_266_a_2223	A	1.0	ranganatha	ranganatha	auto
18996	22_266_a_2224	A	1.0	ranganatha	ranganatha	auto
18996	22_266_a_2225	A	1.0	ranganatha	ranganatha	auto
18996	22_266_a_2226	A	1.0	ranganatha	ranganatha	auto
18996	22_266_b_2227	A	1.0	ranganatha	ranganatha	auto
18996	22_266_b_2228	A	1.0	ranganatha	ranganatha	auto
18996	22_266_b_2229	A	1.0	ranganatha	ranganatha	auto
18996	22_266_b_2230	A	1.0	ranganatha	ranganatha	auto
18996	22_266_b_2231	A	1.0	ranganatha	ranganatha	auto
18996	22_266_b_2232	A	1.0	ranganatha	ranganatha	auto
18996	22_266_b_2233	A	1.0	ranganatha	ranganatha	auto
18996	22_267_a_2234	A	1.0	ranganatha	ranganatha	auto
18996	22_267_a_2235	A	1.0	ranganatha	ranganatha	auto
18996	22_267_a_2236	A	1.0	ranganatha	ranganatha	auto
18996	22_267_a_2237	A	1.0	ranganatha	ranganatha	auto
18996	22_267_a_2238	A	1.0	ranganatha	ranganatha	auto
18997	22_262_a_2197	A	1.0	ranganatha	ranganatha	auto
18997	22_262_a_2198	A	1.0	ranganatha	ranganatha	auto
18997	22_262_a_2199	A	1.0	ranganatha	ranganatha	auto
18997	22_262_a_2200	A	1.0	ranganatha	ranganatha	auto
18997	22_262_a_2201	A	1.0	ranganatha	ranganatha	auto
18997	22_262_a_2202	A	1.0	ranganatha	ranganatha	auto
18997	22_262_a_2203	A	1.0	ranganatha	ranganatha	auto
18997	22_262_b_2204	A	1.0	ranganatha	ranganatha	auto
18997	22_262_b_2205	A	1.0	ranganatha	ranganatha	auto
18997	22_262_b_2206	A	1.0	ranganatha	ranganatha	auto
18997	22_262_b_2207	A	1.0	ranganatha	ranganatha	auto
18997	22_262_b_2208	A	1.0	ranganatha	ranganatha	auto
18997	22_262_b_2209	A	1.0	ranganatha	ranganatha	auto
18997	22_262_b_2210	A	1.0	ranganatha	ranganatha	auto
18997	22_262_b_2211	A	1.0	ranganatha	ranganatha	auto
18997	22_262_b_2212	A	1.0	ranganatha	ranganatha	auto
18997	22_263_a_2213	A	1.0	ranganatha	ranganatha	auto
18997	22_263_a_2214	A	1.0	ranganatha	ranganatha	auto
18997	22_264_b_2215	A	1.0	ranganatha	ranganatha	auto
