s_kanda	s_sarga	s_verse	c_kanda	c_sarga	c_verse	score	class
1	25	4	1	24	3	0.844	matched
1	25	5	1	24	4	1.0	matched
1	25	6	1	24	5	1.0	matched
1	25	7	1	24	6	1.0	matched
1	25	8	1	24	7	0.857	matched
1	25	9	1	24	8	1.0	matched
1	25	10	1	24	9	0.907	matched
1	25	11					southern_only
1	25	12	1	24	10	0.81	matched
1	25	13	1	24	11	0.742	matched
1	25	14	1	24	12	0.935	matched
1	25	15	1	24	13	1.0	matched
1	25	16	1	24	14	1.0	matched
1	25	17	1	24	15	1.0	matched
1	25	18					southern_only
1	25	19	1	24	16	0.907	matched
1	25	20	1	24	17	1.0	matched
1	25	21	1	24	18	0.81	matched
1	25	22	1	24	19	0.462	fuzzy
1	26	1	1	25	1	1.0	matched
1	26	2	1	25	2	1.0	matched
1	26	3	1	25	3	1.0	matched
1	26	4	1	25	4	0.91	matched
1	26	5	1	25	5	0.875	matched
1	26	6	1	25	6	0.615	matched
1	26	7	1	25	7	0.873	matched
1	26	8	1	25	8	0.667	matched
1	26	9	1	25	9	1.0	matched
1	26	10	1	25	10	1.0	matched
1	26	11	1	25	11	0.947	matched
1	26	12	1	25	12	0.855	matched
1	26	13	1	25	13	0.933	matched
1	26	14					southern_only
1	26	15					southern_only
1	26	16					southern_only
1	26	17					southern_only
1	26	18					southern_only
1	26	19					southern_only
1	26	20					southern_only
1	26	21					southern_only
1	26	22					southern_only
1	26	23					southern_only
1	26	24					southern_only
1	26	25					southern_only
1	26	26					southern_only
1	26	27					southern_only
1	26	28	1	25	16	0.354	fuzzy
1	26	29					southern_only
1	26	30					southern_only
1	26	31					southern_only
1	26	32					southern_only
1	26	33					southern_only
1	26	34					southern_only
1	26	35					southern_only
1	26	36					southern_only
1	27	1	1	26	1	1.0	matched
1	27	2	1	26	2	1.0	matched
1	27	3	1	26	3	0.853	matched
1	27	4	1	26	4	1.0	matched
1	27	5	1	26	5	1.0	matched
1	27	6	1	26	6	1.0	matched
1	27	7	1	26	7	0.909	matched
1	27	8	1	26	8	1.0	matched
1	27	9	1	26	9	0.899	matched
1	27	10	1	26	10	1.0	matched
1	27	11	1	26	11	0.81	matched
1	27	12	1	26	12	0.694	matched
1	27	13	1	26	13	0.69	matched
1	27	14	1	26	14	0.853	matched
1	27	15	1	26	15	0.517	matched
1	27	16					southern_only
1	27	17	1	26	16	0.654	matched
1	27	18	1	26	17	1.0	matched
1	27	19	1	26	18	0.759	matched
1	27	20	1	26	19	0.941	matched
1	27	21	1	26	20	0.882	matched
1	27	22	1	26	21	0.775	matched
1	27	23					southern_only
1	27	24	1	26	22	1.0	matched
1	27	25	1	26	23	0.718	matched
1	27	26					southern_only
1	27	27	1	26	24	0.907	matched
1	27	28	1	26	25	1.0	matched
1	28	1	1	27	1	1.0	matched
1	28	2	1	27	2	0.899	matched
1	28	3	1	27	3	0.9	matched
1	28	4	1	27	4	1.0	matched
1	28	5	1	27	5	0.763	matched
1	28	6	1	27	6	0.744	matched
1	28	7					southern_only
1	28	8					southern_only
1	28	9					southern_only
1	28	10	1	27	10	0.398	fuzzy
1	28	11					southern_only
1	28	12					southern_only
1	28	13	1	27	11	1.0	matched
1	28	14	1	27	12	1.0	matched
1	28	15	1	27	13	1.0	matched
1	28	16	1	27	14	1.0	matched
1	28	17	1	27	15	0.736	matched
1	28	18	1	27	16	0.899	matched
1	28	19	1	27	17	1.0	matched
1	28	20	1	27	18	1.0	matched
1	28	21					southern_only
1	28	22					southern_only
1	29	1	1	28	1	0.833	matched
1	29	2					southern_only
1	29	3					southern_only
1	29	4	1	28	2	0.357	fuzzy
1	29	5	1	28	3	0.591	matched
1	29	6	1	28	4	0.676	matched
1	29	7	1	28	5	0.779	matched
1	29	8	1	28	6	1.0	matched
1	29	9	1	28	7	1.0	matched
1	29	10					southern_only
1	29	11					southern_only
1	29	12					southern_only
1	29	13					southern_only
1	29	14					southern_only
1	29	15					southern_only
1	29	16					southern_only
1	29	17					southern_only
1	29	18	1	28	8	1.0	matched
1	29	19	1	28	9	1.0	matched
1	29	20	1	28	10	0.422	fuzzy
1	29	21	1	28	11	0.897	matched
1	29	22	1	28	12	1.0	matched
1	29	23	1	28	13	0.944	matched
1	29	24	1	28	14	1.0	matched
1	29	25					southern_only
1	29	26	1	28	15	1.0	matched
1	29	27	1	28	16	1.0	matched
1	29	28	1	28	17	0.899	matched
1	29	29	1	28	18	0.902	matched
1	29	30	1	28	19	0.833	matched
1	29	31	1	28	20	0.48	fuzzy
1	29	32					southern_only
1	30	1	1	29	1	0.893	matched
1	30	2	1	29	2	0.835	matched
1	30	3	1	29	3	1.0	matched
1	30	4	1	29	4	1.0	matched
1	30	5	1	29	5	1.0	matched
1	30	6	1	29	6	0.802	matched
1	30	7	1	29	7	0.855	matched
1	30	8	1	29	8	1.0	matched
1	30	9					southern_only
1	30	10	1	29	9	1.0	matched
1	30	11	1	29	10	0.753	matched
1	30	12	1	29	11	0.893	matched
1	30	13					southern_only
1	30	14	1	29	12	0.863	matched
1	30	15	1	29	13	1.0	matched
1	30	16					southern_only
1	30	17	1	29	14	1.0	matched
1	30	18	1	29	15	1.0	matched
1	30	19	1	29	16	1.0	matched
1	30	20	1	29	17	0.705	matched
1	30	21	1	29	18	1.0	matched
1	30	22	1	29	19	0.62	matched
1	30	23	1	29	20	1.0	matched
1	30	24	1	29	21	0.904	matched
1	30	25	1	29	22	1.0	matched
1	30	26	1	29	23	0.571	matched
1	31	1	1	30	1	0.864	matched
1	31	2	1	30	2	0.753	matched
1	31	3	1	30	3	0.838	matched
1	31	4	1	30	4	0.538	matched
1	31	5	1	30	5	0.771	matched
1	31	6	1	30	6	0.901	matched
1	31	7	1	30	7	0.938	matched
1	31	8	1	30	8	1.0	matched
1	31	9	1	30	9	0.81	matched
1	31	10	1	30	10	0.909	matched
1	31	11	1	30	11	0.785	matched
1	31	12	1	30	12	0.894	matched
1	31	13					southern_only
1	31	14	1	30	13	0.899	matched
1	31	15	1	30	14	0.762	matched
1	31	16					southern_only
1	31	17	1	30	16	0.895	matched
1	31	18	1	30	17	0.659	matched
1	31	19					southern_only
1	31	20	1	30	18	0.359	fuzzy
1	31	21					southern_only
1	31	22					southern_only
1	31	23					southern_only
1	31	24	1	30	23	0.625	matched
1	32	1					southern_only
1	32	2	1	31	1	0.388	fuzzy
1	32	3	1	31	2	0.664	matched
1	32	4					southern_only
1	32	5	1	31	3	0.821	matched
1	32	6	1	31	4	0.895	matched
1	32	7	1	31	5	0.695	matched
1	32	8	1	31	6	0.889	matched
1	32	9	1	31	7	1.0	matched
1	32	10	1	30	10	0.529	moved
1	32	11	1	31	9	1.0	matched
1	32	12	1	31	10	0.897	matched
1	32	13	1	31	11	1.0	matched
1	32	14	1	31	12	1.0	matched
1	32	15	1	31	13	1.0	matched
1	32	16	1	31	14	1.0	matched
1	32	17					southern_only
1	32	18	1	31	15	1.0	matched
1	32	19	1	31	16	0.719	matched
1	32	20	1	31	17	0.582	matched
1	32	21	1	31	18	0.909	matched
1	32	22	1	31	19	0.868	matched
1	32	23	1	31	20	0.742	matched
1	32	24					southern_only
1	32	25	1	31	21	0.367	fuzzy
1	32	26	1	31	22	0.616	matched
1	33	1	1	32	1	1.0	matched
1	33	2	1	32	2	1.0	matched
1	33	3	1	32	3	1.0	matched
1	33	4	1	32	4	0.887	matched
1	33	5	1	32	5	0.895	matched
1	33	6	1	32	6	1.0	matched
1	33	7	1	32	7	0.802	matched
1	33	8	1	32	8	0.77	matched
1	33	9	1	32	9	1.0	matched
1	33	10	1	32	10	0.724	matched
1	33	11	1	32	11	0.831	matched
1	33	12	1	32	12	0.859	matched
1	33	13	1	32	13	1.0	matched
1	33	14	1	32	14	1.0	matched
1	33	15	1	32	15	0.92	matched
1	33	16	1	32	16	1.0	matched
1	33	17	1	32	17	1.0	matched
1	33	18	1	32	18	0.855	matched
1	33	19	1	32	19	1.0	matched
1	33	20	1	32	20	1.0	matched
1	33	21	1	32	21	1.0	matched
1	33	22	1	32	22	0.897	matched
1	33	23	1	32	23	0.912	matched
1	33	24	1	32	24	1.0	matched
1	33	25	1	32	25	1.0	matched
1	33	26	1	32	26	0.551	matched
1	34	1	1	33	1	1.0	matched
1	34	2	1	33	2	0.81	matched
1	34	3	1	33	3	0.837	matched
1	34	4	1	33	4	1.0	matched
1	34	5	1	33	5	1.0	matched
1	34	6	1	33	6	1.0	matched
1	34	7	1	33	7	1.0	matched
1	34	8	1	33	8	1.0	matched
1	34	9	1	33	9	0.895	matched
1	34	10	1	33	10	0.826	matched
1	34	11	1	33	11	1.0	matched
1	34	12	1	33	12	0.89	matched
1	34	13	1	33	13	1.0	matched
1	34	14	1	33	14	1.0	matched
1	34	15	1	33	15	1.0	matched
1	34	16	1	33	16	0.793	matched
1	34	17	1	33	17	0.873	matched
1	34	18	1	33	18	0.907	matched
1	34	19	1	33	19	0.877	matched
1	34	20					southern_only
1	34	23	1	33	20	0.896	matched
1	34	24					southern_only
1	34	25					southern_only
1	35	1	1	34	1	1.0	matched
1	35	2	1	34	2	0.897	matched
1	35	3	1	34	3	0.795	matched
1	35	4	1	34	4	0.896	matched
1	35	5	1	34	5	1.0	matched
1	35	6					southern_only
1	35	7	1	34	6	1.0	matched
1	35	8	1	34	7	0.632	matched
1	35	9					southern_only
1	35	10					southern_only
1	35	11					southern_only
1	35	12	1	34	10	0.658	matched
1	35	13	1	34	11	1.0	matched
1	35	14	1	34	12	0.921	matched
1	35	15	1	34	13	1.0	matched
1	35	16	1	34	14	1.0	matched
1	35	17	1	34	15	0.828	matched
1	35	18	1	34	16	1.0	matched
1	35	19	1	34	17	0.872	matched
1	35	20	1	34	18	1.0	matched
1	35	21	1	34	19	1.0	matched
1	35	22	1	34	20	1.0	matched
1	36	1	1	35	1	0.816	matched
1	36	2	1	35	2	0.702	matched
1	36	3					southern_only
1	36	4					southern_only
1	36	5					southern_only
1	36	6					southern_only
1	36	7					southern_only
1	36	8					southern_only
1	36	9	1	35	9	0.67	matched
1	36	10	1	35	10	1.0	matched
1	36	11	1	35	11	0.885	matched
1	36	12	1	35	12	1.0	matched
1	36	13	1	35	13	1.0	matched
1	36	14	1	35	14	1.0	matched
1	36	15	1	35	15	0.837	matched
1	36	16	1	35	16	0.776	matched
1	36	17	1	35	17	0.765	matched
1	36	18	1	35	18	0.52	matched
1	36	19					southern_only
1	36	20					southern_only
1	36	21					southern_only
1	36	22	1	35	21	0.664	matched
1	36	23	1	35	22	1.0	matched
1	36	24	1	35	23	1.0	matched
1	36	25	1	35	24	0.882	matched
1	36	26	1	35	25	1.0	matched
1	36	27	1	35	26	1.0	matched
1	37	1	1	36	1	0.453	fuzzy
1	37	2	1	36	2	0.753	matched
1	37	3	1	36	3	0.875	matched
1	37	4	1	36	4	1.0	matched
1	37	5	1	36	5	1.0	matched
1	37	6	1	36	6	0.8	matched
1	37	7	1	36	7	0.865	matched
1	37	8	1	36	8	1.0	matched
1	37	9	1	36	9	1.0	matched
1	37	10	1	36	10	0.899	matched
1	37	11	1	36	11	1.0	matched
1	37	12	1	36	12	1.0	matched
1	37	13	1	36	13	1.0	matched
1	37	14	1	36	14	1.0	matched
1	37	15	1	36	15	0.479	fuzzy
1	37	16					southern_only
1	37	17					southern_only
1	37	18					southern_only
1	37	19	1	36	19	0.356	fuzzy
1	37	20	1	36	20	0.493	fuzzy
1	37	21	1	36	21	1.0	matched
1	37	22	1	36	22	0.649	matched
1	37	23	1	36	23	1.0	matched
1	37	24	1	36	24	1.0	matched
1	37	25	1	36	25	0.938	matched
1	37	26	1	36	26	0.859	matched
1	37	27	1	36	27	0.8	matched
1	37	28	1	36	28	1.0	matched
1	37	29	1	36	29	1.0	matched
1	37	30	1	36	30	0.671	matched
1	37	31	1	36	31	1.0	matched
1	37	32					southern_only
1	38	1	1	37	1	1.0	matched
1	38	2	1	37	2	0.84	matched
1	38	3	1	37	3	1.0	matched
1	38	4	1	37	4	0.418	fuzzy
1	38	5	1	37	5	0.852	matched
1	38	6	1	37	6	1.0	matched
1	38	7	1	37	7	1.0	matched
1	38	8	1	37	8	0.879	matched
1	38	9	1	37	9	0.622	matched
1	38	10	1	37	10	1.0	matched
1	38	11	1	37	11	1.0	matched
1	38	12	1	37	12	1.0	matched
1	38	13	1	37	13	1.0	matched
1	38	14	1	37	14	1.0	matched
1	38	15	1	37	15	0.895	matched
1	38	16	1	37	16	1.0	matched
1	38	17	1	37	17	1.0	matched
1	38	18	1	37	18	1.0	matched
1	38	19	1	37	19	1.0	matched
1	38	20	1	37	20	0.641	matched
1	38	21					southern_only
1	38	22					southern_only
1	38	23	1	37	22	0.359	fuzzy
1	38	24	1	37	24	0.682	matched
1	39	1	1	38	1	1.0	matched
1	39	2	1	38	2	0.9	matched
1	39	3					southern_only
1	39	4					southern_only
1	39	5	1	38	5	0.366	fuzzy
1	39	6	1	38	6	0.377	fuzzy
1	39	7					southern_only
1	39	8	1	38	8	0.355	fuzzy
1	39	9					southern_only
1	39	10	1	38	9	0.355	fuzzy
1	39	11					southern_only
1	39	12	1	38	12	0.352	fuzzy
1	39	13					southern_only
1	39	14	1	38	13	0.396	fuzzy
1	39	15					southern_only
1	39	16	1	38	16	0.357	fuzzy
1	39	17	1	38	17	0.353	fuzzy
1	39	18					southern_only
1	39	19					southern_only
1	39	20					southern_only
1	39	21	1	38	20	0.358	fuzzy
1	39	22					southern_only
1	39	23					southern_only
1	39	24	1	38	23	0.394	fuzzy
1	39	25	1	38	24	0.36	fuzzy
1	39	26	1	38	26	0.351	fuzzy
1	40	1	1	39	1	0.9	matched
1	40	2					southern_only
1	40	3					southern_only
1	40	4	1	39	3	0.848	matched
1	40	5	1	39	4	0.902	matched
1	40	6	1	39	5	0.863	matched
1	40	7	1	39	6	1.0	matched
1	40	8	1	39	7	0.8	matched
1	40	9	1	39	8	1.0	matched
1	40	10	1	39	9	1.0	matched
1	40	11	1	39	10	0.765	matched
1	40	12	1	39	11	0.859	matched
1	40	13	1	39	12	1.0	matched
1	40	14	1	39	13	0.896	matched
1	40	15	1	39	14	1.0	matched
1	40	16	1	39	15	0.872	matched
1	40	17	1	39	16	1.0	matched
1	40	18	1	39	17	0.81	matched
1	40	19	1	39	18	0.88	matched
1	40	20	1	39	19	1.0	matched
1	40	21	1	39	20	0.875	matched
1	40	22	1	39	21	1.0	matched
1	40	23	1	39	22	1.0	matched
1	40	24	1	39	23	1.0	matched
1	40	25					southern_only
1	40	26					southern_only
1	40	27					southern_only
1	40	28					southern_only
1	40	29	1	39	26	0.368	fuzzy
1	40	30	1	39	28	0.706	matched
1	41	1	1	40	1	1.0	matched
1	41	2	1	40	2	1.0	matched
1	41	3	1	40	3	1.0	matched
1	41	4	1	40	4	1.0	matched
1	41	5	1	40	5	1.0	matched
1	41	6	1	40	6	1.0	matched
1	41	7	1	40	7	0.892	matched
1	41	8	1	40	8	1.0	matched
1	41	9	1	40	9	0.646	matched
1	41	10	1	40	10	1.0	matched
1	41	11	1	40	11	1.0	matched
1	41	12	1	40	12	1.0	matched
1	41	13	1	40	13	1.0	matched
1	41	14	1	40	14	1.0	matched
1	41	15	1	40	15	0.426	fuzzy
1	41	16	1	40	16	1.0	matched
1	41	17	1	40	17	1.0	matched
1	41	18	1	40	18	1.0	matched
1	41	19					southern_only
1	41	20	1	40	20	0.598	matched
1	41	21	1	40	21	0.899	matched
1	41	22	1	40	22	1.0	matched
1	41	23	1	40	23	1.0	matched
1	41	24	1	40	24	0.912	matched
1	41	25	1	40	25	1.0	matched
1	41	26	1	40	26	1.0	matched
1	42	1	1	41	1	1.0	matched
1	42	2	1	41	2	1.0	matched
1	42	3	1	41	3	0.762	matched
1	42	4	1	41	4	1.0	matched
1	42	5	1	41	5	1.0	matched
1	42	6	1	41	6	1.0	matched
1	42	7	1	41	7	1.0	matched
1	42	8	1	41	8	1.0	matched
1	42	9	1	41	9	1.0	matched
1	42	10	1	41	10	0.899	matched
1	42	11	1	41	11	0.893	matched
1	42	12					southern_only
1	42	13	1	41	12	0.361	fuzzy
1	42	14	1	41	13	0.393	fuzzy
1	42	15	1	41	14	1.0	matched
1	42	16	1	41	15	0.722	matched
1	42	17	1	41	16	0.671	matched
1	42	18	1	41	17	0.9	matched
1	42	19	1	41	18	1.0	matched
1	42	20	1	41	19	0.593	matched
1	42	21	1	41	20	1.0	matched
1	42	22	1	41	21	1.0	matched
1	42	23	1	41	22	0.797	matched
1	42	24	1	41	23	0.762	matched
1	42	25	1	41	24	0.915	matched
1	43	1	1	42	1	0.735	matched
1	43	2	1	42	2	1.0	matched
1	43	3	1	42	3	1.0	matched
1	43	4	1	42	4	0.702	matched
1	43	5					southern_only
1	43	6					southern_only
1	43	7					southern_only
1	43	8					southern_only
1	43	9	1	42	5	0.744	matched
1	43	10					southern_only
1	43	11					southern_only
1	43	12					southern_only
1	43	13					southern_only
1	43	14					southern_only
1	43	15					southern_only
1	43	16	1	42	7	0.372	fuzzy
1	43	17					southern_only
1	43	18	1	42	9	0.367	fuzzy
1	43	19					southern_only
1	43	20	1	42	11	0.384	fuzzy
1	43	21					southern_only
1	43	22					southern_only
1	43	23	1	42	13	0.353	fuzzy
1	43	24	1	42	14	0.395	fuzzy
1	43	25					southern_only
1	43	26					southern_only
1	43	27	1	42	17	0.479	fuzzy
1	43	28					southern_only
1	43	29	1	42	19	0.457	fuzzy
1	43	30	1	42	21	0.359	fuzzy
1	43	31					southern_only
1	43	32	1	42	22	0.362	fuzzy
1	43	33	1	42	23	0.417	fuzzy
1	43	34					southern_only
1	43	35					southern_only
1	43	36					southern_only
1	43	37					southern_only
1	43	38					southern_only
1	43	39					southern_only
1	43	40					southern_only
1	43	41					southern_only
1	44	1	1	43	1	1.0	matched
1	44	2	1	43	2	1.0	matched
1	44	3	1	43	3	1.0	matched
1	44	4	1	43	4	0.667	matched
1	44	5	1	43	5	0.844	matched
1	44	6	1	43	6	0.77	matched
1	44	7	1	43	7	1.0	matched
1	44	8	1	43	8	1.0	matched
1	44	9	1	43	9	0.855	matched
1	44	10	1	43	10	0.89	matched
1	44	11	1	43	11	1.0	matched
1	44	12	1	43	12	1.0	matched
1	44	13	1	43	13	0.872	matched
1	44	14	1	43	14	0.783	matched
1	44	15	1	43	15	1.0	matched
1	44	16	1	43	16	1.0	matched
1	44	17	1	43	17	0.587	matched
1	44	18					southern_only
1	44	19	1	43	18	0.705	matched
1	44	20	1	43	19	0.897	matched
1	44	21	1	43	20	0.364	fuzzy
1	44	22					southern_only
1	44	23					southern_only
1	45	1	1	44	1	1.0	matched
1	45	2	1	44	2	0.875	matched
1	45	3					southern_only
1	45	4	1	44	3	0.75	matched
1	45	5	1	44	4	0.652	matched
1	45	6					southern_only
1	45	7	1	44	6	0.682	matched
1	45	8	1	44	7	0.648	matched
1	45	9	1	44	8	0.873	matched
1	45	10	1	44	9	1.0	matched
1	45	11	1	44	10	1.0	matched
1	45	12	1	44	11	0.896	matched
1	45	13	1	44	12	0.895	matched
1	45	14	1	44	13	0.85	matched
1	45	15	1	44	14	1.0	matched
1	45	16	1	44	15	0.727	matched
1	45	17	1	44	16	0.867	matched
1	45	18	1	44	17	1.0	matched
1	45	19					southern_only
1	45	20					southern_only
1	45	21					southern_only
1	45	22					southern_only
1	45	23					southern_only
1	45	24					southern_only
1	45	25					southern_only
1	45	26					southern_only
1	45	27					southern_only
1	45	28					southern_only
1	45	29					southern_only
1	45	30					southern_only
1	45	31					southern_only
1	45	32					southern_only
1	45	33	1	44	18	0.676	matched
1	45	34	1	44	19	0.909	matched
1	45	35	1	44	20	0.7	matched
1	45	36					southern_only
1	45	37					southern_only
1	45	38	1	44	23	1.0	matched
1	45	39	1	44	24	1.0	matched
1	45	40	1	44	25	1.0	matched
1	45	41					southern_only
1	45	42					southern_only
1	45	43					southern_only
1	45	44	1	44	26	0.908	matched
1	45	45	1	44	27	0.713	matched
1	46	1	1	45	1	1.0	matched
1	46	2	1	45	2	1.0	matched
1	46	3	1	45	3	0.836	matched
1	46	4	1	45	4	1.0	matched
1	46	5	1	45	5	1.0	matched
1	46	6	1	45	6	1.0	matched
1	46	7	1	45	7	0.831	matched
1	46	8	1	45	8	0.883	matched
1	46	9	1	45	9	1.0	matched
1	46	10	1	45	10	1.0	matched
1	46	11	1	45	11	1.0	matched
1	46	12	1	45	12	0.747	matched
1	46	13	1	45	13	1.0	matched
1	46	14	1	45	14	0.924	matched
1	46	15					southern_only
1	46	16	1	45	15	0.5	matched
1	46	17	1	45	16	0.872	matched
1	46	18	1	45	17	0.614	matched
1	46	19	1	45	18	1.0	matched
1	46	20	1	45	19	1.0	matched
1	46	21	1	45	20	0.808	matched
1	46	22	1	45	21	1.0	matched
1	46	23	1	45	22	0.905	matched
1	47	1	1	46	1	1.0	matched
1	47	2	1	46	2	0.718	matched
1	47	3	1	46	3	0.795	matched
1	47	4	1	46	4	0.905	matched
1	47	5	1	46	5	0.785	matched
1	47	6	1	46	6	0.477	fuzzy
1	47	7					southern_only
1	47	8					southern_only
1	47	9					southern_only
1	47	10					southern_only
1	47	11					southern_only
1	47	12	1	46	12	0.484	fuzzy
1	47	13	1	46	13	1.0	matched
1	47	14	1	46	14	1.0	matched
1	47	15	1	46	15	1.0	matched
1	47	16	1	46	16	1.0	matched
1	47	17	1	46	17	0.807	matched
1	47	18	1	46	18	1.0	matched
1	47	19	1	46	19	0.719	matched
1	47	20	1	46	20	0.889	matched
1	47	21	1	46	21	1.0	matched
1	47	22	1	46	22	1.0	matched
1	48	1	1	47	1	1.0	matched
1	48	2	1	49	17	1.0	moved
1	48	3	1	49	18	0.936	moved
1	48	4	1	49	19	1.0	moved
1	48	5	1	47	5	0.889	matched
1	48	6	1	47	6	1.0	matched
1	48	7	1	47	7	0.706	matched
1	48	8	1	47	8	0.637	matched
1	48	9	1	47	9	1.0	matched
1	48	10	1	47	10	1.0	matched
1	48	11	1	47	11	0.9	matched
1	48	12	1	47	12	0.846	matched
1	48	13	1	47	13	1.0	matched
1	48	14	1	47	14	1.0	matched
1	48	15	1	47	15	0.897	matched
1	48	16	1	47	16	0.847	matched
1	48	17	1	47	17	0.75	matched
1	48	18	1	47	18	0.897	matched
1	48	19	1	47	19	1.0	matched
1	48	20	1	47	20	0.6	matched
1	48	21					southern_only
1	48	22					southern_only
1	48	23	1	47	22	0.355	fuzzy
1	48	24	1	47	23	0.658	matched
1	48	25	1	47	24	0.5	matched
1	48	26	1	47	25	1.0	matched
1	48	27	1	47	26	0.897	matched
1	48	28	1	47	27	1.0	matched
1	48	29	1	47	28	0.686	matched
1	48	30	1	47	29	1.0	matched
1	48	31	1	47	30	0.85	matched
1	48	32	1	47	31	1.0	matched
1	48	33	1	47	32	1.0	matched
1	49	1	1	48	1	0.562	matched
1	49	2	1	48	2	1.0	matched
1	49	3	1	48	3	1.0	matched
1	49	4	1	48	4	0.67	matched
1	49	5	1	48	5	0.9	matched
1	49	6	1	48	6	1.0	matched
1	49	7	1	48	7	0.676	matched
1	49	8	1	48	8	0.896	matched
1	49	9	1	48	9	1.0	matched
1	49	10	1	48	10	0.905	matched
1	49	11	1	48	11	1.0	matched
1	49	12	1	48	12	1.0	matched
1	49	13	1	48	13	1.0	matched
1	49	14	1	48	14	0.638	matched
1	49	15	1	48	15	1.0	matched
1	49	16	1	48	16	1.0	matched
1	49	17					southern_only
1	49	18	1	48	18	0.717	matched
1	49	19	1	48	19	0.753	matched
1	49	20	1	48	20	1.0	matched
1	49	22	1	48	22	1.0	matched
1	49	23					southern_only
1	50	1	1	49	1	1.0	matched
1	50	2	1	49	2	1.0	matched
1	50	3	1	49	3	1.0	matched
1	50	4	1	49	4	0.863	matched
1	50	5	1	49	5	1.0	matched
1	50	6	1	49	6	0.568	matched
1	50	7					southern_only
1	50	8					southern_only
1	50	9					southern_only
1	50	10					southern_only
1	50	11	1	49	10	0.355	fuzzy
1	50	12					southern_only
1	50	13					southern_only
1	50	14	1	49	13	0.361	fuzzy
1	50	15					southern_only
1	50	16					southern_only
1	50	17					southern_only
1	50	18	1	49	18	0.635	matched
1	50	19	1	49	19	1.0	matched
1	50	20	1	49	20	1.0	matched
1	50	21	1	49	21	1.0	matched
1	50	22	1	49	22	0.759	matched
1	50	23	1	49	23	0.872	matched
1	50	24	1	49	24	1.0	matched
1	50	25	1	49	25	1.0	matched
1	51	1	1	50	1	1.0	matched
1	51	2	1	50	2	0.899	matched
1	51	3	1	50	3	0.975	matched
1	51	4	1	50	4	1.0	matched
1	51	5	1	50	5	1.0	matched
1	51	6	1	50	6	0.654	matched
1	51	7	1	50	7	0.8	matched
1	51	8	1	50	8	1.0	matched
1	51	9	1	50	9	0.824	matched
1	51	10	1	50	10	0.899	matched
1	51	11	1	50	11	0.897	matched
1	51	12	1	50	12	1.0	matched
1	51	13	1	50	13	1.0	matched
1	51	14	1	50	14	1.0	matched
1	51	15	1	50	15	1.0	matched
1	51	16	1	50	16	0.738	matched
1	51	17	1	50	17	0.771	matched
1	51	18	1	50	18	1.0	matched
1	51	19	1	50	19	1.0	matched
1	51	20	1	50	20	1.0	matched
1	51	21	1	50	21	1.0	matched
1	51	22	1	50	22	1.0	matched
1	51	23	1	50	23	0.833	matched
1	51	24	1	50	24	0.912	matched
1	51	25	1	50	25	0.908	matched
1	51	26	1	50	26	0.908	matched
1	51	27	1	50	27	0.774	matched
1	51	28	1	50	28	0.585	matched
1	52	1	1	51	1	0.933	matched
1	52	2	1	51	2	1.0	matched
1	52	3	1	51	3	1.0	matched
1	52	4	1	51	4	0.877	matched
1	52	5	1	51	5	0.973	matched
1	52	6	1	51	6	1.0	matched
1	52	7	1	51	7	1.0	matched
1	52	8	1	51	8	1.0	matched
1	52	9	1	51	9	0.805	matched
1	52	10	1	51	10	0.971	matched
1	52	11	1	51	11	0.685	matched
1	52	12	1	51	12	1.0	matched
1	52	13	1	51	13	1.0	matched
1	52	14	1	51	14	0.854	matched
1	52	15	1	51	15	1.0	matched
1	52	16	1	51	16	1.0	matched
1	52	17	1	51	17	0.786	matched
1	52	18	1	51	18	1.0	matched
1	52	19	1	51	19	1.0	matched
1	52	20	1	51	20	0.728	matched
1	52	21	1	51	21	1.0	matched
1	52	22	1	51	22	0.892	matched
1	52	23	1	51	23	1.0	matched
1	53	1	1	52	1	0.853	matched
1	53	2	1	52	2	1.0	matched
1	53	3	1	52	3	1.0	matched
1	53	4	1	52	4	0.78	matched
1	53	5	1	52	5	0.659	matched
1	53	6	1	52	6	1.0	matched
1	53	7	1	52	7	0.877	matched
1	53	8	1	52	8	1.0	matched
1	53	9	1	52	9	0.67	matched
1	53	10					southern_only
1	53	11	1	52	10	0.361	fuzzy
1	53	12					southern_only
1	53	13	1	52	13	0.35	fuzzy
1	53	14					southern_only
1	53	15	1	52	14	0.356	fuzzy
1	53	16					southern_only
1	53	17					southern_only
1	53	18	1	52	18	0.39	fuzzy
1	53	19	1	52	19	0.67	matched
1	53	20	1	52	20	1.0	matched
1	53	21					southern_only
1	53	22	1	52	21	0.895	matched
1	53	23	1	52	22	1.0	matched
1	53	24	1	52	23	0.908	matched
1	53	25	1	52	24	0.857	matched
1	54	1	1	53	1	1.0	matched
1	54	2	1	53	2	1.0	matched
1	54	3	1	53	3	1.0	matched
1	54	4	1	53	4	1.0	matched
1	54	5	1	53	5	0.905	matched
1	54	6	1	53	6	0.908	matched
1	54	7	1	53	7	0.84	matched
1	54	8	1	53	8	0.904	matched
1	54	9	1	53	9	0.899	matched
1	54	10	1	53	10	1.0	matched
1	54	11	1	53	11	1.0	matched
1	54	12	1	53	12	0.782	matched
1	54	13	1	53	13	0.838	matched
1	54	14	1	53	14	1.0	matched
1	54	15	1	53	15	1.0	matched
1	54	16	1	53	16	0.86	matched
