key1_slp1	key2_accented	iast	form_key	case_class	L	pc	source_xml	in_master
nAwyanilaya	na1t2yanilaya	nāṭyanilaya	nāṭyanilaya	grade	16565	229-1	SCH-grade-12427_cases.xml	0
nAwyayoktar	na1t2yayoktar	nāṭyayoktar	nāṭyayoktar	grade	16566	229-1	SCH-grade-12427_cases.xml	0
nAwyavidyADara	Na1t2yavidya1dhara	nāṭyavidyādhara	nāṭyavidyādhara	grade	16567	229-1	SCH-grade-12427_cases.xml	0
nAqiMDama	na1d2im2dhama	nāḍiṃdhama	nāḍindhama	grade	16568	229-1	SCH-grade-12427_cases.xml	1
nAqIjaNgHa	na1d2i1jan3gh2a	nāḍījaṅgḥa	nāḍījangḥa	grade	16570	229-1	SCH-grade-12427_cases.xml	0
nAqIdarSana	na1d2i1dars4ana	nāḍīdarśana	nāḍīdarśana	grade	16571	229-2	SCH-grade-12427_cases.xml	0
nAqIdvaya	na1d2i1dvaya	nāḍīdvaya	nāḍīdvaya	grade	16572	229-2	SCH-grade-12427_cases.xml	0
nATamah	na1thamah	nāthamah	nāthamah	grade	16591	229-2	SCH-grade-12427_cases.xml	0
nATahari	na1thahari	nāthahari	nāthahari	grade	16592	229-2	SCH-grade-12427_cases.xml	1
nAdada	na1dada	nādada	nādada	grade	16593	229-2	SCH-grade-12427_cases.xml	0
nAdinI	na1dini1	nādinī	nādinī	grade	16594	229-2	SCH-grade-12427_cases.xml	1
nAnAmuKa	na1na1mukha	nānāmukha	nānāmukha	grade	16608	229-3	SCH-grade-12427_cases.xml	0
nAnAmuKam	na1na1mukham	nānāmukham	nānāmukham	grade	16609	229-3	SCH-grade-12427_cases.xml	0
nAnASa	na1na1s4a	nānāśa	nānāśa	grade	16614	229-3	SCH-grade-12427_cases.xml	0
nAnASara	na1na1s4ara	nānāśara	nānāśara	grade	16615	229-3	SCH-grade-12427_cases.xml	0
nAndIka	na1ndi1ka	nāndīka	nāndīka	grade	16618	230-1	SCH-grade-12427_cases.xml	1
nApatya	[°na1patya	nāpatya	nāpatya	grade	16620	230-1	SCH-grade-12427_cases.xml	0
nABigiri	Na1bhigiri	nābhigiri	nābhigiri	grade	16624	230-1	SCH-grade-12427_cases.xml	0
nABipadma	na1bhipadma	nābhipadma	nābhipadma	grade	16626	230-1	SCH-grade-12427_cases.xml	0
nABya	na1bhya	nābhya	nābhya	grade	16627	230-1	SCH-grade-12427_cases.xml	1
nAma	na1ma	nāma	nāma	grade	16628	230-1	SCH-grade-12427_cases.xml	1
nAmakfta	na1makr2ta	nāmakṛta	nāmakṛta	grade	16629	230-1	SCH-grade-12427_cases.xml	0
nAmagrAham	na1magra1ham	nāmagrāham	nāmagrāham	grade	16630	230-1	SCH-grade-12427_cases.xml	1
nAmAvalI	na1ma1vali1	nāmāvalī	nāmāvalī	grade	16636	230-1	SCH-grade-12427_cases.xml	1
nAyaka	na1yaka	nāyaka	nāyaka	grade	16638	230-1	SCH-grade-12427_cases.xml	1
nAyakI	na1yaki1	nāyakī	nāyakī	grade	16639	230-1	SCH-grade-12427_cases.xml	0
nAyakIBUta	na1yaki1bhu1ta	nāyakībhūta	nāyakībhūta	grade	16640	230-1	SCH-grade-12427_cases.xml	0
nArakayoDa	na1rakayodha	nārakayodha	nārakayodha	grade	16642	230-2	SCH-grade-12427_cases.xml	0
nArAcavErocana	Na1ra1cavairocana	nārācavairocana	nārācavairocana	grade	16644	230-2	SCH-grade-12427_cases.xml	0
nArozwa	na1ros2t2a	nāroṣṭa	nāroṣṭa	grade	16649	230-2	SCH-grade-12427_cases.xml	0
nArozwra	na1ros2t2ra	nāroṣṭra	nāroṣṭra	grade	16650	230-2	SCH-grade-12427_cases.xml	0
nArozwrakarman	na1ros2t2rakarman	nāroṣṭrakarman	nāroṣṭrakarman	grade	16651	230-2	SCH-grade-12427_cases.xml	0
nArpata	na1rpata	nārpata	nārpata	grade	16652	230-2	SCH-grade-12427_cases.xml	0
nArpatya	na1rpatya	nārpatya	nārpatya	grade	16653	230-2	SCH-grade-12427_cases.xml	1
nAlakartana	na1lakartana	nālakartana	nālakartana	grade	16657	230-2	SCH-grade-12427_cases.xml	0
nAlapadma	na1lapadma	nālapadma	nālapadma	grade	16658	230-2	SCH-grade-12427_cases.xml	0
nAlika	na1lika	nālika	nālika	grade	16660	230-2	SCH-grade-12427_cases.xml	1
nAlikA	na1lika1	nālikā	nālikā	grade	16661	230-2	SCH-grade-12427_cases.xml	1
nAlikera	na1likera	nālikera	nālikera	grade	16662	230-3	SCH-grade-12427_cases.xml	1
nAlina	na1lina	nālina	nālina	grade	16663	230-3	SCH-grade-12427_cases.xml	0
nAlI	na1li1	nālī	nālī	grade	16664	230-3	SCH-grade-12427_cases.xml	1
nAlIvAhika	na1li1va1hika	nālīvāhika	nālīvāhika	grade	16668	230-3	SCH-grade-12427_cases.xml	1
nAvaDyakza	na1vadhyaks2a	nāvadhyakṣa	nāvadhyakṣa	grade	16669	230-3	SCH-grade-12427_cases.xml	0
nAvfta	na1vr2ta	nāvṛta	nāvṛta	grade	16670	230-3	SCH-grade-12427_cases.xml	1
nASikA	na1s4ika1	nāśikā	nāśikā	grade	16673	230-3	SCH-grade-12427_cases.xml	0
nASiYja	na1s4in5ja	nāśiñja	nāśinja	grade	16674	230-3	SCH-grade-12427_cases.xml	0
nAsAroka	na1sa1roka	nāsāroka	nāsāroka	grade	16680	230-3	SCH-grade-12427_cases.xml	0
nAsIra	na1si1ra	nāsīra	nāsīra	grade	16682	230-3	SCH-grade-12427_cases.xml	1
nAstika	na1stika	nāstika	nāstika	grade	16683	230-3	SCH-grade-12427_cases.xml	1
nAstikatA	na1stikata1	nāstikatā	nāstikatā	grade	16684	230-3	SCH-grade-12427_cases.xml	1
niHpitfka	nih2pitr2ka	niḥpitṛka	niḥpitṛka	grade	16685	230-3	SCH-grade-12427_cases.xml	0
nikawa	nikat2a	nikaṭa	nikaṭa	grade	16686	230-3	SCH-grade-12427_cases.xml	1
nikawatA	nikat2ata1	nikaṭatā	nikaṭatā	grade	16687	230-3	SCH-grade-12427_cases.xml	0
nikaraRa	nikaran2a	nikaraṇa	nikarana	grade	16688	230-3	SCH-grade-12427_cases.xml	0
nikaramba	nikaramba	nikaramba	nikaramba	grade	16689	231-1	SCH-grade-12427_cases.xml	0
nikAca	nika1ca	nikāca	nikāca	grade	16693	231-1	SCH-grade-12427_cases.xml	0
nikAryatA	nika1ryata1	nikāryatā	nikāryatā	grade	16696	231-1	SCH-grade-12427_cases.xml	0
nikuYcana	nikun5cana	nikuñcana	nikuncana	grade	16698	231-1	SCH-grade-12427_cases.xml	1
nikuYja	nikun5ja	nikuñja	nikunja	grade	16699	231-1	SCH-grade-12427_cases.xml	1
nikftti	nikr2tti	nikṛtti	nikṛtti	grade	16704	231-1	SCH-grade-12427_cases.xml	0
nikfzwatva	nikr2s2t2atva	nikṛṣṭatva	nikṛṣṭatva	grade	16706	231-1	SCH-grade-12427_cases.xml	0
niketin	niketin	niketin	niketin	grade	16707	231-1	SCH-grade-12427_cases.xml	0
nikoca	nikoca	nikoca	nikoca	grade	16708	231-1	SCH-grade-12427_cases.xml	1
niKilataH	nikhilatah2	nikhilataḥ	nikhilata	grade	16714	231-2	SCH-grade-12427_cases.xml	0
nigadyAgama	nigadya1gama	nigadyāgama	nigadyāgama	grade	16717	231-2	SCH-grade-12427_cases.xml	0
nigamagrAma	nigamagra1ma	nigamagrāma	nigamagrāma	grade	16718	231-2	SCH-grade-12427_cases.xml	0
nigrahaBawwa	nigrahabhat2t2a	nigrahabhaṭṭa	nigrahabhaṭṭa	grade	16723	231-2	SCH-grade-12427_cases.xml	0
niGfzwA	nighr2s2t2a1	nighṛṣṭā	nighṛṣṭā	grade	16726	231-2	SCH-grade-12427_cases.xml	0
niGnAyamAna	nighna1yama1na	nighnāyamāna	nighnāyamāna	grade	16727	231-2	SCH-grade-12427_cases.xml	0
nicayakarma	nicayakarma	nicayakarma	nicayakarma	grade	16728	231-2	SCH-grade-12427_cases.xml	0
nicala	nicala	nicala	nicala	grade	16730	231-2	SCH-grade-12427_cases.xml	0
nicAyika	nica1yika	nicāyika	nicāyika	grade	16731	231-2	SCH-grade-12427_cases.xml	0
nicolaka	nicolaka	nicolaka	nicolaka	grade	16734	231-2	SCH-grade-12427_cases.xml	1
nijaguptA	nijagupta1	nijaguptā	nijaguptā	grade	16736	231-2	SCH-grade-12427_cases.xml	0
nijatA	nijata1	nijatā	nijatā	grade	16737	231-2	SCH-grade-12427_cases.xml	0
nijaruci	nijaruci	nijaruci	nijaruci	grade	16738	231-2	SCH-grade-12427_cases.xml	0
nitara	nitara	nitara	nitara	grade	16744	231-3	SCH-grade-12427_cases.xml	1
nityajAgarUka	nityaja1garu1ka	nityajāgarūka	nityajāgarūka	grade	16746	231-3	SCH-grade-12427_cases.xml	0
nityamaRqita	Nityaman2d2ita	nityamaṇḍita	nityamanḍita	grade	16748	231-3	SCH-grade-12427_cases.xml	0
nityasaMBava	nityasam2bhava	nityasaṃbhava	nityasambhava	grade	16751	231-3	SCH-grade-12427_cases.xml	0
nidAGaraSmi	nida1gharas4mi	nidāgharaśmi	nidāgharaśmi	grade	16755	231-3	SCH-grade-12427_cases.xml	0
nidAGarocis	nida1gharocis	nidāgharocis	nidāgharocis	grade	16757	231-3	SCH-grade-12427_cases.xml	0
nidAna	nida1na	nidāna	nidāna	grade	16759	231-3	SCH-grade-12427_cases.xml	1
nidAnay	nida1nay	nidānay	nidānay	grade	16760	231-3	SCH-grade-12427_cases.xml	0
nidigDa	nidigdha	nidigdha	nidigdha	grade	16761	231-3	SCH-grade-12427_cases.xml	1
nidrAkalaSa	nidra1kalas4a	nidrākalaśa	nidrākalaśa	grade	16764	231-3	SCH-grade-12427_cases.xml	0
nidrAga	nidra1ga	nidrāga	nidrāga	grade	16765	231-3	SCH-grade-12427_cases.xml	0
nidrAyita	nidra1yita	nidrāyita	nidrāyita	grade	16766	231-3	SCH-grade-12427_cases.xml	0
nidrAvant	nidra1vant	nidrāvant	nidrāvant	grade	16767	231-3	SCH-grade-12427_cases.xml	0
nidrASabda	nidra1s4abda	nidrāśabda	nidrāśabda	grade	16768	231-3	SCH-grade-12427_cases.xml	0
niDanayati	nidhanayati	nidhanayati	nidhanayati	grade	16769	231-3	SCH-grade-12427_cases.xml	0
niDAnIkfta	nidha1ni1kr2ta	nidhānīkṛta	nidhānīkṛta	grade	16772	232-1	SCH-grade-12427_cases.xml	0
niDAyaka	nidha1yaka	nidhāyaka	nidhāyaka	grade	16773	232-1	SCH-grade-12427_cases.xml	0
niDuvana	nidhuvana	nidhuvana	nidhuvana	grade	16778	232-1	SCH-grade-12427_cases.xml	1
niDyaYjanOzaDImUla	nidhyan5janaus2adhi1mu1la	nidhyañjanauṣadhīmūla	nidhyanjanauṣadhīmūla	grade	16779	232-1	SCH-grade-12427_cases.xml	0
ninaMsu	ninam2su	ninaṃsu	ninansu	grade	16783	232-1	SCH-grade-12427_cases.xml	0
nindAvant	ninda1vant	nindāvant	nindāvant	grade	16784	232-1	SCH-grade-12427_cases.xml	0
nipaWana	nipat2hana	nipaṭhana	nipaṭhana	grade	16788	232-1	SCH-grade-12427_cases.xml	1
nipAjIva	nipa1ji1va	nipājīva	nipājīva	grade	16789	232-1	SCH-grade-12427_cases.xml	0
nipIqana	nipi1d2ana	nipīḍana	nipīḍana	grade	16793	232-1	SCH-grade-12427_cases.xml	1
nipuRikA	Nipun2ika1	nipuṇikā	nipunikā	grade	16794	232-1	SCH-grade-12427_cases.xml	1
nibanDaka	nibandhaka	nibandhaka	nibandhaka	grade	16795	232-2	SCH-grade-12427_cases.xml	1
nibanDapustaka	nibandhapustaka	nibandhapustaka	nibandhapustaka	grade	16796	232-2	SCH-grade-12427_cases.xml	0
nibiqIBUta	nibid2i1bhu1ta	nibiḍībhūta	nibiḍībhūta	grade	16797	232-2	SCH-grade-12427_cases.xml	0
nibirISa	nibiri1s4a	nibirīśa	nibirīśa	grade	16798	232-2	SCH-grade-12427_cases.xml	0
niBftayati	nibhr2tay(ati)	nibhṛtayati	nibhṛtayati	grade	16801	232-2	SCH-grade-12427_cases.xml	0
niBrAntitA	nibhra1ntita1	nibhrāntitā	nibhrāntitā	grade	16803	232-2	SCH-grade-12427_cases.xml	0
nimA	nima1	nimā	nimā	grade	16805	232-2	SCH-grade-12427_cases.xml	1
nimitaka	nimitaka	nimitaka	nimitaka	grade	16807	232-2	SCH-grade-12427_cases.xml	0
nimitta	nimitta	nimitta	nimitta	grade	16808	232-2	SCH-grade-12427_cases.xml	1
nimittamAtra	nimittama1tra	nimittamātra	nimittamātra	grade	16809	232-2	SCH-grade-12427_cases.xml	1
nimnIkfta	nimni1kr2ta	nimnīkṛta	nimnīkṛta	grade	16817	232-2	SCH-grade-12427_cases.xml	0
nimnonnatIkfta	nimnonnati1kr2ta	nimnonnatīkṛta	nimnonnatīkṛta	grade	16818	232-2	SCH-grade-12427_cases.xml	0
niyatakAlatva	niyataka1latva	niyatakālatva	niyatakālatva	grade	16819	232-2	SCH-grade-12427_cases.xml	0
niyati	niyati	niyati	niyati	grade	16820	232-2	SCH-grade-12427_cases.xml	1
niyantar	niyantar	niyantar	niyantar	grade	16821	232-3	SCH-grade-12427_cases.xml	1
niyamin	niyamin	niyamin	niyamin	grade	16822	232-3	SCH-grade-12427_cases.xml	0
niyamya	niyamya	niyamya	niyamya	grade	16823	232-3	SCH-grade-12427_cases.xml	1
niyAmaka	niya1maka	niyāmaka	niyāmaka	grade	16825	232-3	SCH-grade-12427_cases.xml	1
niyAmin	niya1min	niyāmin	niyāmin	grade	16826	232-3	SCH-grade-12427_cases.xml	0
niyogaka	niyogaka	niyogaka	niyogaka	grade	16827	232-3	SCH-grade-12427_cases.xml	1
niyogasTa	niyogastha	niyogastha	niyogastha	grade	16828	232-3	SCH-grade-12427_cases.xml	1
niyogIkfta	niyogi1kr2ta	niyogīkṛta	niyogīkṛta	grade	16829	232-3	SCH-grade-12427_cases.xml	0
nirakzara	Niraks2ara	nirakṣara	nirakṣara	grade	16830	232-3	SCH-grade-12427_cases.xml	1
niraticAra	niratica1ra	niraticāra	niraticāra	grade	16831	232-3	SCH-grade-12427_cases.xml	0
niranuka	[°niranuka	niranuka	niranuka	grade	16833	232-3	SCH-grade-12427_cases.xml	0
nirantaratA	nirantarata1	nirantaratā	nirantaratā	grade	16836	232-3	SCH-grade-12427_cases.xml	1
niranna	niranna	niranna	niranna	grade	16837	232-3	SCH-grade-12427_cases.xml	1
nirayati	niraya(ti)	nirayati	nirayati	grade	16840	232-3	SCH-grade-12427_cases.xml	0
niravatAra	niravata1ra	niravatāra	niravatāra	grade	16841	232-3	SCH-grade-12427_cases.xml	0
niravalambanatA	niravalambanata1	niravalambanatā	niravalambanatā	grade	16843	232-3	SCH-grade-12427_cases.xml	0
niravaSezatA	niravas4es2ata1	niravaśeṣatā	niravaśeṣatā	grade	16844	232-3	SCH-grade-12427_cases.xml	0
niraSri	niras4ri	niraśri	niraśri	grade	16845	232-3	SCH-grade-12427_cases.xml	0
nirastIkaraRa	nirasti1karan2a	nirastīkaraṇa	nirastīkarana	grade	16847	232-3	SCH-grade-12427_cases.xml	0
nirAkarizRu	nira1karis2n2u	nirākariṣṇu	nirākariṣnu	grade	16848	233-1	SCH-grade-12427_cases.xml	1
nirAkula	nira1kula	nirākula	nirākula	grade	16849	233-1	SCH-grade-12427_cases.xml	1
nirAkfti	nira1kr2ti	nirākṛti	nirākṛti	grade	16850	233-1	SCH-grade-12427_cases.xml	1
nirAcikIrzu	nira1ciki1rs2u	nirācikīrṣu	nirācikīrṣu	grade	16852	233-1	SCH-grade-12427_cases.xml	1
nirAtmakatA	nira1tmakata1	nirātmakatā	nirātmakatā	grade	16854	233-1	SCH-grade-12427_cases.xml	0
nirAdara	nira1dara	nirādara	nirādara	grade	16855	233-1	SCH-grade-12427_cases.xml	1
nirAdaraRa	nira1daran2a	nirādaraṇa	nirādarana	grade	16856	233-1	SCH-grade-12427_cases.xml	0
nirAmAyI	nira1ma1yi1	nirāmāyī	nirāmāyī	grade	16857	233-1	SCH-grade-12427_cases.xml	0
nirASana	nira1s4ana	nirāśana	nirāśana	grade	16861	233-1	SCH-grade-12427_cases.xml	0
nirASrava	nira1s4rava	nirāśrava	nirāśrava	grade	16862	233-1	SCH-grade-12427_cases.xml	0
nirAsa	nira1sa	nirāsa	nirāsa	grade	16863	233-1	SCH-grade-12427_cases.xml	1
nirIwa	niri1t2a	nirīṭa	nirīṭa	grade	16866	233-1	SCH-grade-12427_cases.xml	0
nirISa	niri1s4a	nirīśa	nirīśa	grade	16867	233-1	SCH-grade-12427_cases.xml	0
nirucCvAsam	nirucchva1sam	nirucchvāsam	nirucchvāsam	grade	16869	233-1	SCH-grade-12427_cases.xml	0
nirutkaRWa	nirutkan2t2ha	nirutkaṇṭha	nirutkanṭha	grade	16870	233-1	SCH-grade-12427_cases.xml	1
nirutsAraRa	nirutsa1ran2a	nirutsāraṇa	nirutsārana	grade	16871	233-1	SCH-grade-12427_cases.xml	0
nirupapluti	nirupapluti	nirupapluti	nirupapluti	grade	16874	233-2	SCH-grade-12427_cases.xml	0
nirupADi	nirupa1dhi	nirupādhi	nirupādhi	grade	16880	233-2	SCH-grade-12427_cases.xml	1
nireBa	nirebha	nirebha	nirebha	grade	16888	233-2	SCH-grade-12427_cases.xml	1
niroka	niroka	niroka	niroka	grade	16889	233-2	SCH-grade-12427_cases.xml	0
nirokajaWara	nirokajat2hara	nirokajaṭhara	nirokajaṭhara	grade	16890	233-2	SCH-grade-12427_cases.xml	0
niroDa	nirodha	nirodha	nirodha	grade	16893	233-2	SCH-grade-12427_cases.xml	1
nirguwa	nirgut2a	nirguṭa	nirguṭa	grade	16896	233-2	SCH-grade-12427_cases.xml	0
nirGarza	nirghars2a	nirgharṣa	nirgharṣa	grade	16898	233-2	SCH-grade-12427_cases.xml	0
nirGAwana	nirgha1t2ana	nirghāṭana	nirghāṭana	grade	16899	233-3	SCH-grade-12427_cases.xml	0
nirGAsa	nirgha1sa	nirghāsa	nirghāsa	grade	16901	233-3	SCH-grade-12427_cases.xml	0
nirjanAvasara	nirjana1vasara	nirjanāvasara	nirjanāvasara	grade	16902	233-3	SCH-grade-12427_cases.xml	0
nirjarataraMgavatI	nirjarataram2gavati1	nirjarataraṃgavatī	nirjaratarangavatī	grade	16903	233-3	SCH-grade-12427_cases.xml	0
nirjaradAsa	Nirjarada1sa	nirjaradāsa	nirjaradāsa	grade	16904	233-3	SCH-grade-12427_cases.xml	0
nirjaradviz	nirjaradvis2	nirjaradviṣ	nirjaradviṣ	grade	16905	233-3	SCH-grade-12427_cases.xml	0
nirjaranirJariRI	nirjaranirjharin2i1	nirjaranirjhariṇī	nirjaranirjharinī	grade	16906	233-3	SCH-grade-12427_cases.xml	0
nirjarapratiBU	nirjarapratibhu1	nirjarapratibhū	nirjarapratibhū	grade	16907	233-3	SCH-grade-12427_cases.xml	0
nirjararAja	nirjarara1ja	nirjararāja	nirjararāja	grade	16908	233-3	SCH-grade-12427_cases.xml	0
nirjalIkaraRa	nirjali1karan2a	nirjalīkaraṇa	nirjalīkarana	grade	16910	233-3	SCH-grade-12427_cases.xml	0
nirjigIzutA	nirjigi1s2uta1	nirjigīṣutā	nirjigīṣutā	grade	16912	233-3	SCH-grade-12427_cases.xml	0
nirjIva	nirji1va	nirjīva	nirjīva	grade	16913	233-3	SCH-grade-12427_cases.xml	1
nirRIti	nirn2i1ti	nirṇīti	nirnīti	grade	16918	233-3	SCH-grade-12427_cases.xml	0
nirdayatA	nirdayata1	nirdayatā	nirdayatā	grade	16920	233-3	SCH-grade-12427_cases.xml	0
nirdara	nirdara	nirdara	nirdara	grade	16921	233-3	SCH-grade-12427_cases.xml	1
nirdAkziRyam	nirda1ks2in2yam	nirdākṣiṇyam	nirdākṣinyam	grade	16923	234-1	SCH-grade-12427_cases.xml	0
nirDAraRa	nirdha1ran2a	nirdhāraṇa	nirdhārana	grade	16928	234-1	SCH-grade-12427_cases.xml	1
nirDyAma	nirdhya1ma	nirdhyāma	nirdhyāma	grade	16929	234-1	SCH-grade-12427_cases.xml	0
nirbanDatA	nirbandhata1	nirbandhatā	nirbandhatā	grade	16934	234-1	SCH-grade-12427_cases.xml	0
nirbalatva	nirbalatva	nirbalatva	nirbalatva	grade	16937	234-1	SCH-grade-12427_cases.xml	0
nirbIjatA	nirbi1jata1	nirbījatā	nirbījatā	grade	16939	234-1	SCH-grade-12427_cases.xml	0
nirbIjIkaraRa	nirbi1ji1karan2a	nirbījīkaraṇa	nirbījīkarana	grade	16940	234-1	SCH-grade-12427_cases.xml	0
nirBayatva	nirbhayatva	nirbhayatva	nirbhayatva	grade	16941	234-1	SCH-grade-12427_cases.xml	0
nirBAgin	nirbha1gin	nirbhāgin	nirbhāgin	grade	16944	234-1	SCH-grade-12427_cases.xml	0
nirBedana	nirbhedana	nirbhedana	nirbhedana	grade	16946	234-1	SCH-grade-12427_cases.xml	1
nirBojana	nirbhojana	nirbhojana	nirbhojana	grade	16947	234-1	SCH-grade-12427_cases.xml	0
nirBrAntitA	nirbhrantita1	nirbhrāntitā	nirbhrāntitā	grade	16948	234-1	SCH-grade-12427_cases.xml	0
nirmadIkfta	nirmadi1kr2ta	nirmadīkṛta	nirmadīkṛta	grade	16950	234-2	SCH-grade-12427_cases.xml	0
nirmaryAdatA	nirmarya1data1	nirmaryādatā	nirmaryādatā	grade	16951	234-2	SCH-grade-12427_cases.xml	0
nirmalita	nirmalita	nirmalita	nirmalita	grade	16953	234-2	SCH-grade-12427_cases.xml	0
nirmAna	nirma1na	nirmāna	nirmāna	grade	16956	234-2	SCH-grade-12427_cases.xml	1
nirmApaRa	nirma1pan2a	nirmāpaṇa	nirmāpana	grade	16957	234-2	SCH-grade-12427_cases.xml	0
nirmAlya	nirma1lya	nirmālya	nirmālya	grade	16958	234-2	SCH-grade-12427_cases.xml	1
nirmiti	nirmiti	nirmiti	nirmiti	grade	16959	234-2	SCH-grade-12427_cases.xml	1
nirmIlana	nirmi1lana	nirmīlana	nirmīlana	grade	16962	234-2	SCH-grade-12427_cases.xml	0
nirmukula	nirmukula	nirmukula	nirmukula	grade	16963	234-2	SCH-grade-12427_cases.xml	1
nirmuKa	nirmukha	nirmukha	nirmukha	grade	16964	234-2	SCH-grade-12427_cases.xml	0
nirmudra	nirmudra	nirmudra	nirmudra	grade	16965	234-2	SCH-grade-12427_cases.xml	0
nirmUlakAzam	nirmu1laka1s2am	nirmūlakāṣam	nirmūlakāṣam	grade	16966	234-2	SCH-grade-12427_cases.xml	0
nirmUlin	nirmu1lin	nirmūlin	nirmūlin	grade	16968	234-2	SCH-grade-12427_cases.xml	0
nirmfzwatA	nirmr2s2t2ata1	nirmṛṣṭatā	nirmṛṣṭatā	grade	16970	234-2	SCH-grade-12427_cases.xml	0
nirmoda	nirmoda	nirmoda	nirmoda	grade	16971	234-2	SCH-grade-12427_cases.xml	0
niryARa	nirya1n2a	niryāṇa	niryāna	grade	16972	234-2	SCH-grade-12427_cases.xml	1
niryApaka	nirya1paka	niryāpaka	niryāpaka	grade	16973	234-2	SCH-grade-12427_cases.xml	0
niryUha	niryu1ha	niryūha	niryūha	grade	16975	234-2	SCH-grade-12427_cases.xml	1
nirlakzam	nirlaks2am	nirlakṣam	nirlakṣam	grade	16977	234-3	SCH-grade-12427_cases.xml	0
nirlUnita	nirlu1nita	nirlūnita	nirlūnita	grade	16979	234-3	SCH-grade-12427_cases.xml	0
nirloWa	nirlot2ha	nirloṭha	nirloṭha	grade	16980	234-3	SCH-grade-12427_cases.xml	0
nirlvayinI	nirlvayini1	nirlvayinī	nirlvayinī	grade	16982	234-3	SCH-grade-12427_cases.xml	0
nirvadanAvikAra	nirvadana1vika1ra	nirvadanāvikāra	nirvadanāvikāra	grade	16985	234-3	SCH-grade-12427_cases.xml	0
nirvarRana	nirvarn2ana	nirvarṇana	nirvarnana	grade	16988	234-3	SCH-grade-12427_cases.xml	1
nirvahaRa	nirvahan2a	nirvahaṇa	nirvahana	grade	16990	234-3	SCH-grade-12427_cases.xml	1
nirvAkU	Nirva1ku1	nirvākū	nirvākū	grade	16991	234-3	SCH-grade-12427_cases.xml	0
nirvikalpatA	nirvikalpata1	nirvikalpatā	nirvikalpatā	grade	16992	234-3	SCH-grade-12427_cases.xml	0
nirvinodatva	nirvinodatva	nirvinodatva	nirvinodatva	grade	16995	234-3	SCH-grade-12427_cases.xml	0
nirvinDyam	nirvindhyam	nirvindhyam	nirvindhyam	grade	16996	234-3	SCH-grade-12427_cases.xml	0
nirvipakza	nirvipaks2a	nirvipakṣa	nirvipakṣa	grade	16997	234-3	SCH-grade-12427_cases.xml	0
nirviplava	nirviplava	nirviplava	nirviplava	grade	16998	234-3	SCH-grade-12427_cases.xml	0
nirviBAga	nirvibha1ga	nirvibhāga	nirvibhāga	grade	16999	234-3	SCH-grade-12427_cases.xml	0
nirvyaTana	nirvyathana	nirvyathana	nirvyathana	grade	17007	235-1	SCH-grade-12427_cases.xml	1
nirvyAbADa	nirvya1ba1dha	nirvyābādha	nirvyābādha	grade	17010	235-1	SCH-grade-12427_cases.xml	0
nirvyAma	nirvya1ma	nirvyāma	nirvyāma	grade	17011	235-1	SCH-grade-12427_cases.xml	0
nirvyAvftti	nirvya1vr2tti	nirvyāvṛtti	nirvyāvṛtti	grade	17012	235-1	SCH-grade-12427_cases.xml	1
nirhAti	nirha1ti	nirhāti	nirhāti	grade	17014	235-1	SCH-grade-12427_cases.xml	0
nirhAsa	nirha1sa	nirhāsa	nirhāsa	grade	17015	235-1	SCH-grade-12427_cases.xml	0
nirhAsya	nirha1sya	nirhāsya	nirhāsya	grade	17016	235-1	SCH-grade-12427_cases.xml	0
nirhrAsana	nirhra1sana	nirhrāsana	nirhrāsana	grade	17018	235-1	SCH-grade-12427_cases.xml	0
nilampa	[°nilampa	nilampa	nilampa	grade	17019	235-1	SCH-grade-12427_cases.xml	0
nilayin	nilayin	nilayin	nilayin	grade	17020	235-1	SCH-grade-12427_cases.xml	0
nilimpaka	nilimpaka	nilimpaka	nilimpaka	grade	17022	235-1	SCH-grade-12427_cases.xml	0
nivartana	nivartana	nivartana	nivartana	grade	17024	235-1	SCH-grade-12427_cases.xml	1
nivartin	nivartin	nivartin	nivartin	grade	17026	235-2	SCH-grade-12427_cases.xml	1
nivala	nivala	nivala	nivala	grade	17027	235-2	SCH-grade-12427_cases.xml	1
nivAsayazwi	niva1sayas2t2i	nivāsayaṣṭi	nivāsayaṣṭi	grade	17031	235-2	SCH-grade-12427_cases.xml	0
nivAsavant	niva1savant	nivāsavant	nivāsavant	grade	17033	235-2	SCH-grade-12427_cases.xml	0
nivAsIkfta	niva1si1kr2ta	nivāsīkṛta	nivāsīkṛta	grade	17035	235-2	SCH-grade-12427_cases.xml	0
niviBAsin	nivibha1sin	nivibhāsin	nivibhāsin	grade	17036	235-2	SCH-grade-12427_cases.xml	0
niveSa	nives4a	niveśa	niveśa	grade	17038	235-2	SCH-grade-12427_cases.xml	0
nivezwana	nives2t2ana	niveṣṭana	niveṣṭana	grade	17039	235-2	SCH-grade-12427_cases.xml	1
niSAkarman	nis4a1karman	niśākarman	niśākarman	grade	17041	235-2	SCH-grade-12427_cases.xml	0
niSAkft	nis4a1kr2t	niśākṛt	niśākṛt	grade	17042	235-2	SCH-grade-12427_cases.xml	0
niSAcara	nis4a1cara	niśācara	niśācara	grade	17043	235-2	SCH-grade-12427_cases.xml	0
niSAcArin	nis4a1ca1rin	niśācārin	niśācārin	grade	17044	235-2	SCH-grade-12427_cases.xml	0
