n	tag	word	slp1	form_key	norm	in_union16	in_union15	u16_n_dicts	u16_dicts
137851		prativiśeṣa	prativiseza	prativiseṣa	acc	0	0		
137852	M	gītiviśeṣa	gItiviseza	gītiviseṣa	acc	0	0		
137853	A	niviśeṣa	niviseza	niviseṣa	acc	0	0		
137854		vayoviśeṣa	vayoviseza	vayoviseṣa	acc	0	0		
137855		bhagavadviśeṣa	Bagavadviseza	bhagavadviseṣa	acc	0	0		
137856		nirviśeṣa	nirviseza	nirviseṣa	acc	0	0		
137857	M	mūṣika--nirviśeṣa	mUzikanirviseza	mūṣikanirviseṣa	hyph|acc	0	0		
137858		sanirviśeṣa	sanirviseza	sanirviseṣa	acc	0	0		
137859		parīśeṣa	parIseza	parīseṣa	acc	0	0		
137860	M	strīśeṣa	strIseza	strīseṣa	acc	0	0		
137861		nighaṇṭuśeṣa	niGaRwuseza	nighanṭuseṣa	acc	0	0		
137862		kratuśeṣa	kratuseza	kratuseṣa	acc	0	0		
137863		madhuśeṣa	maDuseza	madhuseṣa	acc	0	0		
137870	G	śūnyaiṣá	sUnyEza	sūnyaiṣa	acc	0	0		
137877		āśrāvyapraiṣa	AsrAvyaprEza	āsrāvyapraiṣa	acc	0	0		
137891		śaiṣa	sEza	saiṣa	acc	0	0		
137931	S	jātīkoṣa	jAtIkoza	jātīkoṣa		0	0		
137936	M	saśaṅkhagoṣa	sasaNKagoza	sasankhagoṣa	acc	0	0		
137937	I	suvarṇagoṣa	suvarRagoza	suvarnagoṣa		0	0		
137938	I	mahāgoṣa	mahAgoza	mahāgoṣa		0	0		
137942	M	girira--jaghoṣa	girirajaGoza	girirajaghoṣa	hyph	0	0		
137950	M	śivanārā--yaṇaghoṣa	sivanArAyaRaGoza	sivanārāyanaghoṣa	hyph|acc	0	0		
137961	H	śamathaghoṣa	samaTaGoza	samathaghoṣa	acc	0	0		
137963	M	hastyaśva--rathaghoṣa	hastyasvaraTaGoza	hastyasvarathaghoṣa	hyph|acc	0	0		
137970	H	śailendrarāja--saṃghaṭṭanaghoṣa	sElendrarAjasaMGawwanaGoza	sailendrarājasanghaṭṭanaghoṣa	hyph|acc	0	0		
137972	U	ayanaghoṣa	ayanaGoza	ayanaghoṣa		0	0		
137973	H	sarvajagaddu--ḥkhapraśā--ntyāśvāsanaghoṣa	sarvajagadduHKaprasAntyAsvAsanaGoza	sarvajagadduḥkhaprasāntyāsvāsanaghoṣa	hyph|acc	0	0		
137982	I	sāmaghoṣa	sAmaGoza	sāmaghoṣa		0	0		
138001		śevālaghoṣa	sevAlaGoza	sevālaghoṣa	acc	0	0		
138007		aśvaghoṣa	asvaGoza	asvaghoṣa	acc	0	0		
138008		suvaṃśaghoṣa	suvaMsaGoza	suvansaghoṣa	acc	0	0		
138009	H	dharmasāgara--nirdeśaghoṣa	DarmasAgaranirdesaGoza	dharmasāgaranirdesaghoṣa	hyph|acc	0	0		
138014	I	simhaghoṣa	simhaGoza	simhaghoṣa		0	0		
138034	H	samantāvabhāsa--dharmaśrīghoṣa	samantAvaBAsaDarmasrIGoza	samantāvabhāsadharmasrīghoṣa	hyph|acc	0	0		
138048	H	samantānuracita--śāntanirghoṣa	samantAnuracitasAntanirGoza	samantānuracitasāntanirghoṣa	hyph|acc	0	0		
138049	H	śāntani--rghoṣa	sAntanirGoza	sāntanirghoṣa	hyph|acc	0	0		
138057	H	vaiśvāna--ranirghoṣa	vEsvAnaranirGoza	vaisvānaranirghoṣa	hyph|acc	0	0		
138077	S	samupajoṣa	samupajoza	samupajoṣa		0	0		
138088		āśutoṣa	Asutoza	āsutoṣa	acc	0	0		
138096	I	samtoṣa	samtoza	samtoṣa		0	0		
138101		śūkadoṣa	sUkadoza	sūkadoṣa	acc	0	0		
138123	S	gharmadoṣa	Garmadoza	gharmadoṣa		0	0		
138127		śukradoṣa	sukradoza	sukradoṣa	acc	0	0		
138130	M	śanipradoṣa	sanipradoza	sanipradoṣa	acc	0	0		
138133	I	bhāvadoṣa	BAvadoza	bhāvadoṣa		0	0		
138137	U	grahadoṣa	grahadoza	grahadoṣa		0	0		
138138	G	paścādoṣá	pascAdoza	pascādoṣa	acc	0	0		
138176	P	bhoṣa	Boza	bhoṣa		0	0		
138192	S	upayoṣa	upayoza	upayoṣa		0	0		
138195		śamyoṣa	samyoza	samyoṣa	acc	0	0		
138214		saṃśoṣa	saMsoza	sansoṣa	acc	0	0		
138215		duḥśoṣa	duHsoza	duḥsoṣa	acc	0	0		
138216		mukhaśoṣa	muKasoza	mukhasoṣa	acc	0	0		
138217		kaṇṭhaśoṣa	kaRWasoza	kanṭhasoṣa	acc	0	0		
138218	A	upaśoṣa	upasoza	upasoṣa	acc	0	0		
138219	M	samudraśoṣa	samudrasoza	samudrasoṣa	acc	0	0		
138220		praśoṣa	prasoza	prasoṣa	acc	0	0		
138221		tālugala--praśoṣa	tAlugalaprasoza	tālugalaprasoṣa	hyph|acc	0	0		
138222	M	jalaśoṣa	jalasoza	jalasoṣa	acc	0	0		
138223	M	nāsāśoṣa	nAsAsoza	nāsāsoṣa	acc	0	0		
138224	R	abhiśoṣa	aBisoza	abhisoṣa	acc	0	0		
138225		pariśoṣa	parisoza	parisoṣa	acc	0	0		
138226		nāsāpariśoṣa	nAsAparisoza	nāsāparisoṣa	acc	0	0		
138227		viśoṣa	visoza	visoṣa	acc	0	0		
138228		tāluśoṣa	tAlusoza	tālusoṣa	acc	0	0		
138233	I	apasyauṣa	apasyOza	apasyauṣa		0	0		
138235	V	piakṣa	piakza	piakṣa		0	0		
138245	G	śrutákakṣa	srutakakza	srutakakṣa	acc	0	0		
138246		śrautakakṣa	srOtakakza	srautakakṣa	acc	0	0		
138257	P	kālakakṣa	kAlakakza	kālakakṣa		0	0		
138261	G	śitikákṣa	sitikakza	sitikakṣa	acc	0	0		
138262		śaitikakṣa	sEtikakza	saitikakṣa	acc	0	0		
138267	P	bharukakṣa	Barukakza	bharukakṣa		0	0		
138282	M	viśvacakṣa	visvacakza	visvacakṣa	acc	0	0		
138285	I	tricakṣa	tricakza	tricakṣa		0	0		
138297	P	bṛbutakṣa	bfbutakza	bṛbutakṣa		0	0		
138306	M	śucyadakṣa	sucyadakza	sucyadakṣa	acc	0	0		
138309		śaradakṣa	saradakza	saradakṣa	acc	0	0		
138310	I	vṛṣadakṣa	vfzadakza	vṛṣadakṣa		0	0		
138352		śvetapakṣa	svetapakza	svetapakṣa	acc	0	0		
138357		śuddhapakṣa	sudDapakza	suddhapakṣa	acc	0	0		
138358	S	gārdhapakṣa	gArDapakza	gārdhapakṣa		0	0		
138376	M	śūnyapakṣa	sUnyapakza	sūnyapakṣa	acc	0	0		
138397	H	kuśalapakṣa	kusalapakza	kusalapakṣa	acc	0	0		
138398		śuklapakṣa	suklapakza	suklapakṣa	acc	0	0		
138402		viśvapakṣa	visvapakza	visvapakṣa	acc	0	0		
138404		daśapakṣa	dasapakza	dasapakṣa	acc	0	0		
138405		keśapakṣa	kesapakza	kesapakṣa	acc	0	0		
138410	M	śravaṇāpakṣa	sravaRApakza	sravanāpakṣa	acc	0	0		
138412	I	sadāpakṣa	sadApakza	sadāpakṣa		0	0		
138416	M	tridaśapra--tipakṣa	tridasapratipakza	tridasapratipakṣa	hyph|acc	0	0		
138420		śitipakṣa	sitipakza	sitipakṣa	acc	0	0		
138434		śatrupakṣa	satrupakza	satrupakṣa	acc	0	0		
138448		śākabhakṣa	sAkaBakza	sākabhakṣa	acc	0	0		
138455		śiṣṭabhakṣa	sizwaBakza	siṣṭabhakṣa	acc	0	0		
138470		śakrabhakṣa	sakraBakza	sakrabhakṣa	acc	0	0		
138477	M	haviḥśe--ṣabhakṣa	haviHsezaBakza	haviḥseṣabhakṣa	hyph|acc	0	0		
138483	U	kaṇābhakṣa	kaRABakza	kanābhakṣa		0	0		
138494		śrībhakṣa	srIBakza	srībhakṣa	acc	0	0		
138499	P	rakṣobhakṣa	rakzoBakza	rakṣobhakṣa		0	0		
138504		śrīrbhakṣa	srIrBakza	srīrbhakṣa	acc	0	0		
138514	U	gandha--rvayakṣa	ganDarvayakza	gandharvayakṣa	hyph	0	0		
138523		śucyakṣa	sucyakza	sucyakṣa	acc	0	0		
138526	S	tvācap--ratyakṣa	tvAcapratyakza	tvācapratyakṣa	hyph	0	0		
138527	M	spārśana--pratyakṣa	spArsanapratyakza	spārsanapratyakṣa	hyph|acc	0	0		
138540	M	śulkādhyakṣa	sulkADyakza	sulkādhyakṣa	acc	0	0		
138553		śrīkaraṇā--dhyakṣa	srIkaraRADyakza	srīkaranādhyakṣa	hyph|acc	0	0		
138555		grāmaśatā--dhyakṣa	grAmasatADyakza	grāmasatādhyakṣa	hyph|acc	0	0		
138557	M	mathādhyakṣa	maTADyakza	mathādhyakṣa		0	0		
138573	M	śayyādhyakṣa	sayyADyakza	sayyādhyakṣa	acc	0	0		
138585		aśvādhyakṣa	asvADyakza	asvādhyakṣa	acc	0	0		
138586	N	tridaśā--dhyakṣa	tridasADyakza	tridasādhyakṣa	hyph|acc	0	0		
138587		kośādhyakṣa	kosADyakza	kosādhyakṣa	acc	0	0		
138609	U	padarakṣa	padarakza	padarakṣa		0	0		
138616	U	dvārarakṣa	dvArarakza	dvārarakṣa		0	0		
138621		aśvarakṣa	asvarakza	asvarakṣa	acc	0	0		
138622		śīrṣarakṣa	sIrzarakza	sīrṣarakṣa	acc	0	0		
138631	I	virakṣa	virakza	virakṣa		0	0		
138648		śatalakṣa	satalakza	satalakṣa	acc	0	0		
138651	M	ākāśaba--ddhalakṣa	AkAsabadDalakza	ākāsabaddhalakṣa	hyph|acc	0	0		
138668	A	savilakṣa	savilakza	savilakṣa		0	0		
138677	R	nirlakṣa	nirlakza	nirlakṣa		0	0		
138678		ślakṣa	slakza	slakṣa	acc	0	0		
138679	I	tāmravakṣa	tAmravakza	tāmravakṣa		0	0		
138683	I	gurvakṣa	gurvakza	gurvakṣa		0	0		
138694	U	kākākṣa	kAkAkza	kākākṣa		0	0		
138700	I	jambukākṣa	jambukAkza	jambukākṣa		0	0		
138726	I	śākaṭākṣa	sAkawAkza	sākaṭākṣa	acc	0	0		
138754		śatākṣa	satAkza	satākṣa	acc	0	0		
138755		daśaśatākṣa	dasasatAkza	dasasatākṣa	acc	0	0		
138757		śoṇitākṣa	soRitAkza	sonitākṣa	acc	0	0		
138770	M	aśrupar--iplutākṣa	asrupariplutAkza	asrupariplutākṣa	hyph|acc	0	0		
138774		aśyetākṣa	asyetAkza	asyetākṣa	acc	0	0		
138775	G	śyetākṣá	syetAkza	syetākṣa	acc	0	0		
138776		śvetākṣa	svetAkza	svetākṣa	acc	0	0		
138792	S	śāvara--bhedākṣa	sAvaraBedAkza	sāvarabhedākṣa	hyph|acc	0	0		
138799		śuddhākṣa	sudDAkza	suddhākṣa	acc	0	0		
138808		śūnākṣa	sUnAkza	sūnākṣa	acc	0	0		
138820		śaphākṣa	saPAkza	saphākṣa	acc	0	0		
138827	M	śubhākṣa	suBAkza	subhākṣa	acc	0	0		
138830	P	bhīmākṣa	BImAkza	bhīmākṣa		0	0		
138839	P	dvayākṣa	dvayAkza	dvayākṣa		0	0		
138840		kuśeśayākṣa	kusesayAkza	kusesayākṣa	acc	0	0		
138848		śarkarākṣa	sarkarAkza	sarkarākṣa	acc	0	0		
138849	G	śārkarākṣá	sArkarAkza	sārkarākṣa	acc	0	0		
138853	I	parākṣa	parAkza	parākṣa		0	0		
138858	I	cakārākṣa	cakArAkza	cakārākṣa		0	0		
138864		śiśirākṣa	sisirAkza	sisirākṣa	acc	0	0		
138866	P	karavīrākṣa	karavIrAkza	karavīrākṣa		0	0		
138874	I	cakrākṣa	cakrAkza	cakrākṣa		0	0		
138876	I	vajrākṣa	vajrAkza	vajrākṣa		0	0		
138879	I	vaktrākṣa	vaktrAkza	vaktrākṣa		0	0		
138909		śatabalākṣa	satabalAkza	satabalākṣa	acc	0	0		
138910		śabalākṣa	sabalAkza	sabalākṣa	acc	0	0		
138914		peśalākṣa	pesalAkza	pesalākṣa	acc	0	0		
138915	P	vṛṣalākṣa	vfzalAkza	vṛṣalākṣa		0	0		
138919		śālākṣa	sAlAkza	sālākṣa	acc	0	0		
138920		viśālākṣa	visAlAkza	visālākṣa	acc	0	0		
138921	H	sitavi--śālākṣa	sitavisAlAkza	sitavisālākṣa	hyph|acc	0	0		
138922	M	suviśālākṣa	suvisAlAkza	suvisālākṣa	acc	0	0		
138923		vaiśālākṣa	vEsAlAkza	vaisālākṣa	acc	0	0		
138926	I	kuṭilākṣa	kuwilAkza	kuṭilākṣa		0	0		
138940	I	navākṣa	navAkza	navākṣa		0	0		
138942		śyāvākṣa	syAvAkza	syāvākṣa	acc	0	0		
138944		śivākṣa	sivAkza	sivākṣa	acc	0	0		
138951		aśvākṣa	asvAkza	asvākṣa	acc	0	0		
138952		viśvākṣa	visvAkza	visvākṣa	acc	0	0		
138955		ṣoḍaśākṣa	zoqasAkza	ṣoḍasākṣa	acc	0	0		
138956		daśākṣa	dasAkza	dasākṣa	acc	0	0		
138957		ekādaśākṣa	ekAdasAkza	ekādasākṣa	acc	0	0		
138958		aikādaśākṣa	EkAdasAkza	aikādasākṣa	acc	0	0		
138959		dvādaśākṣa	dvAdasAkza	dvādasākṣa	acc	0	0		
138960		śaśākṣa	sasAkza	sasākṣa	acc	0	0		
138961	M	puṇḍarī--kapalāśākṣa	puRqarIkapalAsAkza	punḍarīkapalāsākṣa	hyph|acc	0	0		
138962		kuśākṣa	kusAkza	kusākṣa	acc	0	0		
138963		kṛśākṣa	kfsAkza	kṛsākṣa	acc	0	0		
138973	I	guhākṣa	guhAkza	guhākṣa		0	0		
139002	M	samāptaśikṣa	samAptasikza	samāptasikṣa	acc	0	0		
139003	M	śikṣa	sikza	sikṣa	acc	0	0		
139009	A	sapratīkṣa	sapratIkza	sapratīkṣa		0	0		
139025	G	śārikukṣá	sArikukza	sārikukṣa	acc	0	0		
139039	H	śilukṣa	silukza	silukṣa	acc	0	0		
139042		snigdhaśī--tarūkṣa	snigDasItarUkza	snigdhasītarūkṣa	hyph|acc	0	0		
139055	S	kṣāratṛkṣa	kzAratfkza	kṣāratṛkṣa		0	0		
139078		uddeśakavṛkṣa	uddesakavfkza	uddesakavṛkṣa	acc	0	0		
139079	S	śyonākavṛkṣa	syonAkavfkza	syonākavṛkṣa	acc	0	0		
139080		śākavṛkṣa	sAkavfkza	sākavṛkṣa	acc	0	0		
139081		śuṣkavṛkṣa	suzkavfkza	suṣkavṛkṣa	acc	0	0		
139086		piśācavṛkṣa	pisAcavfkza	pisācavṛkṣa	acc	0	0		
139101	U	cūtavṛkṣa	cUtavfkza	cūtavṛkṣa		0	0		
139103		śvetavṛkṣa	svetavfkza	svetavṛkṣa	acc	0	0		
139121	U	sahakā--ravṛkṣa	sahakAravfkza	sahakāravṛkṣa	hyph	0	0		
139127		kāśmīravṛkṣa	kAsmIravfkza	kāsmīravṛkṣa	acc	0	0		
139130		śakravṛkṣa	sakravfkza	sakravṛkṣa	acc	0	0		
139147	S	dūlavṛkṣa	dUlavfkza	dūlavṛkṣa		0	0		
139150		viśvavṛkṣa	visvavfkza	visvavṛkṣa	acc	0	0		
139151		daśavṛkṣa	dasavfkza	dasavṛkṣa	acc	0	0		
139152		uddeśavṛkṣa	uddesavfkza	uddesavṛkṣa	acc	0	0		
139158		śikhāvṛkṣa	siKAvfkza	sikhāvṛkṣa	acc	0	0		
139171		śucivṛkṣa	sucivfkza	sucivṛkṣa	acc	0	0		
139172		śaucivṛkṣa	sOcivfkza	saucivṛkṣa	acc	0	0		
139190	M	śamīvṛkṣa	samIvfkza	samīvṛkṣa	acc	0	0		
139191	M	niśāntanā--rīvṛkṣa	nisAntanArIvfkza	nisāntanārīvṛkṣa	hyph|acc	0	0		
139192		śrīvṛkṣa	srIvfkza	srīvṛkṣa	acc	0	0		
139193	R	saśrīvṛkṣa	sasrIvfkza	sasrīvṛkṣa	acc	0	0		
139194	M	sasrīvṛkṣa	sasrIvfkza	sasrīvṛkṣa		0	0		
139197		śaṅkuvṛkṣa	saNkuvfkza	sankuvṛkṣa	acc	0	0		
139217	M	śaktyapekṣa	saktyapekza	saktyapekṣa	acc	0	0		
139235	A	sotprekṣa	sotprekza	sotprekṣa		0	0		
139248		aśaikṣa	asEkza	asaikṣa	acc	0	0		
139249	H	naivaśai--kṣanāśaikṣa	nEvasEkzanAsEkza	naivasaikṣanāsaikṣa	hyph|acc	0	0		
139250	G	śaikṣá	sEkza	saikṣa	acc	0	0		
139253	I	saptokṣa	saptokza	saptokṣa		0	0		
139254	A	adho$kṣa	aDo$kza	adho$kṣa		0	0		
139256	S	vṛdhokṣa	vfDokza	vṛdhokṣa		0	0		
139266	M	praśnamokṣa	prasnamokza	prasnamokṣa	acc	0	0		
139267		śāpamokṣa	sApamokza	sāpamokṣa	acc	0	0		
139274	P	vīramokṣa	vIramokza	vīramokṣa		0	0		
139285		śaktimokṣa	saktimokza	saktimokṣa	acc	0	0		
139293	H	avalokiteśva--ravimokṣa	avalokitesvaravimokza	avalokitesvaravimokṣa	hyph|acc	0	0		
139298		kāśīmokṣa	kAsImokza	kāsīmokṣa	acc	0	0		
139300	S	nirbhmokṣa	nirBmokza	nirbhmokṣa		0	0		
139322	R	nirākaṅkṣa	nirAkaNkza	nirākankṣa		0	0		
139324	S	anadhyaṃkṣa	anaDyaMkza	anadhyankṣa		0	0		
139356		śaṃkararkṣa	saMkararkza	sankararkṣa	acc	0	0		
139364	V	śrutarva--nārkṣa	srutarvanArkza	srutarvanārkṣa	hyph|acc	0	0		
139369	M	pārāvatākhṣa	pArAvatAKza	pārāvatākhṣa		0	0		
139387	M	śakti--prakarṣa	saktiprakarza	saktiprakarṣa	hyph|acc	0	0		
139397		viścaka--drākarṣa	viscakadrAkarza	viscakadrākarṣa	hyph|acc	0	0		
139398		viśvaka--drākarṣa	visvakadrAkarza	visvakadrākarṣa	hyph|acc	0	0		
139400		daśākarṣa	dasAkarza	dasākarṣa	acc	0	0		
139413	I	sukarṣa	sukarza	sukarṣa		0	0		
139430	M	śivotkarṣa	sivotkarza	sivotkarṣa	acc	0	0		
139452	A	sānutarṣa	sAnutarza	sānutarṣa		0	0		
139453	V	devabhā--gaśrautarṣa	devaBAgasrOtarza	devabhāgasrautarṣa	hyph|acc	0	0		
139454	G	śrautarṣá	srOtarza	srautarṣa	acc	0	0		
139472	B	anarṣa	anarza	anarṣa		0	0		
139475	A	apasparṣa	apasparza	apasparṣa		0	0		
139501	G	praṣyarṣá	prazyarza	praṣyarṣa	acc	0	0		
139505		śakavarṣa	sakavarza	sakavarṣa	acc	0	0		
139514		śrāvaṇavarṣa	srAvaRavarza	srāvanavarṣa	acc	0	0		
139519	S	haima--vatavarṣa	hEmavatavarza	haimavatavarṣa	hyph	0	0		
139520		śatavarṣa	satavarza	satavarṣa	acc	0	0		
139525	I	gomedavarṣa	gomedavarza	gomedavarṣa		0	0		
139527	U	nūtanavarṣa	nUtanavarza	nūtanavarṣa		0	0		
139538		aśmavarṣa	asmavarza	asmavarṣa	acc	0	0		
139542	P	divyavarṣa	divyavarza	divyavarṣa		0	0		
139544		śaravarṣa	saravarza	saravarṣa	acc	0	0		
139547	P	kumāravarṣa	kumAravarza	kumāravarṣa		0	0		
139557	P	kollavarṣa	kollavarza	kollavarṣa		0	0		
139559		ṣoḍaśavarṣa	zoqasavarza	ṣoḍasavarṣa	acc	0	0		
139560	M	ūnaṣoḍa--śavarṣa	Unazoqasavarza	ūnaṣoḍasavarṣa	hyph|acc	0	0		
139561		daśavarṣa	dasavarza	dasavarṣa	acc	0	0		
139562	M	ekādaśavarṣa	ekAdasavarza	ekādasavarṣa	acc	0	0		
139563		prakāśavarṣa	prakAsavarza	prakāsavarṣa	acc	0	0		
139564	U	kiṃpuru--ṣavarṣa	kiMpuruzavarza	kimpuruṣavarṣa	hyph	0	0		
139577	M	pūrṇavi--ṃśativarṣa	pUrRaviMsativarza	pūrnavinsativarṣa	hyph|acc	0	0		
139599	I	dhṛti--madvarṣa	Dftimadvarza	dhṛtimadvarṣa	hyph	0	0		
139601	M	triṃśadvarṣa	triMsadvarza	trinsadvarṣa	acc	0	0		
139602		pañcāśadvarṣa	paYcAsadvarza	pancāsadvarṣa	acc	0	0		
139635		śrīharṣa	srIharza	srīharṣa	acc	0	0		
139637	P	devabhā--gaśrautārṣa	devaBAgasrOtArza	devabhāgasrautārṣa	hyph|acc	0	0		
139643	M	pañcāśatta--mavārṣa	paYcAsattamavArza	pancāsattamavārṣa	hyph|acc	0	0		
139645		adhaḥśīrṣa	aDaHsIrza	adhaḥsīrṣa	acc	0	0		
139646	H	alakaśīrṣa	alakasIrza	alakasīrṣa	acc	0	0		
139647		kākaśīrṣa	kAkasIrza	kākasīrṣa	acc	0	0		
139648	H	hastikaśīrṣa	hastikasIrza	hastikasīrṣa	acc	0	0		
139649	H	hastini--kaśīrṣa	hastinikasIrza	hastinikasīrṣa	hyph|acc	0	0		
139650	H	valikaśīrṣa	valikasIrza	valikasīrṣa	acc	0	0		
139651		valmīkaśīrṣa	valmIkasIrza	valmīkasīrṣa	acc	0	0		
139652		śaṅkhaśīrṣa	saNKasIrza	sankhasīrṣa	acc	0	0		
139653	G	mṛgaśīrṣá	mfgasIrza	mṛgasīrṣa	acc	0	0		
139654	G	mārgaśīrṣá	mArgasIrza	mārgasīrṣa	acc	0	0		
139655		pañcaśīrṣa	paYcasIrza	pancasīrṣa	acc	0	0		
139656		kūrcaśīrṣa	kUrcasIrza	kūrcasīrṣa	acc	0	0		
139657		gajaśīrṣa	gajasIrza	gajasīrṣa	acc	0	0		
139658	M	prakaṭaśīrṣa	prakawasIrza	prakaṭasīrṣa	acc	0	0		
139659		markaṭaśīrṣa	markawasIrza	markaṭasīrṣa	acc	0	0		
139660		piṇḍaśīrṣa	piRqasIrza	pinḍasīrṣa	acc	0	0		
139661	M	raṇaśīrṣa	raRasIrza	ranasīrṣa	acc	0	0		
139662		pañcāyatanāt--harvaṇaśīrṣa	paYcAyatanATarvaRasIrza	pancāyatanātharvanasīrṣa	hyph|acc	0	0		
139663		śataśīrṣa	satasIrza	satasīrṣa	acc	0	0		
139664		vātaśīrṣa	vAtasIrza	vātasīrṣa	acc	0	0		
139665	N	candrārdha--kṛtaśīrṣa	candrArDakftasIrza	candrārdhakṛtasīrṣa	hyph|acc	0	0		
139666		śvetaśīrṣa	svetasIrza	svetasīrṣa	acc	0	0		
139667		saptaśīrṣa	saptasIrza	saptasīrṣa	acc	0	0		
139668	G	rathaśīrṣá	raTasIrza	rathasīrṣa	acc	0	0		
139669		vedaśīrṣa	vedasIrza	vedasīrṣa	acc	0	0		
139670	G	apaśīrṣa	apasIrza	apasīrṣa	acc	0	0		
139671	H	jambūdvī--paśīrṣa	jambUdvIpasIrza	jambūdvīpasīrṣa	hyph|acc	0	0		
139672	G	sarpaśīrṣá	sarpasIrza	sarpasīrṣa	acc	0	0		
139673	H	saṃgrā--maśīrṣa	saMgrAmasIrza	sangrāmasīrṣa	hyph|acc	0	0		
139674		drumaśīrṣa	drumasIrza	drumasīrṣa	acc	0	0		
139675	P	gayaśīrṣa	gayasIrza	gayasīrṣa	acc	0	0		
139676		krayaśīrṣa	krayasIrza	krayasīrṣa	acc	0	0		
139677	H	gavayaśīrṣa	gavayasIrza	gavayasīrṣa	acc	0	0		
139678		hayaśīrṣa	hayasIrza	hayasīrṣa	acc	0	0		
139679		kṣīraśīrṣa	kzIrasIrza	kṣīrasīrṣa	acc	0	0		
139680		vajraśīrṣa	vajrasIrza	vajrasīrṣa	acc	0	0		
139681		kṣudraśīrṣa	kzudrasIrza	kṣudrasīrṣa	acc	0	0		
139682		sahasraśīrṣa	sahasrasIrza	sahasrasīrṣa	acc	0	0		
139683	M	sthūlaśīrṣa	sTUlasIrza	sthūlasīrṣa	acc	0	0		
139684		sthaulaśīrṣa	sTOlasIrza	sthaulasīrṣa	acc	0	0		
139685	A	avaśīrṣa	avasIrza	avasīrṣa	acc	0	0		
139686		atharvaśīrṣa	aTarvasIrza	atharvasīrṣa	acc	0	0		
139687		pūrvaśīrṣa	pUrvasIrza	pūrvasīrṣa	acc	0	0		
139688		śvaśīrṣa	svasIrza	svasīrṣa	acc	0	0		
139689	M	aśvaśīrṣa	asvasIrza	asvasīrṣa	acc	0	0		
139690		daśaśīrṣa	dasasIrza	dasasīrṣa	acc	0	0		
139691	G	puruṣaśīrṣá	puruzasIrza	puruṣasīrṣa	acc	0	0		
139692	M	puruṣaśīrṣa	puruzasIrza	puruṣasīrṣa	acc	0	0		
139693	M	sthūṇāśīrṣa	sTURAsIrza	sthūnāsīrṣa	acc	0	0		
139694	G	gayāśīrṣa	gayAsIrza	gayāsīrṣa	acc	0	0		
139695		mahāśīrṣa	mahAsIrza	mahāsīrṣa	acc	0	0		
139696		bastiśīrṣa	bastisIrza	bastisīrṣa	acc	0	0		
139697		vastiśīrṣa	vastisIrza	vastisīrṣa	acc	0	0		
139698		brahmādiśīrṣa	brahmAdisIrza	brahmādisīrṣa	acc	0	0		
139699		kapiśīrṣa	kapisIrza	kapisīrṣa	acc	0	0		
139700		triśīrṣa	trisIrza	trisīrṣa	acc	0	0		
139701		dviśīrṣa	dvisIrza	dvisīrṣa	acc	0	0		
139702		cāruśīrṣa	cArusIrza	cārusīrṣa	acc	0	0		
139703	G	paśuśīrṣá	pasusIrza	pasusīrṣa	acc	0	0		
139704	M	paśuśīrṣa	pasusIrza	pasusīrṣa	acc	0	0		
139705		traiśīrṣa	trEsIrza	traisīrṣa	acc	0	0		
139706		gośīrṣa	gosIrza	gosīrṣa	acc	0	0		
139707		avākśīrṣa	avAksIrza	avāksīrṣa	acc	0	0		
139708	G	śīrṣá	sIrza	sīrṣa	acc	0	0		
139709	I	mṛgaṣīrṣa	mfgazIrza	mṛgaṣīrṣa		0	0		
139710	B	nighorṣa	niGorza	nighorṣa		0	0		
139711	B	nidorṣa	nidorza	nidorṣa		0	0		
139713	S	ucchūāsa	ucCUAsa	ucchūāsa		0	0		
139723	M	ṣaḍaṃsa	zaqaMsa	ṣaḍansa		0	0		
139739	G	śityáṃsa	sityaMsa	sityansa	acc	0	0		
139783		śaṃsa	saMsa	sansa	acc	0	0		
139784		tūṣṇīṃśaṃsa	tUzRIMsaMsa	tūṣnīnsansa	acc	0	0		
139785	G	duḥśáṃsa	duHsaMsa	duḥsansa	acc	0	0		
139786	G	pākaśaṃsá	pAkasaMsa	pākasansa	acc	0	0		
139787	G	agháśaṃsa	aGasaMsa	aghasansa	acc	0	0		
139788	G	hatā́--ghaśaṃsa	hatAGasaMsa	hatāghasansa	hyph|acc	0	0		
139789		sajātaśaṃsa	sajAtasaMsa	sajātasansa	acc	0	0		
139790	G	gambhī--ráśaṃsa	gamBIrasaMsa	gambhīrasansa	hyph|acc	0	0		
139791	G	jīvaśaṃsá	jIvasaMsa	jīvasansa	acc	0	0		
139792	M	khaṇḍitā--śaṃsa	KaRqitAsaMsa	khanḍitāsansa	hyph|acc	0	0		
139793		kṛtāśaṃsa	kftAsaMsa	kṛtāsansa	acc	0	0		
139794	M	āśaṃsa	AsaMsa	āsansa	acc	0	0		
139795	G	nárāśáṃsa	narAsaMsa	narāsansa	acc	0	0		
139796		anārāśaṃsa	anArAsaMsa	anārāsansa	acc	0	0		
139797		sanārāśaṃsa	sanArAsaMsa	sanārāsansa	acc	0	0		
139798		vinārāśaṃsa	vinArAsaMsa	vinārāsansa	acc	0	0		
139799		dvinārāśaṃsa	dvinArAsaMsa	dvinārāsansa	acc	0	0		
139800	G	nārāśaṃsá	nArAsaMsa	nārāsansa	acc	0	0		
139801		sakṛnnārāśaṃsa	sakfnnArAsaMsa	sakṛnnārāsansa	acc	0	0		
