key1_slp1	key2_accented	iast	form_key	case_class	L	pc	source_xml	in_master
praDAvaBUmi	pradha1vabhu1mi	pradhāvabhūmi	pradhāvabhūmi	gedruckt	19445	268-2	SCH-gedruckt_86_cases.xml	0
balAhakAnta	bala1haka1nta	balāhakānta	balāhakānta	gedruckt	20073	277-1	SCH-gedruckt_86_cases.xml	0
bahuratnAyate	bahuratna1y(ate)	bahuratnāyate	bahuratnāyate	gedruckt	20130	277-3	SCH-gedruckt_86_cases.xml	0
bAhurakza	ba1huraks2a	bāhurakṣa	bāhurakṣa	gedruckt	20215	278-3	SCH-gedruckt_86_cases.xml	0
bibbokinI	bibbokini1	bibbokinī	bibbokinī	gedruckt	20243	279-1	SCH-gedruckt_86_cases.xml	0
bilasad	bilasad	bilasad	bilasad	gedruckt	20256	279-2	SCH-gedruckt_86_cases.xml	0
BItamUrti	bhi1tamu1rti	bhītamūrti	bhītamūrti	gedruckt	20622	284-3	SCH-gedruckt_86_cases.xml	0
maRqUkaparvata	man2d2u1kaparvata	maṇḍūkaparvata	manḍūkaparvata	gedruckt	20960	289-3	SCH-gedruckt_86_cases.xml	0
mutsarI	mutsari1	mutsarī	mutsarī	gedruckt	21812	301-2	SCH-gedruckt_86_cases.xml	0
lohajAlikA	lohaja1lika1	lohajālikā	lohajālikā	gedruckt	23031	318-2	SCH-gedruckt_86_cases.xml	0
vihAyaScara	viha1yas4cara	vihāyaścara	vihāyaścara	gedruckt	24303	335-2	SCH-gedruckt_86_cases.xml	0
SatapattrI	s4atapattri1	śatapattrī	śatapattrī	gedruckt	24760	341-2	SCH-gedruckt_86_cases.xml	0
SarIrakaRwaka	s4ari1rakan2t2aka	śarīrakaṇṭaka	śarīrakanṭaka	gedruckt	24852	342-2	SCH-gedruckt_86_cases.xml	0
SaSaDarakalAmOli	s4as4adharakala1mauli	śaśadharakalāmauli	śaśadharakalāmauli	gedruckt	24886	343-1	SCH-gedruckt_86_cases.xml	0
Siraspada	s4iraspada	śiraspada	śiraspada	gedruckt	25042	344-3	SCH-gedruckt_86_cases.xml	0
SradDAdeya	s4raddha1deya	śraddhādeya	śraddhādeya	gedruckt	25326	348-2	SCH-gedruckt_86_cases.xml	0
SrICattrakarI	s4ri1chattrakari1	śrīchattrakarī	śrīchattrakarī	gedruckt	25365	348-3	SCH-gedruckt_86_cases.xml	0
samanoraTa	samanoratha	samanoratha	samanoratha	gedruckt	25916	356-1	SCH-gedruckt_86_cases.xml	0
saMmUrCaka	sam2mu1rchaka	saṃmūrchaka	sammūrchaka	gedruckt	26140	359-1	SCH-gedruckt_86_cases.xml	0
soddyota	soddyota	soddyota	soddyota	gedruckt	26979	370-1	SCH-gedruckt_86_cases.xml	0
sOcittya	saucittya	saucittya	saucittya	gedruckt	27003	370-2	SCH-gedruckt_86_cases.xml	0
anativartana	anativartana	anativartana	anativartana	gedruckt	27769	382-2	SCH-gedruckt_86_cases.xml	0
udGAwima	udgha1t2ima	udghāṭima	udghāṭima	gedruckt	28260	389-1	SCH-gedruckt_86_cases.xml	0
gatagara	gatagara	gatagara	gatagara	gedruckt	28614	394-1	SCH-gedruckt_86_cases.xml	0
CattraSilA	chattras4ila1	chattraśilā	chattraśilā	gedruckt	28700	395-2	SCH-gedruckt_86_cases.xml	0
aMSaka	am2s4aka	aṃśaka	anśaka	grade	3	001-1	SCH-grade-12427_cases.xml	0
aMSukapallava	am2s4ukapallava	aṃśukapallava	anśukapallava	grade	10	001-1	SCH-grade-12427_cases.xml	0
aMSumatPala	am2s4umatphala	aṃśumatphala	anśumatphala	grade	12	001-1	SCH-grade-12427_cases.xml	0
aMhohi	am2hohi	aṃhohi	anhohi	grade	22	001-2	SCH-grade-12427_cases.xml	0
akaRqita	akan2d2ita	akaṇḍita	akanḍita	grade	26	001-2	SCH-grade-12427_cases.xml	0
akaTana	akathana	akathana	akathana	grade	29	001-2	SCH-grade-12427_cases.xml	0
akarada	akarada	akarada	akarada	grade	39	001-3	SCH-grade-12427_cases.xml	0
akartfka	akartr2ka	akartṛka	akartṛka	grade	48	001-3	SCH-grade-12427_cases.xml	0
akarmIRa	akarmi1n2a	akarmīṇa	akarmīna	grade	59	002-1	SCH-grade-12427_cases.xml	0
akaSmala	akas4mala	akaśmala	akaśmala	grade	78	002-2	SCH-grade-12427_cases.xml	0
akARqamftyu	Aka1n2d2amr2tyu	akāṇḍamṛtyu	akānḍamṛtyu	grade	82	002-2	SCH-grade-12427_cases.xml	0
akAtaratva	aka1taratva	akātaratva	akātaratva	grade	84	002-2	SCH-grade-12427_cases.xml	0
akiMcanIkfta	akim2cani1kr2ta	akiṃcanīkṛta	akincanīkṛta	grade	105	002-3	SCH-grade-12427_cases.xml	0
akIrtitavya	aki1rtitavya	akīrtitavya	akīrtitavya	grade	112	002-3	SCH-grade-12427_cases.xml	0
akuRWakaRWam	akun2t2hakan2t2ham	akuṇṭhakaṇṭham	akunṭhakanṭham	grade	116	002-3	SCH-grade-12427_cases.xml	0
akUwAtman	aku1t2a1tman	akūṭātman	akūṭātman	grade	141	003-1	SCH-grade-12427_cases.xml	0
akftrimAlApatva	akr2trima1la1patva	akṛtrimālāpatva	akṛtrimālāpatva	grade	162	003-2	SCH-grade-12427_cases.xml	0
akraSita	akras4ita	akraśita	akraśita	grade	190	003-3	SCH-grade-12427_cases.xml	0
akrUratA	akru1rata1	akrūratā	akrūratā	grade	201	003-3	SCH-grade-12427_cases.xml	0
akzatimant	aks2atimant	akṣatimant	akṣatimant	grade	222	004-1	SCH-grade-12427_cases.xml	0
akzaraRa	aks2aran2a	akṣaraṇa	akṣarana	grade	249	004-2	SCH-grade-12427_cases.xml	0
akzaramudrA	aks2aramudra1	akṣaramudrā	akṣaramudrā	grade	251	004-3	SCH-grade-12427_cases.xml	0
akzavalaya	aks2avalaya	akṣavalaya	akṣavalaya	grade	259	004-3	SCH-grade-12427_cases.xml	0
akzavalayin	aks2avalayin	akṣavalayin	akṣavalayin	grade	260	004-3	SCH-grade-12427_cases.xml	0
akzastena	aks2astena	akṣastena	akṣastena	grade	270	004-3	SCH-grade-12427_cases.xml	0
akzAma	aks2a1ma	akṣāma	akṣāma	grade	274	004-3	SCH-grade-12427_cases.xml	0
akzin	aks2in	akṣin	akṣin	grade	287	005-1	SCH-grade-12427_cases.xml	0
akzIgatatva	aks2i1gatatva	akṣīgatatva	akṣīgatatva	grade	294	005-1	SCH-grade-12427_cases.xml	0
akzumA	aks2uma1	akṣumā	akṣumā	grade	303	005-1	SCH-grade-12427_cases.xml	0
akzola	aks2ola	akṣola	akṣola	grade	312	005-2	SCH-grade-12427_cases.xml	0
aKaRqakzIRa	akhan2d2aks2i1n2a	akhaṇḍakṣīṇa	akhanḍakṣīna	grade	318	005-2	SCH-grade-12427_cases.xml	0
aKarakara	akharakara	akharakara	akharakara	grade	324	005-2	SCH-grade-12427_cases.xml	0
aKilagati	akhilagati	akhilagati	akhilagati	grade	331	005-3	SCH-grade-12427_cases.xml	0
aKilajanAvasara	Akhilajana1vasara	akhilajanāvasara	akhilajanāvasara	grade	332	005-3	SCH-grade-12427_cases.xml	0
aKiladvIpadIpa	akhiladvi1padi1pa	akhiladvīpadīpa	akhiladvīpadīpa	grade	333	005-3	SCH-grade-12427_cases.xml	0
agajABujaMga	agaja1bhujam2ga	agajābhujaṃga	agajābhujanga	grade	338	005-3	SCH-grade-12427_cases.xml	0
agaqa	agad2a	agaḍa	agaḍa	grade	339	005-3	SCH-grade-12427_cases.xml	0
agarha	agarha	agarha	agarha	grade	360	006-1	SCH-grade-12427_cases.xml	0
agastyAga	Agastya1ga	agastyāga	agastyāga	grade	369	006-1	SCH-grade-12427_cases.xml	0
agADirAjasutA	aga1dhira1jasuta1	agādhirājasutā	agādhirājasutā	grade	373	006-1	SCH-grade-12427_cases.xml	0
agABa	aga1bha	agābha	agābha	grade	374	006-1	SCH-grade-12427_cases.xml	0
agurutA	aguruta1	agurutā	agurutā	grade	391	006-2	SCH-grade-12427_cases.xml	0
agendrajA	agendraja1	agendrajā	agendrajā	grade	400	006-2	SCH-grade-12427_cases.xml	0
agniKaRqa	agnikhan2d2a	agnikhaṇḍa	agnikhanḍa	grade	418	006-3	SCH-grade-12427_cases.xml	0
agnidaMzwra	Agnidam2s2t2ra	agnidaṃṣṭra	agnidanṣṭra	grade	431	006-3	SCH-grade-12427_cases.xml	0
agnidamana	agnidamana	agnidamana	agnidamana	grade	433	007-1	SCH-grade-12427_cases.xml	0
agniDAman	Agnidha1man	agnidhāman	agnidhāman	grade	435	007-1	SCH-grade-12427_cases.xml	0
agnimocana	agnimocana	agnimocana	agnimocana	grade	452	007-1	SCH-grade-12427_cases.xml	0
agnilA	Agnila1	agnilā	agnilā	grade	455	007-2	SCH-grade-12427_cases.xml	0
agnisAttva	agnisa1ttva	agnisāttva	agnisāttva	grade	468	007-2	SCH-grade-12427_cases.xml	0
agnisidDa	agnisiddha	agnisiddha	agnisiddha	grade	469	007-2	SCH-grade-12427_cases.xml	0
agrakOnteya	agrakaunteya	agrakaunteya	agrakaunteya	grade	491	007-3	SCH-grade-12427_cases.xml	0
agrajanus	agrajanus	agrajanus	agrajanus	grade	496	007-3	SCH-grade-12427_cases.xml	0
agrajaya	agrajaya	agrajaya	agrajaya	grade	498	007-3	SCH-grade-12427_cases.xml	0
agrajavant	agrajavant	agrajavant	agrajavant	grade	499	007-3	SCH-grade-12427_cases.xml	0
agradUta	agradu1ta	agradūta	agradūta	grade	505	008-1	SCH-grade-12427_cases.xml	0
agranTin	agranthin	agranthin	agranthin	grade	506	008-1	SCH-grade-12427_cases.xml	0
agrapAnIya	agrapa1ni1ya	agrapānīya	agrapānīya	grade	507	008-1	SCH-grade-12427_cases.xml	0
agraBAvin	agrabha1vin	agrabhāvin	agrabhāvin	grade	509	008-1	SCH-grade-12427_cases.xml	0
agravastra	agravastra	agravastra	agravastra	grade	517	008-1	SCH-grade-12427_cases.xml	0
agrAmyatA	agra1myata1	agrāmyatā	agrāmyatā	grade	531	008-2	SCH-grade-12427_cases.xml	0
agresaratA	agresarata1	agresaratā	agresaratā	grade	539	008-2	SCH-grade-12427_cases.xml	0
agresaratva	agresaratva	agresaratva	agresaratva	grade	540	008-2	SCH-grade-12427_cases.xml	0
aGona	aghona	aghona	aghona	grade	563	008-3	SCH-grade-12427_cases.xml	0
aNkanasamUha	an3kanasamu1ha	aṅkanasamūha	ankanasamūha	grade	571	008-3	SCH-grade-12427_cases.xml	0
aNkanAman	an3kana1man	aṅkanāman	ankanāman	grade	572	008-3	SCH-grade-12427_cases.xml	0
aNkIkfta	an3ki1kr2ta	aṅkīkṛta	ankīkṛta	grade	578	009-1	SCH-grade-12427_cases.xml	0
aNgajavftti	an3gajavr2tti	aṅgajavṛtti	angajavṛtti	grade	598	009-2	SCH-grade-12427_cases.xml	0
aNgatoya	an3gatoya	aṅgatoya	angatoya	grade	601	009-2	SCH-grade-12427_cases.xml	0
aNganAguru	an3gana1guru	aṅganāguru	anganāguru	grade	606	009-2	SCH-grade-12427_cases.xml	0
aNgabanDa	an3gabandha	aṅgabandha	angabandha	grade	608	009-2	SCH-grade-12427_cases.xml	0
aNgarakza	an3garaks2a	aṅgarakṣa	angarakṣa	grade	615	009-2	SCH-grade-12427_cases.xml	0
aNgarajana	an3garajana	aṅgarajana	angarajana	grade	616	009-2	SCH-grade-12427_cases.xml	0
aNgavatI	An3gavati1	aṅgavatī	angavatī	grade	622	009-2	SCH-grade-12427_cases.xml	0
aNgavalana	an3gavalana	aṅgavalana	angavalana	grade	623	009-3	SCH-grade-12427_cases.xml	0
aNgaspfzwaka	an3gaspr2s2t2aka	aṅgaspṛṣṭaka	angaspṛṣṭaka	grade	629	009-3	SCH-grade-12427_cases.xml	0
aNgAratA	an3ga1rata1	aṅgāratā	angāratā	grade	636	009-3	SCH-grade-12427_cases.xml	0
aNgulitAqitakA	an3gulita1d2itaka1	aṅgulitāḍitakā	angulitāḍitakā	grade	649	009-3	SCH-grade-12427_cases.xml	0
aNgulipIqana	an3gulipi1d2ana	aṅgulipīḍana	angulipīḍana	grade	650	010-1	SCH-grade-12427_cases.xml	0
aNgulIrata	an3guli1rata	aṅgulīrata	angulīrata	grade	656	010-1	SCH-grade-12427_cases.xml	0
aNgo	an3go	aṅgo	ango	grade	662	010-1	SCH-grade-12427_cases.xml	0
acaladuhitar	acaladuhitar	acaladuhitar	acaladuhitar	grade	693	010-3	SCH-grade-12427_cases.xml	0
acalaBid	acalabhid	acalabhid	acalabhid	grade	695	010-3	SCH-grade-12427_cases.xml	0
acalaBU	acalabhu1	acalabhū	acalabhū	grade	696	010-3	SCH-grade-12427_cases.xml	0
acalarAjakanyA	acalara1jakanya1	acalarājakanyā	acalarājakanyā	grade	697	010-3	SCH-grade-12427_cases.xml	0
acalApati	acala1pati	acalāpati	acalāpati	grade	699	010-3	SCH-grade-12427_cases.xml	0
acApalatA	aca1palata1	acāpalatā	acāpalatā	grade	706	010-3	SCH-grade-12427_cases.xml	0
acArmaRa	aca1rman2a	acārmaṇa	acārmana	grade	708	010-3	SCH-grade-12427_cases.xml	0
acirakAnti	aciraka1nti	acirakānti	acirakānti	grade	715	010-3	SCH-grade-12427_cases.xml	0
aciraja	aciraja	aciraja	aciraja	grade	716	010-3	SCH-grade-12427_cases.xml	0
aciratna	aciratna	aciratna	aciratna	grade	718	010-3	SCH-grade-12427_cases.xml	0
aciraruc	aciraruc	aciraruc	aciraruc	grade	719	010-3	SCH-grade-12427_cases.xml	0
acirArcis	acira1rcis	acirārcis	acirārcis	grade	724	010-3	SCH-grade-12427_cases.xml	0
acCamala	acchamala	acchamala	acchamala	grade	742	011-1	SCH-grade-12427_cases.xml	0
acCavi	acchavi	acchavi	acchavi	grade	746	011-1	SCH-grade-12427_cases.xml	0
ajakukzi	ajakuks2i	ajakukṣi	ajakukṣi	grade	777	011-2	SCH-grade-12427_cases.xml	0
ajYAnarASi	Ajn5a1nara1s4i	ajñānarāśi	ajnānarāśi	grade	850	012-2	SCH-grade-12427_cases.xml	0
aYjanakzmADara	an5janaks2ma1dhara	añjanakṣmādhara	anjanakṣmādhara	grade	861	012-3	SCH-grade-12427_cases.xml	0
aYjanacora	An5janacora	añjanacora	anjanacora	grade	862	012-3	SCH-grade-12427_cases.xml	0
aYjanataskara	An5janataskara	añjanataskara	anjanataskara	grade	863	012-3	SCH-grade-12427_cases.xml	0
aYjanasundarI	an5janasundari1	añjanasundarī	anjanasundarī	grade	865	012-3	SCH-grade-12427_cases.xml	0
awanIDra	at2ani1dhra	aṭanīdhra	aṭanīdhra	grade	882	013-1	SCH-grade-12427_cases.xml	0
awavIprAyaprAntatA	at2avi1pra1yapra1ntata1	aṭavīprāyaprāntatā	aṭavīprāyaprāntatā	grade	883	013-1	SCH-grade-12427_cases.xml	0
awwahAsakusuma	at2t2aha1sakusuma	aṭṭahāsakusuma	aṭṭahāsakusuma	grade	891	013-1	SCH-grade-12427_cases.xml	0
awwahAsapuzpa	at2t2aha1sapus2pa	aṭṭahāsapuṣpa	aṭṭahāsapuṣpa	grade	892	013-1	SCH-grade-12427_cases.xml	0
aqakzIRam	ad2aks2i1n2am	aḍakṣīṇam	aḍakṣīnam	grade	893	013-1	SCH-grade-12427_cases.xml	0
aRakapada	an2akapada	aṇakapada	anakapada	grade	895	013-2	SCH-grade-12427_cases.xml	0
aRqajapati	an2d2ajapati	aṇḍajapati	anḍajapati	grade	912	013-2	SCH-grade-12427_cases.xml	0
aRqavat	an2d2avat	aṇḍavat	anḍavat	grade	916	013-2	SCH-grade-12427_cases.xml	0
atanutata	atanutata	atanutata	atanutata	grade	940	013-3	SCH-grade-12427_cases.xml	0
atanutA	atanuta1	atanutā	atanutā	grade	941	014-1	SCH-grade-12427_cases.xml	0
atalasparSatva	atalaspars4atva	atalasparśatva	atalasparśatva	grade	960	014-1	SCH-grade-12427_cases.xml	0
atazwa	atas2t2a	ataṣṭa	ataṣṭa	grade	961	014-1	SCH-grade-12427_cases.xml	0
atAdrUpya	ata1dru1pya	atādrūpya	atādrūpya	grade	968	014-2	SCH-grade-12427_cases.xml	0
atAnaka	ata1naka	atānaka	atānaka	grade	969	014-2	SCH-grade-12427_cases.xml	0
atAnta	ata1nta	atānta	atānta	grade	970	014-2	SCH-grade-12427_cases.xml	0
atAlavya	ata1lavya	atālavya	atālavya	grade	974	014-2	SCH-grade-12427_cases.xml	0
atiku	atiku	atiku	atiku	grade	987	014-2	SCH-grade-12427_cases.xml	0
atigmagu	atigmagu	atigmagu	atigmagu	grade	1011	014-3	SCH-grade-12427_cases.xml	0
atigmaBAs	atigmabha1s	atigmabhās	atigmabhās	grade	1012	014-3	SCH-grade-12427_cases.xml	0
atigmaraSmi	atigmaras4mi	atigmaraśmi	atigmaraśmi	grade	1013	014-3	SCH-grade-12427_cases.xml	0
atitanIyastA	atitani1yasta1	atitanīyastā	atitanīyastā	grade	1037	015-1	SCH-grade-12427_cases.xml	0
atitfzyati	atitr2s2yati	atitṛṣyati	atitṛṣyati	grade	1052	015-2	SCH-grade-12427_cases.xml	0
atinayana	atinayana	atinayana	atinayana	grade	1091	015-3	SCH-grade-12427_cases.xml	0
atinikawatA	atinikat2ata1	atinikaṭatā	atinikaṭatā	grade	1093	015-3	SCH-grade-12427_cases.xml	0
atinivAta	atiniva1ta	atinivāta	atinivāta	grade	1104	016-1	SCH-grade-12427_cases.xml	0
atiniHSabda	atinih2s4abda	atiniḥśabda	atiniḥśabda	grade	1105	016-1	SCH-grade-12427_cases.xml	0
atipawIyas	atipat2i1yas	atipaṭīyas	atipaṭīyas	grade	1109	016-1	SCH-grade-12427_cases.xml	0
atimAtratA	atima1trata1	atimātratā	atimātratā	grade	1180	017-1	SCH-grade-12427_cases.xml	0
atimudira	atimudira	atimudira	atimudira	grade	1188	017-1	SCH-grade-12427_cases.xml	0
atimOktika	atimauktika	atimauktika	atimauktika	grade	1194	017-1	SCH-grade-12427_cases.xml	0
atiyAcYA	atiya1cna1	atiyācñā	atiyācnā	grade	1199	017-1	SCH-grade-12427_cases.xml	0
atiyAtayAman	atiya1taya1man	atiyātayāman	atiyātayāman	grade	1200	017-1	SCH-grade-12427_cases.xml	0
atiloka	atiloka	atiloka	atiloka	grade	1230	017-2	SCH-grade-12427_cases.xml	0
ativadAnyatA	ativada1nyata1	ativadānyatā	ativadānyatā	grade	1236	017-3	SCH-grade-12427_cases.xml	0
ativartinI	ativartini1	ativartinī	ativartinī	grade	1240	017-3	SCH-grade-12427_cases.xml	0
atiSItA	atis4i1ta1	atiśītā	atiśītā	grade	1320	018-3	SCH-grade-12427_cases.xml	0
atiSoBAvant	atis4obha1vant	atiśobhāvant	atiśobhāvant	grade	1325	018-3	SCH-grade-12427_cases.xml	0
atispfhayAlutA	atispr2haya1luta1	atispṛhayālutā	atispṛhayālutā	grade	1384	019-3	SCH-grade-12427_cases.xml	0
atItavant	ati1tavant	atītavant	atītavant	grade	1402	019-3	SCH-grade-12427_cases.xml	0
atuzAramarIci	atus2a1ramari1ci	atuṣāramarīci	atuṣāramarīci	grade	1413	020-1	SCH-grade-12427_cases.xml	0
atoda	atoda	atoda	atoda	grade	1421	020-1	SCH-grade-12427_cases.xml	0
atyakza	atyaks2a	atyakṣa	atyakṣa	grade	1428	020-1	SCH-grade-12427_cases.xml	0
atyAgas	atya1gas	atyāgas	atyāgas	grade	1451	020-2	SCH-grade-12427_cases.xml	0
atyullaNGin	atyullan3ghin	atyullaṅghin	atyullanghin	grade	1475	020-3	SCH-grade-12427_cases.xml	0
atrAsa	atra1sa	atrāsa	atrāsa	grade	1487	020-3	SCH-grade-12427_cases.xml	0
atrilocana	atrilocana	atrilocana	atrilocana	grade	1492	021-1	SCH-grade-12427_cases.xml	0
adantatA	adantata1	adantatā	adantatā	grade	1512	021-2	SCH-grade-12427_cases.xml	0
adama	adama	adama	adama	grade	1515	021-2	SCH-grade-12427_cases.xml	0
adaSamIsTa	adas4ami1stha	adaśamīstha	adaśamīstha	grade	1526	021-2	SCH-grade-12427_cases.xml	0
adititanaya	Adititanaya	adititanaya	adititanaya	grade	1542	021-3	SCH-grade-12427_cases.xml	0
aditisuta	aditisuta	aditisuta	aditisuta	grade	1543	021-3	SCH-grade-12427_cases.xml	0
adurjanatva	adurjanatva	adurjanatva	adurjanatva	grade	1559	021-3	SCH-grade-12427_cases.xml	0
adUka	adu1ka	adūka	adūka	grade	1563	021-3	SCH-grade-12427_cases.xml	0
adUraja	adu1raja	adūraja	adūraja	grade	1565	022-1	SCH-grade-12427_cases.xml	0
adfSIka	adr2s4i1ka	adṛśīka	adṛśīka	grade	1572	022-1	SCH-grade-12427_cases.xml	0
adfSyakajjala	adr2s4yakajjala	adṛśyakajjala	adṛśyakajjala	grade	1573	022-1	SCH-grade-12427_cases.xml	0
adfztAgraha	adr2s2ta1graha	adṛṣtāgraha	adṛṣtāgraha	grade	1582	022-1	SCH-grade-12427_cases.xml	0
adeSaleKa	ades4alekha	adeśalekha	adeśalekha	grade	1589	022-2	SCH-grade-12427_cases.xml	0
admanideSa	admanides4a	admanideśa	admanideśa	grade	1608	022-2	SCH-grade-12427_cases.xml	0
adrAvaka	adra1vaka	adrāvaka	adrāvaka	grade	1617	022-3	SCH-grade-12427_cases.xml	0
adrikanyA	adrikanya1	adrikanyā	adrikanyā	grade	1618	022-3	SCH-grade-12427_cases.xml	0
adrisutA	adrisuta1	adrisutā	adrisutā	grade	1623	022-3	SCH-grade-12427_cases.xml	0
adrIndraputrI	adri1ndraputri1	adrīndraputrī	adrīndraputrī	grade	1625	022-3	SCH-grade-12427_cases.xml	0
aDaraBava	adharabhava	adharabhava	adharabhava	grade	1652	023-1	SCH-grade-12427_cases.xml	0
aDarasTita	adharasthita	adharasthita	adharasthita	grade	1657	023-1	SCH-grade-12427_cases.xml	0
aDariRI	adharin2i1	adhariṇī	adharinī	grade	1660	023-1	SCH-grade-12427_cases.xml	0
aDarIkf	adhari1kr2	adharīkṛ	adharīkṛ	grade	1662	023-2	SCH-grade-12427_cases.xml	0
aDaroccaBAva	adharoccabha1va	adharoccabhāva	adharoccabhāva	grade	1663	023-2	SCH-grade-12427_cases.xml	0
aDaHSayana	adhah2s4ayana	adhaḥśayana	adhaḥśayana	grade	1678	023-2	SCH-grade-12427_cases.xml	0
aDikamaRqalu	adhikaman2d2alu	adhikamaṇḍalu	adhikamanḍalu	grade	1697	023-3	SCH-grade-12427_cases.xml	0
aDikamalini	adhikamalini	adhikamalini	adhikamalini	grade	1698	023-3	SCH-grade-12427_cases.xml	0
aDikambu	adhikambu	adhikambu	adhikambu	grade	1700	023-3	SCH-grade-12427_cases.xml	0
aDikayati	adhikay(ati)	adhikayati	adhikayati	grade	1701	023-3	SCH-grade-12427_cases.xml	0
aDikaraRatA	adhikaran2ata1	adhikaraṇatā	adhikaranatā	grade	1704	023-3	SCH-grade-12427_cases.xml	0
aDikaraRaBawwa	adhikaran2abhat2t2a	adhikaraṇabhaṭṭa	adhikaranabhaṭṭa	grade	1705	023-3	SCH-grade-12427_cases.xml	0
aDigAna	adhiga1na	adhigāna	adhigāna	grade	1724	024-1	SCH-grade-12427_cases.xml	0
aDijalaDi	adhijaladhi	adhijaladhi	adhijaladhi	grade	1730	024-1	SCH-grade-12427_cases.xml	0
aDijalam	adhijalam	adhijalam	adhijalam	grade	1731	024-1	SCH-grade-12427_cases.xml	0
aDijigAMsA	adhijiga1m2sa1	adhijigāṃsā	adhijigānsā	grade	1732	024-1	SCH-grade-12427_cases.xml	0
aDitawam	adhitat2am	adhitaṭam	adhitaṭam	grade	1734	024-1	SCH-grade-12427_cases.xml	0
aDitaru	adhitaru	adhitaru	adhitaru	grade	1735	024-1	SCH-grade-12427_cases.xml	0
aDityakAy	adhityaka1y	adhityakāy	adhityakāy	grade	1738	024-1	SCH-grade-12427_cases.xml	0
aDidevatAyamAna	adhidevata1yama1na	adhidevatāyamāna	adhidevatāyamāna	grade	1740	024-1	SCH-grade-12427_cases.xml	0
aDiDaraRi	adhidharan2i	adhidharaṇi	adhidharani	grade	1744	024-2	SCH-grade-12427_cases.xml	0
aDiDaritri	adhidharitri	adhidharitri	adhidharitri	grade	1745	024-2	SCH-grade-12427_cases.xml	0
aDinAkam	adhina1kam	adhinākam	adhinākam	grade	1746	024-2	SCH-grade-12427_cases.xml	0
aDiniSITini	adhinis4i1thini	adhiniśīthini	adhiniśīthini	grade	1749	024-2	SCH-grade-12427_cases.xml	0
aDipayoDi	adhipayodhi	adhipayodhi	adhipayodhi	grade	1753	024-2	SCH-grade-12427_cases.xml	0
aDipradozam	adhiprados2am	adhipradoṣam	adhipradoṣam	grade	1756	024-2	SCH-grade-12427_cases.xml	0
aDiBUmi	adhibhu1mi	adhibhūmi	adhibhūmi	grade	1759	024-2	SCH-grade-12427_cases.xml	0
aDimuYcam	adhimun5cam	adhimuñcam	adhimuncam	grade	1761	024-2	SCH-grade-12427_cases.xml	0
aDimOli	adhimauli	adhimauli	adhimauli	grade	1763	024-2	SCH-grade-12427_cases.xml	0
aDiyuyutsutA	adhiyuyutsuta1	adhiyuyutsutā	adhiyuyutsutā	grade	1764	024-2	SCH-grade-12427_cases.xml	0
aDivAriDi	adhiva1ridhi	adhivāridhi	adhivāridhi	grade	1786	024-3	SCH-grade-12427_cases.xml	0
aDiSayAlu	adhis4aya1lu	adhiśayālu	adhiśayālu	grade	1797	025-1	SCH-grade-12427_cases.xml	0
aDizWAyikA	adhis2t2ha1yika1	adhiṣṭhāyikā	adhiṣṭhāyikā	grade	1807	025-1	SCH-grade-12427_cases.xml	0
aDizWitatA	adhis2t2hitata1	adhiṣṭhitatā	adhiṣṭhitatā	grade	1808	025-1	SCH-grade-12427_cases.xml	0
aDisaMyugorvi	adhisam2yugorvi	adhisaṃyugorvi	adhisanyugorvi	grade	1810	025-1	SCH-grade-12427_cases.xml	0
aDisaMKya	adhisam2khya	adhisaṃkhya	adhisankhya	grade	1811	025-1	SCH-grade-12427_cases.xml	0
aDisarojini	adhisarojini	adhisarojini	adhisarojini	grade	1812	025-1	SCH-grade-12427_cases.xml	0
aDisinDu	adhisindhu	adhisindhu	adhisindhu	grade	1813	025-1	SCH-grade-12427_cases.xml	0
aDInaDya	adhi1nadhya	adhīnadhya	adhīnadhya	grade	1820	025-2	SCH-grade-12427_cases.xml	0
aDIracakzus	adhi1racaks2us	adhīracakṣus	adhīracakṣus	grade	1822	025-2	SCH-grade-12427_cases.xml	0
aDIratArA	adhi1rata1ra1	adhīratārā	adhīratārā	grade	1823	025-2	SCH-grade-12427_cases.xml	0
aDIradfS	adhi1radr2s4	adhīradṛś	adhīradṛś	grade	1824	025-2	SCH-grade-12427_cases.xml	0
aDIralocanA	adhi1ralocana1	adhīralocanā	adhīralocanā	grade	1826	025-2	SCH-grade-12427_cases.xml	0
aDIravilocanA	adhi1ravilocana1	adhīravilocanā	adhīravilocanā	grade	1827	025-2	SCH-grade-12427_cases.xml	0
aDeya	adheya	adheya	adheya	grade	1839	025-2	SCH-grade-12427_cases.xml	0
aDonibanDinI	adhonibandhini1	adhonibandhinī	adhonibandhinī	grade	1843	025-2	SCH-grade-12427_cases.xml	0
aDomuKIBU	adhomukhi1bhu1	adhomukhībhū	adhomukhībhū	grade	1850	025-3	SCH-grade-12427_cases.xml	0
aDorata	adhorata	adhorata	adhorata	grade	1851	025-3	SCH-grade-12427_cases.xml	0
aDovaktra	adhovaktra	adhovaktra	adhovaktra	grade	1852	025-3	SCH-grade-12427_cases.xml	0
aDyavani	adhyavani	adhyavani	adhyavani	grade	1865	025-3	SCH-grade-12427_cases.xml	0
aDyAsanA	adhya1sana1	adhyāsanā	adhyāsanā	grade	1883	026-1	SCH-grade-12427_cases.xml	0
