01.0001   2 BU sattAyAm
01.0724 295 yaja devapUjAsaNgatikaraRadAnezu
01.0725 297 quvap bIjasantAne
01.0726 298 vaha prApaRe
01.0727 299 pacAdayo'nudAttAH svaritetaH
01.0728 299 sacatistUdAttaH
01.0729 299 vasa nivAse
01.0730 299 anudAtta udAttet
01.0731 302 veY tantusantAne
01.0732 303 vyeY saMvaraRe
01.0733 303 hveY sparDAyAM Sabde ca
01.0734 305 veYAdayastrayo'nudAttA uBayatoBAzAH
01.0735 305 vada vyaktAyAM vAci
01.0736 306 wu o Svi gativfdDyoH
01.0737 306 ayaM vadatiSca parasmEBAzAvudAttetO
01.0738 308 vft
02.0001 309 ada BakzaRe
02.0002 311 hana hiMsAgatyoH
02.0003 321 adihanI anudAttAvudAttetO
02.0004 321 dviza aprItO
02.0005 321 duha prapUraRe
02.0006 323 diha upacaye
02.0007 324 liha AsvAdane
02.0008 324 dvizAdayo'nudAttAH svaritetaH
02.0009 324 cakziN vyaktAyAM vAci
02.0010 324 udAtto'nudAttet
02.0011 329 Ira gatO kampane ca
02.0012 330 Iqa stutO
02.0013 330 ISa ESvarye
02.0014 330 Asa upaveSane
02.0015 331 ANaSSAsu icCAyAm
02.0016 333 vasa AcCAdane
02.0017 333 kasi gatiSAsanayoH
02.0018 335 Risi cumbane
02.0019 335 Riji SudDO
02.0020 335 Siji avyakte Sabde
02.0021 335 piji varRe
02.0022 336 vfjI varjane
02.0023 336 pfcI samparcane
02.0024 336 irAdaya udAttA anudAttetaH
02.0025 336 zUN prARigarBavimocane
02.0026 339 SIN svapne
02.0027 341 AtmanepadinAvudAttO
02.0028 341 yu miSraRe
02.0029 343 ru Sabde
02.0030 344 Ru stutO
02.0031 344 wukzu Sabde
02.0032 345 kzRu tejane
02.0033 345 zRu prasravaRe
02.0034 345 yupraBftaya udAttA udAttetaH
02.0035 345 totistvanudAttaH
02.0036 345 UrRuY AcCAdane
02.0037 345 udAtta uBayatoBAzaH
02.0038 347 dyu aBigamane
02.0039 347 anudAtta udAttet
02.0040 347 zu prasavESvaryayoH
02.0041 347 anudAtta udAttet
02.0042 347 ku Sabde
02.0043 347 ayamapyanudAtta udAttet
02.0044 348 zwuY stutO
02.0045 348 anudAtta uBayatoBAzaH
02.0046 349 brUY vyaktAyAM vAci
02.0047 349 anudAtta uBayatoBAzaH
02.0048 351 iR gatO
02.0049 357 iN aDyayane
02.0050 359 ik smaraRe
02.0051 360 vI gatiprajanakAntyasanaKAdanezu
02.0052 360 yA prApaRe
02.0053 361 vA gatiganDanayoH
02.0054 362 BA dIptO
02.0055 362 zRA SOce
02.0056 363 SrA pAke
02.0057 363 drA kutsAyAM gatO
02.0058 363 psA BakzaRe
02.0059 363 pA rakzaRe
02.0060 366 rA dAne
02.0061 366 lA AdAne
02.0062 367 dAp lavane
02.0063 367 KyA prakaTane
02.0064 368 prA pUraRe
02.0065 374 mA mAne
02.0066 368 vaca pariBAzaRe
02.0067 369 iRpraBftayo'nudAttA parasmEpadinaH
02.0068 369 iN tvAtmanepadI
02.0069 369 vida jYAne
02.0070 371 asa Buvi
02.0071 372 mfjU SudDO
02.0072 373 rudir aSruvimocane
02.0073 374 vidAdaya udAttA udAttetaH
02.0074 374 Yizvap Saye
02.0075 374 udAttedanudAttaH
02.0076 375 Svasa prARane
02.0077 376 ana ca
02.0078a 376 jakza BakzahasanayoH
02.0078b 377 rudAdayaH paYca gatAH
02.0079 377 jAgf nidrAkzaye
02.0080 378 daridrA durgatO
02.0081 379 cakAsf dIptO
02.0082 379 SAsu anuSizwO
02.0083 380 SvasAdayaH udAttA udAttetaH
02.0084 380 dIDIN dIptidevanayoH
02.0085 381 vevIN vetinA tulye
02.0086 381 jakzityAdayo gatAH
02.0087 381 zasa zasti svapne
02.0088 382 vaSa kAntO
02.0089 382 zasAdaya udAttA udAttetaH
02.0090 382 carkarItaM ca
02.0091 382 hnuN apanayane
02.0092 383 anudAtta AtmaneBAzaH
03.0001 384 hu dAnAdanayoH
03.0002 385 Yi BI Baye
03.0003 383 hrI lajjAyAm
03.0004 386 juhotyAdayo'nudAttAH parasmEpadinaH
03.0005 386 pF pAlanapUraRayoH
03.0006 386 udAttaH parasmEBAzaH
03.0007 388 quBfY DAraRapozaRayoH
03.0008 388 anudAtta uBayatoBAzaH
03.0009 388 mAN mAne Sabde ca
03.0010 388 anudAtta AtmanepadI
03.0011 389 o hAN gatO
03.0012 389 anudAtta AtmaneBAzaH
03.0013 389 o hAk tyAge
03.0014 389 anudAttaH parasmEpadI
03.0015 392 qudAY dAne
03.0016 392 uBayatoBAzo'nudAttaH
03.0017 394 quDAY DAraRapozaRayoH
03.0018 394 anudAtta uBayapadI
03.0019 396 Rijir SOcapozaRayoH
03.0020 396 vijir pfTagBAve
03.0021 397 vizx vyAptO
03.0022 397 vft
03.0023 397 nijAdayassvariteto'nudAttAH
03.0024 397 Gf kzaraRadIptyoH
03.0025 397 hf prasahyakaraRe
03.0026 397 f sf gatO
03.0027 398 GfpraBftaya udAtteto'nudAttAH
03.0028 398 Basa BartsanadIptyoH
03.0029 398 ki jYAne
03.0030 399 anudAttaH
03.0031 399 tura tvaraRe
03.0032 399 Diza Sabde
03.0033 399 Dana DAnye
03.0034 399 jana janane
03.0035 399 kyAdaya udAttA udAttetaH
03.0036 399 gA stutO
03.0037 399 anudAtta udAttet
03.0038 399 vft
04.0001 400 divu krIqAvijigIzAvyavahAradyutistutimodamadasvapnakAntigatizu
04.0002 402 zivu tantusantAne
04.0003 403 srivu gatiSozaRayoH
04.0004 403 zWivu nirasane
04.0005 403 zRusu adane
04.0006 403 knasu hvaraRadIptyoH
04.0007 404 vyuza dAhe
04.0008 404 pluza ca
04.0009 404 nftI gAtravikzepe
04.0010 404 trasI udvege
04.0011 405 kuTa pUtIBAve
04.0012 405 puTa hiMsAyAm
04.0013 405 guDa parivezwane
04.0014 405 kzipa preraRe
04.0015 406 puzpa vikasane
04.0016 406 tima stima zwIma ArdrIBAve
04.0017 406 vrIqa codane
04.0018 406 iza gatO
04.0019 407 zuha cakyarTe
04.0020 407 jFz JFz vayohAnO
04.0021 409 divAdayaH parasmEBAzA udAttAH kzipivarjam
04.0022 409 zUN prARiprasave
04.0023 409 dUN paritApe
04.0024 409 AtmaneBAzAvudAttO
04.0025 409 dIN kzaye
04.0026 410 qIN vihAyasA gatO
04.0027 410 DIN AdAne
04.0028 411 mIN hiMsAyAm
04.0029 411 rIN sravaRe
04.0030 411 lIN SlezaRe
04.0031 412 vrIN vfRotyarTe
04.0032 412 svAdaya oditaH
04.0033 412 pIN pAne
04.0034 412 mAN mAne
04.0035 413 IN gatO
04.0036 413 prIN prItO
04.0037 413 dINAdaya Atmanepadino dINvarjamanudAttAH
04.0038 413 So tanUkaraRe
04.0039 414 Co Cedane
04.0040 414 zo antakarmaRi
04.0041 415 do avaKaRqane
04.0042 415 SyatipraBftayo'nudAttAH parasmEBAzAH
04.0043 415 janI prAdurBAve
04.0044 417 dIpI dIptO
04.0045 417 pUrI ApyAyane
04.0046 417 tUrI gatitvaraRahiMsanayoH
04.0047 418 DUrI gUrI hiMsAgatyoH
04.0048 418 GUrI jUrI hiMsAvayohAnyoH
04.0049 418 SUrI hiMsAstamBanayoH
04.0050 418 cUrI dAhe
04.0051 418 tapa ESvarye vA
04.0052 418 vftu varaRe
04.0053 418 kliSa upatApe
04.0054 419 kASf dIptO
04.0055 419 vASf Sabde
04.0056 419 janyAdaya udAttA anudAttetaH
04.0057 419 mfza titikzAyAm
04.0058 419 I Sucir pUtIBAve
04.0059 419 udAttO svaritetO
04.0060 419 Raha banDane
04.0061 420 ranja rAge
04.0062 420 Sapa AkroSe
04.0063 420 nahAdayastrayo'nudAttAH svaritetaH
04.0064 420 pada gatO
04.0065 423 Kida dEnye
04.0066 423 vida sattAyAm
04.0067 423 buDa avagamane
04.0068 424 yuDa samprahAre
04.0069 424 ano ruDa kAme
04.0070 424 aRa prARane
04.0071 424 mana jYAne
04.0072 426 yuja samADO
04.0073 426 sfja visarge
04.0074 426 liSa alpIBAve
04.0075 427 padAdayo'nudAttA anudAttetaH aRyativarjam
04.0076 427 rADo'karmakAd vfdDAveva
04.0077 427 vyaDa tAqane
04.0078 428 puza puzwO
04.0079 428 Suza SozaRe
04.0080 428 tuza prItO
04.0081 428 duza vEkftye
04.0082 428 Sliza AliNgane
04.0083 429 Saka viBAzito marzaRe
04.0084 429 zvidA gAtraprakzaraRe
04.0085 429 kruDa kope
04.0086 430 kzuDa buBukzAyAm
04.0087 430 SuDa SOce
04.0088 430 ziDu saMrAdDO
04.0089 430 rADAdayo'nudAttA udAttetaH
04.0090 430 raDa hiMsAsaMrAdDyoH
04.0091 431 RaSa adarSane
04.0092 432 tfpa prIRane
04.0093 432 dfpa harzaRamohanayoH
04.0094 432 druha jiGAMsAyAm
04.0095 433 muha vEcitye
04.0096 433 zRuha udgiraRe
04.0097 433 zRiha prItO
04.0098 434 vft
04.0099 434 Samu upaSamane
04.0100 434 tamu kANkzAyAm
04.0101 435 damu upaSamane
04.0102 435 Sramu tapasi Kede ca
04.0103 435 Bramu anavasTAne
04.0104 435 kzamU sahane
04.0105 436 klamu glAnO
04.0106 436 madI harze
04.0107 436 vft
04.0108 436 asu kzepaRe
04.0109 437 yasu prayatne
04.0110 438 jasu mokzaRe
04.0111 438 tasu upakzaye
04.0112 438 dasu ca
04.0113 438 vasu stamBe
04.0114 438 vyuza viBAge
04.0115 438 pluza dAhe
04.0116 438 bisa preraRe
04.0117 438 kusa SlezaRe
04.0118 438 busa utsarge
04.0119 439 musa KaRqane
04.0120 439 masI parimARe
04.0121 439 luwa viloqane
04.0122 439 uca samavAye
04.0123 440 BfSu BraMSu aDaHpatane
04.0124 440 vfSa varaRe
04.0125 440 kfSa tanUkaraRe
04.0126 440 Yi tfza pipAsAyAm
04.0127 440 hfza tuzwO
04.0128a 441 ruza roze
04.0129 441 qipa kzepe
04.0130 441 kupa kroDe
04.0131 441 gupa vyAkulatve
04.0132 441 yupa rupa lupa vimohane
04.0133 441 luBa gArDye
04.0134 442 kzuBa saYcalane
04.0135 442 RaBa tuBa hiMsAyAm
04.0136 442 klidU ArdrIBAve
04.0137 442 YimidA snehane
04.0138 442 Yi kzvidA snehanamocanayoH
04.0139 442 fDu vfdDO
04.0140 443 gfDu aBikANkzAyAm
04.0141 443 vft
04.0142 443 SamAdaya udAttA udAttetaH
05.0001 444 zuY aBizave
05.0002 445 ziY banDane
05.0003 446 SiY niSAne
05.0004 446 qumiY prakzepaRe
05.0005 446 ciY cayane
05.0006 447 stfY AcCAdane
05.0007 448 kfY hiMsAyAm
05.0008 448 vfY varaRe
05.0009 450 DuY kampane
05.0010 451 svAdayaH uBayatoBAzA vfYvarjamanudAttAH
05.0011 451 wu du upatApe
05.0012 451 hi gatO vfdDO ca
05.0013 452 pf prItO
05.0014 452 spf prItipAlanayoH
05.0015 452 Apx vyAptO
05.0016 454 Sakx SaktO
05.0017 454 rADa sADa saMsidDO
05.0018 454 dunotipraBftayo'nudAttAH parasmEpadinaH
05.0019 454 aSU vyAptO saNGAte ca
05.0020 456 zwiGa Askandane
05.0021 456 aSistiGO udAttAvanudAttetO
05.0022a 456 tika tiga ca
05.0022b 456 zaGa hiMsAyAm
05.0023 456 Yi DfzA prAgalBye
05.0024 457 dunBu damBe
05.0025 458 fDu vfdDO
05.0026 458 Candasi
05.0027 458 aha vyAptO
05.0028 458 daGa GAtane pAlane ca
05.0029 458 camu BakzaRe
05.0030 458 ri kzi ciri jiri dASa df hiMsAyAm
05.0031 458 vft
06.0001 459 tuda vyaTane
06.0002 459 Ruda preraRe
06.0003 460 diSa atisarjane
06.0004 460 Brasja pAke
06.0005 462 kzipa preraRe
06.0006 462 kfza vileKane
06.0007 462 tudAdayo'nudAttAH svaritetaH
06.0008 462 fzI gatO
06.0009 463 udAtta udAttet
06.0010 463 juzI prItisevanayoH
06.0011 463 o vijI BayacalanayoH
06.0012 464 o lajI o lasjI vrIqe
06.0013 464 juzAdaya udAttA anudAttetaH
06.0014 464 o vraScU Cedane
06.0015 465 vyaca vyAjIkaraRe
06.0016 465 uCi uYCe
06.0017 466 uCI vivAse
06.0018 466 fCa gatIndriyapralayamUrtiBavezu
06.0019 466 miCa utkleSe
06.0020 466 jarja carca JarJa pariBAzaRasantarjanayoH
06.0021 466 tvaca saMvaraRe
06.0022 466 fca stutO
06.0023 467 ubja Arjave
06.0024 468 udJa utsarge
06.0025 468 luBa vimohane
06.0026 468 riPa katTanayudDanindAhiMsAdAnezu
06.0027 468 tfpa tfnPa tfptO
06.0028 469 tupa tunpa tuPa tunPa hiMsAyAm
06.0029 469 dfPa dfnPa utkleSe
06.0030 469 fPa fnPa hiMsAyAm
06.0031 469 guPa gunPa granTe
06.0032 469 uBa unBa pUraRe
06.0033 470 SuBa SunBa SoBArTe
06.0034 470 dfBI granTe
06.0035 470 cftI hiMsAgranTanayoH
06.0036 470 viDa viDAne
06.0037 470 juqa gatO
06.0038 470 mfqa suKane
06.0039 470 pfqa ca
06.0040 470 pfRa prIRane
06.0041 471 mfRa hiMsAyAm
06.0042 471 tuRa kOwilye
06.0043 471 puRa karmaRi SuBe
06.0044 471 muRa pratijYAne
06.0045 471 kuRa SabdopakaraRayoH
06.0046 471 Suna gatO
06.0047 471 druRa hiMsAgatikOwilyezu
06.0048 471 GuRa GUrRa BramaRe
06.0049 471 zura ESvaryadIptyoH
06.0050 471 kura Sabde
06.0051 472 Kura cCedane
06.0052 472 mura parivezwane
06.0053 472 kzura vileKane
06.0054 472 Gura BImArTaSabdayoH
06.0055 472 pura agragamane
06.0056 472 vfhU udyamane
06.0057 472 tfhU stfhU tfnhU hiMsArTAH
06.0058 473 iza icCAyAm
06.0059 473 miza spardDAyAm
06.0060 473 kila SvEtye
06.0061 473 tila snehane
06.0062 473 cila nivasane
06.0063 474 cala vilasane
06.0064 474 ila svapnakzepaRayoH
06.0065 474 vila saMvaraRe
06.0066 474 bila Bedane
06.0067 474 Rila gahane
06.0068 474 hila BAvakaraRe
06.0069 474 Sila zila uYCe
06.0070 474 mila SlezaRe
06.0071 474 liKa akzaravinyAse
06.0072 475 kuwa kOwilye
06.0073 476 puwa saMSlezaRe
06.0074 476 kuca saMkocane
06.0075 476 guja Sabde
06.0076 476 guqa rakzAyAm
06.0077 476 qipa kzepe
06.0078 476 Cura Cedane
06.0079 476 sPuwa vikasane
06.0080 476 muwa AkzepapramardanayoH
06.0081 476 truwa Cedane
06.0082 476 tuwa kalahakarmaRi
06.0083 476 cuwa Cuwa Cedane
06.0084 476 juqa banDane
06.0085 477 kaqa made
06.0086 477 luwa saMSlezaRe
06.0087 477 kfqa Ganatve
06.0088 477 kuqa bAlye
06.0089 477 puqa utsarge
06.0090 477 Guwa pratIGAte
06.0091 477 tuqa toqane
06.0092 477 Tuqa sPuqa saMvaraRe
06.0093 477 sPura sPula saYcalane
06.0094 478 sPuqa cuqa bruqa saMvaraRe
06.0095 478 vraScAdaya udAttA udAttetaH
06.0096 478 gurI udyamane
06.0097 478 udAtto'nudAttet
06.0098 478 RU stavane
06.0099 479 DU viDUnane
06.0100 479 ayaM pUrvaScodAttaH
06.0101 479 gu purIzotsarge
06.0102 479 Dru gatisTEyayoH
06.0103 479 ayaM guvatiScAnudAttO udAttetO
06.0104 479 kuN Sabde
06.0105 479 vft
06.0106 480 pfN vyAyAme
06.0107 480 mfN prARatyAge
06.0108 480 anudAttAvAtmaneBAzO
06.0109 480 ri pi gatO
06.0110 481 Di DAraRe
06.0111 481 kzi nivAsagatyoH
06.0112 481 riyatyAdayo'nudAttA udAttetaH
06.0113 481 zU preraRe
06.0114 482 kF vikzepe
06.0115 484 gF nigaraRe
06.0116 485 suvatikIratigirataya udAttAH udAttetaH
06.0117 485 dfN Adare
06.0118 486 DfN avasTAne
06.0119 486 driyatiDriyatI anudAttAvAtmaneBAzO
06.0120 486 pracCa jYIpsAyAm
06.0121 486 vft
06.0122 486 sfja visarge
06.0123 487 wu masjo SudDO
06.0124 487 rujo BaNge
06.0125 488 Bujo kOwilye
06.0126 488 Cupa sparSe
06.0127 488 ruSa riSa hiMsAyAm
06.0128 488 liSa gatO
06.0129 488 spfSa saMsparSane
06.0130 489 vicCa gatO . udAttaH udAttet
06.0131 489 viSa praveSane
06.0132 490 mfSa AmarSane
06.0133 490 Ruda preraRe
06.0134 490 zadx viSaraRagatyavasAdanezu
06.0135 490 Sadx Satane
06.0136 490 pfcCatyAdayo'nudAttA udAttetaH . vicCirekaH sew
06.0137 490 mila saNgamane
06.0138 490 mucx mokzaRe
06.0139 491 lupx Cedane
06.0140 491 vidx lABe
06.0141 492 lipa upadehe
06.0142 492 zica kzaraRe
06.0143 493 mucAdayo'nudAttAH svaritetaH . vindatistu seqekaH
06.0144 493 kftI Cedane
06.0145 493 udAtta udAttet
06.0146 493 Kida pariGAte
06.0147 493 anudAtta udAttet
06.0148 493 piSa avayave
06.0149 493 udAtta udAttet
06.0150 494 vft
07.0001 495 ruDir AvaraRe
07.0002 496 Bidir vidAraRe
07.0003 496 Cidir dvEDIkaraRe
07.0004 496 ricir virecane
07.0005 497 vijir pfTagBAve
07.0006 497 kzudir sampezaRe
07.0007 497 yujir yoge
07.0008 498 ruDAdayo'nudAttAssvaritetaH
07.0009 498 ucCfdir dIptidevanayoH
07.0010 499 utfdir hiMsAnAdarayoH
07.0011 499 udAttO svaritetO
07.0012 499 kftI vezwane
07.0013 499 udAtta udAttet
07.0014 499 Yi inDI dIptO
07.0015 499 udAtto'nudAttet
07.0016 500 Kida dEnye
07.0017 500 vida vicAraRe
07.0018 500 KidividI anudAttAvanudAttetO
07.0019 500 vizx viSezaRe
07.0020 500 pizx saMcUrRane
07.0021 501 Banjo Amardane
07.0022 501 Buja pAlanAByavahArayoH
07.0023 502 SizAdayaScatvAro'nudAttAH udAttetaH
07.0024 502 tfha hiMsAyAm
07.0025 503 hisi hiMsAyAm
07.0026 503 undI kledane
07.0027 504 anjU vyaktimrakzaRakAntigatizu
07.0028 504 tancU saNkocane
07.0029 504 ovijI BayacalanayoH
07.0030 505 vfjI varjane
07.0031 505 pfcI samparke
07.0032 505 tfhAdaya udAttA udAttetaH
07.0033 505 vft
08.0001 506 tanu vistAre
08.0002 507 zaRu dAne
08.0003 507 kzaRu hiMsAyAm
08.0004 508 kziRu ca
08.0005 508 fRu gatO
08.0006 509 tfRu adane
08.0007 509 GfRu dIptO
08.0008 509 tanAdaya udAttAH svaritetaH
08.0009 509 vanu yAcane
08.0010 510 manu avaboDane
08.0011 510 udAttAvanudAttetO
08.0012 510 qu kfY karaRe
08.0013 518 anudAtta uBayatoBAzaH
09.0001 519 qukrIY dravyavinimaye
09.0002 520 prIY tarpaRe kAntO ca
09.0003 520 SrIY pAke
09.0004 520 mIN hiMsAyAm
09.0005 520 ziY banDane
09.0006 520 skuY ApravaRe
09.0007 521 yuY banDane
09.0008 521 kryAdayo'nudAttA uBayatoBAzAH
09.0009 521 knUY Sabde
09.0010 521 drUY hiMsAyAm
09.0011 521 pUY pavane
09.0012 522 lUY Cedane
09.0013 522 stFY AcCAdane
09.0014 522 kFY hiMsAyAm
09.0015 522 vFY varaRe
09.0016 523 DUY kampane
09.0017 523 knUYAdaya udAttA uBayatoBAzAH
09.0018 523 SF hiMsAyAm
09.0019 524 pF pAlanapUraRayoH
09.0020 524 spF hiMsAyAm
09.0021 524 vF varaRe
09.0022 525 BF Bartsane
09.0023 525 mF hiMsAyAm
09.0024 525 dF vidAraRe
09.0025 525 jF vayohAnO
09.0026 525 nF naye
09.0027 525 kF hiMsAyAm
09.0028 525 F gatO
09.0029 526 gF Sabde
09.0030 526 SfRAtipraBftaya udAttA udAttetaH
09.0031 526 jyA vayohAnO
09.0032 526 rI gatirezaRayoH
09.0033 527 lI SlezaRe
09.0034 527 vlI varaRe
09.0035 527 plI gatO
09.0036 527 vft
09.0037 527 vrI varaRe
09.0038 527 BrI Baye
09.0039 527 kzIz hiMsAyAm
09.0040 528 jYA avaboDane
09.0041 529 banDa banDane
09.0042 529 jyAdayo'nudAttAH parasmEBAzAH
09.0043 529 vfN samBaktO
09.0044 529 udAtta AtmanepadI
09.0045 530 SranTa vimocanapratiharzayoH
09.0046 530 manTa viloqane
09.0047 530 granTa sandarBe
09.0048 531 kunTa saMSlezaRe
09.0049 531 mfda kzode
09.0050 531 mfqa ca
09.0051 531 guDa roze
09.0052 531 kuza nizkarze
09.0053 532 kzuBa saMcalane
09.0054 532 RaBa tuBa hiMsAyAm
09.0055 532 kliSu vibADane
09.0056 532 aSa Bojane
09.0057 533 u Drasa uYCe
09.0058 533 iza ABIkzRye
09.0059 534 viza viprayoge
09.0060 534 pruza pluza snehanasevanapUraRezu
09.0061 534 puza puzwO
09.0062 534 muza steye
09.0063 534 Kaca BUtaprAdurBAve
09.0064 534 SranTAdaya udAttA pizivarjam
09.0065 534 graha upAdAne
09.0066 534 udAttaH svaritet
10.0001 537 cura steye
10.0002 539 citi smftyAm
10.0003 539 yatri saNkocane
10.0004 539 sPuqi parihAse
10.0005 539 lakza darSanANkanayoH
10.0006 539 kudri anftaBAzaRe
10.0007 539 laqa upasevAyAm
10.0008 539 midi snehane
10.0009 539 o laqi utkzepaRe
10.0010 540 jala apavAraRe
10.0011 540 pIqa avagAhane
10.0012 540 nawa avasyandane
10.0013 540 SraTa prayatne
10.0014 540 baDa saMyamane
10.0015 540 pF pUraRe
10.0016 540 Urja balaprARanayoH
10.0017 540 pakza parigrahe
10.0018 541 varRa cUrRa preraRe
10.0019 541 praTa praKyAne
10.0020 541 pfTa prakzepe
10.0021 541 zamba sambanDane
10.0022 541 Bakza adane
10.0023 541 kuwwa CedanaBartsanayoH
10.0024 541 puwwa cuwwa alpIBAve
10.0025 541 awwa zuwwa anAdare
10.0026 541 luRWa steye
10.0027 542 SaWa SvaWa asaMskAragatyoH
10.0028 542 tuji piji hiMsAbalAdAnaniketanezu
10.0029 542 pisa gatO
10.0030 542 zAntva sAmaprayoge
10.0031 542 zvalka valka pariBAzaRe
10.0032 542 zRiha snehane
10.0033 542 smiwa anAdare
10.0034 542 Sliza SlezaRe
10.0035 543 paTi gatO
10.0036 543 picCa kuwwane
10.0037 543 Cadi saMvaraRe
10.0038 543 SraRa dAne
10.0039 543 taqa AGAte
10.0040 543 Kaqa Kaqi kaqi Bedane
10.0041 543 kuqi rakzaRe
10.0042 543 guqi vezwane
10.0043 543 Kuqi KaRqane
10.0044 543 vawi viBAjane
10.0045 544 maqi BUzAyAM harze ca
10.0046 544 Baqi kalyARe
10.0047 544 Carda vamane
10.0048 544 pusta busta AdarAnAdarayoH
10.0049 544 cuda saYcodane
10.0050 544 nakka Dakka nASane
10.0051 544 cakka cukka vyaTane
10.0052 544 kzala SOcakarmaRi
10.0053 544 tala pratizWAyAm
10.0054 544 tula unmAne
10.0055 545 dula utkzepe
10.0056 545 pula mahattve
10.0057 545 cula samucCrAye
10.0058 545 mUla rohaRe
10.0059 545 kala vila kzepe
10.0060 545 bila Bedane
10.0061 545 tila snehane
10.0062 545 cala BftO
10.0063 545 pAla rakzaRe
10.0064 545 lUza hiMsAyAm
10.0065 545 Sulba mAne
10.0066 545 cuwa Cedane
10.0067 545 muwa saMcUrRane
10.0068 546 paqi pasi nASane
10.0069 546 vraja mArgasaMskAragatyoH
10.0070 546 Sulka atisparSane
10.0071 546 capi gatyAm
10.0072 546 kzapi kzAntyAm
10.0073 546 kzaji kfcCrajIvane
10.0074 546 Svarta gatyAm
10.0075 546 SvaBra ca
10.0076 546 jYapa micca
10.0077 548 yama ca parivezaRe
10.0078 548 caha parikalkane
10.0079 548 raha tyAge
10.0080 548 bala prARane
10.0081 548 ciY cayane
10.0082 549 nAnye mito'hetO
10.0083 549 Gawwa calane
10.0084 549 asta saNGAte
10.0085 549 Kawwa saMvaraRe
10.0086 549 zawwa sPiwwa cubi hiMsAyAm
10.0087 549 pUla saMGAte
10.0088 549 puMsa aBivarDane
10.0089 549 waki banDane
10.0090 549 DUsa kAntikaraRe
10.0091 549 kIwa varRe
10.0092 549 cUrRa saNkocane
10.0093 549 pUja pUjAyAm
10.0094 549 arka stavane
10.0095 550 SuWa Alasye
10.0096 550 SuWi SozaRe
10.0097 550 juqa preraRe
10.0098 550 gaja mArja SabdArTe
10.0099 550 Gf prasravaRe
10.0100 550 paci vistAravacane
10.0101 550 tija niSAne
10.0102 550 kFta saMSabdane
10.0103 551 varDa CedanapUraRayoH
10.0104 551 kubi CAdane
10.0105 551 lubi tubi adarSane
10.0106 551 hlapa vyaktAyAM vAci
10.0107 551 cuwi Cedane
10.0108 551 ila preraRe
10.0109 551 mrakza mlecCane
10.0110 551 mlecCa avyaktAyAM vAci
10.0111 551 brUsa barha hiMsAyAm
10.0112 552 gurda pUrvaniketane
10.0113 552 jasi rakzaRe
10.0114 552 Iqa stutO
10.0115 552 jasu hiMsAyAm
10.0116 552 piqi saMGAte
10.0117 552 ruza roze
10.0118 552 qipa kzepe
10.0119 552 zwUpa samucCrAye
10.0120 552 A kusmAdAtmanepadinaH
10.0121 552 cita saYcetane
10.0122 552 daSi daMSane
10.0123 553 dasi darSanadaMSanayoH
10.0124 553 qapa qipa saMGAte
10.0125 553 tatri kuwumbaDAraRe
10.0126 553 matri guptaBAzaRe
10.0127 553 spaSa grahasaMSlezaRayoH
10.0128 553 tarja Bartsa santarjane
10.0129 553 basta ganDa ardane
10.0130 553 vizka hiMsAyAm
10.0131 553 nizka parimARe
10.0132 553 lala IpsAyAm
10.0133 553 kURa saNkocane
10.0134 554 tURa pUraRe
10.0135 554 BrURa ASAyAm
10.0136 554 SaWa SlAGAyAm
10.0137 554 yakza pUjAyAm
10.0138 554 syama vitarke
10.0139 554 gUra udyamane
10.0140 554 Sama lakza Alocane
10.0141 554 kutsa avakzepaRe
10.0142 554 truwa Cedane
10.0143 554 gala SravaRe
10.0144 554 Bala ABaRqane
10.0145 554 kUwa apradAne
10.0146 554 kuwwa pratApane
10.0147 554 vaYcu pralamBane
10.0148 555 vfza SaktibanDane
10.0149 555 mada tfptiyoge
10.0150 555 divu parikUjane
10.0151 555 gf vijYAne
10.0152 555 vida cetanAKyAnanivAsezu
10.0153 556 mana stamBe
10.0154 556 yu jugupsAyAm
10.0155 556 kusma nAmno vA
10.0156 557 carca aDyayane
10.0157 557 bukka BAzaRe
10.0158 557 kaRa nimIlane
10.0159 557 jaBi nASane
10.0160 557 zUda kzaraRe
10.0161 557 jasu tAqane
10.0162 557 paSa banDane
10.0163 557 ama roge
10.0164 558 cawa sPuwa Bedane
10.0165 558 Gawa saNGAte
10.0166 558 hantyarTASca
10.0167 558 divu mardane
10.0168 558 arja pratiyatne
10.0169 558 Guzir viSabdane
10.0170 559 ANaH kranda sAtatye
10.0171 559 lasa Silpayoge
10.0172 559 tasi BUza alaNkAre
10.0173 559 mokza asane
10.0174 559 arha pUjAyAm
10.0175 559 jYA niyoge
10.0176 559 Baja viSrARane
10.0177 559 SfDu prasahane
10.0178 559 yata nikAropaskArayoH
10.0179 559 vasa snehanacCedanApaharaRezu
10.0180 560 cara saMSaye
10.0181 560 cyu hasane
10.0182 560 Buvo'vakalkane
10.0183 560 kxpeSca
10.0184 560 raka laga AsvAdane
10.0185 560 aYcu viSezaRe
10.0186 560 ligi citrIkaraRe
10.0187 560 muda saMsarge
10.0188 560 trasa DAraRe
10.0189 560 uDrasa uYCe
10.0190 560 muca pramocane
10.0191 561 A svadaH sakarmakAt
10.0192 561 grasa grahaRe
10.0193 561 puza DAraRe
10.0194 561 dala vidAraRe
